geography_code,in_full_time_education-001,in_full_time_education-002
E00107872,21.7,78.3
E00107873,20.7,79.3
E00107874,23.8,76.2
E00107875,19.8,80.2
E00107876,19.5,80.5
E00107877,20.5,79.5
E00107878,23.1,76.9
E00107879,17.3,82.7
E00107880,24.7,75.3
E00107881,9,91
E00107882,15.3,84.7
E00107883,19.9,80.1
E00107884,16.9,83.1
E00107885,9.3,90.7
E00107886,19.4,80.6
E00107887,23.8,76.2
E00107888,18.8,81.2
E00107889,17.7,82.3
E00107890,18.3,81.7
E00107891,18.1,81.9
E00107892,16.5,83.5
E00107893,20.7,79.3
E00107894,10.7,89.3
E00107895,15.2,84.8
E00107896,22.8,77.2
E00107897,21.5,78.5
E00107898,15.6,84.4
E00107899,10.5,89.5
E00107900,17.9,82.1
E00107901,12.9,87.1
E00107902,18.1,81.9
E00107903,20.3,79.7
E00107904,23.1,76.9
E00107905,19.7,80.3
E00107906,21.8,78.2
E00107907,18.5,81.5
E00107908,20.8,79.2
E00107909,20.8,79.2
E00107910,19.5,80.5
E00107911,18.1,81.9
E00107912,22.7,77.3
E00107913,16.3,83.8
E00107914,12.2,87.8
E00107915,19.7,80.3
E00107916,10,90
E00107917,15.9,84.1
E00107918,18,82
E00107919,15.8,84.2
E00107920,21.3,78.7
E00107921,23.7,76.3
E00107922,15.2,84.8
E00107923,18,82
E00107924,16.5,83.5
E00107925,20.4,79.6
E00107926,15.8,84.2
E00107927,12,88
E00107928,19.1,80.9
E00107929,21.9,78.1
E00107930,15.7,84.3
E00107931,20,80
E00107932,18.4,81.6
E00107933,14.5,85.5
E00107934,18,82
E00107935,17.4,82.6
E00107936,18.6,81.4
E00107937,19.5,80.5
E00107938,17.2,82.8
E00107939,20.3,79.7
E00107940,11.6,88.4
E00107941,19.4,80.6
E00107942,16.7,83.3
E00107943,17,83
E00107944,22.5,77.5
E00107945,17.8,82.2
E00107946,18.5,81.5
E00107947,17.7,82.3
E00107948,17.4,82.6
E00107949,17.1,82.9
E00107951,17.4,82.6
E00107952,18.2,81.8
E00107954,17.6,82.4
E00107955,14.1,85.9
E00107957,18,82
E00107958,20.7,79.3
E00107959,19.9,80.1
E00107960,17.3,82.7
E00107961,14.6,85.4
E00107962,18.4,81.6
E00107995,21.5,78.5
E00107996,19.6,80.4
E00108369,18.1,81.9
E00108388,22,78
E00108389,20.7,79.3
E00108390,21.4,78.6
E00108392,13.8,86.2
E00108393,17.5,82.5
E00108394,7.8,92.2
E00108396,13.2,86.8
E00108437,12.8,87.2
E00108438,24.4,75.6
E00108439,18.6,81.4
E00108440,17.4,82.6
E00108441,18,82
E00108498,19.2,80.8
E00108499,16.7,83.3
E00108670,10.8,89.2
E00108671,11,89
E00108672,15.6,84.4
E00108673,14.5,85.5
E00108674,13.7,86.3
E00108675,17.1,82.9
E00108676,14.3,85.7
E00108677,9.8,90.2
E00108678,21.6,78.4
E00108679,11.1,88.9
E00108680,16.3,83.7
E00108681,9.2,90.8
E00108682,22,78
E00108683,17.4,82.6
E00108711,18.4,81.6
E00108714,23.8,76.3
E00108721,13.9,86.1
E00108791,7.8,92.2
E00108792,9.8,90.2
E00108793,14.7,85.3
E00108794,6.3,93.7
E00108795,8.6,91.4
E00108796,19.9,80.1
E00108797,6,94
E00108798,7,93
E00108799,21.7,78.3
E00108800,22,78
E00108801,8.5,91.5
E00108802,13.4,86.6
E00108803,12.1,87.9
E00108804,13.1,86.9
E00108805,15.5,84.5
E00108806,12.4,87.6
E00108807,8.7,91.3
E00108808,16.9,83.1
E00108809,13.5,86.5
E00108810,28.5,71.5
E00108811,24.4,75.6
E00108812,20.6,79.4
E00108813,28.1,71.9
E00108814,17.2,82.8
E00108815,19.3,80.7
E00108816,22.6,77.4
E00108817,14.8,85.2
E00108818,14.1,85.9
E00108819,13.5,86.5
E00108820,19.4,80.6
E00108821,22.8,77.2
E00108822,8.6,91.4
E00108823,21.7,78.3
E00108824,17.1,82.9
E00108825,15.7,84.3
E00108826,15.3,84.7
E00108827,18.1,81.9
E00108828,9.2,90.8
E00108829,17.3,82.7
E00108831,15,85
E00108832,19.5,80.5
E00108834,16.4,83.6
E00108836,10.4,89.6
E00108837,25.9,74.1
E00108838,14.9,85.1
E00108839,23.6,76.4
E00108840,7.7,92.3
E00108841,23.6,76.4
E00108842,21.1,78.9
E00108843,18.9,81.1
E00108845,19.7,80.3
E00108846,24.7,75.3
E00108847,15.4,84.6
E00108848,27.8,72.2
E00108849,23,77
E00108850,10.9,89.1
E00108851,9.9,90.1
E00108852,10.1,89.9
E00108853,14.3,85.7
E00108854,22.1,77.9
E00108855,19.9,80.1
E00108856,14.2,85.8
E00108857,20.3,79.7
E00108858,19.3,80.7
E00108859,21.1,78.9
E00108860,21.9,78.1
E00108861,18.1,81.9
E00108862,23.9,76.1
E00108863,14,86
E00108864,17.9,82.1
E00108865,8.7,91.3
E00108866,12.9,87.1
E00108973,17.4,82.6
E00108975,16.4,83.6
E00108976,21.6,78.4
E00108978,22.5,77.5
E00108979,16.1,83.9
E00108980,13,87
E00108982,17,83
E00108983,20.1,79.9
E00108984,20.8,79.2
E00108985,20.4,79.6
E00108986,16.9,83.1
E00108990,19.4,80.6
E00108996,34.2,65.8
E00109013,14,86
E00109014,7.7,92.3
E00109015,18.9,81.1
E00109016,14.2,85.8
E00109017,18.8,81.2
E00109018,20.4,79.6
E00109019,16.6,83.4
E00109020,12.7,87.3
E00109021,17.2,82.8
E00109022,15.4,84.6
E00109023,15.2,84.8
E00109024,10.9,89.1
E00109025,19.9,80.1
E00109026,13.6,86.4
E00109027,16.2,83.8
E00109028,15.9,84.1
E00109029,15.1,84.9
E00109030,12.8,87.2
E00109031,24.4,75.6
E00109033,19.1,80.9
E00109388,18.8,81.3
E00109389,18.5,81.5
E00109390,18.1,81.9
E00109391,21.4,78.6
E00109393,0,100
E00109395,13.4,86.6
E00109396,18,82
E00109397,17.8,82.2
E00109398,20.5,79.5
E00109399,14.4,85.6
E00109400,11.9,88.1
E00109401,16.9,83.1
E00109402,18.3,81.7
E00109403,17.4,82.6
E00109404,11.9,88.1
E00109405,20.6,79.4
E00109406,55.5,44.5
E00109407,19.7,80.3
E00109408,19.1,80.9
E00109409,15.2,84.8
E00109410,16.6,83.4
E00109411,14.5,85.5
E00109412,17.1,82.9
E00109413,13.6,86.4
E00109414,14.7,85.3
E00109415,20.2,79.8
E00109417,17.6,82.4
E00109418,19.3,80.7
E00109419,14.4,85.6
E00109421,14.6,85.4
E00109422,15.5,84.5
E00109423,19.8,80.2
E00109425,9.4,90.6
E00109426,17.4,82.6
E00109427,17.7,82.3
E00109428,19.7,80.3
E00109430,19.1,80.9
E00109431,11,89
E00109434,22.7,77.3
E00109435,20.1,79.9
E00109436,18.8,81.2
E00109437,21.1,78.9
E00109438,17.3,82.7
E00109439,16.8,83.2
E00109440,23,77
E00109441,18.2,81.8
E00109442,18.2,81.8
E00109444,12.3,87.7
E00109446,27.1,72.9
E00109447,3.9,96.1
E00109448,18,82
E00109450,14,86
E00109452,16.2,83.8
E00109453,7.3,92.7
E00109454,22.3,77.7
E00109455,19.5,80.5
E00109456,9.3,90.7
E00109457,13.6,86.4
E00109458,16.5,83.5
E00109459,16.9,83.1
E00109460,27.5,72.5
E00109461,21.8,78.2
E00109462,10.2,89.8
E00109463,19.3,80.7
E00109464,18.8,81.2
E00109465,14.6,85.4
E00109466,17.9,82.1
E00109467,17.3,82.7
E00109468,15.5,84.5
E00109469,13.3,86.7
E00109470,13.8,86.2
E00109471,13,87
E00109472,20.3,79.7
E00109473,20.6,79.4
E00109474,14.9,85.1
E00109475,14.4,85.6
E00109476,15.1,84.9
E00109477,21.8,78.2
E00109478,12.9,87.1
E00109479,16.7,83.3
E00109480,18.7,81.3
E00109481,13.9,86.1
E00109482,15.8,84.2
E00109483,23.1,76.9
E00109484,15.2,84.8
E00109485,15.4,84.6
E00109486,20,80
E00109487,23.2,76.8
E00109488,18,82
E00109489,13.6,86.4
E00109490,16.4,83.6
E00109491,19.3,80.7
E00109492,16,84
E00109493,16.5,83.5
E00109494,17.9,82.1
E00109495,21,79
E00109496,20.6,79.4
E00109497,17,83
E00109498,10.4,89.6
E00109499,15,85
E00109500,20.2,79.8
E00109501,15.1,84.9
E00109502,12.8,87.2
E00109503,17.4,82.6
E00109504,18.8,81.3
E00109505,20.6,79.4
E00109506,21,79
E00109508,17.6,82.4
E00109509,19.7,80.3
E00109510,17.9,82.1
E00109511,18.1,81.9
E00109512,19,81
E00109513,15.2,84.8
E00109514,14.4,85.6
E00109515,21.8,78.2
E00109516,17.4,82.6
E00109517,19.7,80.3
E00109518,18.5,81.5
E00109519,18.5,81.5
E00109520,11.7,88.3
E00109521,19,81
E00109522,15.3,84.7
E00109523,16.9,83.1
E00109524,15,85
E00109525,17.2,82.8
E00109526,18.4,81.6
E00109527,18.8,81.3
E00109528,21.4,78.6
E00109529,13.3,86.7
E00109530,19.1,80.9
E00109531,16.9,83.1
E00109532,18,82
E00109533,17.1,82.9
E00109534,18,82
E00109535,16.6,83.4
E00109536,17.6,82.4
E00109537,22.5,77.5
E00109538,19.7,80.3
E00109539,19.9,80.1
E00109540,17.3,82.7
E00109541,5.8,94.2
E00109542,17.1,82.9
E00109543,17.1,82.9
E00109544,18,82
E00109545,12.1,87.9
E00109546,18.6,81.4
E00109547,16.9,83.1
E00109548,25.1,74.9
E00109549,24.1,75.9
E00109550,16,84
E00109551,29.1,70.9
E00109552,25.6,74.4
E00109553,17.6,82.4
E00109554,18.9,81.1
E00109555,19.2,80.8
E00109556,17.8,82.2
E00109557,18.2,81.8
E00109558,21.3,78.7
E00109559,19,81
E00109560,18.4,81.6
E00109562,18.1,81.9
E00109563,22.7,77.3
E00109564,23.9,76.1
E00109565,12.7,87.3
E00109566,21.9,78.1
E00109567,23.1,76.9
E00109568,17.9,82.1
E00109569,13.1,86.9
E00109570,13,87
E00109571,14.7,85.3
E00109572,17.9,82.1
E00109573,19,81
E00109574,25.4,74.6
E00109575,19.9,80.1
E00109576,18.2,81.8
E00109577,19.7,80.3
E00109578,19.7,80.3
E00109579,17.3,82.7
E00109580,16.2,83.8
E00109581,15,85
E00109582,19.5,80.5
E00109583,16.2,83.8
E00109584,13.4,86.6
E00109585,16.4,83.6
E00109586,18.1,81.9
E00109587,21.2,78.8
E00109588,13.6,86.4
E00109589,16.3,83.7
E00109590,22.6,77.4
E00109591,32.2,67.8
E00109592,23.9,76.1
E00109593,23.2,76.8
E00109594,17.5,82.5
E00109595,15.8,84.2
E00109596,18,82
E00109597,17.3,82.7
E00109599,14.5,85.5
E00109600,12.8,87.2
E00109602,15.9,84.1
E00109603,18.8,81.2
E00109604,26.1,73.9
E00109605,22.2,77.8
E00109606,27,73
E00109607,20.9,79.1
E00109609,20.7,79.3
E00109610,18.9,81.1
E00109611,14.2,85.8
E00109612,23.1,76.9
E00109613,13,87
E00109614,24.9,75.1
E00109615,27.8,72.2
E00109616,22.4,77.6
E00109617,21.5,78.5
E00109618,23.3,76.7
E00109619,8.9,91.1
E00109620,24.9,75.1
E00109621,25.3,74.7
E00109622,16.6,83.4
E00109623,11.1,88.9
E00109625,19.4,80.6
E00109626,12.7,87.3
E00109627,10.3,89.7
E00109629,10.9,89.1
E00109630,16.9,83.1
E00109631,13.9,86.1
E00109632,5.9,94.1
E00109633,13.8,86.2
E00109634,17.2,82.8
E00109636,15.5,84.5
E00109637,19.1,80.9
E00109638,22.1,77.9
E00109639,12.3,87.7
E00109640,12.5,87.5
E00109641,15.3,84.7
E00109642,19.4,80.6
E00109644,17.7,82.3
E00109645,24.8,75.2
E00109646,20.1,79.9
E00109647,17.5,82.5
E00109648,21.1,78.9
E00109649,22.1,77.9
E00109650,17,83
E00109651,14.9,85.1
E00109652,18.2,81.8
E00109653,20.9,79.1
E00109654,15.8,84.2
E00109655,14.1,85.9
E00109656,21.9,78.1
E00109657,19.1,80.9
E00109658,20.3,79.7
E00109659,17.4,82.6
E00109660,20.9,79.1
E00109661,13.8,86.2
E00109662,22.3,77.7
E00109663,19.6,80.4
E00109664,17.1,82.9
E00109665,20.9,79.1
E00109666,18.2,81.8
E00109667,15,85
E00109668,23.3,76.7
E00109669,15,85
E00109670,21.5,78.5
E00109671,19.3,80.7
E00109672,16.5,83.5
E00109673,22.8,77.2
E00109674,25.4,74.6
E00109675,17.2,82.8
E00109676,26,74
E00109677,28.4,71.6
E00109678,16,84
E00109679,16.8,83.2
E00109680,20.5,79.5
E00109681,20.9,79.1
E00109682,8.8,91.2
E00109683,16.1,83.9
E00109684,16.7,83.3
E00109685,19.9,80.1
E00109686,19.3,80.7
E00109687,18.8,81.3
E00109688,15.5,84.5
E00109689,19.6,80.4
E00109690,15.2,84.8
E00109693,16,84
E00109694,16.2,83.8
E00109696,18.3,81.7
E00109697,13.6,86.4
E00109698,11.8,88.2
E00109699,13.8,86.2
E00109700,13.1,86.9
E00109701,13.9,86.1
E00109702,12.9,87.1
E00109703,11.6,88.4
E00109704,12.7,87.3
E00109705,14.6,85.4
E00109706,13.3,86.7
E00109707,11.7,88.3
E00109708,22.6,77.4
E00109709,27.7,72.3
E00109710,24.9,75.1
E00109711,24.2,75.8
E00109712,19.9,80.1
E00109713,10.4,89.6
E00109714,17.6,82.4
E00109715,21.8,78.2
E00109716,25.7,74.3
E00109717,24,76
E00109718,21.1,78.9
E00109719,23.5,76.5
E00109720,25.7,74.3
E00109721,29.4,70.6
E00109722,28.9,71.1
E00109723,9.5,90.5
E00109724,15.7,84.3
E00109725,31.7,68.3
E00109726,26.9,73.1
E00109727,23.2,76.8
E00109728,24.1,75.9
E00109729,18.3,81.7
E00109730,17.2,82.8
E00109731,21.9,78.1
E00109732,20.9,79.1
E00109733,16.6,83.4
E00109734,15.1,84.9
E00109735,18.2,81.8
E00109736,15.4,84.6
E00109737,17.5,82.5
E00109738,18.6,81.4
E00109739,24.4,75.6
E00109740,16.5,83.5
E00109741,13.6,86.4
E00109742,14.5,85.5
E00109743,18.2,81.8
E00109744,17.4,82.6
E00109745,21.5,78.5
E00109746,16.1,83.9
E00109747,11.5,88.5
E00109748,16.9,83.1
E00109749,17.1,82.9
E00109750,15.4,84.6
E00109751,9.1,90.9
E00109752,16.3,83.7
E00109753,18.1,81.9
E00109754,16.8,83.2
E00109756,15.9,84.1
E00109757,13.6,86.4
E00109758,17.2,82.8
E00109759,15.9,84.1
E00109760,13.8,86.2
E00109761,21,79
E00109762,17.8,82.2
E00109763,13.3,86.7
E00109764,19.6,80.4
E00109765,17.9,82.1
E00109766,18.5,81.5
E00109767,20.7,79.3
E00109768,14.8,85.2
E00109769,18.7,81.3
E00109770,11.4,88.6
E00109771,2.9,97.1
E00109772,18.5,81.5
E00109773,17.6,82.4
E00109774,16.6,83.4
E00109775,14.3,85.7
E00109776,16.3,83.7
E00109777,18.3,81.7
E00109778,15.3,84.7
E00109779,23.7,76.3
E00109780,16.2,83.8
E00109781,15.6,84.4
E00109783,23.6,76.4
E00109784,21.3,78.7
E00109785,18.2,81.8
E00109786,18.8,81.2
E00109787,20.7,79.3
E00109788,16.2,83.8
E00109789,24.5,75.5
E00109790,17.9,82.1
E00109791,24.5,75.5
E00109792,21.4,78.6
E00109793,16.1,83.9
E00109794,15.1,84.9
E00109795,16.4,83.6
E00109796,17.3,82.7
E00109797,16.1,83.9
E00109798,13.5,86.5
E00109799,16.1,83.9
E00109800,21.9,78.1
E00109801,19.1,80.9
E00109802,18.3,81.7
E00109803,14.8,85.2
E00109804,11.8,88.2
E00109805,17.5,82.5
E00109806,12.3,87.7
E00109807,20.4,79.6
E00109808,16,84
E00109809,17.7,82.3
E00109810,16.1,83.9
E00109811,16.2,83.8
E00109812,16.5,83.5
E00109813,20.1,79.9
E00109814,17.7,82.3
E00109815,17.8,82.2
E00109816,20.6,79.4
E00109817,23.5,76.5
E00109818,7.1,92.9
E00109819,15.6,84.4
E00109820,22.8,77.2
E00109821,21.6,78.4
E00109822,24,76
E00109823,16.5,83.5
E00109824,22.9,77.1
E00109825,22.7,77.3
E00109827,3.1,96.9
E00109828,17,83
E00109830,14.9,85.1
E00109831,22.2,77.8
E00109832,16,84
E00109833,19.1,80.9
E00109834,19.7,80.3
E00109835,20.4,79.6
E00109836,17.9,82.1
E00109837,18,82
E00109838,19.6,80.4
E00109839,19.6,80.4
E00109840,17.3,82.7
E00109841,21.7,78.3
E00109842,21,79
E00109843,14.5,85.5
E00109844,19.2,80.8
E00109845,18.3,81.7
E00109846,17.5,82.5
E00109847,17.7,82.3
E00109848,21.8,78.2
E00109849,15.5,84.5
E00109850,20.1,79.9
E00109851,19.9,80.1
E00109852,5.6,94.4
E00109853,25.8,74.2
E00109854,21.3,78.7
E00109855,22.5,77.5
E00109856,21.1,78.9
E00109857,24.1,75.9
E00109858,20.7,79.3
E00109859,16.5,83.5
E00109860,18.7,81.3
E00109861,20.4,79.6
E00109862,19.2,80.8
E00109863,23.5,76.5
E00109864,22.1,77.9
E00109865,14,86
E00109866,24.8,75.2
E00109867,8.2,91.8
E00109868,23.1,76.9
E00109869,16.4,83.6
E00109870,19.8,80.2
E00109871,23.8,76.2
E00109872,22.8,77.2
E00109873,17,83
E00109874,12.8,87.2
E00109875,19.6,80.4
E00109876,16.3,83.7
E00109877,13.7,86.3
E00109878,12.2,87.8
E00109879,16.3,83.7
E00109880,25.6,74.4
E00109881,14.5,85.5
E00109882,28.4,71.6
E00109883,18.6,81.4
E00109884,22.2,77.8
E00109886,25.1,74.9
E00109887,55.4,44.6
E00109888,13.6,86.4
E00109889,14.8,85.2
E00109890,12.1,87.9
E00109891,12.4,87.6
E00109892,15.3,84.7
E00109893,12.4,87.6
E00109894,15.4,84.6
E00109895,12.7,87.3
E00109896,16.9,83.1
E00109897,16.5,83.5
E00109898,22.6,77.4
E00109899,18.5,81.5
E00109900,21.8,78.2
E00109901,10.6,89.4
E00109902,15.8,84.2
E00109903,17.4,82.6
E00109904,13.9,86.1
E00111152,18.1,81.9
E00111153,24.3,75.7
E00111154,17.7,82.3
E00111155,16.5,83.5
E00111156,21.3,78.7
E00111157,20.6,79.4
E00111158,16.5,83.5
E00111160,17.4,82.6
E00111163,13.6,86.4
E00111165,12.2,87.8
E00111166,11,89
E00111169,16.2,83.8
E00111170,19.3,80.7
E00111171,18.6,81.4
E00111172,14.1,85.9
E00111173,13.3,86.7
E00111174,12.6,87.4
E00111175,12,88
E00111176,19.3,80.7
E00111177,16.8,83.2
E00111178,18,82
E00111179,13.4,86.6
E00111180,16.6,83.4
E00111181,18.4,81.6
E00111182,19.3,80.7
E00111183,20,80
E00111185,21.6,78.4
E00111186,25.8,74.2
E00111187,22,78
E00111188,19.7,80.3
E00111189,19.1,80.9
E00111190,12.7,87.3
E00111191,16.1,83.9
E00111192,12.9,87.1
E00111193,17.4,82.6
E00111194,21,79
E00111195,12.8,87.2
E00111196,8,92
E00111197,12.3,87.7
E00111198,9.9,90.1
E00111199,6.1,93.9
E00111200,20.3,79.7
E00111201,16.3,83.7
E00111202,10.4,89.6
E00111203,14.4,85.6
E00111204,9.9,90.1
E00111205,6.2,93.8
E00111206,14.2,85.8
E00111207,14.7,85.3
E00111208,20.9,79.1
E00111209,15.2,84.8
E00111210,17.8,82.2
E00111211,17.1,82.9
E00111212,18.5,81.5
E00111213,14.7,85.3
E00111214,9.4,90.6
E00111215,15,85
E00111216,26.9,73.1
E00111217,17.3,82.7
E00111218,23.2,76.8
E00111219,15.7,84.3
E00111220,15,85
E00111221,18,82
E00111222,17.5,82.5
E00111223,13.8,86.2
E00111224,13.2,86.8
E00111225,11.3,88.7
E00111226,9.7,90.3
E00111227,12.4,87.6
E00111228,14.4,85.6
E00111229,8.3,91.7
E00111231,16.8,83.2
E00111232,20.1,79.9
E00111233,14.8,85.2
E00111234,5.1,94.9
E00111247,17.5,82.5
E00111248,15.2,84.8
E00111249,14.6,85.4
E00111250,15.8,84.2
E00111251,14.4,85.6
E00111252,17.4,82.6
E00111253,13.2,86.8
E00111255,16.2,83.8
E00111256,12.7,87.3
E00111257,16.4,83.6
E00111298,21.2,78.8
E00111299,17.9,82.1
E00111300,21.2,78.8
E00111301,16.7,83.3
E00111302,14.7,85.3
E00111303,16.9,83.1
E00111304,16.1,83.9
E00111305,12.4,87.6
E00111306,19.8,80.2
E00111307,17.2,82.8
E00111308,19.3,80.7
E00111309,16.1,83.9
E00111310,16.4,83.6
E00111311,15.1,84.9
E00111314,16.8,83.2
E00111449,13.3,86.7
E00111450,8.3,91.7
E00111451,14.2,85.8
E00111454,7.8,92.2
E00111455,0.5,99.5
E00111456,1.8,98.2
E00111457,21,79
E00111458,9,91
E00111459,17.6,82.4
E00111460,12.5,87.5
E00111461,10.4,89.6
E00111462,0.5,99.5
E00111463,15.3,84.7
E00111464,15.7,84.3
E00111465,16.1,83.9
E00111466,16.4,83.6
E00111467,15.9,84.1
E00111468,15.3,84.7
E00111469,20.5,79.5
E00111470,17.3,82.7
E00112073,17.1,82.9
E00112074,17.7,82.3
E00170068,15.5,84.5
E00170973,11.9,88.1
E00170974,14.7,85.3
E00170975,8,92
E00170976,19.9,80.1
E00170977,12.8,87.2
E00170978,17,83
E00170979,23.7,76.3
E00170980,74.5,25.5
E00170982,10.3,89.7
E00170983,24.9,75.1
E00170984,25.5,74.5
E00170985,21,79
E00170986,10.6,89.4
E00170987,12.2,87.8
E00170988,39.6,60.4
E00170989,22.7,77.3
E00170990,19.4,80.6
E00170991,34.1,65.9
E00170992,32.3,67.7
E00170993,10.5,89.5
E00170994,9.8,90.2
E00170997,1.4,98.6
E00170998,16.8,83.2
E00170999,25.3,74.7
E00171000,23.4,76.6
E00171001,27.6,72.4
E00171002,29,71
E00171003,30.8,69.2
E00171004,26.1,73.9
E00171005,22.1,77.9
E00171006,25.2,74.8
E00171007,18.8,81.3
E00171008,18,82
E00171009,30.5,69.5
E00171010,25.6,74.4
E00171011,18.5,81.5
E00171012,28.9,71.1
E00171013,13.8,86.2
E00171014,30.7,69.3
E00173959,22.5,77.5
E00173960,22.1,77.9
E00173961,31.9,68.1
E00173962,24.7,75.3
E00173963,26.7,73.3
E00173966,17.1,82.9
E00173993,15.1,84.9
E00173994,26.6,73.4
E00173995,24.6,75.4
E00173998,29.5,70.5
E00180460,11.6,88.4
E00180462,16.1,83.9
E00180463,19.9,80.1
E00180464,13.2,86.8
E00180467,5.2,94.8
E00180469,8.4,91.6
E00180470,28,72
E00180471,20.3,79.7
E00180473,29.6,70.4
E00180475,20.2,79.8
E00180476,25.3,74.7
E00180477,1.9,98.1
E00180478,13.7,86.3
E00180481,7.4,92.6
E00180482,12.3,87.7
E00180483,1.9,98.1
E00180484,23,77
E00180485,13.9,86.1
E00180487,30.5,69.5
E00180488,13.7,86.3
E00180491,16.4,83.6
E00180493,16.7,83.3
E00180494,17.1,82.9
E00180495,34.2,65.8
E00180496,13.1,86.9
E00180498,16.3,83.7
E00180499,13.1,86.9
E00180500,17,83
E00180501,39.6,60.4
E00180504,27.3,72.7
E00180505,32.4,67.6
E00180506,13.8,86.2
E00180510,18.3,81.7
E00180511,23.3,76.7
E00180514,27.3,72.7
E00180516,19.6,80.4
E00180517,19.1,80.9
E00180518,14.3,85.7
E00180519,23.8,76.2
E00180520,15.2,84.8
E00180521,10.9,89.1
