geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00107872,97.9,2.1,0
E00107873,99.3,0.7,0
E00107874,99.2,0.8,0
E00107875,99.2,0.8,0
E00107876,98.8,0.9,0.3
E00107877,99.1,0.9,0
E00107878,89.1,10.6,0.3
E00107879,94.7,4.6,0.7
E00107880,97.8,2.3,0
E00107881,98.8,1.2,0
E00107882,97.1,2.5,0.3
E00107883,95.6,4.4,0
E00107884,94,5,1
E00107885,97.4,2.1,0.6
E00107886,98.3,1.4,0.3
E00107887,95.7,3.8,0.5
E00107888,98.9,0,1.1
E00107889,97.3,1.9,0.8
E00107890,98.2,1.8,0
E00107891,95.4,4.3,0.3
E00107892,96.4,3.3,0.4
E00107893,99.7,0.3,0
E00107894,97.8,1.6,0.6
E00107895,97.9,1.8,0.4
E00107896,98.4,1.6,0
E00107897,90.2,8.4,1.4
E00107898,98.3,1.7,0
E00107899,94.7,4.9,0.4
E00107900,94.2,5.5,0.3
E00107901,97.8,2.2,0
E00107902,95,5,0
E00107903,99,1,0
E00107904,99,0.7,0.2
E00107905,98.5,1.5,0
E00107906,98.4,1.6,0
E00107907,99.6,0.4,0
E00107908,98,1.8,0.3
E00107909,98.8,1.2,0
E00107910,98.7,1.3,0
E00107911,97.3,2.7,0
E00107912,99.3,0.7,0
E00107913,98.4,1.6,0
E00107914,97.8,1.1,1.1
E00107915,97.9,1.9,0.3
E00107916,98.5,1,0.5
E00107917,99,1,0
E00107918,96.9,3.1,0
E00107919,96,3,1
E00107920,94.5,5.5,0
E00107921,96,3.1,0.9
E00107922,97,3,0
E00107923,98.4,1.6,0
E00107924,98.3,1.7,0
E00107925,98.8,1.2,0
E00107926,98.9,1.1,0
E00107927,97.7,0.8,1.6
E00107928,98.2,1.8,0
E00107929,99.3,0.7,0
E00107930,99,1,0
E00107931,98.1,1.9,0
E00107932,97.9,2.1,0
E00107933,98,2,0
E00107934,98.2,1.4,0.4
E00107935,99.4,0.6,0
E00107936,98.6,1.4,0
E00107937,99.4,0,0.6
E00107938,96.1,3.5,0.3
E00107939,98.6,1,0.3
E00107940,99.6,0.4,0
E00107941,95.1,4.5,0.4
E00107942,94.7,5,0.3
E00107943,98.2,0.7,1.1
E00107944,99.2,0.8,0
E00107945,96.3,3,0.7
E00107946,91.9,6.3,1.9
E00107947,98.8,1.2,0
E00107948,98.5,1.5,0
E00107949,94.6,5,0.4
E00107951,98.3,1.7,0
E00107952,98.3,1.4,0.3
E00107954,96.3,3.7,0
E00107955,98.2,1.4,0.4
E00107957,96.5,3.2,0.3
E00107958,95.5,3.9,0.6
E00107959,99.7,0.3,0
E00107960,98.8,1.3,0
E00107961,100,0,0
E00107962,98.3,1.7,0
E00107995,97.8,2.2,0
E00107996,97,2.8,0.3
E00108369,97.9,1.9,0.2
E00108388,96,4,0
E00108389,96.9,3.1,0
E00108390,96.9,1.7,1.4
E00108392,99,1,0
E00108393,98.3,1.7,0
E00108394,99.3,0.7,0
E00108396,98.8,0.9,0.3
