geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00107872,73.4,24.2,2.4,0,0
E00107873,73.5,23.1,2.6,0.9,0
E00107874,60.9,26.3,12.8,0,0
E00107875,67.6,27.6,4.8,0,0
E00107876,64.8,27,7.4,0.8,0
E00107877,59,33.6,6.6,0.8,0
E00107878,68,23.2,8.8,0,0
E00107879,61.5,29.9,8.5,0,0
E00107880,66.7,26.7,4,2.7,0
E00107881,47.8,36.5,14.8,0.9,0
E00107882,64.7,30.8,4.5,0,0
E00107883,65.6,26.7,6.9,0.8,0
E00107884,55.8,31,10.9,2.3,0
E00107885,64,29,6.5,0.5,0
E00107886,51.3,37,11.8,0,0
E00107887,52.9,33.6,10,2.9,0.7
E00107888,54.2,37.4,7.5,0.9,0
E00107889,62.3,26.2,9,2.5,0
E00107890,56.2,36.5,7.3,0,0
E00107891,64.6,29.2,5.6,0.7,0
E00107892,59.5,33.1,7.4,0,0
E00107893,43.1,39,13.8,3.3,0.8
E00107894,61.3,29.4,8.8,0.6,0
E00107895,43.9,35.8,18.7,1.6,0
E00107896,58.1,37.1,4.8,0,0
E00107897,44.3,34.4,17.2,4.1,0
E00107898,63.7,29.5,4.8,2.1,0
E00107899,62.2,26.6,9.8,1.4,0
E00107900,65.2,27.3,6.1,1.5,0
E00107901,66.9,29,4.1,0,0
E00107902,43.8,28.5,18.8,8.3,0.7
E00107903,62.2,28.3,9.4,0,0
E00107904,58.3,37.5,4.2,0,0
E00107905,66.9,28.3,3.9,0.8,0
E00107906,71.1,22.3,5.8,0.8,0
E00107907,61.2,33.6,4.3,0.9,0
E00107908,63.8,31,5.2,0,0
E00107909,62.8,33.3,3.9,0,0
E00107910,71.6,23.3,5.2,0,0
E00107911,53.8,33.3,11.1,1.7,0
E00107912,62,30.6,7.4,0,0
E00107913,50.8,34.2,13.3,1.7,0
E00107914,29.3,40.5,29.3,0.9,0
E00107915,45.9,34.4,14.6,5.1,0
E00107916,29.5,42,22.3,6.3,0
E00107917,63.9,29.5,4.9,1.6,0
E00107918,59.3,26.7,14.1,0,0
E00107919,57.5,36.7,5.8,0,0
E00107920,49.2,33.3,16.7,0.8,0
E00107921,62.1,26.6,10.5,0.8,0
E00107922,61,32.4,5.9,0.7,0
E00107923,64.2,26.8,8.9,0,0
E00107924,39.5,41.9,16.1,2.4,0
E00107925,66.2,24.8,9,0,0
E00107926,61.3,35.3,3.4,0,0
E00107927,55.2,30.6,10.4,3.7,0
E00107928,64.8,32.8,2.3,0,0
E00107929,61.2,31.9,6.9,0,0
E00107930,58.9,31,8.5,1.6,0
E00107931,63.2,29.4,6.6,0.7,0
E00107932,65.6,22.7,9.2,2.5,0
E00107933,67.7,27.1,3.8,1.5,0
E00107934,66.7,25.8,7.5,0,0
E00107935,64.2,31.3,3.7,0.7,0
E00107936,64.2,29.9,6,0,0
E00107937,68.5,26.2,5.4,0,0
E00107938,56.6,36.1,5.7,1.6,0
E00107939,60,30.9,7.3,1.8,0
E00107940,67.9,22.1,9.9,0,0
E00107941,39.7,33.8,19.9,6.6,0
E00107942,64.4,23.7,11.9,0,0
E00107943,59.2,30,9.2,0.8,0.8
E00107944,41.3,34.6,13.5,10.6,0
E00107945,63.3,28.1,7.8,0.8,0
E00107946,47.8,38.1,10.4,0.7,3
E00107947,37.7,26.3,24.6,9.6,1.8
E00107948,53.3,39.3,7.4,0,0
E00107949,53.9,30.4,13,2.6,0
E00107951,50.8,37.3,11.9,0,0
E00107952,40.8,39.5,18.4,1.4,0
E00107954,59.5,34.9,4.8,0.8,0
E00107955,59.8,32.8,7.4,0,0
E00107957,64.4,28.8,6.1,0.8,0
E00107958,60.4,25.7,9.7,4.2,0
E00107959,68.2,25,5.3,1.5,0
E00107960,65.3,30,4.7,0,0
E00107961,58.5,30.8,9.2,0.8,0.8
E00107962,42.6,36.8,19.1,1.5,0
E00107995,56.4,32.2,10.7,0.7,0
E00107996,59.3,32.6,6.7,1.5,0
E00108369,55.7,29.7,13.5,1.1,0
E00108388,44.6,41.3,13.2,0.8,0
E00108389,42.5,39.4,16.5,1.6,0
E00108390,39.2,33.6,21.7,4.9,0.7
E00108392,45.5,43.3,11.2,0,0
E00108393,45,32.9,15,5,2.1
E00108394,45.3,46.9,7,0.8,0
E00108396,43.8,36.8,17.4,2.1,0
E00108437,47.9,36.1,15.1,0,0.8
E00108438,46.8,44.7,8.5,0,0
E00108439,59.5,29,11.5,0,0
E00108440,48.5,34.8,16.7,0,0
E00108441,48.6,36.2,11.4,3.8,0
E00108498,39.4,40.9,15,4.7,0
E00108499,61.7,25.8,11.5,0.5,0.5
E00108670,47.8,34.6,15.4,2.2,0
E00108671,29.5,43.2,23.7,3.6,0
