geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00107872,84,13.6,2.4,0,0
E00107873,82.1,15.4,2.6,0,0
E00107874,53.8,39.1,6.4,0,0.6
E00107875,80.6,13.2,4.9,1.4,0
E00107876,80.3,13.9,4.9,0,0.8
E00107877,81.1,12.3,5.7,0.8,0
E00107878,47.6,38.9,11.1,0.8,1.6
E00107879,73.7,17.8,7.6,0.8,0
E00107880,64.9,25,10.1,0,0
E00107881,9.6,39.1,50.4,0.9,0
E00107882,61.9,31.3,6.7,0,0
E00107883,72.7,22,3.8,0.8,0.8
E00107884,34.9,30.2,30.2,4.7,0
E00107885,27.4,41.4,29,2.2,0
E00107886,45.8,42.5,11.7,0,0
E00107887,52.9,27.1,12.9,5.7,1.4
E00107888,63.6,20.6,13.1,1.9,0.9
E00107889,47.1,27.3,22.3,3.3,0
E00107890,65.2,26.7,5.9,2.2,0
E00107891,58.3,33.3,8.3,0,0
E00107892,60.2,30.9,8.1,0.8,0
E00107893,39.2,35.2,21.6,4,0
E00107894,53.4,35.4,9.9,1.2,0
E00107895,46.4,28.8,22.4,2.4,0
E00107896,59,31.1,9.8,0,0
E00107897,27.9,36.1,29.5,6.6,0
E00107898,69.2,21.2,9.6,0,0
E00107899,21.1,59.2,19,0.7,0
E00107900,60.6,23.5,14.4,0.8,0.8
E00107901,56.6,32.4,11,0,0
E00107902,13.3,37.8,42.7,6.3,0
E00107903,48.8,41.5,8.9,0.8,0
E00107904,67.1,23.8,9.1,0,0
E00107905,63.3,31.3,4.7,0.8,0
E00107906,69.7,26.2,4.1,0,0
E00107907,67.8,27.8,3.5,0,0.9
E00107908,81,15.5,2.6,0.9,0
E00107909,81.5,16.2,2.3,0,0
E00107910,61.3,27.7,9.2,1.7,0
E00107911,22.9,55.1,19.5,2.5,0
E00107912,54.6,31.9,13.4,0,0
E00107913,19.3,52.9,26.9,0.8,0
E00107914,20.7,28.4,49.1,1.7,0
E00107915,30.6,38.9,27.4,3.2,0
E00107916,44.5,5.5,50,0,0
E00107917,74.6,16.4,6.6,2.5,0
E00107918,60.6,31.8,6.8,0.8,0
E00107919,65.8,24.2,6.7,3.3,0
E00107920,29.4,34.1,36.5,0,0
E00107921,56.5,32.3,10.5,0.8,0
E00107922,52.5,26.6,19.4,1.4,0
E00107923,63.4,28.5,7.3,0.8,0
E00107924,41.1,33.1,24.2,1.6,0
E00107925,73.7,22.6,3,0.8,0
E00107926,60.8,30.8,8.3,0,0
E00107927,53.8,31.1,15.2,0,0
E00107928,31.5,49.6,18.9,0,0
E00107929,81.9,12.1,6,0,0
E00107930,46.9,39.2,10.8,3.1,0
E00107931,53.7,33.1,12.5,0.7,0
E00107932,29,45.7,24.7,0.6,0
E00107933,59.1,33.3,7.6,0,0
E00107934,49.2,26.7,23.3,0.8,0
E00107935,68.4,18.8,12,0.8,0
E00107936,70.3,21,8,0.7,0
E00107937,65.9,25.6,8.5,0,0
E00107938,67.5,22.8,7.3,2.4,0
E00107939,66.1,25.7,6.4,1.8,0
E00107940,35.1,32.1,31.3,1.5,0
E00107941,33.1,10.3,52.2,4.4,0
E00107942,59.7,30.3,8.4,1.7,0
E00107943,51.5,30.8,16.2,1.5,0
E00107944,17.1,21,52.4,9.5,0
E00107945,35.4,38.6,26,0,0
E00107946,27.9,28.7,39,4.4,0
E00107947,13,33,43.5,8.7,1.7
E00107948,42.5,34.2,22.5,0.8,0
E00107949,35.7,32.2,28.7,3.5,0
E00107951,46,40.5,11.9,1.6,0
E00107952,37,33.6,27.4,2.1,0
E00107954,67.5,28.6,2.4,1.6,0
E00107955,65.3,28.1,5,1.7,0
E00107957,71.8,20.6,6.9,0.8,0
E00107958,66,19.1,12.1,2.8,0
E00107959,67.2,21.9,10.9,0,0
E00107960,75,16.4,7.9,0.7,0
E00107961,72.7,18,9.4,0,0
E00107962,44.2,39.9,14.5,1.4,0
E00107995,73.2,18.1,8.7,0,0
E00107996,68.1,23.7,8.1,0,0
E00108369,44.6,32.3,19.9,3.2,0
E00108388,33.3,30,31.7,5,0
E00108389,27.3,36.7,30.5,4.7,0.8
E00108390,30.3,32.4,27.5,9.2,0.7
E00108392,51.5,40.3,8.2,0,0
E00108393,42.4,30.2,22.3,4.3,0.7
E00108394,29.5,53.8,15.2,0.8,0.8
E00108396,44.1,39.2,16.1,0,0.7
E00108437,62.5,28.3,9.2,0,0
E00108438,37,43.5,17.4,2.2,0
E00108439,55.7,29,14.5,0.8,0
E00108440,56.3,27.4,12.6,3.7,0
E00108441,31.7,42.3,25,0,1
E00108498,40.2,35.4,22.8,1.6,0
E00108499,42.8,30.8,22.1,3.8,0.5
E00108670,27.2,35.3,36,1.5,0
E00108671,8.6,51.8,36,2.9,0.7
E00108672,53.6,22.4,20.8,3.2,0
E00108673,39,44,16.3,0.7,0
E00108674,52.8,33.6,13.6,0,0
E00108675,67.2,25.2,6.7,0.8,0
E00108676,53.5,34.1,12.4,0,0
E00108677,61.3,21.1,16.2,1.4,0
E00108678,61.1,28.6,10.3,0,0
E00108679,57.6,30.2,12.2,0,0
E00108680,70.6,23.8,4.8,0.8,0
E00108681,53,32.6,14.4,0,0
E00108682,30.6,48.6,16.2,3.6,0.9
E00108683,27.1,41.7,27.8,2.8,0.7
E00108711,53.8,29.4,14.4,2.5,0
E00108714,60.3,23.8,14.3,1.6,0
E00108721,45,36.9,16.8,1.3,0
E00108791,31,26.5,40.7,0.9,0.9
E00108792,31.4,41,25,2.7,0
E00108793,63.9,25.2,10.9,0,0
E00108794,7,20,73,0,0
E00108795,11.1,30.4,55.1,2.9,0.5
E00108796,26.3,46,19.7,7.3,0.7
E00108797,4.5,26.1,64.9,4.5,0
E00108798,11.8,23.7,63.3,0.6,0.6
E00108799,33.3,29.5,30.2,7,0
E00108800,34.1,37.9,21.2,6.8,0
E00108801,39.1,41.4,19.5,0,0
E00108802,37.6,20.7,39,2.8,0
E00108803,22.2,48.7,29.1,0,0
E00108804,18.2,42.2,37,2.1,0.5
E00108805,36.2,36.8,23,3.9,0
E00108806,65.1,11.6,21.2,2.1,0
E00108807,5.3,38.6,52.6,1.8,1.8
E00108808,37,30.9,29.3,1.1,1.7
E00108809,25.5,32.7,39.2,2.6,0
E00108810,21.7,36.8,31.1,8.5,1.9
E00108811,24.1,39.3,32.1,3.6,0.9
E00108812,32,36.9,31.1,0,0
E00108813,32.7,30.1,29.2,7.1,0.9
E00108814,29.9,38.8,26.9,3,1.5
E00108815,20.6,49.5,28,1.9,0
E00108816,26.4,37.6,31.2,4.8,0
E00108817,29.7,50.8,14.4,5.1,0
E00108818,40.6,40.6,17.9,0.9,0
E00108819,35.1,41.2,21.9,1.8,0
E00108820,45.3,31.7,21.7,0.6,0.6
E00108821,42.4,33.8,18,4.3,1.4
E00108822,14.3,29.3,51.9,3.8,0.8
E00108823,27.6,44.7,22.8,4.9,0
E00108824,17.9,35.3,42.8,4,0
E00108825,38.8,40.3,19.4,1.5,0
E00108826,47.2,41.5,9.8,1.6,0
E00108827,20.3,32.6,42,5.1,0
E00108828,18.4,35.4,44.2,2,0
E00108829,27.8,41.4,27.1,3.8,0
E00108831,22.5,44.9,31.9,0.7,0
E00108832,25.7,37.9,33.6,2.9,0
E00108834,28.1,44.4,26.7,0.7,0
E00108836,20.8,35.4,41.1,2.6,0
E00108837,17.1,36.4,35.7,7.8,3.1
E00108838,29.9,31.4,35,1.5,2.2
E00108839,23.1,28.9,43.8,4.1,0
E00108840,41.2,38.2,19.1,1.5,0
E00108841,22,26.3,42.4,8.5,0.8
E00108842,21.5,47.7,26.2,4.7,0
E00108843,35.1,39.5,23.7,1.8,0
E00108845,46.4,22.4,27.2,4,0
E00108846,28.7,34.6,31.6,5.1,0
E00108847,60.2,26.9,12,0.9,0
E00108848,37.9,27.3,28.8,5.3,0.8
E00108849,33.1,30.9,31.7,4.3,0
E00108850,55.5,34.5,9.2,0.8,0
E00108851,9.8,40.7,46.3,3.3,0
E00108852,43.1,43.8,11.8,1.4,0
E00108853,27.3,24.2,46.2,2.3,0
E00108854,42.9,34.8,20.5,1.8,0
E00108855,58.4,28.5,10.9,1.5,0.7
E00108856,36.6,38.4,23.2,1.8,0
E00108857,22,44.9,31.4,1.7,0
E00108858,11.5,30.3,47.5,9,1.6
E00108859,24.3,36.5,32.2,6.1,0.9
E00108860,23.6,36.8,36.8,1.9,0.9
E00108861,33.6,33.6,29.6,2,1.3
E00108862,19.2,35.2,42.4,3.2,0
E00108863,51.4,27.4,20.1,1.1,0
E00108864,24.8,28.1,41.3,4.1,1.7
E00108865,34.8,56.1,8.3,0.8,0
E00108866,65.5,21.6,10.3,2.6,0
E00108973,54.5,35.5,9.1,0.8,0
E00108975,66.4,22.4,9.7,1.5,0
E00108976,50,38.8,10.4,0.7,0
E00108978,18,37.7,37.7,5.7,0.8
E00108979,51.2,34.9,13.2,0,0.8
E00108980,31.7,36.5,27,4,0.8
E00108982,36.2,30.4,25.4,5.8,2.2
E00108983,27.1,49.2,22.9,0.8,0
E00108984,47.3,35.9,16,0.8,0
E00108985,44.4,33.1,22.6,0,0
E00108986,62.3,30.1,7.5,0,0
E00108990,47.8,37.3,13.4,1.5,0
E00108996,10.6,24.2,50.8,13.6,0.8
E00109013,58.7,15.1,23.8,2.4,0
E00109014,43.4,23.7,30.3,2.6,0
E00109015,62.6,19.4,14.4,3.6,0
E00109016,61.2,26.7,11.2,0.9,0
E00109017,64.4,27.3,6.8,1.5,0
E00109018,32.6,28.3,34.8,4.3,0
E00109019,39.8,33.9,24.6,1.7,0
E00109020,30.7,31.4,36.5,1.5,0
E00109021,29.1,39.7,25.5,4.3,1.4
E00109022,28.9,44.7,21.4,5,0
E00109023,67.8,25.4,5.9,0.8,0
E00109024,46.2,34.3,18.9,0.7,0
E00109025,84,11.2,4,0.8,0
E00109026,61.5,25.7,12.8,0,0
E00109027,44.9,30.7,21.6,2.8,0
E00109028,69.8,22.5,7,0.8,0
E00109029,32.1,37.5,27.7,1.8,0.9
E00109030,65.2,21.7,10.9,2.2,0
E00109031,32,35.1,26.8,5.2,1
E00109033,30.6,45,19.8,4.5,0
E00109388,61.9,27.6,8.2,2.2,0
E00109389,44.6,28.4,25.7,1.4,0
E00109390,72.9,18.6,8.6,0,0
E00109391,29.1,29.1,36.4,5.5,0
E00109393,5.9,51.1,40,1.5,1.5
E00109395,60.9,24.1,13.2,1.7,0
E00109396,46.6,19,31,3.4,0
E00109397,59.1,26,14.2,0.8,0
E00109398,82.5,13.3,2.5,1.7,0
E00109399,68.3,25.2,4.9,1.6,0
E00109400,54.6,16.1,28.2,0.6,0.6
E00109401,66.2,25.4,8.5,0,0
E00109402,39.3,20.5,36.9,2.5,0.8
E00109403,46.6,33.6,19,0.9,0
E00109404,57.5,36.2,5.5,0.8,0
E00109405,30.7,32.8,35,1.5,0
E00109406,61.3,26.7,10.7,1.3,0
E00109407,59.5,28.6,11.9,0,0
E00109408,34.6,31.4,31.4,2.5,0
E00109409,46.3,21.3,29.4,3.1,0
