geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00107872,9.2,69.7,21
E00107873,11.6,79.5,8.9
E00107874,3.7,85.2,11.1
E00107875,10.3,76.1,13.5
E00107876,6.3,76.2,17.5
E00107877,8.5,77.5,14
E00107878,11.2,68.5,20.2
E00107879,8.1,74.8,17.1
E00107880,13,67.6,19.4
E00107881,5.5,80.8,13.7
E00107882,8.5,78,13.4
E00107883,8.7,69.9,21.4
E00107884,15.2,63.3,21.5
E00107885,14.9,72.8,12.3
E00107886,7.3,79.2,13.5
E00107887,16.7,64.8,18.5
E00107888,3.3,81.1,15.6
E00107889,16.2,62.2,21.6
E00107890,3.7,82.4,13.9
E00107891,8.4,74,17.6
E00107892,6.2,81.4,12.4
E00107893,16.4,70.9,12.7
E00107894,12.1,70.7,17.2
E00107895,12.9,63.4,23.7
E00107896,8.7,70.2,21.2
E00107897,19.3,60.2,20.5
E00107898,8.6,75,16.4
E00107899,9.5,73,17.6
E00107900,18.6,69.1,12.4
E00107901,9.4,79.2,11.3
E00107902,7.2,55.4,37.3
E00107903,16.1,72.4,11.5
E00107904,8.7,74.6,16.7
E00107905,7.6,78.3,14.1
E00107906,5.7,79.5,14.8
E00107907,1.4,89.2,9.5
E00107908,8.5,76.7,14.7
E00107909,12.3,76.2,11.5
E00107910,11.5,71.3,17.2
E00107911,14.5,75.4,10.1
E00107912,21.6,66.2,12.2
E00107913,8.3,81,10.7
E00107914,5.5,76.4,18.2
E00107915,8.3,61.7,30
E00107916,6.9,75.6,17.6
E00107917,10.9,79.1,10
E00107918,5.8,84.2,10
E00107919,9.6,78.1,12.3
E00107920,8,81,11
E00107921,11.6,76.7,11.6
E00107922,11.7,75.7,12.6
E00107923,11.6,72.6,15.8
E00107924,8.5,77.4,14.2
E00107925,7.8,78.3,14
E00107926,8,83.9,8
E00107927,16.8,68.3,14.9
E00107928,21.8,54.5,23.6
E00107929,7.8,76.5,15.7
E00107930,9.5,73.7,16.8
E00107931,12.5,67.5,20
E00107932,12.4,72.4,15.2
E00107933,7.2,75.9,16.9
E00107934,10.8,75.9,13.3
E00107935,9.7,81.5,8.9
E00107936,10.5,80.6,8.9
E00107937,9.2,79.8,11
E00107938,12.1,71.8,16.1
E00107939,13.2,74.5,12.3
E00107940,15.6,73.4,10.9
E00107941,4.5,75.7,19.8
E00107942,6.7,78.8,14.4
E00107943,10.9,80.4,8.7
E00107944,7,70.2,22.8
E00107945,13.3,62.7,24.1
E00107946,12.3,67.7,20
E00107947,14.4,56.7,28.9
E00107948,16.4,62.7,20.9
E00107949,12.5,72.7,14.8
E00107951,13,70.4,16.5
E00107952,3.7,84.3,11.9
E00107954,5.9,80.7,13.4
E00107955,7.1,83.9,8.9
E00107957,12.3,77.4,10.4
E00107958,12.3,74.6,13.1
E00107959,8.6,80.2,11.2
E00107960,10.6,75.2,14.2
E00107961,13.3,73.3,13.3
E00107962,6.6,82.4,11
E00107995,10.3,74.4,15.4
E00107996,14.4,64,21.6
E00108369,10.9,69.1,20
E00108388,10.3,59,30.8
E00108389,12.5,66.3,21.2
E00108390,10.6,67.3,22.1
E00108392,4.8,82.5,12.7
E00108393,8.5,64.2,27.3
E00108394,14.2,69.8,16
E00108396,11.4,75.2,13.4
E00108437,9.9,79.2,10.9
E00108438,8.8,64.7,26.5
E00108439,11.3,79.2,9.4
E00108440,9,66.4,24.6
E00108441,11.1,79,9.9
E00108498,8.4,73.8,17.8
E00108499,13.5,65.1,21.4
E00108670,15.1,68.8,16.1
E00108671,15.2,63.4,21.4
E00108672,11.7,75.7,12.6
E00108673,4.7,81.9,13.4
E00108674,10.7,70.9,18.4
E00108675,9.5,76.2,14.3
E00108676,11.2,76.6,12.1
E00108677,4.1,57.2,38.7
E00108678,15.7,69.4,14.9
E00108679,10.6,56.3,33.1
E00108680,7,80.2,12.8
E00108681,9.9,77.7,12.4
E00108682,14.6,70.7,14.6
E00108683,5.3,71.2,23.5
E00108711,11.8,66.4,21.8
E00108714,14.4,59.8,25.8
E00108721,7.9,80.8,11.3
E00108791,9.3,78.5,12.1
E00108792,16.5,72.7,10.7
E00108793,12.4,75.3,12.4
E00108794,5.6,66.7,27.8
E00108795,13.6,70.9,15.5
E00108796,13.4,66,20.6
E00108797,4.9,83.5,11.6
E00108798,3.8,75.5,20.7
E00108799,10.1,63.6,26.3
E00108800,10.1,57.8,32.1
E00108801,14.5,65,20.5
E00108802,10.8,72.7,16.5
E00108803,4.8,70.2,25
E00108804,19.1,53.9,27
E00108805,11.9,81.2,6.9
E00108806,8.3,80.6,11.1
E00108807,43.2,40.5,16.2
E00108808,11.2,70.6,18.2
E00108809,14.4,65.6,20
E00108810,13.8,56.3,30
E00108811,10.8,55.4,33.7
E00108812,8.4,64.2,27.4
E00108813,13.6,53.1,33.3
E00108814,7.4,63.2,29.4
E00108815,16.4,56.4,27.3
E00108816,10.2,59.2,30.6
E00108817,13.5,67.7,18.8
E00108818,16,70.7,13.3
E00108819,16.2,70.6,13.2
E00108820,9.6,72.2,18.3
E00108821,12.4,62.8,24.8
E00108822,25.4,64.4,10.2
E00108823,18.4,59.2,22.3
E00108824,23.5,55.3,21.2
E00108825,7.4,63.1,29.5
E00108826,12.4,74.2,13.5
E00108827,8.8,66.4,24.8
E00108828,12.8,70.9,16.3
E00108829,13,67,20
E00108831,24.4,47.4,28.2
E00108832,11,63.7,25.3
E00108834,13.6,56.4,30
E00108836,12.6,70.9,16.5
E00108837,13.9,60.4,25.7
E00108838,8.9,76.8,14.3
E00108839,17.5,51.3,31.3
E00108840,3.3,79.3,17.4
E00108841,13.3,58.1,28.6
E00108842,10.3,60.9,28.7
E00108843,12.8,66,21.3
E00108845,7.8,72.8,19.4
E00108846,7.1,67.7,25.3
E00108847,11.2,77.6,11.2
E00108848,13.1,58.9,28
E00108849,12.2,56.7,31.1
E00108850,6.2,78.3,15.5
E00108851,11.3,67,21.6
E00108852,5,83,12.1
E00108853,14.8,62,23.1
E00108854,11.6,65.2,23.2
E00108855,6.9,76.2,16.8
E00108856,16.9,60.6,22.5
E00108857,8.9,66.7,24.4
E00108858,14.7,55.8,29.5
E00108859,10.3,60.9,28.7
E00108860,8.5,64.8,26.8
E00108861,14.4,71.2,14.4
E00108862,12.1,62.6,25.3
E00108863,15,72.5,12.4
E00108864,15.2,64.6,20.3
E00108865,10.2,74,15.7
E00108866,10.1,79.8,10.1
E00108973,11.2,75.9,12.9
E00108975,7.6,76.2,16.2
E00108976,10.2,73.5,16.3
E00108978,20.9,53.8,25.3
E00108979,8.9,73.4,17.7
E00108980,15.1,67.7,17.2
E00108982,16.7,62.9,20.5
E00108983,13.8,65,21.3
E00108984,19.5,62.1,18.4
E00108985,14,69,17
E00108986,9.7,71.7,18.6
E00108990,9.8,66.3,23.9
E00108996,15.1,45.3,39.6
E00109013,8,76.6,15.3
E00109014,8.1,71.1,20.7
E00109015,11.4,62.6,26
E00109016,13.1,72,15
E00109017,12.2,75.6,12.2
E00109018,10.2,67.3,22.4
E00109019,7.9,77.5,14.6
E00109020,11.4,68.6,20
E00109021,7.9,76.4,15.7
E00109022,9.7,77.7,12.6
E00109023,9,80.2,10.8
E00109024,9.8,71.6,18.6
E00109025,3.5,85.1,11.4
E00109026,13,72.5,14.5
E00109027,13.8,66.2,20
E00109028,4.3,86.4,9.3
E00109029,10.8,63.4,25.8
E00109030,14.3,73.8,11.9
E00109031,22.6,61.9,15.5
E00109033,19.7,68.4,11.8
E00109388,7.4,80.6,12
E00109389,10.7,62.5,26.8
E00109390,14.2,71.7,14.2
E00109391,13.3,68,18.7
E00109393,6.9,76.7,16.4
E00109395,14.6,66.5,18.9
E00109396,18.3,71.7,10
E00109397,9.4,78,12.6
E00109398,6.1,84.2,9.6
E00109399,18.4,73.6,8
E00109400,6.4,68.1,25.5
E00109401,20,62,18
E00109402,21.2,56.1,22.7
E00109403,16.3,69.2,14.4
E00109404,10.5,79,10.5
E00109405,16.8,61.7,21.5
E00109406,13.5,27.1,59.4
E00109407,13.8,65.2,21
E00109408,17.3,65.3,17.3
E00109409,14.1,74.1,11.8
E00109410,10.6,71.3,18.1
E00109411,17.1,57.9,25
E00109412,9,77.1,13.9
E00109413,8.9,68.3,22.8
E00109414,10.1,77.5,12.4
E00109415,11.9,62.7,25.4
E00109417,7.9,78.7,13.5
E00109418,14.4,73.3,12.2
E00109419,13.1,67.2,19.7
E00109421,3.7,89,7.3
E00109422,12.4,73.7,13.9
E00109423,10.7,65.2,24.1
E00109425,5.7,74.8,19.5
E00109426,5,35.8,59.2
E00109427,8,75.2,16.8
E00109428,9,56.6,34.4
E00109430,13.3,65,21.7
E00109431,6.4,80.9,12.8
E00109434,8.4,76.6,15
E00109435,8.1,69.9,22
E00109436,11.3,78.8,10
E00109437,14.7,67.4,17.8
E00109438,16.7,65.3,18.1
E00109439,8,82.3,9.7
E00109440,7.8,65.2,27
E00109441,9.2,66.7,24.1
E00109442,8.3,72.9,18.8
E00109444,12.9,72.7,14.4
E00109446,20.2,59.6,20.2
E00109447,18.5,72.2,9.3
E00109448,13.6,62.5,23.9
E00109450,12.2,69.4,18.4
E00109452,8.5,65.1,26.4
E00109453,18.2,65.9,15.9
E00109454,15.3,65.9,18.8
E00109455,21.1,71.1,7.9
E00109456,11.5,75.2,13.3
E00109457,9.8,73.5,16.7
E00109458,9.8,72.5,17.6
E00109459,20.3,58.1,21.6
E00109460,15.1,60.2,24.7
E00109461,11.4,74.7,13.9
E00109462,15.6,77.9,6.5
E00109463,11.5,65.4,23.1
E00109464,22.4,55.1,22.4
E00109465,19.6,60.9,19.6
E00109466,14.6,73.2,12.2
E00109467,15.8,71.1,13.2
E00109468,19.2,55.8,25
E00109469,15.1,71.2,13.7
E00109470,18.8,59.4,21.9
E00109471,11.3,68,20.6
E00109472,12.1,69.7,18.2
E00109473,11.8,69.2,18.9
E00109474,9.8,76.7,13.5
E00109475,10.8,69.9,19.3
E00109476,9.4,76.1,14.5
E00109477,10,70,20
E00109478,14,74.6,11.4
E00109479,13.3,66.7,20
E00109480,14.8,68.9,16.4
E00109481,13.5,76,10.4
E00109482,12.7,77.6,9.7
E00109483,10.6,58.8,30.6
E00109484,7.5,72.6,19.8
E00109485,17.8,60,22.2
E00109486,4.2,60.6,35.2
E00109487,5.4,76.3,18.3
E00109488,11.7,64.1,24.3
E00109489,6.7,80.6,12.7
E00109490,8.6,83.4,7.9
E00109491,10,62,28
E00109492,7.5,75.8,16.7
E00109493,14.2,71.7,14.2
E00109494,14,71.9,14
E00109495,17.9,58.9,23.2
E00109496,8,72.4,19.5
E00109497,7.6,73.1,19.3
E00109498,12.2,77.8,10
E00109499,13.9,64.6,21.5
E00109500,10.9,68.3,20.8
E00109501,5.7,82.9,11.4
E00109502,15,71.7,13.3
E00109503,14.3,67.9,17.9
E00109504,11.6,70.9,17.4
E00109505,6.1,68.3,25.6
E00109506,13.3,57.3,29.3
E00109508,10.3,83.3,6.4
E00109509,12.4,79,8.6
E00109510,14.3,73.8,11.9
E00109511,12.7,73.5,13.7
E00109512,11.9,80.2,7.9
E00109513,13.3,78.9,7.8
E00109514,12.3,74,13.7
E00109515,13.8,69,17.2
E00109516,8.3,67.7,24
E00109517,19.6,63.9,16.5
E00109518,11.3,74.8,13.9
E00109519,6.4,74.3,19.3
E00109520,8.2,76.5,15.3
E00109521,8.5,71.8,19.7
E00109522,7.8,69.6,22.5
E00109523,17.1,60.5,22.5
E00109524,11.9,67.9,20.2
E00109525,22,62.2,15.9
E00109526,9.6,57.7,32.7
E00109527,13.8,54.1,32.1
E00109528,9.6,67.5,22.9
E00109529,4.9,79.7,15.4
E00109530,24.6,58,17.4
