areacd,disability_3a-001,disability_3a-002
E00037088,27.3,72.7
E00037090,25.9,74.1
E00037091,32.3,67.7
E00037092,27.6,72.4
E00037108,20.1,79.9
E00037396,31.1,68.9
E00037405,34.9,65.1
E00037406,32.6,67.4
E00037407,47,53
E00037408,31.2,68.8
E00037409,27.8,72.2
E00037410,20.5,79.5
E00037440,27.1,72.9
E00037441,24.2,75.8
E00037442,25.4,74.6
E00037443,26.7,73.3
E00037444,20.7,79.3
E00037445,25.4,74.6
E00037446,28.6,71.4
E00037447,20.5,79.5
E00037448,31.9,68.1
E00037449,24.4,75.6
E00037450,28.5,71.5
E00037451,18.2,81.8
E00037452,25.7,74.3
E00037453,13.3,86.7
E00037454,20.5,79.5
E00037455,19.7,80.3
E00037456,23.3,76.7
E00037457,23,77
E00037458,30.3,69.7
E00037459,27.1,72.9
E00037460,25.2,74.8
E00037461,21.8,78.2
E00037462,32.4,67.6
E00037463,23.1,76.9
E00037464,24.7,75.3
E00037465,18.2,81.8
E00037466,19.5,80.5
E00037467,23.2,76.8
E00037468,27.5,72.5
E00037469,40.9,59.1
E00037470,22.7,77.3
E00037471,31.9,68.1
E00037472,17.6,82.4
E00037473,18.9,81.1
E00037474,17.6,82.4
E00037475,25.5,74.5
E00037476,13,87
E00037477,25,75
E00037478,20.4,79.6
E00037479,24.2,75.8
E00037480,18.5,81.5
E00037481,24.7,75.3
E00037482,12.8,87.2
E00037483,20.9,79.1
E00037484,25.2,74.8
E00037485,17.3,82.7
E00037486,28.8,71.2
E00037487,26.3,73.7
E00037488,26.5,73.5
E00037489,16.3,83.7
E00037490,25.4,74.6
E00037491,20.1,79.9
E00037492,23.2,76.8
E00037493,44.8,55.2
E00037494,21.4,78.6
E00037495,25.9,74.1
E00037496,41.9,58.1
E00037497,24.6,75.4
E00037498,24.9,75.1
E00037499,17.8,82.2
E00037500,20.1,79.9
E00037501,19.6,80.4
E00037578,21.5,78.5
E00037579,35.1,64.9
E00037599,13.5,86.5
E00037604,12.6,87.4
E00037606,14.8,85.2
E00037607,20.7,79.3
E00037608,16.3,83.7
E00037613,21.3,78.7
E00037614,13.7,86.3
E00037615,12.6,87.4
E00037616,21.8,78.2
E00037617,27.6,72.4
E00037618,18.6,81.4
E00037619,13.2,86.8
E00037620,21.5,78.5
E00037621,15.3,84.7
E00037622,12.6,87.4
E00037623,20.8,79.2
E00037624,18.2,81.8
E00037625,14.9,85.1
E00037626,18.3,81.7
E00037627,14.9,85.1
E00037739,33.9,66.1
E00037743,30.6,69.4
E00037744,27.9,72.1
E00037745,30,70
E00037746,22.8,77.2
E00037747,14.4,85.6
E00037748,21,79
E00037749,28.5,71.5
E00037751,36.7,63.3
E00037752,21.3,78.7
E00037758,34.3,65.7
E00037759,26.7,73.3
E00037760,26.5,73.5
E00037763,19.8,80.2
E00037764,30.2,69.8
E00037765,13.8,86.2
E00037767,30.9,69.1
E00037769,22.2,77.8
E00037775,16.9,83.1
E00037779,14.3,85.7
E00037780,21.6,78.4
E00037782,18.8,81.2
E00037783,24.9,75.1
E00037784,27.1,72.9
E00037785,25.8,74.2
E00037788,31,69
E00037789,25.2,74.8
E00037790,29.6,70.4
E00037792,28.5,71.5
E00037796,29,71
E00037797,19,81
E00037798,29.2,70.8
E00037799,19.7,80.3
E00037800,24.1,75.9
E00037801,37.3,62.7
E00037802,19,81
E00037803,26.6,73.4
E00037804,23,77
E00037805,19,81
E00037806,31.1,68.9
E00037807,23.8,76.2
E00037808,16,84
E00037809,39.8,60.2
E00037810,23.2,76.8
E00037811,33.8,66.2
E00037812,27.2,72.8
E00037813,22.3,77.7
E00037814,44.6,55.4
E00037815,27.8,72.2
E00037816,19.7,80.3
E00037817,21.2,78.8
E00037818,16.3,83.7
E00037819,29,71
E00037820,24.1,75.9
E00037821,42.9,57.1
E00037822,19.7,80.3
E00037823,34.9,65.1
E00037824,23.6,76.4
E00037825,27,73
E00037826,32.9,67.1
E00037827,31.5,68.5
E00037828,25.5,74.5
E00038993,28.4,71.6
E00038994,22.7,77.3
E00038995,20.4,79.6
E00038996,17.3,82.7
E00039510,19.4,80.6
E00039511,28.9,71.1
E00039515,13.7,86.3
E00039516,14.4,85.6
E00039517,22.8,77.2
E00039518,24.9,75.1
E00039521,17.1,82.9
E00039529,36.7,63.3
E00039537,10,90
E00039538,21.2,78.8
E00039539,12.6,87.4
E00039540,15.3,84.7
E00039541,15.3,84.7
E00039542,13.7,86.3
E00039543,15.6,84.4
E00039544,15.9,84.1
E00039545,20.6,79.4
E00039947,20.4,79.6
E00039948,20.7,79.3
E00039949,25.3,74.7
E00039950,17.7,82.3
E00039951,24.5,75.5
E00039952,20.4,79.6
E00039953,12.5,87.5
E00039954,37.1,62.9
E00039955,21.2,78.8
E00039956,26.1,73.9
E00039957,18.1,81.9
E00039958,28.5,71.5
E00039961,29.2,70.8
E00039962,13.1,86.9
E00039963,16.9,83.1
E00039964,18.7,81.3
E00039965,13.9,86.1
E00039966,12,88
E00039967,15.9,84.1
E00039968,19.4,80.6
E00039969,17.4,82.6
E00039970,23.3,76.7
E00039971,24.3,75.7
E00039972,28.7,71.3
E00039973,21.8,78.2
E00039974,34.1,65.9
E00039975,16.9,83.1
E00039976,17.2,82.8
E00039977,20.6,79.4
E00039978,25.2,74.8
E00039979,29.6,70.4
E00039980,23.6,76.4
E00039981,22.2,77.8
E00039982,20.2,79.8
E00039983,21.5,78.5
E00039984,16.7,83.3
E00039985,30.7,69.3
E00039986,27.9,72.1
E00039987,19.1,80.9
E00039988,20.9,79.1
E00039989,18.8,81.2
E00039990,11.8,88.2
E00039991,23.4,76.6
E00039992,11.9,88.1
E00039993,13.4,86.6
E00039994,9.7,90.3
E00039995,24.3,75.7
E00039996,20.9,79.1
E00039997,22.8,77.2
E00039998,20.6,79.4
E00039999,29.5,70.5
E00040000,26.5,73.5
E00040001,21.3,78.7
E00040002,18.2,81.8
E00040003,35.8,64.2
E00040004,26.8,73.2
E00040005,26.4,73.6
E00040006,33.6,66.4
E00040007,28.3,71.7
E00040008,30.1,69.9
E00040009,28.3,71.7
E00040010,41.3,58.7
E00040011,20,80
E00040012,21.3,78.7
E00040013,18.2,81.8
E00040014,16.5,83.5
E00040015,21.6,78.4
E00040016,15.1,84.9
E00040017,11.8,88.2
E00040018,18.9,81.1
E00040019,13.5,86.5
E00040020,19.5,80.5
E00040021,12.3,87.7
E00040812,27.4,72.6
E00040813,20.4,79.6
E00040814,15.1,84.9
E00040815,16.1,83.9
E00040816,23.6,76.4
E00040817,19.3,80.7
E00040818,31.7,68.3
E00040820,20.6,79.4
E00041137,21,79
E00041174,23.4,76.6
E00041183,19.4,80.6
E00041215,22.6,77.4
E00041216,21.5,78.5
E00041217,23.7,76.3
E00041218,11.3,88.7
E00041219,9.8,90.2
E00041220,29.4,70.6
E00041221,14.7,85.3
E00041222,15.6,84.4
E00041223,20.1,79.9
E00041224,33.2,66.8
E00041225,40.4,59.6
E00041226,24.2,75.8
E00041227,15.4,84.6
E00041228,19.3,80.7
E00041230,24.7,75.3
E00041231,22.4,77.6
E00041233,22.4,77.6
E00041234,24.2,75.8
E00041235,21.3,78.7
E00041236,33.3,66.7
E00041237,16.3,83.7
E00041238,21,79
E00041239,19.1,80.9
E00041240,16,84
E00041241,17,83
E00041242,18.1,81.9
E00041243,14.7,85.3
E00041244,23.7,76.3
E00041245,32.1,67.9
E00041246,16.3,83.7
E00041247,16.4,83.6
E00041248,26.1,73.9
E00041249,23.2,76.8
E00041250,22,78
E00041251,7.2,92.8
E00041252,22.6,77.4
E00041253,11,89
E00041255,14.5,85.5
E00041257,23.2,76.8
E00041265,24.2,75.8
E00041266,19.3,80.7
E00041268,20.5,79.5
E00041271,29,71
E00041277,18.6,81.4
E00041278,25.8,74.2
E00041280,16.9,83.1
E00041281,16.9,83.1
E00041282,20.9,79.1
E00041294,18.7,81.3
E00041295,16,84
E00168785,13.1,86.9
E00168787,4.3,95.7
E00168788,15.2,84.8
E00172516,33.1,66.9
E00172517,13,87
E00172527,22.8,77.2
E00172530,23,77
E00172536,15.2,84.8
E00172538,9.2,90.8
E00172543,15.5,84.5
E00172544,9.1,90.9
E00179983,12.8,87.2
E00180037,12,88
E00180052,16,84
E00180096,16,84
