areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00037088,4.1,40.7,54.5,0.7
E00037090,12.5,25,50.8,11.7
E00037091,18.3,29.4,45.2,7.1
E00037092,0.8,42.6,48.8,7.8
E00037108,0,8.3,73.6,18.1
E00037396,2.4,52.4,36.5,8.7
E00037405,9.9,27,57.9,5.3
E00037406,18,27.3,50.7,4
E00037407,55,20.8,20.8,3.3
E00037408,39.4,3,52.3,5.3
E00037409,0,33.3,57.3,9.4
E00037410,0.8,14.3,76.2,8.7
E00037440,5.7,55.5,33.6,5.2
E00037441,17.5,21.2,56.2,5.1
E00037442,0,30.8,65,4.2
E00037443,0.8,10.3,84.9,4
E00037444,0.9,23.9,71.8,3.4
E00037445,0,36.4,59.3,4.2
E00037446,2.7,41.2,39.2,16.9
E00037447,6.1,37.8,42.6,13.5
E00037448,0.8,44.4,36.1,18.8
E00037449,1.2,12.7,82.4,3.6
E00037450,16.6,44,32.1,7.3
E00037451,11.5,43.3,18.9,26.3
E00037452,6.2,26.7,61,6.2
E00037453,2.8,19.7,48.3,29.2
E00037454,0.7,17.5,65.7,16.1
E00037455,9.4,32.6,50,8
E00037456,2,4,87.4,6.6
E00037457,1.3,33.1,55.8,9.7
E00037458,2.9,44.9,48.6,3.6
E00037459,11.8,16.2,61.8,10.3
E00037460,5.7,40.2,50,4.1
E00037461,4.2,44.4,37.6,13.8
E00037462,15.8,12.8,67.7,3.8
E00037463,0.8,20.8,62.3,16.2
E00037464,9.2,27.7,56,7.1
E00037465,1.5,25.6,50.4,22.6
E00037466,1.6,23.3,63.6,11.6
E00037467,0,35.8,57.5,6.7
E00037468,7.5,24.6,64.9,3
E00037469,46.5,14,35.1,4.4
E00037470,1.6,35.9,50.8,11.7
E00037471,3,33.1,45.9,18
E00037472,1.6,21.7,39.5,37.2
E00037473,15.1,23.7,43.2,18
E00037474,11.4,31.4,55.7,1.4
E00037475,0,21,76.9,2.1
E00037476,6.4,11.7,55,26.9
E00037477,2.6,28.4,65.5,3.4
E00037478,9.3,28,53.4,9.3
E00037479,5.7,27.9,55.7,10.7
E00037480,0.8,39.8,51.9,7.5
E00037481,1.5,44.3,41.2,13
E00037482,0,26.7,14.4,58.9
E00037483,10.1,50,31.9,8
E00037484,0.7,24.8,63.4,11.1
E00037485,0,39,41.9,19.1
E00037486,13.7,49.6,30.8,6
E00037487,12.2,7.5,46.3,34
E00037488,5.1,4.4,84.6,5.9
E00037489,0.6,49.4,38.9,11.1
E00037490,2.1,51.4,41.7,4.9
E00037491,0,1.7,95.8,2.5
E00037492,2.1,7.5,84.2,6.2
E00037493,26.9,49.3,17.9,6
E00037494,0.6,29.5,61.3,8.7
E00037495,4.9,57,33.8,4.2
E00037496,1.6,66.4,32,0
E00037497,5,49.7,40.9,4.4
E00037498,24.2,21,52.4,2.4
E00037499,1.9,28.2,57.1,12.8
E00037500,5.3,32.8,35.1,26.7
E00037501,0,10.1,76.1,13.8
E00037578,13.4,21.7,60.5,4.5
E00037579,24.8,21.1,52.6,1.5
E00037599,0.7,17.1,41.1,41.1
E00037604,0.8,9,38.3,51.9
E00037606,1.6,18,23.3,57.1
E00037607,0,36.2,50,13.8
E00037608,4.7,15,55.9,24.4
E00037613,1.3,14.6,49.7,34.4
E00037614,0.8,16.2,72.3,10.8
E00037615,0.5,9.6,19.3,70.6
E00037616,27.4,29.1,35.9,7.7
E00037617,0.8,47.2,45.7,6.3
E00037618,1,19.4,55.1,24.5
E00037619,0.6,14.2,32.9,52.3
E00037620,6,42.2,22.6,29.1
E00037621,0.7,19.9,30.1,49.3
E00037622,2,22.3,40.6,35
E00037623,2.9,8.6,82.9,5.7
E00037624,0,28,46.3,25.6
E00037625,0,26.7,33.6,39.7
E00037626,3.1,29.6,40.3,27
E00037627,6.8,18.9,36.4,37.9
E00037739,18.3,41.1,30.6,10
E00037743,1.6,53.5,44.2,0.8
E00037744,6,30.6,47,16.4
E00037745,7.1,28.4,58.6,5.9
E00037746,0,46.3,46.3,7.4
E00037747,0.7,0.7,92.8,5.8
E00037748,2.2,37.2,54.7,5.8
E00037749,29.2,19.3,26.9,24.6
E00037751,7.8,43.4,47.3,1.6
E00037752,2.3,69.7,26.5,1.5
E00037758,5.4,36.5,48,10.1
E00037759,1.7,19.2,73.3,5.8
E00037760,1.3,30.1,60.3,8.3
E00037763,3.3,35.8,36.4,24.5
E00037764,3.8,47.3,44.3,4.6
E00037765,1.7,26,45.3,27.1
E00037767,1.6,41,54.9,2.5
E00037769,2.1,53.9,36.9,7.1
E00037775,9.5,14.5,56.8,19.1
E00037779,0,5.9,77.2,16.9
E00037780,3,45.2,39.2,12.7
E00037782,2.2,21.5,67.4,8.9
E00037783,9.8,19,59.5,11.8
E00037784,1.7,16.5,77.4,4.3
E00037785,2.1,53.8,37.8,6.3
E00037788,38.4,10.4,48,3.2
E00037789,6,26.9,59.7,7.5
E00037790,2.3,18.3,76.3,3.1
E00037792,15.9,3.6,76.8,3.6
E00037796,3.7,26.9,55.2,14.2
E00037797,6.3,20.1,61.8,11.8
E00037798,11.8,52.9,28.6,6.7
E00037799,3.1,21.9,50,25
E00037800,0.8,9.4,75,14.8
E00037801,50.5,29.7,18,1.8
E00037802,1.6,13.1,64.5,20.8
E00037803,0.8,4.9,92.6,1.6
E00037804,5.4,47.3,38.8,8.5
E00037805,3.7,37.3,44.8,14.2
E00037806,5.7,42.9,45.7,5.7
E00037807,18.4,9.2,65.1,7.2
E00037808,10.2,25.2,56.7,7.9
E00037809,12.4,28.7,54.3,4.7
E00037810,0.8,35.5,48.4,15.3
E00037811,4,28.6,65.1,2.4
E00037812,0,36.9,42.3,20.8
E00037813,1.7,39.8,50.8,7.6
E00037814,27.3,20.3,46.1,6.3
E00037815,23.1,9.2,63.1,4.6
E00037816,8.3,34.8,44.7,12.1
E00037817,1.6,6.3,74.8,17.3
E00037818,0.8,27.4,50,21.8
E00037819,0.9,41.3,52.3,5.5
E00037820,6.4,46.4,40.8,6.4
E00037821,64.4,12.5,22.1,1
E00037822,6.6,11.8,66.2,15.4
E00037823,20.3,15.6,60.2,3.9
E00037824,17.5,15,61.7,5.8
E00037825,14.3,34.1,49.2,2.4
E00037826,0,58.6,28.4,12.9
E00037827,0.8,56.8,38.4,4
E00037828,0.8,41.2,49.6,8.4
E00038993,12.2,39.1,39.7,9
E00038994,8.3,50.9,28.7,12
E00038995,5.7,22.8,46.2,25.3
E00038996,0,14.6,45.6,39.8
E00039510,3.7,9,58.2,29.1
E00039511,3.3,19.7,60.7,16.4
E00039515,0,11.6,49.1,39.3
E00039516,4.3,12.8,56.4,26.5
E00039517,6.3,32.9,43.4,17.5
E00039518,5.6,33.6,23.1,37.8
E00039521,0,4.6,84.3,11.1
E00039529,20.8,41.7,34,3.5
E00039537,0.9,13.2,48.1,37.7
E00039538,0.8,41.1,37.9,20.2
E00039539,1.4,22.3,41.2,35.1
E00039540,2.4,37.9,33.1,26.6
E00039541,2.9,13.9,65.7,17.5
E00039542,1.3,27.6,57.7,13.5
E00039543,0.7,29.2,47.4,22.6
E00039544,4.4,19,54.7,21.9
E00039545,0.8,11.5,82.4,5.3
E00039947,2.9,25.7,60.7,10.7
E00039948,0,2.7,70.9,26.4
E00039949,0,28.5,64.2,7.3
E00039950,3,37.3,32.1,27.6
E00039951,0.7,32.8,54.7,11.7
E00039952,1.7,6.9,56.6,34.7
E00039953,1.9,24.7,57.6,15.8
E00039954,4.2,49.1,46.1,0.6
E00039955,2,28.2,65.1,4.7
E00039956,0,32.3,62.6,5.1
E00039957,0.6,24.6,37.4,37.4
E00039958,11.6,14,71.9,2.5
E00039961,0.8,13.8,81.3,4.1
E00039962,2.5,25.5,56.5,15.5
E00039963,0.6,3.2,84.5,11.6
E00039964,0,31.5,46.8,21.8
E00039965,0,12.1,72.9,15
E00039966,0,24.1,50.6,25.3
E00039967,0.9,41.4,50,7.8
E00039968,0,8.1,71.3,20.6
E00039969,2.3,6.3,77.3,14.1
E00039970,2.3,18.9,53.8,25
E00039971,7,8.7,70.4,13.9
E00039972,0,20.9,60.9,18.3
E00039973,0,11,78,11
E00039974,5.7,39.3,52.9,2.1
E00039975,1.6,22.7,57,18.8
E00039976,0,11.9,49.2,39
E00039977,11.5,45.4,39.2,3.8
E00039978,6.3,41.3,44.4,7.9
E00039979,27.1,32.3,34.6,6
E00039980,8.1,52.4,31.5,8.1
E00039981,3.3,29.3,46.3,21.1
E00039982,0.8,8.7,54.3,36.2
E00039983,0.7,5.8,84.7,8.8
E00039984,1.6,12.4,75.2,10.9
E00039985,13.7,59.7,17.7,8.9
E00039986,1.7,43.1,42.2,12.9
E00039987,2.4,16.9,73.4,7.3
E00039988,2.3,9,71.4,17.3
E00039989,0,3.5,55.8,40.7
E00039990,2,9.9,37.1,51
E00039991,7.1,14.3,61.4,17.1
E00039992,5.1,29.7,50.8,14.4
E00039993,15.6,28.9,34.8,20.7
E00039994,2.9,19.9,41.9,35.3
E00039995,1.2,25.7,57.3,15.8
E00039996,6.2,51.9,34.6,7.4
E00039997,0.8,47.7,50,1.6
E00039998,2.5,32,31,34.5
E00039999,6.8,37.2,35.1,20.9
E00040000,10.7,29.8,50.4,9.2
E00040001,0,36.2,58.1,5.7
E00040002,3.1,13.3,68,15.6
E00040003,43.3,35,20,1.7
E00040004,2.4,15.2,76.8,5.6
E00040005,11.7,34.4,52.3,1.6
E00040006,17.1,48.6,33.3,0.9
E00040007,1.5,50,45.4,3.1
E00040008,16.7,33.3,47.2,2.8
E00040009,3.2,25.8,67.7,3.2
E00040010,40.3,16.7,37.5,5.6
E00040011,0,9.8,77.9,12.3
E00040012,6.6,27.9,50,15.6
E00040013,1,3.9,86.4,8.7
E00040014,0,12,74,14
E00040015,7.7,32.9,47.7,11.6
E00040016,0,3.4,82,14.6
E00040017,0,28.6,46.8,24.7
E00040018,0.9,37.2,54.9,7.1
E00040019,0,3.5,63.7,32.7
E00040020,2.4,33.9,60.5,3.2
E00040021,11.9,12.7,39.7,35.7
E00040812,1.7,16,82.4,0
E00040813,0.9,25.2,72.9,0.9
E00040814,0,37.7,61.3,0.9
E00040815,0,22.4,61,16.6
E00040816,7.7,16.9,72.3,3.1
E00040817,1.7,38.8,58.7,0.8
E00040818,7.4,27.8,60.2,4.6
E00040820,2.2,69.9,26.5,1.5
E00041137,0.8,32.5,56.1,10.6
E00041174,13,20.3,59.3,7.3
E00041183,3.2,16.2,55.2,25.3
E00041215,4.9,31.7,58.5,4.9
E00041216,3.7,14.8,75.3,6.2
E00041217,6,18.1,51.7,24.1
E00041218,2.1,16.3,29.8,51.8
E00041219,0,13.2,59.3,27.5
E00041220,8,45.1,46,0.9
E00041221,3.4,18.6,40.7,37.2
E00041222,8.3,16.5,50.4,24.8
E00041223,3.3,15.1,52.6,28.9
E00041224,9.4,36.2,50.4,3.9
E00041225,64.8,21.3,7.4,6.5
E00041226,36.2,6,19,38.8
E00041227,0.7,6.3,75,18.1
E00041228,0,24.8,55.9,19.3
E00041230,2.1,8.5,47.9,41.5
E00041231,3.4,28,40.7,28
E00041233,1.1,9,69.7,20.2
E00041234,9.2,27.5,51.4,11.9
E00041235,0.9,45.5,46.4,7.3
E00041236,10,51.8,31.8,6.4
