areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00037088,96.4,3,0.6
E00037090,96.3,2.9,0.7
E00037091,95.6,3.1,1.3
E00037092,99.3,0,0.7
E00037108,99.1,0.3,0.6
E00037396,100,0,0
E00037405,97.1,2.6,0.3
E00037406,96,3.3,0.7
E00037407,96.6,2.8,0.6
E00037408,98.4,1.2,0.4
E00037409,99.6,0.4,0
E00037410,97,2.7,0.3
E00037440,96.9,3.1,0
E00037441,96.9,2.8,0.3
E00037442,100,0,0
E00037443,99.7,0.3,0
E00037444,99.6,0.4,0
E00037445,98.9,0.8,0.4
E00037446,96.3,3.7,0
E00037447,95.5,4.5,0
E00037448,99.3,0.4,0.4
E00037449,97.1,2.1,0.8
E00037450,96.5,2,1.5
E00037451,97.6,1.7,0.7
E00037452,99,1,0
E00037453,99.1,0.7,0.2
E00037454,99,0.7,0.3
E00037455,99.7,0,0.3
E00037456,98.7,1.1,0.3
E00037457,97.8,2.2,0
E00037458,99,0.3,0.7
E00037459,97.7,1.6,0.7
E00037460,99.1,0.9,0
E00037461,98.2,1,0.8
E00037462,98.6,1.4,0
E00037463,99.7,0.3,0
E00037464,98.9,1.1,0
E00037465,98.9,0.4,0.7
E00037466,99.3,0.7,0
E00037467,100,0,0
E00037468,99.1,0.9,0
E00037469,100,0,0
E00037470,98.1,1.9,0
E00037471,100,0,0
E00037472,100,0,0
E00037473,99.6,0.4,0
E00037474,98.5,1.5,0
E00037475,99.4,0.3,0.3
E00037476,98.5,1.5,0
E00037477,100,0,0
E00037478,100,0,0
E00037479,100,0,0
E00037480,100,0,0
E00037481,99.6,0.4,0
E00037482,100,0,0
E00037483,98.1,1.9,0
E00037484,99.4,0.6,0
E00037485,96.3,3.7,0
E00037486,99.5,0.5,0
E00037487,98.6,0.8,0.6
E00037488,97.3,1.4,1.4
E00037489,99.7,0.3,0
E00037490,99.6,0.4,0
E00037491,98.7,1,0.3
E00037492,97.9,1.6,0.5
E00037493,98.8,0.4,0.8
E00037494,99.5,0.3,0.3
E00037495,98.9,1.1,0
E00037496,100,0,0
E00037497,98,1.7,0.3
E00037498,99.6,0.4,0
E00037499,98.5,0.6,0.9
E00037500,100,0,0
E00037501,99.1,0.9,0
E00037578,90.8,7.8,1.4
E00037579,95.1,4.5,0.4
E00037599,99.4,0.6,0
E00037604,99,1,0
E00037606,98.9,1.1,0
E00037607,99.6,0.4,0
E00037608,100,0,0
E00037613,98,1.7,0.3
E00037614,97.1,2.9,0
E00037615,98.6,1,0.4
E00037616,98.6,1.4,0
E00037617,98.4,1.6,0
E00037618,100,0,0
E00037619,100,0,0
E00037620,99.1,0.2,0.7
E00037621,98.5,1.5,0
E00037622,99.8,0.2,0
E00037623,98.4,1.6,0
E00037624,99.5,0.5,0
E00037625,100,0,0
E00037626,98.1,1.9,0
E00037627,100,0,0
E00037739,98.2,1.8,0
E00037743,93.8,5.8,0.4
E00037744,97.3,2.7,0
E00037745,97.8,2,0.2
E00037746,90.3,9.1,0.6
E00037747,98.7,1.3,0
E00037748,100,0,0
E00037749,95.1,4,0.9
E00037751,98.4,1.2,0.4
E00037752,79.1,16.1,4.8
E00037758,96.3,3,0.6
E00037759,90.1,7.9,2.1
E00037760,95.4,2,2.6
E00037763,99.7,0.3,0
E00037764,98.3,1.3,0.4
E00037765,99.8,0.2,0
E00037767,100,0,0
E00037769,93.7,3.8,2.4
E00037775,98.4,1,0.6
E00037779,99.1,0.6,0.3
E00037780,97.7,0.3,2
E00037782,96.8,2.9,0.3
E00037783,97.7,1.4,0.9
E00037784,98.7,0.7,0.7
E00037785,100,0,0
E00037788,93.5,5.7,0.8
E00037789,96.7,2.9,0.4
E00037790,98.2,0.6,1.2
E00037792,99.4,0.6,0
E00037796,99.7,0,0.3
E00037797,98.8,1.2,0
E00037798,100,0,0
E00037799,96.7,2.3,1
E00037800,95.8,3.6,0.6
E00037801,87.3,9.7,3
E00037802,90.3,7.7,2
E00037803,94.4,4.3,1.3
E00037804,94,5.6,0.4
E00037805,100,0,0
E00037806,99.7,0,0.3
E00037807,95.8,3.6,0.6
E00037808,92,4.2,3.8
E00037809,96.3,1.7,2
E00037810,99.6,0.4,0
E00037811,93.6,3.7,2.7
E00037812,98.1,0.8,1.2
E00037813,99.6,0.4,0
E00037814,97.3,2.3,0.4
E00037815,99,1,0
E00037816,99.6,0,0.4
E00037817,99.6,0,0.4
E00037818,98.9,1.1,0
E00037819,98.3,1.7,0
E00037820,97.5,2.5,0
E00037821,93.4,5.3,1.3
E00037822,98.9,1.1,0
E00037823,97.8,1.7,0.6
E00037824,97.7,2.3,0
E00037825,87.9,11.4,0.7
E00037826,100,0,0
E00037827,96.6,2.7,0.8
E00037828,93.6,4.9,1.4
E00038993,100,0,0
E00038994,100,0,0
E00038995,97.7,2,0.3
E00038996,98.2,1.3,0.4
E00039510,100,0,0
E00039511,99.7,0.3,0
E00039515,100,0,0
E00039516,100,0,0
E00039517,99.4,0.6,0
E00039518,98.9,0.4,0.7
