areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00037088,44.2,4,51.8
E00037090,57.8,1.7,40.5
E00037091,41,1,58
E00037092,45.5,2.5,52
E00037108,50.8,3,46.1
E00037396,32.4,1.4,66.2
E00037405,46.6,2.8,50.6
E00037406,53,2.4,44.6
E00037407,35.3,4.2,60.5
E00037408,45.7,2.7,51.6
E00037409,39.8,3.2,56.9
E00037410,68,2.5,29.5
E00037440,50.4,3.1,46.4
E00037441,56.8,5.1,38
E00037442,51.4,5.1,43.5
E00037443,48.5,2.6,48.9
E00037444,56,4,40
E00037445,51.4,5.1,43.5
E00037446,56.1,2.2,41.7
E00037447,59.4,2.7,37.9
E00037448,45.2,1.2,53.5
E00037449,56.9,3.3,39.8
E00037450,51.3,3.9,44.8
E00037451,68,3.5,28.5
E00037452,55.2,3.2,41.5
E00037453,71.5,1.9,26.6
E00037454,57.9,0.4,41.7
E00037455,57.7,2.9,39.4
E00037456,64,4.7,31.3
E00037457,53.9,3.7,42.3
E00037458,50.8,1.9,47.3
E00037459,58.6,3.7,37.7
E00037460,37.6,2.4,60
E00037461,63.3,4.5,32.2
E00037462,48.4,4.1,47.6
E00037463,69.6,0.4,30
E00037464,44.9,0.4,54.7
E00037465,62.4,2.7,34.9
E00037466,53.1,2.9,44
E00037467,58.5,3.2,38.2
E00037468,53.6,4.1,42.3
E00037469,30.5,3.7,65.8
E00037470,47.3,2.5,50.2
E00037471,37.6,1.6,60.8
E00037472,53.1,2.3,44.5
E00037473,59.7,1.6,38.7
E00037474,59.3,2.9,37.8
E00037475,45.7,5.9,48.4
E00037476,69.3,2.2,28.5
E00037477,56.2,3.3,40.5
E00037478,54.6,0.5,45
E00037479,55,3.3,41.7
E00037480,40.9,0,59.1
E00037481,34,1.3,64.7
E00037482,77.6,1,21.4
E00037483,69,0.8,30.1
E00037484,55.3,3.2,41.5
E00037485,71.5,4.1,24.4
E00037486,45.3,3.4,51.2
E00037487,52.5,4,43.5
E00037488,49.5,7.7,42.9
E00037489,61.8,2.9,35.3
E00037490,57.3,0,42.7
E00037491,63.2,2.9,33.9
E00037492,58.8,2.9,38.2
E00037493,32,2.4,65.6
E00037494,62.1,1.8,36.1
E00037495,57.3,4.2,38.5
E00037496,31.9,2.9,65.2
E00037497,59.2,3.4,37.4
E00037498,48,2.9,49
E00037499,63.5,4.7,31.8
E00037500,49.8,0,50.2
E00037501,50.6,1.9,47.6
E00037578,60.3,3.8,35.9
E00037579,41.6,3.3,55
E00037599,60.9,1.4,37.7
E00037604,56.5,0,43.5
E00037606,60.9,1.8,37.3
E00037607,52.8,0,47.2
E00037608,54.2,1.3,44.5
E00037613,53,1.9,45.1
E00037614,62.2,2.2,35.7
E00037615,71,1.9,27.1
E00037616,58.2,0.5,41.3
E00037617,51.4,4.1,44.5
E00037618,53.4,2.5,44.1
E00037619,59.9,2.8,37.3
E00037620,51.9,1.2,47
E00037621,51.5,1.7,46.8
E00037622,59.1,1.5,39.4
E00037623,54.3,2.3,43.4
E00037624,48.1,1.9,50
E00037625,56.8,1.2,42.1
E00037626,57,2.7,40.3
E00037627,60.8,1.5,37.7
E00037739,38.6,1,60.4
E00037743,44.3,2.8,52.8
E00037744,52.8,0,47.2
E00037745,45.3,3.6,51.1
E00037746,61.5,3.5,35
E00037747,67.1,3,29.9
E00037748,58.1,1.9,39.9
E00037749,51.3,5.4,43.3
E00037751,32.6,4.2,63.3
E00037752,58.2,5.5,36.4
E00037758,50.9,3.6,45.6
E00037759,54.7,4.1,41.3
E00037760,57,3,39.9
E00037763,66.7,2.1,31.3
E00037764,53.8,1.4,44.8
E00037765,69.7,1.4,28.9
E00037767,39,2.4,58.6
E00037769,63,1.6,35.4
E00037775,65.2,3,31.9
E00037779,58.5,1.1,40.4
E00037780,55.6,3.4,41.1
E00037782,54.7,2.5,42.8
E00037783,68,2.5,29.5
E00037784,56.3,3.9,39.7
E00037785,56.5,1.5,41.9
E00037788,44.1,1.8,54.1
E00037789,52.6,5.1,42.3
E00037790,52.2,3.7,44.1
E00037792,44.6,2.8,52.6
E00037796,49.6,1.8,48.6
E00037797,62.8,2.9,34.3
E00037798,43.1,3.9,52.9
E00037799,58.3,1.9,39.8
E00037800,52.1,1.5,46.4
E00037801,37.7,4,58.3
E00037802,54.2,4.1,41.6
E00037803,48.2,4.5,47.3
E00037804,63.8,2.4,33.8
E00037805,44.5,2,53.5
E00037806,45.5,3.5,51.1
E00037807,59.9,4.2,35.9
E00037808,59.4,6.9,33.6
E00037809,42.5,3.5,53.9
E00037810,35.5,1.3,63.2
E00037811,41.7,4.7,53.6
E00037812,47.1,2.5,50.4
E00037813,55.6,2.9,41.5
E00037814,35.4,5.7,59
E00037815,41.9,3.4,54.7
E00037816,67.4,3.8,28.8
E00037817,50.2,0.8,49
E00037818,64.9,0,35.1
E00037819,52.8,5.1,42.1
E00037820,56.5,1.9,41.7
E00037821,33.1,8.1,58.8
E00037822,41.3,0.4,58.3
E00037823,42,2.6,55.4
E00037824,57.5,2.4,40.1
E00037825,52.4,5.7,42
E00037826,36.2,1,62.8
E00037827,52.5,5.1,42.4
E00037828,51.2,3.3,45.6
E00038993,56.4,1.4,42.2
E00038994,57.5,0,42.5
E00038995,58.7,1.7,39.6
E00038996,50,0.5,49.5
E00039510,59.2,0,40.8
E00039511,52,4.8,43.2
E00039515,60.3,2.7,37.1
E00039516,53.2,2.5,44.3
E00039517,57.8,3,39.3
E00039518,53.5,3.1,43.5
E00039521,57.2,0.5,42.3
E00039529,42.9,4.3,52.9
E00039537,67.8,0.5,31.7
E00039538,59.5,0,40.5
E00039539,56.1,2.1,41.9
E00039540,53,2.5,44.5
E00039541,57.1,3,39.8
E00039542,57.5,0.7,41.9
E00039543,55.6,3.9,40.5
E00039544,63.9,1.9,34.2
E00039545,60.4,2.8,36.8
E00039947,57.7,2.9,39.4
E00039948,55.8,1.3,42.9
E00039949,37.7,1.3,61
E00039950,53.3,1.2,45.5
E00039951,52.7,0.8,46.5
E00039952,56.1,2,42
E00039953,67.3,2,30.7
E00039954,43,3.5,53.5
E00039955,54.3,3,42.7
E00039956,51.1,4.4,44.4
E00039957,43.5,1.4,55.1
E00039958,52.8,3.5,43.7
E00039961,51.8,3.3,44.9
E00039962,62.9,2.5,34.6
E00039963,63,1.9,35.2
E00039964,54.9,2.4,42.7
E00039965,58.9,1.4,39.6
E00039966,69.4,4,26.6
E00039967,66.5,3.3,30.2
E00039968,64,1.7,34.3
E00039969,59.8,2.7,37.5
E00039970,62.6,1.3,36.1
E00039971,55.3,3.5,41.2
E00039972,52.7,2.2,45.1
E00039973,49.6,0.4,50
E00039974,41.3,4.6,54.1
E00039975,44.7,3.3,52
E00039976,53.6,1.3,45.1
E00039977,53,1.5,45.5
E00039978,47.7,2.5,49.8
E00039979,42.6,1.9,55.5
E00039980,44.3,1.4,54.3
E00039981,57.4,2.7,39.9
E00039982,48.8,2.7,48.4
E00039983,44.2,0.4,55.4
E00039984,53.8,1.6,44.6
E00039985,52.2,3,44.8
E00039986,33,0.5,66.5
E00039987,47.4,2,50.6
E00039988,53.1,1.5,45.4
E00039989,54.3,4,41.7
E00039990,63.8,2,34.2
E00039991,55.5,3.9,40.6
E00039992,63.5,1.9,34.6
E00039993,67.7,1.2,31
E00039994,79.3,2.5,18.2
E00039995,43.2,0.9,55.8
E00039996,60.4,2.2,37.4
E00039997,59.4,2.3,38.4
E00039998,54.9,1,44
E00039999,54.8,3.2,42
E00040000,45.3,7.3,47.3
E00040001,58.4,4.9,36.8
E00040002,44.5,4.2,51.3
E00040003,31.3,2.5,66.3
E00040004,49.1,3.9,47
E00040005,47.3,6.2,46.5
E00040006,28.9,4.4,66.7
E00040007,48.9,2.2,48.9
E00040008,48,4.7,47.4
E00040009,46.2,4.2,49.6
E00040010,35.7,7.1,57.1
E00040011,55.6,1.3,43.2
E00040012,66.8,2.7,30.5
E00040013,54.9,4.7,40.4
E00040014,65.6,1.4,33
E00040015,56.1,2.5,41.4
E00040016,65.3,2.8,31.8
E00040017,74.4,0.6,25
E00040018,63.2,4,32.8
E00040019,61.8,3.1,35.1
E00040020,61.3,2.8,35.8
E00040021,65.1,2.5,32.4
E00040812,50.6,4.6,44.9
E00040813,58.9,8.6,32.5
E00040814,56.8,4.7,38.5
E00040815,69.7,3.6,26.7
E00040816,47.7,4.2,48.1
E00040817,51.2,4.4,44.4
E00040818,46.9,4.7,48.4
E00040820,60,2.8,37.2
E00041137,57.2,2.8,40
E00041174,49.1,6,45
E00041183,63.8,2.2,34
E00041215,49.3,3.1,47.5
E00041216,51.3,6.4,42.3
E00041217,54.2,2.9,42.9
E00041218,58.8,0,41.2
E00041219,64.8,1.1,34.1
E00041220,47.2,4.6,48.2
E00041221,53.4,2.5,44.2
E00041222,52.4,1.6,46
E00041223,55.6,4.3,40.1
E00041224,40,2.4,57.6
E00041225,26.8,1.4,71.8
E00041226,58.2,2,39.8
E00041227,63.1,0.7,36.2
E00041228,55.6,1.5,42.9
E00041230,59.2,0.4,40.4
E00041231,63,1.3,35.7
E00041233,39.3,2.5,58.3
E00041234,59.5,3.2,37.3
