areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00037088,38.5,61.5
E00037090,24.4,75.6
E00037091,32.1,67.9
E00037092,29.7,70.3
E00037108,30.7,69.3
E00037396,37.5,62.5
E00037405,34.7,65.3
E00037406,33.8,66.2
E00037407,25.9,74.1
E00037408,33.7,66.3
E00037409,27.6,72.4
E00037410,32.1,67.9
E00037440,28.7,71.3
E00037441,30.1,69.9
E00037442,32.1,67.9
E00037443,32.3,67.7
E00037444,31.2,68.8
E00037445,30.6,69.4
E00037446,30.5,69.5
E00037447,32.1,67.9
E00037448,23.9,76.1
E00037449,33.1,66.9
E00037450,22,78
E00037451,22,78
E00037452,27.7,72.3
E00037453,28.3,71.7
E00037454,28.9,71.1
E00037455,34,66
E00037456,35.4,64.6
E00037457,24.6,75.4
E00037458,29.3,70.7
E00037459,25.9,74.1
E00037460,23.1,76.9
E00037461,31.4,68.6
E00037462,22.4,77.6
E00037463,32.8,67.2
E00037464,36.8,63.2
E00037465,25.2,74.8
E00037466,23.6,76.4
E00037467,31,69
E00037468,30.5,69.5
E00037469,22.8,77.2
E00037470,38.5,61.5
E00037471,31.5,68.5
E00037472,27.2,72.8
E00037473,30.1,69.9
E00037474,27.3,72.7
E00037475,43.2,56.8
E00037476,30.9,69.1
E00037477,41.2,58.8
E00037478,31.4,68.6
E00037479,36.5,63.5
E00037480,34.4,65.6
E00037481,36.1,63.9
E00037482,29.8,70.2
E00037483,18.4,81.6
E00037484,25.6,74.4
E00037485,31.6,68.4
E00037486,29.2,70.8
E00037487,32,68
E00037488,38.4,61.6
E00037489,22.6,77.4
E00037490,28.4,71.6
E00037491,32.7,67.3
E00037492,29.1,70.9
E00037493,21.8,78.2
E00037494,26.6,73.4
E00037495,24.8,75.2
E00037496,34.3,65.7
E00037497,24.2,75.8
E00037498,31.7,68.3
E00037499,28.7,71.3
E00037500,31.8,68.2
E00037501,20.6,79.4
E00037578,31.6,68.4
E00037579,36.9,63.1
E00037599,34.3,65.7
E00037604,34,66
E00037606,30.7,69.3
E00037607,29.5,70.5
E00037608,35.7,64.3
E00037613,35.3,64.7
E00037614,35.7,64.3
E00037615,26.3,73.7
E00037616,25.2,74.8
E00037617,30.1,69.9
E00037618,21.6,78.4
E00037619,31.4,68.6
E00037620,30.2,69.8
E00037621,30.3,69.7
E00037622,25.9,74.1
E00037623,40.3,59.7
E00037624,27,73
E00037625,33.8,66.2
E00037626,25,75
E00037627,34.5,65.5
E00037739,27.4,72.6
E00037743,25,75
E00037744,31.1,68.9
E00037745,32.2,67.8
E00037746,30.2,69.8
E00037747,33,67
E00037748,33.8,66.2
E00037749,26.8,73.2
E00037751,35.7,64.3
E00037752,34.1,65.9
E00037758,21.1,78.9
E00037759,35.1,64.9
E00037760,26.6,73.4
E00037763,26.7,73.3
E00037764,22.6,77.4
E00037765,25.2,74.8
E00037767,34.5,65.5
E00037769,28.3,71.7
E00037775,29.7,70.3
E00037779,28.4,71.6
E00037780,37,63
E00037782,28.1,71.9
E00037783,29.2,70.8
E00037784,43.4,56.6
E00037785,36.1,63.9
E00037788,32,68
E00037789,35.5,64.5
E00037790,34.3,65.7
E00037792,29.8,70.2
E00037796,32.9,67.1
E00037797,31.6,68.4
E00037798,39.8,60.2
E00037799,30.8,69.2
E00037800,37,63
E00037801,25.9,74.1
E00037802,32.7,67.3
E00037803,37.4,62.6
E00037804,27.6,72.4
E00037805,31.8,68.2
E00037806,39.8,60.2
