areacd,sex-001,sex-002
E00037088,51.2,48.8
E00037090,48.6,51.4
E00037091,51.8,48.2
E00037092,53.8,46.2
E00037108,50,50
E00037396,51.8,48.2
E00037405,56.7,43.3
E00037406,52.7,47.3
E00037407,50.8,49.2
E00037408,50.6,49.4
E00037409,51.1,48.9
E00037410,53.8,46.2
E00037440,55.4,44.6
E00037441,52.5,47.5
E00037442,52.8,47.2
E00037443,50.3,49.7
E00037444,47.7,52.3
E00037445,47.4,52.6
E00037446,51.2,48.8
E00037447,48,52
E00037448,49.1,50.9
E00037449,52.6,47.4
E00037450,48.9,51.1
E00037451,50.1,49.9
E00037452,53.6,46.4
E00037453,49.1,50.9
E00037454,48.5,51.5
E00037455,48.5,51.5
E00037456,46.9,53.1
E00037457,44.8,55.2
E00037458,51.2,48.8
E00037459,49.8,50.2
E00037460,48.6,51.4
E00037461,50.5,49.5
E00037462,47.9,52.1
E00037463,51.9,48.1
E00037464,53,47
E00037465,48.4,51.6
E00037466,53.5,46.5
E00037467,46.2,53.8
E00037468,51.6,48.4
E00037469,58.3,41.7
E00037470,49.4,50.6
E00037471,49,51
E00037472,53.3,46.7
E00037473,46.5,53.5
E00037474,51.4,48.6
E00037475,52.8,47.2
E00037476,52.5,47.5
E00037477,58.8,41.2
E00037478,53.2,46.8
E00037479,53.9,46.1
E00037480,51.8,48.2
E00037481,54.5,45.5
E00037482,51.4,48.6
E00037483,49.4,50.6
E00037484,50.1,49.9
E00037485,51.3,48.7
E00037486,53.7,46.3
E00037487,53.4,46.6
E00037488,49.1,50.9
E00037489,53.6,46.4
E00037490,51.6,48.4
E00037491,52.1,47.9
E00037492,48.6,51.4
E00037493,53.5,46.5
E00037494,50.3,49.7
E00037495,53,47
E00037496,55.5,44.5
E00037497,52.3,47.7
E00037498,52.3,47.7
E00037499,50.4,49.6
E00037500,50.9,49.1
E00037501,51.5,48.5
E00037578,48.7,51.3
E00037579,47,53
E00037599,51.9,48.1
E00037604,50.2,49.8
E00037606,50,50
E00037607,54.2,45.8
E00037608,52.2,47.8
E00037613,51.6,48.4
E00037614,51.7,48.3
E00037615,52.9,47.1
E00037616,47.2,52.8
E00037617,56.5,43.5
E00037618,48.3,51.7
E00037619,48.7,51.3
E00037620,53.5,46.5
E00037621,52.6,47.4
E00037622,49.4,50.6
E00037623,49.6,50.4
E00037624,48.8,51.2
E00037625,53.7,46.3
E00037626,51.5,48.5
E00037627,47.7,52.3
E00037739,47.6,52.4
E00037743,51.8,48.2
E00037744,52.4,47.6
E00037745,53.2,46.8
E00037746,48.6,51.4
E00037747,50.9,49.1
E00037748,50.5,49.5
E00037749,52.8,47.2
E00037751,49.4,50.6
E00037752,51.5,48.5
E00037758,44.7,55.3
E00037759,51.1,48.9
E00037760,50,50
E00037763,50,50
E00037764,51.6,48.4
E00037765,48.7,51.3
E00037767,53.5,46.5
E00037769,50.7,49.3
E00037775,51.1,48.9
E00037779,48.9,51.1
E00037780,50.7,49.3
E00037782,49.7,50.3
E00037783,52.1,47.9
E00037784,52.5,47.5
E00037785,53.5,46.5
E00037788,53.5,46.5
E00037789,51.5,48.5
E00037790,51.2,48.8
E00037792,52.3,47.7
E00037796,52.3,47.7
E00037797,50.4,49.6
E00037798,50.4,49.6
E00037799,47.5,52.5
E00037800,51.5,48.5
E00037801,45,55
E00037802,52.9,47.1
E00037803,52.8,47.2
E00037804,51,49
E00037805,54,46
E00037806,53.7,46.3
E00037807,50.3,49.7
E00037808,49.3,50.7
E00037809,48.5,51.5
E00037810,53.3,46.7
E00037811,49.8,50.2
E00037812,51.7,48.3
E00037813,53.3,46.7
E00037814,48.9,51.1
E00037815,53.4,46.6
E00037816,48.2,51.8
E00037817,48.2,51.8
E00037818,51.6,48.4
E00037819,49.4,50.6
E00037820,55.4,44.6
E00037821,42.5,57.5
E00037822,52,48
E00037823,50.4,49.6
E00037824,46.6,53.4
E00037825,50.9,49.1
E00037826,52.1,47.9
E00037827,53.5,46.5
E00037828,54.1,45.9
E00038993,50.6,49.4
E00038994,51.3,48.7
E00038995,52.4,47.6
E00038996,49.1,50.9
E00039510,51.9,48.1
E00039511,49.3,50.7
E00039515,50,50
E00039516,52.2,47.8
E00039517,53.3,46.7
E00039518,51.6,48.4
E00039521,52.1,47.9
E00039529,50.6,49.4
E00039537,53.6,46.4
E00039538,53.7,46.3
E00039539,49.7,50.3
E00039540,51.3,48.7
E00039541,48.5,51.5
E00039542,50.9,49.1
E00039543,48.9,51.1
E00039544,51.4,48.6
E00039545,51.9,48.1
E00039947,49,51
E00039948,51.9,48.1
E00039949,53.6,46.4
E00039950,48.8,51.2
E00039951,53.9,46.1
E00039952,52.6,47.4
E00039953,51,49
E00039954,55.5,44.5
E00039955,48.3,51.7
E00039956,50.9,49.1
E00039957,50,50
E00039958,49.5,50.5
E00039961,52.1,47.9
E00039962,49.7,50.3
E00039963,49.9,50.1
E00039964,50.3,49.7
E00039965,51.2,48.8
E00039966,52.5,47.5
E00039967,53.8,46.2
