areacd,in_full_time_education-001,in_full_time_education-002
E00037088,26.6,73.4
E00037090,15.6,84.4
E00037091,10.6,89.4
E00037092,12.5,87.5
E00037108,14.7,85.3
E00037396,4.5,95.5
E00037405,16.6,83.4
E00037406,19.3,80.7
E00037407,8.4,91.6
E00037408,16.9,83.1
E00037409,11.1,88.9
E00037410,20.3,79.7
E00037440,12.3,87.7
E00037441,19.8,80.2
E00037442,27.4,72.6
E00037443,22,78
E00037444,18.5,81.5
E00037445,18.6,81.4
E00037446,18.2,81.8
E00037447,13.7,86.3
E00037448,14.1,85.9
E00037449,22.1,77.9
E00037450,11.2,88.8
E00037451,15.2,84.8
E00037452,17.1,82.9
E00037453,18.7,81.3
E00037454,14,86
E00037455,18.7,81.3
E00037456,23.6,76.4
E00037457,15,85
E00037458,10.6,89.4
E00037459,13.5,86.5
E00037460,3.8,96.2
E00037461,19.4,80.6
E00037462,13.9,86.1
E00037463,18.3,81.7
E00037464,10.9,89.1
E00037465,10.8,89.2
E00037466,11.5,88.5
E00037467,20.9,79.1
E00037468,24,76
E00037469,20.7,79.3
E00037470,11.6,88.4
E00037471,3.9,96.1
E00037472,13.2,86.8
E00037473,17.9,82.1
E00037474,11.2,88.8
E00037475,22.7,77.3
E00037476,26.3,73.7
E00037477,21.1,78.9
E00037478,16.9,83.1
E00037479,22.5,77.5
E00037480,7.4,92.6
E00037481,8.1,91.9
E00037482,17.9,82.1
E00037483,9,91
E00037484,21.5,78.5
E00037485,20.3,79.7
E00037486,7.9,92.1
E00037487,10.5,89.5
E00037488,30.5,69.5
E00037489,9.3,90.7
E00037490,13.8,86.2
E00037491,23.1,76.9
E00037492,24.1,75.9
E00037493,4.7,95.3
E00037494,16.1,83.9
E00037495,9.7,90.3
E00037496,15.2,84.8
E00037497,13.2,86.8
E00037498,11.8,88.2
E00037499,22.4,77.6
E00037500,11,89
E00037501,18.8,81.2
E00037578,19.3,80.7
E00037579,17.2,82.8
E00037599,16.8,83.2
E00037604,16,84
E00037606,21.1,78.9
E00037607,9.1,90.9
E00037608,12.4,87.6
E00037613,14,86
E00037614,21.2,78.8
E00037615,17.5,82.5
E00037616,13,87
E00037617,11.9,88.1
E00037618,12.7,87.3
E00037619,23.8,76.2
E00037620,18.3,81.7
E00037621,15.2,84.8
E00037622,13.5,86.5
E00037623,17.2,82.8
E00037624,24.1,75.9
E00037625,13.2,86.8
E00037626,12.9,87.1
E00037627,13.2,86.8
E00037739,14,86
E00037743,12.3,87.7
E00037744,12,88
