geography_code,disability_3a-001,disability_3a-002
E00071229,17.8,82.2
E00071230,22.5,77.5
E00071232,18.4,81.6
E00071233,23,77
E00071234,18.6,81.4
E00071235,15.8,84.2
E00071236,16.5,83.5
E00071238,11.6,88.4
E00071302,24,76
E00071303,22.8,77.2
E00071304,22,78
E00071308,18.4,81.6
E00071311,14.5,85.5
E00071313,40.2,59.8
E00071314,28.8,71.2
E00071316,18.8,81.2
E00071317,27.8,72.2
E00071318,25.8,74.2
E00071319,24.2,75.8
E00071320,50,50
E00071321,24,76
E00071322,27.7,72.3
E00071323,27,73
E00071325,31.7,68.3
E00071326,25.4,74.6
E00071327,28.4,71.6
E00071328,25.7,74.3
E00071330,33.2,66.8
E00071331,27.9,72.1
E00071372,18.9,81.1
E00071373,23.9,76.1
E00071375,13.8,86.2
E00071378,18.4,81.6
E00071380,36.9,63.1
E00071381,16.5,83.5
E00071439,25.9,74.1
E00071440,13.3,86.7
E00071441,11.7,88.3
E00071444,15.7,84.3
E00071445,19.8,80.2
E00071448,13.6,86.4
E00071450,24.9,75.1
E00071451,16.7,83.3
E00071452,13.3,86.7
E00071453,23.6,76.4
E00071454,12,88
E00071455,18.3,81.7
E00071456,15.7,84.3
E00071457,22.5,77.5
E00071462,21.8,78.2
E00071463,15,85
E00071464,20.1,79.9
E00071465,22.3,77.7
E00071466,12.2,87.8
E00071470,21.3,78.7
E00071477,20,80
E00071487,11,89
E00071488,15.1,84.9
E00071489,24.8,75.2
E00071490,19.1,80.9
E00071491,13.8,86.2
E00071492,19.1,80.9
E00071493,11,89
E00071494,20.3,79.7
E00071496,23.8,76.2
E00071497,23.7,76.3
E00071498,23.3,76.7
E00071499,21.7,78.3
E00071500,13.9,86.1
E00071501,17.5,82.5
E00071502,17.3,82.7
E00071512,21.2,78.8
E00071514,23.9,76.1
E00071515,25.7,74.3
E00071518,19.9,80.1
E00071520,25.3,74.7
E00071523,24.4,75.6
E00071526,19.2,80.8
E00071530,25.2,74.8
E00071531,25.9,74.1
E00071535,17.2,82.8
E00071680,21,79
E00071681,21.1,78.9
E00071682,25.2,74.8
E00071684,26.5,73.5
E00071685,14.2,85.8
E00071686,25.1,74.9
E00071687,19.4,80.6
E00071688,24.9,75.1
E00071689,26.1,73.9
E00071690,31.1,68.9
E00071692,17.3,82.7
E00071693,25.3,74.7
E00071694,26.1,73.9
E00071697,23.7,76.3
E00071698,22.2,77.8
E00071699,17.5,82.5
E00071701,23.3,76.7
E00146873,21.9,78.1
E00146874,17.4,82.6
E00146875,24.6,75.4
E00146876,29.6,70.4
E00146877,22.3,77.7
E00146878,14.7,85.3
E00146879,18.1,81.9
E00146880,23.7,76.3
