geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00071229,18.4,42.2,23.1,16.3
E00071230,24.4,44.9,23.6,7.1
E00071232,24,51.9,20.9,3.1
E00071233,30.2,44,19.8,6
E00071234,21.4,42,20.6,16
E00071235,21.6,45.6,21.6,11.2
E00071236,8.2,54.1,30.3,7.4
E00071238,19.7,41,30.3,9
E00071302,10.4,57.5,23.1,9
E00071303,19.4,38.2,29.2,13.2
E00071304,15.2,44,32.8,8
E00071308,7.6,42.7,34.4,15.3
E00071311,4.6,46.2,40.8,8.5
E00071313,33.8,42.9,14.3,9
E00071314,34.4,34.4,25.2,6.1
E00071316,14.6,50.3,24.5,10.6
E00071317,35.5,45.2,18.5,0.8
E00071318,39.5,39.5,14.3,6.7
E00071319,36.4,41.1,17.2,5.3
E00071320,71.3,25.5,2.1,1.1
E00071321,27.6,40.9,22,9.4
E00071322,37.4,44.3,15.3,3.1
E00071323,23.7,56.4,16.7,3.2
E00071325,38.1,38.1,20.9,2.9
E00071326,21.3,48.8,24.4,5.5
E00071327,27.1,45,24,3.9
E00071328,17.4,49.6,26.4,6.6
E00071330,29.9,41,22.2,6.8
E00071331,23.7,47.4,19.3,9.6
E00071372,17.7,43.8,27.7,10.8
E00071373,14.2,40.7,34.5,10.6
E00071375,6.9,37.1,37.9,18.1
E00071378,7.9,38.1,41.3,12.7
E00071380,35.1,47.4,12.8,4.7
E00071381,13.1,35.7,37.5,13.7
E00071439,26.2,38.8,27.2,7.8
E00071440,7.1,33.3,47.6,11.9
E00071441,6,45.2,36.1,12.7
E00071444,5,36.4,43,15.7
E00071445,3.1,41.9,34.1,20.9
E00071448,21.3,47.5,25.4,5.7
E00071450,17.1,33.6,29.3,20
E00071451,6.3,37.8,42.5,13.4
E00071452,9.9,31.7,45.8,12.7
E00071453,4.5,40.7,41.6,13.1
E00071454,4,43.4,42.8,9.8
E00071455,15.4,40,28.5,16.2
E00071456,8.3,47.7,36.4,7.6
E00071457,14.7,38,37.2,10.1
E00071462,28.3,43.9,22,5.8
E00071463,9.3,39.3,32.9,18.6
E00071464,13.1,39.2,32.3,15.4
E00071465,19.4,34.7,35.5,10.5
E00071466,5.9,28.6,48.1,17.3
E00071470,11.4,43.6,30.2,14.8
E00071477,18,50,25.4,6.6
E00071487,6.6,35,37.2,21.2
E00071488,5.5,28.1,46.9,19.5
E00071489,33.3,46.8,16.3,3.5
E00071490,24.8,52.8,19.2,3.2
E00071491,4.1,39.3,38.5,18
E00071492,3.1,46.9,38.5,11.5
E00071493,6.3,28.9,43.8,21.1
E00071494,27.3,48.3,22,2.4
E00071496,26.6,36.1,30.3,7.1
E00071497,27.8,43.7,23,5.6
E00071498,18,55.3,19.3,7.3
E00071499,25.8,45.5,17.4,11.4
E00071500,6.6,33.9,47.9,11.6
E00071501,6.3,31.3,39.8,22.7
E00071502,15.8,41.2,31.6,11.4
E00071512,11.5,39.7,35.9,13
E00071514,26.5,37.6,23.9,12
E00071515,28.5,44.7,20.3,6.5
E00071518,9.9,44.6,38,7.4
E00071520,31.1,47,16.7,5.3
E00071523,17.5,44.5,26.3,11.7
E00071526,15.1,45.3,28.1,11.5
E00071530,44.7,47.8,5,2.5
E00071531,42.6,35.7,19.1,2.6
E00071535,10.5,48.4,29.8,11.3
E00071680,31.7,51.7,14.1,2.4
E00071681,51.9,33.1,9.8,5.3
E00071682,32.2,42.7,21,4.2
E00071684,36.7,41.7,15.8,5.8
E00071685,24.3,47,22.6,6.1
E00071686,30.8,48.3,15,5.8
E00071687,31,48.3,16.4,4.3
E00071688,42.3,37.5,16.3,3.8
E00071689,35.8,39.4,20.2,4.6
E00071690,31.9,46.9,16.8,4.4
E00071692,23.3,41.8,23.3,11.6
E00071693,32.5,48.8,14.6,4.1
E00071694,39.2,38.1,15.5,7.2
E00071697,30.1,54.4,14.6,1
E00071698,29.5,50.5,19,1
E00071699,19.2,44.9,24,12
E00071701,4.7,19.7,50.4,25.2
E00146873,6.9,32.6,40.6,20
E00146874,13.2,44.7,31.1,11.1
E00146875,17.4,47.1,25.4,10.1
E00146876,37.7,50,7.4,4.9
E00146877,9.6,43.4,37.5,9.6
E00146878,4.4,36.8,40.4,18.4
E00146879,9.8,37.9,36.6,15.7
E00146880,22.7,45.5,22.7,9.1
E00146881,14.4,52,22.4,11.2
E00146882,3.9,31.6,40.6,23.9
E00146883,4.3,32.1,34,29.6
E00146884,5.6,30.4,43.2,20.8
E00146885,21.8,43.6,23.3,11.3
E00146886,13.8,45.4,31.5,9.2
E00146887,5.1,48.2,37.2,9.5
E00146888,30.4,41.5,19.3,8.9
E00146889,20.9,38,27.1,14
E00146890,8.8,36.5,38.7,16.1
E00146897,7.3,33.9,34.5,24.3
E00146898,9.3,36.4,37.7,16.7
E00146900,6.1,19.5,40.2,34.1
E00146917,2.7,23.3,42.5,31.5
E00146935,1.9,30.5,36.2,31.4
E00146937,2.6,24.7,33.8,39
E00146938,4.9,30.1,41.7,23.3
E00146940,13.4,59.2,18.5,8.9
E00146941,14,43.5,32.3,10.2
E00146942,3,27.5,40.7,28.7
E00146943,17.5,42.9,30.2,9.5
E00146944,20.9,47.3,24.8,7
E00146945,15.1,48.6,31.4,4.9
E00146946,17.2,44,28.4,10.3
E00146947,9.6,41.8,32.9,15.8
E00146948,0,26.5,51.5,22
E00146949,4.8,20.5,44.6,30.1
E00146950,0.8,15.3,49.2,34.7
E00147332,4,39.7,44.4,11.9
E00147333,5.1,27.5,44.9,22.5
E00147334,7.9,38.6,38.6,14.9
E00147335,13.3,39.2,35,12.5
E00147336,7.9,40.2,37,15
E00147337,10.6,41.5,36.6,11.4
E00147338,11.5,41.6,36.3,10.6
E00147339,8.1,37,42.2,12.6
E00147340,7.1,40.5,35.7,16.7
E00147341,13.3,32.7,37.2,16.8
E00147342,9,39.5,41.3,10.2
E00147343,9,43.3,32.1,15.7
E00147344,9.8,43.9,35,11.4
E00147345,16.3,34.1,33.3,16.3
E00147346,29.3,37.1,23.3,10.3
E00147347,14.5,39.6,30.8,15.1
E00147348,11.5,34.4,44.3,9.9
E00147365,25.4,48.6,22.5,3.6
E00147404,13.1,31.5,38.5,16.9
E00147408,26.3,48.2,21.9,3.6
E00147409,38,38,17.4,6.6
E00147410,27,36.1,27,9.8
E00147411,4.6,46.2,32.3,16.9
E00147419,3.9,36.5,40.4,19.1
E00147420,4,23.8,48.4,23.8
E00147421,6.6,53.3,26.2,13.9
E00147422,5.8,27.9,46.3,20
E00147423,18,43.3,24,14.7
E00147424,4.5,21.6,42.5,31.3
E00147425,26.7,41.5,21.5,10.4
E00147447,3.8,29.3,40.6,26.3
E00147448,5.3,21.4,51.1,22.1
E00147468,11.7,46.4,29.6,12.3
E00147469,4.3,30.9,41.4,23.5
E00147470,10.5,38.4,37.4,13.7
E00147474,4.4,37.4,35.2,23.1
E00147475,8.5,32.2,39,20.3
E00147476,3.6,30.3,37.9,28.2
E00147477,2.6,30.6,42,24.9
E00147478,3.6,20.2,41.7,34.5
E00147479,4.1,25.5,49,21.4
E00147480,6.5,36.1,34.3,23.1
E00147481,4.6,37,34.3,24.1
E00147482,3.8,36.5,34.6,25
E00147484,9.5,30.4,41.2,18.9
E00147486,7.8,45.2,33.1,13.9
E00147487,41.5,43.9,12.2,2.4
E00147489,29.5,51.2,14,5.4
E00147490,37.7,43.8,16.2,2.3
E00147491,29.8,40.5,21.4,8.4
E00147492,26.9,41.8,26.1,5.2
E00147494,13,37.4,38.2,11.5
E00147495,7.3,45.5,30.9,16.3
E00147496,8.8,44.5,38,8.8
E00147497,11.3,40.9,33.9,13.9
E00147498,4.8,40.8,36.8,17.6
E00147576,10.8,40.5,31.1,17.6
E00147577,6.4,37.6,36,20
E00147578,11.5,40.8,37.7,10
E00147579,13.2,42.6,26.5,17.6
E00147580,1.9,21.2,38.5,38.5
E00147581,6.7,29.3,44,20
E00147582,7.5,30,36.5,26
E00147583,5.1,26.8,42.7,25.5
E00147602,21.4,42,30.5,6.1
E00147604,10.3,46.3,31.6,11.8
E00147605,16.4,52.3,25,6.3
E00147606,13.4,53.8,21.8,10.9
E00147608,10.8,50,27.7,11.5
E00147609,13,45.8,29,12.2
E00147610,4.8,43.5,36.3,15.3
E00147614,8.3,52.1,28.9,10.7
E00147633,2.2,44.4,33.3,20
E00147634,0,35.1,40.5,24.3
E00147635,4.2,24.2,45.3,26.3
E00147636,3.4,26,38.4,32.2
E00147637,1.7,35,37.6,25.6
E00147670,14.5,40.1,33.1,12.2
E00147671,13,36.5,40,10.4
E00147672,31.7,45.7,14,8.5
E00147673,8,46.6,32.5,12.9
E00147674,34.3,49.1,13.9,2.8
E00147675,20.7,41.5,21.8,16
E00147676,27.2,38.8,27.2,6.8
E00147677,3.8,47.7,34.1,14.4
E00147678,24.8,49.6,20.3,5.3
E00147679,23.2,48.6,21.1,7
E00147680,29.9,44.9,17.3,7.9
E00147682,11,50.4,24.4,14.2
E00147683,15.7,46.4,22.9,15
E00147684,6.7,40.3,39.6,13.4
E00147768,8,31.9,35,25.2
E00173111,5.2,32.5,37.7,24.7
E00173113,6.5,38.3,43.9,11.2
E00173116,40.4,37.2,19.7,2.7
E00173120,5.8,25.8,38.3,30
E00173122,10.7,39.3,37.7,12.3
E00173124,11.4,38.6,35.6,14.4
E00173657,5.4,38.3,50.3,6
E00187164,15,63.7,14.2,7.1
E00187165,4.9,36.9,53.4,4.9
E00187166,0,19.8,23.1,57
