geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00071229,0.7,28.6,51.7,19
E00071230,0.8,43.3,52.8,3.1
E00071232,6.2,50.8,36.2,6.9
E00071233,15.5,17.2,44.8,22.4
E00071234,0.8,22.1,67.2,9.9
E00071235,0,7.2,82.4,10.4
E00071236,0.8,4.1,87.8,7.3
E00071238,0.8,0.8,88.4,9.9
E00071302,11.9,39.3,42.2,6.7
E00071303,12.4,15.9,49.7,22.1
E00071304,3.2,25.6,65.6,5.6
E00071308,0,15.8,63.2,21.1
E00071311,3.1,36.2,45.4,15.4
E00071313,27.1,36.8,27.1,9
E00071314,23.9,40.3,30.6,5.2
E00071316,10.6,39.1,41.7,8.6
E00071317,1.6,34.4,50,13.9
E00071318,9.4,29.9,44.4,16.2
E00071319,17.8,44.1,28.3,9.9
E00071320,66,21.3,10.6,2.1
E00071321,8.6,14.8,72.7,3.9
E00071322,22.9,41.2,32.1,3.8
E00071323,8.3,47.4,40.4,3.8
E00071325,23.4,27.7,44.5,4.4
E00071326,0.8,40.2,55.1,3.9
E00071327,5.4,39.5,51.2,3.9
E00071328,2.5,22.1,62.3,13.1
E00071330,7.7,33.3,55.6,3.4
E00071331,10.8,32.4,54.1,2.7
E00071372,1.5,31.8,44.7,22
E00071373,2.7,25.9,39.3,32.1
E00071375,0,8.6,49.1,42.2
E00071378,0,7.9,66.7,25.4
E00071380,28.5,23.2,47.8,0.5
E00071381,2.4,17.9,38.1,41.7
E00071439,14.7,33.3,48,3.9
E00071440,0.8,10.9,50.8,37.5
E00071441,0.6,30.5,55.1,13.8
E00071444,4.1,21.3,56.6,18
E00071445,6.3,22.7,24.2,46.9
E00071448,16.5,33.9,29.8,19.8
E00071450,8,24.6,47.8,19.6
E00071451,4.7,26,48,21.3
E00071452,3.5,31.7,42.3,22.5
E00071453,6.3,22.6,42.1,29
E00071454,8,27.6,45.4,19
E00071455,15.4,26.2,30,28.5
E00071456,0,33.3,56.8,9.8
E00071457,2.3,26.6,53.9,17.2
E00071462,22.6,37.6,28.1,11.8
E00071463,2.8,21.1,59.2,16.9
E00071464,0.8,20.2,62,17.1
E00071465,2.5,16.8,76.5,4.2
E00071466,1.1,8.6,49.2,41.1
E00071470,10.1,35.1,37.8,16.9
E00071477,18.9,45.9,20.5,14.8
E00071487,3.6,25.7,20.7,50
E00071488,0.8,7.9,16.7,74.6
E00071489,15.9,24.1,50.3,9.7
E00071490,21.9,39.8,35.9,2.3
E00071491,2.5,29.8,39.7,28.1
E00071492,0.8,34.6,38.5,26.2
E00071493,1.5,9.1,46.2,43.2
E00071494,10.2,46.3,41,2.4
E00071496,12.9,29.2,36.3,21.7
E00071497,14.3,38.1,34.9,12.7
E00071498,6.7,32.9,56.4,4
E00071499,2.2,11.2,79.9,6.7
E00071500,0,13.1,41,45.9
E00071501,0,1.6,39.1,59.4
E00071502,2.6,21.7,56.5,19.1
E00071512,0.8,15.6,43.8,39.8
E00071514,9.2,24.4,53.8,12.6
E00071515,4.1,27,65.6,3.3
E00071518,14,22.3,38.8,24.8
E00071520,14.5,22.1,55.7,7.6
E00071523,6.7,41.5,33.3,18.5
E00071526,1.4,39.9,35.5,23.2
E00071530,8,44.4,46.9,0.6
E00071531,20.7,23.3,54.3,1.7
E00071535,4.8,52.4,24.2,18.5
E00071680,8.3,24.4,62.4,4.9
E00071681,15,5.3,72.9,6.8
E00071682,0,2.8,76.9,20.3
E00071684,0.8,2.5,73.8,23
E00071685,0.9,17.4,74.8,7
E00071686,0,4.3,73.5,22.2
E00071687,4.3,2.6,82.1,11.1
E00071688,11.5,46.2,35.6,6.7
E00071689,1.8,8.2,62.7,27.3
E00071690,0.9,22.8,71.1,5.3
E00071692,2.7,19.1,63.8,14.4
E00071693,0.8,16.9,79,3.2
E00071694,1,9.2,36.7,53.1
E00071697,1,15.7,80.4,2.9
E00071698,1.9,4.7,73.6,19.8
E00071699,14.2,33.1,36.1,16.6
E00071701,0,8,36.8,55.2
E00146873,0.6,20.3,40.1,39
E00146874,8.1,26.3,35.2,30.5
E00146875,13,24.6,47.8,14.5
E00146876,28,38.4,29.6,4
E00146877,0.7,26.5,52.2,20.6
E00146878,0,2.2,73.4,24.5
E00146879,3.3,23.7,55.3,17.8
E00146880,16.7,34.8,39.4,9.1
E00146881,2.4,44.8,42.4,10.4
E00146882,7.7,29,38.1,25.2
E00146883,1.8,30.1,30.7,37.4
E00146884,3.1,15,59.1,22.8
E00146885,5.3,53.8,26.5,14.4
E00146886,0,31,60.5,8.5
E00146887,4.4,29.2,47.4,19
E00146888,20.7,37,36.3,5.9
E00146889,7,34.4,53.1,5.5
E00146890,1.5,13.9,57.7,27
E00146897,2.9,18.3,42.9,36
E00146898,1.9,26.7,49.1,22.4
E00146900,0,12.2,47.6,40.2
