geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00071229,91,9
E00071230,85.3,14.7
E00071232,73.6,26.4
E00071233,72.3,27.7
E00071234,76.7,23.3
E00071235,70.4,29.6
E00071236,82.7,17.3
E00071238,70.9,29.1
E00071302,95,5
E00071303,97.3,2.7
E00071304,93.3,6.7
E00071308,98.3,1.7
E00071311,96.8,3.2
E00071313,98.3,1.7
E00071314,92.4,7.6
E00071316,90.3,9.7
E00071317,84.5,15.5
E00071318,91.3,8.7
E00071319,86.8,13.2
E00071320,94.6,5.4
E00071321,90.4,9.6
E00071322,91.5,8.5
E00071323,90.6,9.4
E00071325,92.3,7.7
E00071326,90.5,9.5
E00071327,97.2,2.8
E00071328,94.5,5.5
E00071330,95.3,4.7
E00071331,97.4,2.6
E00071372,95.3,4.7
E00071373,93,7
E00071375,92.4,7.6
E00071378,97.3,2.7
E00071380,86.3,13.7
E00071381,93,7
E00071439,95.2,4.8
E00071440,98,2
E00071441,92.2,7.8
E00071444,96,4
E00071445,93.8,6.2
E00071448,94.8,5.2
E00071450,96.8,3.2
E00071451,98.2,1.8
E00071452,93.8,6.2
E00071453,94.7,5.3
E00071454,97.9,2.1
E00071455,95.7,4.3
E00071456,91.7,8.3
E00071457,94.8,5.2
E00071462,86.8,13.2
E00071463,95,5
E00071464,93.7,6.3
E00071465,92.8,7.2
E00071466,94.4,5.6
E00071470,93.4,6.6
E00071477,92.4,7.6
E00071487,90.7,9.3
E00071488,86.8,13.2
E00071489,90.9,9.1
E00071490,90.7,9.3
E00071491,92.5,7.5
E00071492,89.3,10.7
E00071493,89.3,10.7
E00071494,88.9,11.1
E00071496,93.2,6.8
E00071497,96.2,3.8
E00071498,92.8,7.2
E00071499,87.3,12.7
E00071500,90.9,9.1
E00071501,92.7,7.3
E00071502,96.5,3.5
E00071512,94.9,5.1
E00071514,96.1,3.9
E00071515,100,0
E00071518,91.6,8.4
E00071520,86.1,13.9
E00071523,96.5,3.5
E00071526,98.1,1.9
E00071530,89.1,10.9
E00071531,91.7,8.3
E00071535,89.5,10.5
E00071680,91.6,8.4
E00071681,93.2,6.8
E00071682,83.1,16.9
E00071684,92.1,7.9
E00071685,82.8,17.2
E00071686,95.9,4.1
E00071687,91.9,8.1
E00071688,92.9,7.1
