geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00048204,85.7,9.2,5.1
E00048205,81.1,11,8
E00048209,79.2,17.3,3.5
E00048210,83.2,13,3.8
E00048211,81.1,12.4,6.5
E00048213,80.1,12.1,7.8
E00048214,73,15.9,11.1
E00048215,57.5,31.4,11.1
E00048216,89.7,8.1,2.2
E00048217,73.2,15.7,11.1
E00048218,87.7,8.4,3.9
E00048219,84.3,11.5,4.2
E00048220,78.2,12.4,9.3
E00048221,86.9,9.8,3.3
E00048222,74.4,18.7,6.9
E00048223,80,11.3,8.7
E00048224,80.2,14.4,5.3
E00048225,83.5,12.6,3.9
E00048226,83.5,12.7,3.9
E00048227,78.4,16.5,5.1
E00048228,84.6,10,5.4
E00048229,86.4,10.8,2.8
E00048230,87.1,9.3,3.6
E00048231,84.7,12.2,3.1
E00048232,84.7,11.5,3.7
E00048234,87,11.3,1.7
E00048248,82,13,4.9
E00048249,85.4,11.1,3.5
E00048250,48,31.8,20.2
E00048251,86.2,9.6,4.1
E00048252,87.4,10.3,2.3
E00048422,78.2,15,6.8
E00048423,80.1,13.4,6.5
E00048432,80,13.6,6.4
E00048433,80.1,12,8
E00048436,77.1,11.8,11.1
E00048437,78.9,14.6,6.5
E00048438,76,16.4,7.6
E00048439,81.5,10.9,7.6
E00048440,80.8,11.9,7.4
E00048441,75.9,11.8,12.3
E00048442,81.1,12.9,5.9
E00048444,81.6,13.5,5
E00048446,79.8,14,6.2
E00048526,83.8,10.4,5.8
E00048527,58,24.2,17.8
E00048528,79.1,14.4,6.4
E00048532,80.3,10.9,8.8
E00048533,80,13.2,6.8
E00048534,80.1,13.6,6.4
E00048535,83.8,11,5.2
E00048536,85,10,5
E00048537,84.6,11,4.4
E00048538,79.7,16.7,3.6
E00048539,80.8,14.3,4.9
E00048540,84.8,12.1,3.1
E00048541,73.6,19.9,6.5
E00048542,81.5,11.6,6.9
E00048543,83.4,13.7,3
E00048544,78.6,15.9,5.5
E00048545,86.7,8.3,5
E00048546,84.3,11,4.7
E00048547,84,11.1,4.8
E00048548,80.8,13.6,5.6
E00048549,82.8,12,5.1
E00048550,86.3,9.7,4
E00048551,86.9,7.7,5.4
E00048552,77.8,15,7.3
E00048553,81.8,13.4,4.8
E00048554,73.6,17.1,9.3
E00048555,81.6,13.4,5
E00048556,77.2,16.9,5.8
E00048557,83.6,12.4,4
E00048558,78.7,15,6.3
E00048560,75.3,12.2,12.5
E00048561,83.5,12.7,3.8
E00048562,81.9,15,3.1
E00048563,80.9,13.9,5.2
E00048564,81.8,14.9,3.3
E00048565,76.9,16.1,6.9
E00048566,69.1,17.2,13.7
E00048567,81.4,12.5,6.1
E00048568,84.8,10.1,5.1
E00048569,78.4,14.3,7.3
E00048571,78.3,13.3,8.4
E00048572,87.2,7.5,5.3
E00048577,83.6,12.3,4.1
E00048578,86,10.5,3.5
E00048579,79,11.3,9.8
E00048580,81.8,14.6,3.6
E00048581,77.8,14.4,7.7
E00048582,77.9,16.4,5.8
E00048696,72.7,17.1,10.2
E00048697,82.6,11.4,6
E00048710,81.5,13,5.5
E00048711,78.8,15.7,5.5
E00048712,76.7,16.7,6.7
E00048713,84.4,12.1,3.5
E00048714,64.6,21.3,14.2
E00048715,82,13,5
E00048716,81.1,14.1,4.8
E00048717,79.9,13.5,6.6
E00048718,66.9,17.3,15.8
E00048719,83,13.5,3.5
E00048720,72.9,19.4,7.7
E00048722,68.2,17.6,14.1
E00048723,75.2,17.5,7.3
E00048724,80.6,16.6,2.8
E00048725,82.9,12.6,4.5
E00048726,79.5,15.1,5.4
E00158168,83.7,11.2,5.1
E00158169,80.8,13.8,5.4
E00158427,71.7,19.2,9.1
E00158428,84.9,11.4,3.7
E00158429,82.1,11.1,6.8
E00158432,79.4,16.6,4.1
E00158434,85,11,4
E00158437,82.9,14,3.1
E00158442,81.9,11.5,6.6
E00158443,50.8,20.2,29.1
E00158444,85.6,10.9,3.5
E00158445,83.4,11.7,4.8
E00158446,79.5,14.8,5.7
E00158447,87.1,9,3.9
E00158470,67.3,22.4,10.2
E00158471,77.5,15.9,6.6
E00158472,77.3,17.3,5.4
E00158474,77.9,13.9,8.2
E00158475,72.5,18.7,8.8
E00158477,58,21,21
E00158478,81.5,13.4,5.1
E00158479,76,17.8,6.2
E00158481,77.1,16.1,6.8
E00158482,78.9,15.9,5.2
E00158483,75,16.5,8.5
E00158484,77.6,14.4,8
E00158485,74.1,18.6,7.3
E00158487,83.4,12.1,4.5
E00158488,72.6,19.9,7.6
E00158489,84,11.2,4.9
E00158558,88.8,9.1,2.1
E00158559,80.6,16.6,2.8
E00158580,84.7,9.7,5.6
E00165813,84.4,10.4,5.2
E00165814,81,14.8,4.2
E00168294,89.2,7.9,2.9
E00168296,86.9,12.2,1
E00168298,78.6,13.7,7.6
E00168299,86.4,9.6,4
E00168300,91,7.3,1.7
E00168301,85.2,12.9,1.9
E00172158,76.3,17.2,6.5
E00172159,87.9,9.7,2.3
E00172160,81.3,11.3,7.4
E00172161,85.7,10.4,3.9
E00185041,91.3,7.5,1.2
E00185046,90.1,7.1,2.8
E00185054,88.6,7.3,4.1
E00185073,86.6,9.6,3.7
E00185080,90.6,7.3,2.1
E00185116,83.5,10.9,5.6
E00185117,80.2,14.3,5.5
E00185121,77.4,17.2,5.4
E00185127,94.3,4.8,0.9
E00186976,88.2,9.6,2.2
E00186999,79.5,13.6,7
