geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00048204,50,13.5,21.2,15.3
E00048205,48.4,20.6,24.6,6.3
E00048209,47.9,16.4,25,10.7
E00048210,47.3,11.2,26.6,14.9
E00048211,55.5,11,19.9,13.7
E00048213,40.6,14.1,29.7,15.6
E00048214,48.3,19.2,20.9,11.6
E00048215,53.5,16.3,23.3,7
E00048216,48.9,16.1,23.3,11.7
E00048217,52.6,11,25.3,11
E00048218,39.5,16.8,28.9,14.7
E00048219,48.1,15.8,27.1,9
E00048220,43.6,18.1,24.8,13.4
E00048221,44.4,12.2,32.2,11.1
E00048222,43.8,18.5,23.8,13.8
E00048223,44.6,11.6,28.1,15.7
E00048224,35,18.7,31.7,14.6
E00048225,45.4,15.3,28.8,10.4
E00048226,44.4,21.6,20.9,13.1
E00048227,44,16.3,25.5,14.2
E00048228,44.3,12.4,27.9,15.4
E00048229,38,17.9,23.9,20.1
E00048230,41.2,13.2,30.9,14.7
E00048231,45.6,12.1,27.5,14.8
E00048232,54.9,16.7,22.2,6.3
E00048234,37,19.6,30.4,13
E00048248,41,10.4,39.6,9
E00048249,28.1,13.5,48.1,10.3
E00048250,46.7,20,26.7,6.7
E00048251,36.1,15.8,39.9,8.2
E00048252,25.5,21.5,40.9,12.1
E00048422,49.7,15.7,13.7,20.9
E00048423,46.6,18.8,12.5,22.2
E00048432,56.6,16.3,14.7,12.4
E00048433,41,21.1,23,14.9
E00048436,38.5,14.9,19.3,27.3
E00048437,48.3,21.6,14.8,15.3
E00048438,51.5,21.8,13.3,13.3
E00048439,55.8,12.4,13.2,18.6
E00048440,42.9,22,12.5,22.6
E00048441,59.1,10.2,15,15.7
E00048442,50,15.7,17.6,16.7
E00048444,55.6,27.8,5.6,11.1
E00048446,48.3,15.7,13.4,22.7
E00048526,44.3,19.1,26,10.7
E00048527,52.6,21.1,15.8,10.5
E00048528,51.3,21.2,8.3,19.2
E00048532,50.3,20.7,13.8,15.2
E00048533,47.2,14.3,24.8,13.7
E00048534,58.9,15.5,13.2,12.4
E00048535,48.2,19.5,17.1,15.2
E00048536,46,16,25.2,12.9
E00048537,42.2,13.9,29.9,13.9
E00048538,45,20.7,21.3,13
