geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00048204,93.8,4.4,1.9
E00048205,97,3,0
E00048209,84.4,14,1.6
E00048210,83.6,13.7,2.7
E00048211,78.2,17.1,4.7
E00048213,79.6,16.3,4.1
E00048214,96.1,3.1,0.8
E00048215,98.7,1.3,0
E00048216,90.8,6.1,3.2
E00048217,86.9,10,3.1
E00048218,94.5,4.7,0.9
E00048219,93.6,5,1.4
E00048220,96.5,2.9,0.6
E00048221,92.6,6.2,1.1
E00048222,95.7,3.5,0.8
E00048223,96.5,3.1,0.4
E00048224,100,0,0
E00048225,90.5,9.2,0.3
E00048226,98.2,1.1,0.7
E00048227,99.6,0.4,0
E00048228,97.2,2.5,0.3
E00048229,91.1,8,0.9
E00048230,96.6,2.8,0.6
E00048231,95.5,3.5,1
E00048232,94,5.3,0.7
E00048234,98.6,1.4,0
E00048248,97.8,1.8,0.4
E00048249,98.3,1.4,0.3
E00048250,90.4,6.6,3
E00048251,99.2,0.6,0.3
E00048252,97,2.7,0.3
E00048422,62.8,26.8,10.4
E00048423,59.7,26,14.3
E00048432,72.3,22.1,5.6
E00048433,74.4,15.6,10
E00048436,69,16.6,14.4
E00048437,57.2,28.5,14.3
E00048438,64.5,26.5,9
E00048439,64.7,21.8,13.5
E00048440,59.3,29.9,10.7
E00048441,64.2,24.3,11.5
E00048442,62.7,25.1,12.2
E00048444,44.8,36.6,18.7
E00048446,62.3,25.3,12.4
E00048526,86.7,12.3,1
E00048527,81.3,14,4.7
E00048528,68.6,20.3,11.1
E00048532,89,10.1,0.9
E00048533,86.5,11.7,1.8
E00048534,72.5,19.6,7.9
E00048535,86.5,11.4,2.1
E00048536,78.9,15.4,5.7
E00048537,93.7,5.3,1
E00048538,88.4,9.2,2.4
E00048539,84.9,8.7,6.4
E00048540,95.1,4.2,0.7
E00048541,88.2,9.4,2.4
E00048542,66.5,26.4,7.1
E00048543,95.8,3.8,0.4
E00048544,86.3,11,2.7
E00048545,63,33.5,3.4
E00048546,94.5,4.2,1.3
E00048547,64.8,25.5,9.7
E00048548,83.1,12.2,4.7
E00048549,83.3,14.1,2.7
E00048550,96.3,3.1,0.6
E00048551,61.1,29.5,9.5
E00048552,80.3,15.8,3.9
E00048553,76.4,18.1,5.4
E00048554,84.9,12.7,2.4
E00048555,83.4,13.2,3.4
E00048556,70.7,23.5,5.8
E00048557,66.4,25.2,8.4
E00048558,74.8,18.6,6.5
E00048560,70.7,21.7,7.6
E00048561,77.8,20.9,1.3
E00048562,76.9,18.1,5.1
E00048563,81.7,15.4,3
E00048564,70.3,23.1,6.6
E00048565,89.1,8.2,2.7
E00048566,88.3,9.7,2
E00048567,83.5,12.7,3.8
E00048568,76.3,21.2,2.6
E00048569,84.8,11.2,4
E00048571,75.1,20.1,4.9
E00048572,76.9,21.1,2
E00048577,86.2,9.8,3.9
E00048578,86.1,12.4,1.5
E00048579,80.4,17.3,2.2
E00048580,76.4,19.5,4.1
E00048581,96.8,2.4,0.8
E00048582,92.4,6.9,0.7
E00048696,84.9,10,5
E00048697,80.2,14.6,5.2
E00048710,91,8.6,0.4
E00048711,75.6,19.2,5.2
E00048712,83.3,12.5,4.2
E00048713,81.5,14.9,3.6
E00048714,93.5,6.5,0
E00048715,66.7,26.6,6.7
E00048716,67.9,23.8,8.3
E00048717,78.8,17.3,3.9
E00048718,87.6,10.8,1.6
E00048719,70.3,22,7.7
E00048720,83.5,13.6,2.8
E00048722,88.3,9.3,2.4
E00048723,80.6,14.1,5.3
E00048724,82,13.1,4.9
E00048725,75.7,17.4,6.9
E00048726,75.6,19.3,5
E00158168,99.1,0.7,0.2
E00158169,97.1,1.4,1.4
E00158427,85.8,13,1.2
E00158428,81.6,17,1.4
E00158429,85.6,13.7,0.7
E00158432,96.8,2.2,1
E00158434,91.7,7.1,1.2
E00158437,93.9,5.2,0.9
E00158442,93,5.7,1.3
E00158443,94.9,3.1,2
E00158444,96.7,3.3,0
E00158445,98.8,1.2,0
E00158446,86.9,11.5,1.6
E00158447,85.8,12.8,1.4
E00158470,97.6,2,0.4
E00158471,96.2,3.1,0.7
E00158472,97.2,2.8,0
E00158474,91,7.3,1.7
E00158475,94.8,4,1.2
E00158477,97.8,1.8,0.4
E00158478,92.4,7,0.7
E00158479,92.3,6,1.7
E00158481,93.6,4.8,1.6
E00158482,89.8,7.4,2.9
E00158483,94.1,3.4,2.5
E00158484,98.5,1.5,0
E00158485,93.8,5.5,0.7
E00158487,89.5,9.4,1.1
E00158488,84.5,12.6,2.9
E00158489,96.5,3.1,0.4
E00158558,94.4,5.6,0
E00158559,95.9,3.7,0.4
E00158580,99,1,0
E00165813,84.4,12.7,2.9
E00165814,93.5,5.5,0.9
E00168294,91.3,8.4,0.3
E00168296,89.3,9.7,1
E00168298,98.4,1.6,0
E00168299,94.4,5.6,0
E00168300,94.7,4.1,1.2
E00168301,92.6,5.7,1.7
E00172158,80,15.8,4.2
E00172159,75,19.3,5.7
E00172160,61.8,25.7,12.5
E00172161,56.5,33.1,10.4
E00185041,82.7,16,1.3
E00185046,86.4,13.3,0.3
E00185054,86,14,0
E00185073,96.8,2.9,0.3
E00185080,91.4,7.7,0.9
E00185116,67.5,27,5.5
E00185117,73.2,19.3,7.5
E00185121,77.7,19,3.3
E00185127,70.6,26.4,3
E00186976,91.3,7.7,1
E00186999,81.5,16.5,2.1
