geography_code,disability_3a-001,disability_3a-002
E00048204,17.1,82.9
E00048205,17.3,82.7
E00048209,15.6,84.4
E00048210,15.9,84.1
E00048211,20.2,79.8
E00048213,20.9,79.1
E00048214,24.2,75.8
E00048215,41.4,58.6
E00048216,12.7,87.3
E00048217,24.2,75.8
E00048218,11.1,88.9
E00048219,17.6,82.4
E00048220,27.3,72.7
E00048221,13.6,86.4
E00048222,22.4,77.6
E00048223,22.4,77.6
E00048224,20.2,79.8
E00048225,15.6,84.4
E00048226,11.5,88.5
E00048227,18.7,81.3
E00048228,12.5,87.5
E00048229,13.3,86.7
E00048230,13.4,86.6
E00048231,15.1,84.9
E00048232,14.5,85.5
E00048234,16.4,83.6
E00048248,17,83
E00048249,14.3,85.7
E00048250,47.7,52.3
E00048251,12.9,87.1
E00048252,13.8,86.2
E00048422,17.7,82.3
E00048423,14.6,85.4
E00048432,16.4,83.6
E00048433,17.7,82.3
E00048436,14.7,85.3
E00048437,17.4,82.6
E00048438,16.8,83.2
E00048439,13.1,86.9
E00048440,14.1,85.9
E00048441,22.8,77.2
E00048442,13.8,86.2
E00048444,18.4,81.6
E00048446,14.7,85.3
E00048526,17.4,82.6
E00048527,38.8,61.2
E00048528,20.4,79.6
E00048532,20.4,79.6
E00048533,21.7,78.3
E00048534,17.1,82.9
E00048535,15.3,84.7
E00048536,13.8,86.2
E00048537,15.1,84.9
E00048538,16.8,83.2
E00048539,17.4,82.6
E00048540,15.7,84.3
E00048541,19.4,80.6
E00048542,13.6,86.4
E00048543,15.8,84.2
E00048544,18.9,81.1
E00048545,12.7,87.3
E00048546,17.9,82.1
E00048547,11.3,88.7
E00048548,15.7,84.3
E00048549,12.7,87.3
E00048550,13.4,86.6
E00048551,14.1,85.9
E00048552,24.3,75.7
E00048553,13.3,86.7
E00048554,20.5,79.5
E00048555,18.9,81.1
E00048556,17.6,82.4
E00048557,14.5,85.5
E00048558,14.8,85.2
E00048560,23.8,76.2
E00048561,14.7,85.3
E00048562,13.9,86.1
E00048563,14.2,85.8
E00048564,10.5,89.5
E00048565,25.5,74.5
E00048566,26,74
E00048567,15.2,84.8
E00048568,12.5,87.5
E00048569,19.3,80.7
E00048571,17.6,82.4
E00048572,10.3,89.7
E00048577,15.5,84.5
E00048578,12.6,87.4
E00048579,21.3,78.7
E00048580,16.9,83.1
E00048581,21.7,78.3
E00048582,17.2,82.8
E00048696,25,75
E00048697,14.4,85.6
E00048710,16.2,83.8
E00048711,16.7,83.3
E00048712,17.1,82.9
E00048713,13.9,86.1
E00048714,38.6,61.4
E00048715,13.7,86.3
E00048716,14.2,85.8
E00048717,15.6,84.4
E00048718,31.4,68.6
E00048719,11.6,88.4
E00048720,25.8,74.2
E00048722,28.6,71.4
E00048723,18.2,81.8
E00048724,17.3,82.7
E00048725,14,86
E00048726,20.3,79.7
E00158168,15.6,84.4
E00158169,13.8,86.2
E00158427,24.9,75.1
E00158428,14.6,85.4
E00158429,16.6,83.4
E00158432,19.7,80.3
E00158434,13.6,86.4
E00158437,15.6,84.4
E00158442,19.8,80.2
E00158443,47.9,52.1
E00158444,15,85
E00158445,19,81
E00158446,17.6,82.4
E00158447,16,84
E00158470,26.2,73.8
E00158471,20.7,79.3
E00158472,22,78
E00158474,22.6,77.4
E00158475,22.9,77.1
E00158477,42,58
E00158478,13.6,86.4
E00158479,21.9,78.1
E00158481,22,78
E00158482,20.2,79.8
E00158483,22.6,77.4
E00158484,23.5,76.5
E00158485,21.7,78.3
E00158487,17.1,82.9
E00158488,24.6,75.4
E00158489,17.2,82.8
E00158558,12.8,87.2
E00158559,16.6,83.4
E00158580,16.5,83.5
E00165813,18.1,81.9
E00165814,15,85
E00168294,10.5,89.5
E00168296,10.2,89.8
E00168298,21.1,78.9
E00168299,15.9,84.1
E00168300,7.8,92.2
E00168301,14.2,85.8
E00172158,18.6,81.4
E00172159,10.5,89.5
E00172160,14,86
E00172161,8.1,91.9
E00185041,9.2,90.8
E00185046,10.8,89.2
E00185054,14.8,85.2
E00185073,11.5,88.5
E00185080,9.9,90.1
E00185116,16,84
E00185117,14.4,85.6
E00185121,18.7,81.3
E00185127,4.8,95.2
E00186976,13.5,86.5
E00186999,20.5,79.5
