geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00048204,19.5,50.8,6.3,20.7,2.7
E00048205,14.3,38,9.7,33.7,4.3
E00048209,19.2,42.8,7,27.9,3.1
E00048210,19.5,43.8,6.8,27.4,2.4
E00048211,17.4,42.3,7.8,27.8,4.6
E00048213,25.9,37.2,4.6,28,4.2
E00048214,25.5,44.1,3.6,24.2,2.6
E00048215,39.3,29.6,11.9,15.6,3.7
E00048216,12.1,53.7,5.1,29.2,0
E00048217,18.4,47.3,7.6,24.2,2.5
E00048218,12,44.7,6.2,34.2,2.9
E00048219,24.3,39.6,4.3,29.6,2.2
E00048220,28.9,35.1,8.2,23.4,4.5
E00048221,20.7,42.6,5.6,30,1.1
E00048222,17.9,45,8.7,27.9,0.4
E00048223,18.2,43.9,8.6,26.3,3
E00048224,15.8,39.3,6,35.5,3.4
E00048225,13.4,48.9,6.9,26.3,4.6
E00048226,13.2,46.9,9.6,27.6,2.6
E00048227,15.7,44.8,10.9,27.4,1.3
E00048228,14,46.9,7.5,29.8,1.7
E00048229,14,44.6,8.8,28.3,4.2
E00048230,13.1,48.9,11,25.9,1.1
E00048231,15.5,42.6,7.9,29.1,4.9
E00048232,17.8,41.8,8.4,29.3,2.7
E00048234,11.6,36.1,7.5,43.2,1.7
E00048248,15.1,43.3,8.8,31.1,1.7
E00048249,16.9,38,8.7,34.3,2.1
E00048250,48.6,26.4,4.7,14.9,5.4
E00048251,12.9,46.8,8.7,29.4,2.3
E00048252,16.9,42.7,3.5,33.7,3.1
E00048422,27.6,38.5,7.4,22.1,4.5
E00048423,34.6,32.2,3.5,25.4,4.3
E00048432,22.9,44.4,2.2,26,4.5
E00048433,25.9,39,2.4,29,3.8
E00048436,34.9,31.5,2.5,26.2,4.9
E00048437,33.4,36.5,2,21,7.1
E00048438,33.6,34.2,5.4,23.5,3.4
E00048439,31.8,39.2,5.7,18,5.3
E00048440,32.1,36.4,1.8,23,6.7
E00048441,31.4,38.1,5.7,19.4,5.4
E00048442,31.5,31.7,2.1,29.9,4.8
E00048444,36.8,33,6.6,17.9,5.7
E00048446,28.5,38.8,0.9,25.3,6.5
E00048526,20.4,44.8,8.8,22.4,3.6
E00048527,43.3,27.5,5.6,19.1,4.5
E00048528,37.8,33.4,4.1,19.9,4.7
E00048532,19.7,49.2,5.7,23,2.5
E00048533,26.7,41.4,6.2,21.9,3.8
E00048534,30.9,41.9,5.7,18.3,3.3
E00048535,31.9,39.6,6.3,18.5,3.7
E00048536,24.6,42.3,2.7,25,5.4
E00048537,17.1,43,6.5,30.7,2.7
E00048538,23.9,40.2,8.3,24.3,3.3
E00048539,26.5,45,5.6,20.5,2.4
E00048540,14.1,49.2,4.2,29.7,2.7
E00048541,25.8,37.9,7.5,24.6,4.2
E00048542,35,35,4.5,24.4,1.2
E00048543,18,43.2,5.9,31.1,1.8
