geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00048204,45.2,37.9,15.3,1.6,0
E00048205,56.3,34.1,9.6,0,0
E00048209,49.5,37.1,11.4,1.9,0
E00048210,45.5,41.5,11.4,1.6,0
E00048211,42.4,42.4,14.4,0.8,0
E00048213,37.8,38.7,18,5.4,0
E00048214,40.4,30.7,22.3,6.6,0
E00048215,24,25,44.8,6.3,0
E00048216,63.1,27,8.2,1.6,0
E00048217,39.6,30.9,18.1,10.1,1.3
E00048218,60,29.2,9.2,1.5,0
E00048219,38.1,43.2,15.3,3.4,0
E00048220,56.3,27.7,15.1,0.8,0
E00048221,57.7,30.3,11.3,0.7,0
E00048222,36.2,34,19.1,7.1,3.5
E00048223,47.6,30.5,19,1.9,1
E00048224,50.8,38.3,10,0.8,0
E00048225,57,27.3,9.4,5.5,0.8
E00048226,55.9,30.6,13.5,0,0
E00048227,46.2,41.2,10.9,1.7,0
E00048228,57.3,28.7,11.2,2.8,0
E00048229,54.9,33.3,9,2.8,0
E00048230,58.5,31.7,8.5,1.4,0
E00048231,48,36.6,13.8,1.6,0
E00048232,52,31.2,14.4,2.4,0
E00048234,58,36.1,5.9,0,0
E00048248,58.3,27.8,11.3,2.6,0
E00048249,55.5,34.8,8.4,1.3,0
E00048250,10.5,36.8,21.1,30.7,0.9
E00048251,58.2,30.8,11,0,0
E00048252,58.3,28.2,13.6,0,0
E00048422,29.9,43.1,21.5,5.6,0
E00048423,29.9,40.8,19.7,9.5,0
E00048432,38.2,34.3,21.6,5.9,0
E00048433,39.6,33.3,19.8,5.4,1.8
E00048436,29.3,41.4,16.2,13.1,0
E00048437,29.5,33.6,31.1,5.7,0
E00048438,35.5,39.7,16.5,8.3,0
E00048439,32.7,36.6,19.8,8.9,2
E00048440,29,45.7,23.2,2.2,0
E00048441,25,28.8,28.8,16.7,0.6
E00048442,35.6,35.6,23.5,5.4,0
E00048444,26.8,35.2,22.5,15.5,0
E00048446,32.1,35.9,20.6,9.9,1.5
E00048526,45.8,29.7,20.3,4.2,0
E00048527,17,32.1,39.3,10.7,0.9
E00048528,26.1,43.5,26.1,4.3,0
E00048532,36.9,32.8,22.1,7.4,0.8
E00048533,41.7,34.7,18.1,5.6,0
E00048534,36.7,37.5,20,5.8,0
E00048535,44.8,33.6,16.8,4.8,0
E00048536,43.5,32.3,12.9,10.5,0.8
E00048537,50.6,35.1,11.3,2.9,0
E00048538,42.2,38.5,17,1.5,0.7
E00048539,35.8,42.3,20.3,1.6,0
E00048540,57.5,30,12.5,0,0
E00048541,39.1,36.5,21.7,2.6,0
E00048542,32.5,45.8,14.2,6.7,0.8
E00048543,46.6,34,16.5,2.9,0
E00048544,33.9,34.8,23.2,7.1,0.9
E00048545,36,40.4,19.3,4.4,0
E00048546,52.3,33.6,10.9,3.1,0
E00048547,49.1,33.3,10.5,5.3,1.8
E00048548,40.5,35.1,14.9,9.5,0
E00048549,39.2,33.3,22.5,4.9,0
E00048550,56.4,31.6,10.5,1.5,0
E00048551,41.5,35.8,16,6.6,0
E00048552,29.2,35.4,30.2,5.2,0
E00048553,40,39.2,17.6,3.2,0
E00048554,37.4,41.4,17.2,4,0
E00048555,37.9,36.2,16.1,9.2,0.6
E00048556,39.5,32.8,26.9,0.8,0
E00048557,32.4,40.4,15.4,11,0.7
E00048558,44.3,31.1,17.9,6.6,0
E00048560,40.7,34.7,19.5,5.1,0
E00048561,47.7,28.5,19.2,4.6,0
E00048562,46.8,41.3,11,0.9,0
E00048563,50.4,34.4,14.5,0,0.8
E00048564,50,35.5,12.5,2,0
E00048565,35.2,35.7,24.7,4.4,0
E00048566,25.2,28.5,28.5,13,4.9
E00048567,38.4,39.1,15.9,5.8,0.7
E00048568,53.7,29.9,15.4,1,0
E00048569,42.2,34.4,16.4,6.3,0.8
E00048571,39.1,34.8,19.1,7,0
E00048572,56.1,26.2,13.1,2.8,1.9
E00048577,47.4,35.3,14.7,2.6,0
E00048578,49.2,37.5,12.5,0.8,0
E00048579,28.8,40.7,23.7,5.9,0.8
E00048580,37.4,37.4,20.6,4.7,0
E00048581,45.9,35.1,18.2,0.7,0
E00048582,54.1,25.7,17.5,2.7,0
E00048696,39.5,30.7,20.2,7,2.6
E00048697,45.1,36.8,15,3,0
E00048710,48.6,33.9,14.7,2.8,0
E00048711,44.1,38.1,15.3,2.5,0
E00048712,39.4,41.3,16.3,2.9,0
E00048713,47.4,38.8,12.9,0.9,0
E00048714,36.2,23.8,24.8,15.2,0
E00048715,44.7,33.3,18.7,2.4,0.8
E00048716,42.3,37.1,16.5,3.1,1
E00048717,43,35.5,17.4,3.3,0.8
E00048718,34.6,32.7,24.3,8.4,0
E00048719,41.2,42,11.8,5,0
E00048720,26.7,33.3,34.3,4.8,1
E00048722,28.6,29.5,29.5,12.4,0
E00048723,40,35.5,20.9,2.7,0.9
E00048724,38.8,41.4,16.4,3.4,0
E00048725,34.1,36.4,25.6,3.1,0.8
E00048726,40.9,40.2,13.4,5.5,0
E00158168,52.2,28.9,17.2,1.7,0
E00158169,54.6,35.4,8.5,1.5,0
E00158427,34.6,34.6,18.1,9.4,3.1
E00158428,49.5,31.5,12.6,6.3,0
E00158429,49.6,31.2,18.4,0.8,0
E00158432,46.6,34.9,18.5,0,0
E00158434,49.2,39.5,10.2,1.1,0
E00158437,50.6,37.8,9.1,2.5,0
E00158442,44.1,32.8,17.9,5.1,0
E00158443,37.4,46.2,15.4,1.1,0
E00158444,53.6,32.1,12.1,2.1,0
E00158445,49.2,37.7,12.3,0.8,0
E00158446,41.9,37.9,14.5,5.6,0
E00158447,45.7,32.5,15.9,5.3,0.7
E00158470,36.3,45.1,14.2,4.4,0
E00158471,40.8,43.3,11.7,3.3,0.8
