geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00048204,16.9,56.2,27
E00048205,6,83.6,10.4
E00048209,12.4,66.3,21.3
E00048210,14.6,59.2,26.2
E00048211,13.5,61.7,24.8
E00048213,10.1,56.9,33
E00048214,10.3,61.8,27.9
E00048215,6.5,67.4,26.1
E00048216,11.4,59.5,29.1
E00048217,8.9,64.5,26.6
E00048218,12.8,64,23.3
E00048219,16.7,56.3,27.1
E00048220,9.7,72.4,17.9
E00048221,6.8,65.9,27.3
E00048222,18.4,56.3,25.2
E00048223,10.3,65.4,24.4
E00048224,7.7,82.1,10.3
E00048225,9.1,59.6,31.3
E00048226,9.3,61.3,29.3
E00048227,13.3,61.1,25.6
E00048228,9.9,64.8,25.3
E00048229,18.9,56.6,24.6
E00048230,16.3,57,26.7
E00048231,14.5,53.8,31.6
E00048232,18.3,63.4,18.3
E00048234,8.8,75.5,15.7
E00048248,10.5,67.4,22.1
E00048249,12.9,70,17.1
E00048250,5.2,50.9,44
E00048251,10.9,74.2,14.8
E00048252,15.2,61,23.8
E00048422,11.2,38.5,50.3
E00048423,11.8,33.3,54.9
E00048432,17.6,42.9,39.6
E00048433,14.8,35.9,49.2
E00048436,7.5,24.2,68.3
E00048437,7.9,39.9,52.2
E00048438,11.9,36.3,51.9
E00048439,14.4,28,57.6
E00048440,15.5,29.8,54.7
E00048441,11.3,31.2,57.5
E00048442,14.7,31.1,54.2
E00048444,20.4,59.3,20.4
E00048446,10,35.9,54.1
E00048526,15.4,69.2,15.4
E00048527,5.7,68,26.2
E00048528,15.2,45.7,39.1
E00048532,15.8,48.5,35.6
E00048533,8.5,65.4,26.2
E00048534,14.4,50.8,34.7
E00048535,12,59.3,28.7
E00048536,10.2,50,39.8
E00048537,13.4,69.3,17.3
E00048538,9.8,59.8,30.3
E00048539,16.5,49.6,33.9
E00048540,10.7,57.9,31.4
E00048541,9,71.6,19.4
E00048542,15.2,41.4,43.4
E00048543,20.9,51.6,27.5
E00048544,18.1,55.3,26.6
E00048545,9.8,52.4,37.8
E00048546,11.7,55.3,33
E00048547,10.6,54.3,35.1
E00048548,22.4,46.9,30.6
E00048549,21,49.4,29.6
E00048550,9,70,21
E00048551,13.4,42.7,43.9
E00048552,15.5,52.1,32.4
E00048553,18.3,44,37.6
E00048554,4.8,57.1,38.1
E00048555,14.7,49.3,36
E00048556,19.5,58.5,22
E00048557,13.6,34.4,52
E00048558,10.8,59.2,30
E00048560,10.4,46.4,43.2
E00048561,14.4,64.4,21.2
E00048562,19.1,42.6,38.3
E00048563,7.6,68.2,24.2
E00048564,12.6,50.9,36.5
E00048565,15.7,59,25.3
E00048566,11.7,53.9,34.4
E00048567,9.2,58.8,31.9
E00048568,11.7,49.6,38.7
E00048569,15,53.1,31.9
E00048571,12,45,43
E00048572,10.7,31,58.3
E00048577,14,43,43
E00048578,19.2,45.2,35.6
E00048579,14.6,42.7,42.7
E00048580,10.2,54.1,35.7
E00048581,9.8,63.4,26.8
E00048582,14.2,51.2,34.6
E00048696,8.4,48.4,43.2
E00048697,17.2,49.5,33.3
E00048710,13.1,69,17.9
E00048711,6.3,46.9,46.9
E00048712,7,54.7,38.4
E00048713,11.5,53.1,35.4
E00048714,19.5,58.4,22.1
E00048715,16,55,29
E00048716,24.1,44.3,31.6
E00048717,12.4,53.3,34.3
E00048718,13.2,53.4,33.3
E00048719,18.3,44,37.6
E00048720,10.2,46.7,43.1
E00048722,10.7,59.8,29.5
E00048723,10.3,51.7,37.9
E00048724,11,60.3,28.8
E00048725,17.3,53.1,29.6
E00048726,12.5,46.9,40.6
E00158168,11.3,70.2,18.5
E00158169,10.9,56.6,32.6
E00158427,11.5,62.1,26.4
E00158428,21.1,47.4,31.6
E00158429,18.2,54.5,27.3
E00158432,9.9,70.2,19.8
E00158434,11.5,52.7,35.9
E00158437,11,66.5,22.5
E00158442,20,51.3,28.7
E00158443,1.8,50,48.2
E00158444,14.1,66.7,19.2
E00158445,5.6,71,23.4
E00158446,12.4,51.7,36
E00158447,19.2,43.4,37.4
E00158470,8.8,65.7,25.5
E00158471,18.8,56.4,24.8
E00158472,10.2,62.2,27.6
E00158474,9.3,59.8,30.8
E00158475,10.3,82.1,7.7
E00158477,3.3,73.9,22.8
E00158478,14.1,58.6,27.3
E00158479,11.4,57,31.6
E00158481,15,62.6,22.4
E00158482,14.6,46.7,38.7
E00158483,16.5,58.3,25.2
E00158484,10.7,52.9,36.4
E00158485,16.5,70.6,12.8
E00158487,16.1,56.3,27.7
E00158488,7.4,66.9,25.6
E00158489,13.3,62.7,24.1
E00158558,13,48.1,38.9
E00158559,10.1,76.7,13.2
E00158580,11.2,77.6,11.2
E00165813,12,55.1,32.9
E00165814,9.1,71.1,19.8
E00168294,11.6,68.1,20.3
E00168296,16.4,60.7,23
E00168298,14,72.1,14
E00168299,17,54.5,28.4
E00168300,26.7,51.7,21.7
E00168301,18.1,56.9,25
E00172158,15.6,49.2,35.2
E00172159,15.7,45.7,38.6
E00172160,10.1,22.8,67.1
E00172161,12.4,32.4,55.2
E00185041,26.2,40,33.8
E00185046,9.9,37,53.1
E00185054,20.8,54.2,25
E00185073,7.8,71.6,20.6
E00185080,18.7,51.4,29.9
E00185116,18.8,48.2,32.9
E00185117,19.8,37.4,42.7
E00185121,13,63.7,23.3
E00185127,29.2,25,45.8
E00186976,24.3,39.2,36.5
E00186999,15.2,59.1,25.8
