areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00036144,95.3,4.7,0
E00036145,99.2,0.8,0
E00036166,100,0,0
E00036167,98.4,1.6,0
E00036168,100,0,0
E00036169,87.4,12.6,0
E00036170,99.1,0.9,0
E00036171,100,0,0
E00036213,100,0,0
E00036215,99.2,0.8,0
E00036216,100,0,0
E00036217,100,0,0
E00036218,100,0,0
E00036219,100,0,0
E00036292,92.9,7.1,0
E00036293,99.2,0.8,0
E00036294,99.2,0.8,0
E00036295,86.5,13.5,0
E00036296,100,0,0
E00036297,94.7,4.5,0.8
E00036298,100,0,0
E00036299,100,0,0
E00036300,99.2,0.8,0
E00036301,100,0,0
E00036302,97.7,2.3,0
E00036303,98.4,1.6,0
E00036304,87.6,12.4,0
E00036305,79.4,20.6,0
E00036306,97.6,2.4,0
E00036307,81.9,18.1,0
E00036308,100,0,0
E00036309,96.8,3.2,0
E00036310,84.1,15.9,0
E00036311,91.2,8.8,0
E00036312,66.7,33.3,0
E00036313,73.8,26.2,0
E00036314,95,5,0
E00036315,89.9,10.1,0
E00036316,96.5,3.5,0
E00036317,100,0,0
E00036318,94.3,5.7,0
E00036319,74.2,25.8,0
E00036321,100,0,0
E00036322,83.1,16.9,0
E00036323,86.6,13.4,0
E00036324,100,0,0
E00036325,100,0,0
E00036326,20.6,79.4,0
E00036327,100,0,0
E00036328,99.4,0.6,0
E00036329,99.2,0.8,0
E00036330,100,0,0
E00036331,100,0,0
E00036332,78.7,21.3,0
E00036333,95.5,4.5,0
E00036334,100,0,0
E00036335,85.3,14.7,0
E00036336,100,0,0
E00036337,100,0,0
E00092481,100,0,0
E00092482,95.4,0.9,3.7
E00092485,97.3,2.7,0
E00092488,100,0,0
E00092489,98.9,1.1,0
E00092492,97.7,1.2,1.2
E00092493,87.1,8.6,4.3
E00092494,100,0,0
E00092495,63.3,0,36.7
E00092609,96.6,3.4,0
E00092610,92.5,7.5,0
E00092611,97,1.5,1.5
E00092612,90.7,7.4,1.9
E00092613,98.7,0,1.3
E00092615,100,0,0
E00092649,96.7,0,3.3
E00092650,91.4,8.6,0
E00092651,97.7,1.5,0.8
E00092655,100,0,0
E00093451,86.1,13.9,0
E00093452,96.1,3.9,0
E00093453,72.1,27.9,0
E00093454,79,21,0
E00093455,73.4,26.6,0
E00093456,79.8,20.2,0
E00093457,100,0,0
E00093458,85.3,14.7,0
E00093459,88.7,11.3,0
E00093460,95.3,3.9,0.8
E00093461,93.2,6.8,0
E00093462,32.2,67.8,0
E00093463,87.1,12.9,0
E00093464,74.2,25.8,0
E00093465,32.3,67.7,0
E00093466,35.4,64.6,0
E00093467,100,0,0
E00093468,100,0,0
E00093469,98.2,1.8,0
E00093470,100,0,0
E00093471,99.2,0.8,0
E00093472,49.6,49.6,0.8
E00093473,96.6,3.4,0
E00093474,91.2,8.8,0
E00093475,100,0,0
E00093476,85.6,14.4,0
E00093477,95.6,4.4,0
E00093479,98.4,1.6,0
E00093480,98.3,0,1.7
E00093481,96.9,3.1,0
E00093482,100,0,0
E00093483,92.2,7.8,0
E00093484,100,0,0
E00093485,80.9,19.1,0
E00093486,99.2,0.8,0
E00093487,100,0,0
E00093488,100,0,0
E00093489,86.3,13.7,0
E00093490,100,0,0
E00093491,100,0,0
E00093492,99.2,0.8,0
E00093493,100,0,0
E00093494,100,0,0
E00093495,99.2,0.8,0
E00093496,97.9,2.1,0
E00093497,100,0,0
E00093498,100,0,0
E00093499,96.9,3.1,0
E00093500,100,0,0
E00093501,94.2,5.8,0
E00093502,89.1,10.9,0
E00093503,91.1,8.9,0
E00093504,99.3,0,0.7
E00093505,92.2,7.8,0
E00093506,97.5,2.5,0
