areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00036144,52.7,2.9,44.4
E00036145,54.5,2.7,42.7
E00036166,51.4,2.4,46.2
E00036167,57,2.5,40.5
E00036168,57.1,3.2,39.6
E00036169,54.1,3.4,42.5
E00036170,61.2,1,37.8
E00036171,48.6,1.9,49.5
E00036213,56.2,0,43.8
E00036215,61.6,0,38.4
E00036216,57.9,0,42.1
E00036217,56.7,3.9,39.4
E00036218,60,1.7,38.3
E00036219,58.9,2.6,38.5
E00036292,60.4,0,39.6
E00036293,64.3,2,33.7
E00036294,64,4.5,31.4
E00036295,52.1,5.9,41.9
E00036296,48.7,1.8,49.5
E00036297,62.1,1.6,36.3
E00036298,56.3,3.1,40.6
E00036299,45.3,2,52.6
E00036300,39.6,2.4,58
E00036301,45.5,1.5,53
E00036302,51.7,0.4,47.9
E00036303,63.6,2.3,34.1
E00036304,62.7,1.1,36.2
E00036305,59.7,1.3,39
E00036306,55.1,0,44.9
E00036307,53.1,3.3,43.7
E00036308,50.9,0.4,48.7
E00036309,61.7,2.5,35.8
E00036310,61.5,0.4,38.1
E00036311,51.9,0.5,47.6
E00036312,51.2,2.4,46.4
E00036313,57.4,3.7,38.8
E00036314,55.4,2.6,42.1
E00036315,51.8,3.7,44.5
E00036316,59,2.5,38.5
E00036317,52.7,0.4,47
E00036318,58,2,40
E00036319,55.3,1,43.7
E00036321,61.5,2.4,36
E00036322,50.6,1.3,48.1
E00036323,49,3.7,47.3
E00036324,53.4,2.7,43.9
E00036325,62.4,1.6,36.1
E00036326,23,0,77
E00036327,49.3,4.1,46.5
E00036328,66.5,1.8,31.7
E00036329,54.3,2.3,43.4
E00036330,65.1,0,34.9
E00036331,63.7,2.9,33.5
E00036332,64.4,4.3,31.3
E00036333,48.2,2.3,49.5
E00036334,56.9,3.8,39.3
E00036335,56.8,2.6,40.5
E00036336,56.9,3.3,39.8
E00036337,55.2,4.7,40.1
E00092481,55.9,2.5,41.6
E00092482,61.2,2.1,36.7
E00092485,62.3,1.9,35.8
E00092488,58,2.2,39.8
E00092489,61.2,1.6,37.2
E00092492,61.3,1.8,36.8
E00092493,55.3,0,44.7
E00092494,48.4,2.7,48.9
E00092495,56.8,1.8,41.4
E00092609,61.7,1.6,36.7
E00092610,62.5,2,35.5
E00092611,52.5,3,44.6
E00092612,54.7,3.8,41.5
E00092613,54.7,0,45.3
E00092615,48.8,1.3,50
