areacd,in_full_time_education-001,in_full_time_education-002
E00036144,21.5,78.5
E00036145,22.4,77.6
E00036166,16.8,83.2
E00036167,18.8,81.2
E00036168,26.7,73.3
E00036169,20.4,79.6
E00036170,24.1,75.9
E00036171,12,88
E00036213,14.8,85.2
E00036215,16.7,83.3
E00036216,22.4,77.6
E00036217,14.9,85.1
E00036218,15.3,84.7
E00036219,11.8,88.2
E00036292,18.4,81.6
E00036293,21.8,78.2
E00036294,23,77
E00036295,18.8,81.2
E00036296,13.2,86.8
E00036297,23.2,76.8
E00036298,15.6,84.4
E00036299,12.8,87.2
E00036300,7.8,92.2
E00036301,11.7,88.3
E00036302,14.6,85.4
E00036303,15.1,84.9
E00036304,14.1,85.9
E00036305,17.7,82.3
E00036306,17.9,82.1
E00036307,25.8,74.2
E00036308,16.2,83.8
E00036309,17.7,82.3
E00036310,15.8,84.2
E00036311,21.8,78.2
E00036312,19.9,80.1
E00036313,21.5,78.5
E00036314,23.7,76.3
E00036315,22.9,77.1
E00036316,23.2,76.8
E00036317,14.8,85.2
E00036318,14.4,85.6
E00036319,15.7,84.3
E00036321,19,81
E00036322,14.9,85.1
E00036323,12.7,87.3
E00036324,24.2,75.8
E00036325,17,83
E00036326,6,94
E00036327,18.9,81.1
E00036328,21.3,78.7
E00036329,19.5,80.5
E00036330,23,77
E00036331,22.1,77.9
E00036332,14.8,85.2
E00036333,15.2,84.8
E00036334,15.4,84.6
E00036335,19.8,80.2
E00036336,26.5,73.5
E00036337,25.9,74.1
E00092481,12.2,87.8
E00092482,14.7,85.3
E00092485,16.9,83.1
E00092488,12.9,87.1
E00092489,18.9,81.1
E00092492,15.1,84.9
E00092493,13.2,86.8
E00092494,16.7,83.3
E00092495,15.5,84.5
E00092609,14,86
E00092610,21,79
E00092611,17.3,82.7
E00092612,13.9,86.1
E00092613,20.1,79.9
E00092615,14.5,85.5
E00092649,13.2,86.8
E00092650,22.9,77.1
E00092651,15.3,84.7
E00092655,22.9,77.1
E00093451,24.2,75.8
E00093452,15.3,84.7
E00093453,14,86
E00093454,20.2,79.8
E00093455,23.5,76.5
E00093456,26.2,73.8
E00093457,24,76
E00093458,18.5,81.5
E00093459,16.6,83.4
E00093460,17.2,82.8
E00093461,19,81
E00093462,9,91
E00093463,18.5,81.5
E00093464,23.1,76.9
E00093465,24.1,75.9
E00093466,15.3,84.7
E00093467,31.6,68.4
E00093468,14.7,85.3
E00093469,14.6,85.4
E00093470,15.5,84.5
E00093471,25.9,74.1
E00093472,21.4,78.6
E00093473,34.9,65.1
E00093474,17.6,82.4
E00093475,24.8,75.2
E00093476,30.7,69.3
E00093477,22,78
E00093479,19.8,80.2
E00093480,27.8,72.2
E00093481,16.3,83.7
E00093482,16.5,83.5
E00093483,14.9,85.1
E00093484,17.2,82.8
E00093485,17.1,82.9
E00093486,19.7,80.3
E00093487,23.7,76.3
E00093488,16.8,83.2
E00093489,16.8,83.2
E00093490,20.8,79.2
E00093491,14.5,85.5
E00093492,19.7,80.3
E00093493,16.5,83.5
E00093494,18.9,81.1
E00093495,9.1,90.9
E00093496,17.7,82.3
E00093497,16,84
E00093498,14.2,85.8
E00093499,8.5,91.5
E00093500,10.7,89.3
E00093501,18.7,81.3
E00093502,10.8,89.2
E00093503,23.6,76.4
E00093504,10.8,89.2
E00093505,13.2,86.8
E00093506,18.3,81.7
E00093507,12.9,87.1
E00093508,12.1,87.9
E00093509,12.9,87.1
E00093547,21,79
E00093548,14.2,85.8
E00093549,21.5,78.5
E00093550,20.8,79.2
E00093551,22.3,77.7
E00093552,25.7,74.3
E00093553,17.7,82.3
E00093554,14.5,85.5
E00093555,20.4,79.6
E00093556,23.6,76.4
E00093557,21.3,78.7
E00093558,18.2,81.8
E00093559,20,80
E00093560,16.1,83.9
E00093561,15.4,84.6
E00093562,11.1,88.9
E00093563,29.8,70.2
E00093564,15.3,84.7
E00093565,35.3,64.7
E00093566,29.5,70.5
E00093567,22.5,77.5
E00093568,24.8,75.2
E00093569,14.8,85.2
E00093570,14.5,85.5
E00093571,12.7,87.3
E00093572,14.1,85.9
E00093573,21.9,78.1
E00093586,11.4,88.6
E00093587,14.5,85.5
E00093588,18.1,81.9
E00093589,13,87
E00093590,16.1,83.9
E00093591,17.5,82.5
E00093593,17.1,82.9
E00093594,10.2,89.8
E00093595,11.4,88.6
E00093596,10.9,89.1
E00093597,11.4,88.6
E00093598,8.6,91.4
E00093599,20.9,79.1
E00093600,6.6,93.4
E00093601,23,77
E00093602,18.7,81.3
E00093603,17.3,82.7
E00093604,27.3,72.7
E00093605,16,84
E00093606,19,81
E00093607,20.1,79.9
E00093608,24.3,75.7
E00093609,19.1,80.9
E00093610,25.3,74.7
E00093612,18.4,81.6
E00093613,14.1,85.9
E00093614,21.7,78.3
E00093615,21.3,78.7
E00093616,31.3,68.7
E00093617,14.9,85.1
E00093618,19.2,80.8
E00093619,13.3,86.7
E00093620,18.8,81.3
E00093622,27.8,72.2
E00093623,20,80
E00093624,15.7,84.3
E00093625,12.3,87.7
E00093626,19.3,80.7
E00093627,18.8,81.2
E00093628,7.8,92.2
E00093629,15.2,84.8
E00093630,11.2,88.8
E00093631,14.7,85.3
E00093632,10.5,89.5
E00093633,15.8,84.2
E00093634,17.7,82.3
E00093635,15.2,84.8
E00093636,12.6,87.4
E00093637,18.3,81.7
E00093638,8.8,91.2
E00093639,13.2,86.8
E00093640,12.3,87.7
E00093641,12.9,87.1
E00093642,20.1,79.9
E00093643,19.6,80.4
E00093644,25.4,74.6
E00093645,17.7,82.3
E00093646,22.2,77.8
E00093647,17,83
E00093648,20.7,79.3
E00093649,13.2,86.8
E00093650,14.4,85.6
E00093651,9.5,90.5
E00093652,18.8,81.2
E00093653,9.3,90.7
E00093654,16.3,83.7
E00093655,12.5,87.5
E00093656,22,78
E00093657,18.6,81.4
E00093658,17.4,82.6
E00093659,13,87
E00093660,16.5,83.5
E00093661,19.1,80.9
E00093662,20.6,79.4
