areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00053354,96.6,3.4
E00053387,96.9,3.1
E00053388,95.3,4.7
E00053389,97.8,2.2
E00053391,96.1,3.9
E00053392,98.5,1.5
E00053393,96.8,3.2
E00053397,94.8,5.2
E00053398,97.4,2.6
E00053399,95.6,4.4
E00053400,97.8,2.2
E00053409,96.4,3.6
E00053440,93.5,6.5
E00053441,95.1,4.9
E00053442,94.3,5.7
E00053443,93.1,6.9
E00053444,92.1,7.9
E00053445,94.8,5.2
E00053447,95.7,4.3
E00053448,94.3,5.7
E00053450,95.6,4.4
E00053452,96.9,3.1
E00053687,93,7
E00053688,95.7,4.3
E00053689,96.4,3.6
E00053690,97.7,2.3
E00053691,98,2
E00053692,95.4,4.6
E00053693,97.4,2.6
E00053695,95.7,4.3
E00053696,97.7,2.3
E00053697,94.9,5.1
E00053698,95.8,4.2
E00053699,96.6,3.4
E00053706,98.4,1.6
E00053719,98.8,1.2
E00053720,96.7,3.3
E00053723,98.1,1.9
E00053726,98.7,1.3
E00053935,91.2,8.8
E00053936,94.8,5.2
E00053937,93.9,6.1
E00053938,93.7,6.3
E00053939,94.5,5.5
E00053940,89.7,10.3
E00053941,93.3,6.7
E00053942,92.5,7.5
E00053943,96.8,3.2
E00053944,93.2,6.8
E00053945,94.7,5.3
E00053946,95.1,4.9
E00053947,94.3,5.7
E00053948,98.3,1.7
E00053949,91.7,8.3
E00053950,93.6,6.4
E00053951,89.8,10.2
E00053952,94.6,5.4
E00053953,96.5,3.5
E00053954,95.9,4.1
E00053955,94.7,5.3
E00053956,96.7,3.3
E00053957,91.6,8.4
E00053958,89.1,10.9
E00053959,96.8,3.2
E00053960,94,6
E00053961,93,7
E00053962,96.4,3.6
E00053963,89.9,10.1
E00053964,92,8
E00053965,97,3
E00053966,94.9,5.1
E00053967,93.5,6.5
E00053968,94.2,5.8
E00053969,89.8,10.2
E00053970,88.5,11.5
E00053971,93,7
E00053972,89.8,10.2
E00053973,92.6,7.4
E00053974,90.8,9.2
E00053975,99.1,0.9
E00053976,90.7,9.3
E00053977,93.5,6.5
E00053978,98.1,1.9
E00053979,91.3,8.7
E00053980,96.2,3.8
E00053981,91.8,8.2
E00053982,96.6,3.4
E00053983,78.7,21.3
E00053984,70.6,29.4
E00053985,96.4,3.6
E00053986,79.6,20.4
E00053987,92,8
E00053988,95.3,4.7
E00053989,66.7,33.3
E00053990,69.6,30.4
E00053991,71.3,28.7
E00053992,86.4,13.6
E00053993,70.2,29.8
E00053994,96.5,3.5
E00053995,91.1,8.9
E00053996,91.2,8.8
E00053997,97.5,2.5
E00053998,96.8,3.2
E00053999,93.9,6.1
E00054000,93.8,6.2
E00054001,95.5,4.5
E00054002,95.5,4.5
E00054003,95.1,4.9
E00054004,94.8,5.2
E00054005,96.2,3.8
E00054006,93.2,6.8
E00054007,94.8,5.2
E00054008,93.5,6.5
E00054009,94.2,5.8
E00054011,93.5,6.5
E00054012,83.3,16.7
E00054013,90.9,9.1
E00054014,93.8,6.2
E00054015,88.2,11.8
E00054016,84.3,15.7
E00054017,83.7,16.3
E00054019,84.8,15.2
E00054020,72.7,27.3
E00054021,66.7,33.3
E00054022,65.7,34.3
E00054023,67,33
E00054024,81,19
E00054025,70.7,29.3
E00054026,58.1,41.9
E00054027,96.3,3.7
E00054028,59.5,40.5
E00054029,96.1,3.9
E00054030,74.9,25.1
E00054031,81,19
E00054032,77,23
E00054033,95.9,4.1
E00054038,73.7,26.3
E00054039,63.3,36.7
E00054040,62.3,37.7
E00054041,63.7,36.3
E00054042,83.8,16.2
E00054043,77.4,22.6
E00054044,74.4,25.6
E00054045,91.5,8.5
E00054046,75.4,24.6
E00054047,70.8,29.2
E00054048,69.7,30.3
E00054049,65.2,34.8
E00054050,85.5,14.5
E00054051,95.4,4.6
E00054052,86.8,13.2
E00054053,85.2,14.8
E00054054,85.7,14.3
E00054055,93.2,6.8
E00054056,91.6,8.4
E00054057,94,6
E00054058,90.9,9.1
E00054059,82.1,17.9
E00054060,91.5,8.5
E00054061,90.8,9.2
E00054062,93.7,6.3
E00054063,96.6,3.4
E00054064,91.2,8.8
E00054065,97.7,2.3
E00054066,97.7,2.3
E00054067,98.3,1.7
E00054077,72.8,27.2
E00054079,92.6,7.4
E00054080,77.8,22.2
E00054082,86.2,13.8
E00054083,67.1,32.9
E00054085,75.1,24.9
E00054086,70.5,29.5
E00054087,90.6,9.4
E00054089,83,17
E00054090,88.7,11.3
E00054091,76.8,23.2
E00054092,81.2,18.8
E00054093,71.9,28.1
E00054094,67.6,32.4
E00054095,57.8,42.2
E00054096,71.4,28.6
E00054097,91,9
E00054098,84.1,15.9
E00054099,89.6,10.4
E00054100,93.5,6.5
E00054101,91.9,8.1
E00054102,97.3,2.7
E00054103,85.1,14.9
E00054104,88.8,11.2
E00054105,94.4,5.6
E00054106,93.6,6.4
E00054107,90.9,9.1
E00054109,93.4,6.6
E00054110,97.2,2.8
E00054111,85.2,14.8
E00054112,89.1,10.9
E00054113,91.9,8.1
E00054115,86,14
E00054116,90.5,9.5
E00054117,85.9,14.1
E00054118,88,12
E00054119,77.6,22.4
E00054120,74.3,25.7
E00054121,77.2,22.8
E00054122,81.1,18.9
E00054123,92.8,7.2
E00054124,79.6,20.4
E00054125,82.5,17.5
E00054126,83.9,16.1
E00054289,94.7,5.3
E00054290,96.5,3.5
E00054291,96.9,3.1
E00054292,93.5,6.5
E00054293,95.6,4.4
E00054294,93.5,6.5
E00054295,97,3
E00054296,96.6,3.4
E00054297,94.8,5.2
E00054298,95.4,4.6
E00054299,96.8,3.2
E00054300,97.1,2.9
E00054301,94.8,5.2
E00054302,93.4,6.6
E00054303,96.4,3.6
E00054304,93.3,6.7
E00054308,95,5
E00054316,96.7,3.3
E00054330,96,4
E00054739,97.9,2.1
E00056774,98.1,1.9
E00141241,95.6,4.4
