areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00053354,57.7,26.9,11.5,3.8,0
E00053387,60.8,30,7.7,1.5,0
E00053388,62.2,28.6,6.7,2.5,0
E00053389,53.1,25,18.1,3.8,0
E00053391,53.1,36.7,10.2,0,0
E00053392,59.5,30.6,9.9,0,0
E00053393,49.6,32.8,15.2,1.6,0.8
E00053397,42.6,38,17.6,1.9,0
E00053398,45.8,35.9,16.2,2.1,0
E00053399,58.2,31.5,8.2,2.1,0
E00053400,59.8,30.3,9.8,0,0
E00053409,54.6,32.6,9.9,2.8,0
E00053440,53.8,36.4,7.6,2.3,0
E00053441,56.7,35.1,7.5,0.7,0
E00053442,62.5,31.3,6.3,0,0
E00053443,69.4,28.4,1.5,0.7,0
E00053444,65.9,28.8,3.8,1.5,0
E00053445,54.9,39.3,5.7,0,0
E00053447,60,33.1,6.2,0.8,0
E00053448,64.3,28.6,6.3,0.8,0
E00053450,59.2,36,4,0.8,0
E00053452,54.1,32.6,12.6,0.7,0
E00053687,42.2,39.3,16.3,2.2,0
E00053688,65,23.4,10.2,1.5,0
E00053689,67.5,27.6,4.1,0.8,0
E00053690,61.5,37.7,0.8,0,0
E00053691,52,38.4,7.2,0.8,1.6
E00053692,64.6,29.9,5.4,0,0
E00053693,61.2,35.1,3.7,0,0
E00053695,70.6,23.5,5.9,0,0
E00053696,54.4,33.5,12,0,0
E00053697,41.6,38.9,15,4.4,0
E00053698,51.1,32.4,15.1,1.4,0
E00053699,56.6,32.8,8.2,2.5,0
E00053706,51.2,39.5,9.3,0,0
E00053719,56.3,32.5,10.6,0.7,0
E00053720,53.6,38.4,7.2,0.8,0
E00053723,55.9,31.4,11.9,0.8,0
E00053726,67.5,26,6.5,0,0
E00053935,66.9,24,9.1,0,0
E00053936,54.1,37,8.1,0.7,0
E00053937,56.3,29.2,11.8,2.1,0.7
E00053938,62.9,32.7,3.1,1.3,0
E00053939,69.9,24.4,4.5,1.3,0
E00053940,49.2,35.6,10.6,4.5,0
E00053941,47.9,36.7,13,2.4,0
E00053942,45.3,30.2,17.2,6.8,0.5
E00053943,71.7,24.5,3.8,0,0
E00053944,57.3,37.1,5.6,0,0
E00053945,76,19.4,3.9,0.8,0
E00053946,70.8,23.3,3.3,2.5,0
E00053947,50.7,38.1,10.4,0.7,0
E00053948,75.2,20.4,3.6,0.7,0
E00053949,68.5,25.9,4.2,1.4,0
E00053950,57.9,33.8,8.3,0,0
E00053951,63.8,24.8,9.2,2.1,0
E00053952,71.8,21.5,4.7,2,0
E00053953,67.7,25.5,4.7,1.6,0.5
E00053954,57,30.4,9.5,1.9,1.3
E00053955,68.5,27.4,4.1,0,0
E00053956,71.7,25.4,2.9,0,0
E00053957,62.2,30.2,7.6,0,0
E00053958,55.3,35.5,7.9,1.3,0
E00053959,61.9,34.5,3.6,0,0
E00053960,62.7,25.3,9.6,2.4,0
E00053961,61.2,30.9,6.5,0,1.4
E00053962,67.5,28.5,4.1,0,0
E00053963,59.4,31.6,9,0,0
E00053964,53.2,31.4,14.1,1.3,0
E00053965,61.4,28.3,9,1.4,0
E00053966,68,26.6,3.9,1.6,0
E00053967,47.9,35,12.1,4.3,0.7
E00053968,48.8,41,9.6,0.6,0
E00053969,62.2,29.4,7.6,0.8,0
E00053970,60.1,30.4,8.7,0.7,0
E00053971,61.2,35.3,3.4,0,0
E00053972,67.8,25.4,6.8,0,0
E00053973,33.8,41.5,23.2,1.4,0
E00053974,66.1,24.8,7.4,1.7,0
E00053975,44.3,38.5,11.5,5.7,0
E00053976,64.4,26.5,9.1,0,0
E00053977,64.5,26.6,7.3,1.6,0
E00053978,58.9,36.4,3.9,0.8,0
E00053979,61,33.1,5.9,0,0
E00053980,50.3,30.5,13.6,5.1,0.6
E00053981,38.5,39.1,16.7,5.8,0
E00053982,62,31.4,6.6,0,0
E00053983,35,42.3,15.4,7.3,0
E00053984,23.1,41.5,21.5,11.5,2.3
E00053985,61.2,29.9,6.8,2,0
E00053986,41.2,33.1,18.2,6.8,0.7
E00053987,52.5,37.4,7.6,2.5,0
E00053988,52.7,32.7,14.7,0,0
E00053989,23.6,33.3,25.2,15.4,2.4
E00053990,16.2,38.2,36.8,8.8,0
E00053991,35.3,32.8,22.7,9.2,0
E00053992,37.5,39.3,18.8,4.5,0
E00053993,28.7,29.7,32.7,7.9,1
E00053994,48.5,35.8,12.7,3,0
E00053995,45.5,30,18.2,6.4,0
E00053996,37.7,34.2,21.9,6.2,0
E00053997,44.4,42.2,13.3,0,0
E00053998,44.2,47.5,8.3,0,0
E00053999,49.7,36.7,13,0.6,0
E00054000,51.6,33.9,13.7,0.8,0
E00054001,46,34.9,14.3,4.8,0
E00054002,55.8,34.9,9.3,0,0
E00054003,47.9,36.4,14,0.8,0.8
E00054004,34.7,40,16,8,1.3
E00054005,52.9,35.7,9.3,2.1,0
E00054006,54,32.5,12.7,0.8,0
E00054007,66.7,29.6,3.7,0,0
E00054008,60,32.5,6.7,0.8,0
E00054009,52.3,39.8,7.8,0,0
E00054011,62.1,28.1,9.2,0.7,0
E00054012,44.3,39.1,12.2,4.3,0
E00054013,57.7,30.2,10.2,1.9,0
E00054014,53.5,39.4,5.6,1.4,0
E00054015,43.6,39.1,15.8,1.5,0
E00054016,52.6,30.1,17.3,0,0
E00054017,37.8,43.7,15.6,3,0
E00054019,54.6,33.7,11,0.6,0
E00054020,27.7,41.2,23.6,6.8,0.7
E00054021,16,43,35,5,1
E00054022,27.3,46.5,19.2,6.1,1
E00054023,23,38,25,13,1
E00054024,43,37.3,13.4,4.9,1.4
E00054025,17.1,38.1,32.4,12.4,0
E00054026,20.6,43.9,24.3,11.2,0
E00054027,59.9,29.3,10.2,0.7,0
E00054028,30.2,41.1,22.5,6.2,0
E00054029,58.7,33,7.3,1,0
E00054030,17.4,34.9,36,11.6,0
E00054031,37.6,36.6,18.8,6.9,0
E00054032,25.4,40.6,25.4,8.7,0
E00054033,46.1,37.5,14.1,2.3,0
E00054038,25,17.7,40.3,16.9,0
E00054039,21.5,39.8,25.1,12,1.6
E00054040,26,36.8,28.4,8.3,0.5
E00054041,23.8,33.8,34.6,6.9,0.8
E00054042,22.3,29.8,32.2,15.7,0
E00054043,16.8,43.5,27.5,11.5,0.8
E00054044,18.1,23.1,36.3,17.5,5
E00054045,21.3,35.2,32.8,10.7,0
E00054046,32.5,39.5,18.4,7.9,1.8
E00054047,27.2,40.4,20.6,11.8,0
E00054048,25.4,37.7,23.8,11.5,1.6
E00054049,41.7,36.7,15.6,6,0
E00054050,35.4,40,16.2,8.5,0
E00054051,59.2,27.5,9.2,3.3,0.8
E00054052,42.5,40.2,15.7,1.6,0
E00054053,23.1,49.3,17.9,9,0.7
E00054054,39.3,36.4,20.6,3.7,0
E00054055,50,35.2,12.3,2.5,0
E00054056,20.9,33.6,32.7,12.7,0
E00054057,41.2,32.8,19.1,6.9,0
E00054058,55.1,28,16.9,0,0
