areacd,disability_3a-001,disability_3a-002
E00053354,13.5,86.5
E00053387,14.8,85.2
E00053388,12.7,87.3
E00053389,20.2,79.8
E00053391,16,84
E00053392,14.1,85.9
E00053393,16.7,83.3
E00053397,24.9,75.1
E00053398,20,80
E00053399,26.6,73.4
E00053400,13.5,86.5
E00053409,18.4,81.6
E00053440,35,65
E00053441,14.7,85.3
E00053442,14.1,85.9
E00053443,11.1,88.9
E00053444,11.7,88.3
E00053445,26.2,73.8
E00053447,14,86
E00053448,15.7,84.3
E00053450,14.8,85.2
E00053452,18.6,81.4
E00053687,29.4,70.6
E00053688,17.1,82.9
E00053689,12.1,87.9
E00053690,13.5,86.5
E00053691,21.3,78.7
E00053692,14.1,85.9
E00053693,15.8,84.2
E00053695,9.6,90.4
E00053696,18.9,81.1
E00053697,22.6,77.4
E00053698,21.8,78.2
E00053699,16,84
E00053706,19.6,80.4
E00053719,17.6,82.4
E00053720,14,86
E00053723,17.5,82.5
E00053726,18.9,81.1
E00053935,13.9,86.1
E00053936,21.2,78.8
E00053937,16.2,83.8
E00053938,14,86
E00053939,13.5,86.5
E00053940,16.1,83.9
E00053941,17.6,82.4
E00053942,21,79
E00053943,13.3,86.7
E00053944,21.1,78.9
E00053945,10.6,89.4
E00053946,12,88
E00053947,20.6,79.4
E00053948,11.3,88.7
E00053949,12.7,87.3
E00053950,17.9,82.1
E00053951,22.6,77.4
E00053952,9.4,90.6
E00053953,13.5,86.5
E00053954,21.2,78.8
E00053955,7.5,92.5
E00053956,8.1,91.9
E00053957,14.7,85.3
E00053958,20.3,79.7
E00053959,13.6,86.4
E00053960,12.3,87.7
E00053961,23.7,76.3
E00053962,12.6,87.4
E00053963,14.7,85.3
E00053964,16,84
E00053965,17.2,82.8
E00053966,12.7,87.3
E00053967,23.2,76.8
E00053968,29.2,70.8
E00053969,14.8,85.2
E00053970,14.1,85.9
E00053971,12.2,87.8
E00053972,8.8,91.2
E00053973,32.9,67.1
E00053974,14.5,85.5
E00053975,22.9,77.1
E00053976,15.8,84.2
E00053977,13.4,86.6
E00053978,16.5,83.5
E00053979,12.7,87.3
E00053980,24.9,75.1
E00053981,29,71
E00053982,24.8,75.2
E00053983,12.1,87.9
E00053984,10.3,89.7
E00053985,15.2,84.8
E00053986,16.8,83.2
E00053987,15.9,84.1
E00053988,20.9,79.1
E00053989,14.6,85.4
E00053990,31,69
E00053991,11.6,88.4
E00053992,27.8,72.2
E00053993,14.8,85.2
E00053994,19.9,80.1
E00053995,22.4,77.6
E00053996,20.9,79.1
E00053997,17.8,82.2
E00053998,20.2,79.8
E00053999,16.2,83.8
E00054000,15.4,84.6
E00054001,20.3,79.7
E00054002,10.6,89.4
E00054003,13.4,86.6
E00054004,23.4,76.6
E00054005,17,83
E00054006,18.3,81.7
E00054007,11.2,88.8
E00054008,14.2,85.8
E00054009,12.7,87.3
E00054011,14.7,85.3
E00054012,15.2,84.8
E00054013,16.2,83.8
E00054014,15.6,84.4
E00054015,15.5,84.5
E00054016,10,90
E00054017,19,81
E00054019,14.3,85.7
E00054020,15.4,84.6
E00054021,12.3,87.7
E00054022,13.4,86.6
E00054023,15.3,84.7
E00054024,14.4,85.6
E00054025,11.7,88.3
E00054026,15.4,84.6
E00054027,16.2,83.8
E00054028,8.8,91.2
E00054029,13.8,86.2
E00054030,33.7,66.3
E00054031,17.3,82.7
E00054032,30.6,69.4
E00054033,16.5,83.5
E00054038,35.6,64.4
E00054039,25.2,74.8
E00054040,16.4,83.6
E00054041,13.2,86.8
E00054042,37.2,62.8
E00054043,34.2,65.8
E00054044,33.2,66.8
E00054045,49,51
E00054046,15.4,84.6
E00054047,15.4,84.6
E00054048,13.5,86.5
E00054049,19.2,80.8
E00054050,17.6,82.4
E00054051,13.8,86.2
E00054052,16.8,83.2
E00054053,21.3,78.7
E00054054,14.9,85.1
E00054055,16.5,83.5
E00054056,28.6,71.4
E00054057,26.1,73.9
E00054058,14.1,85.9
E00054059,18.5,81.5
E00054060,14.1,85.9
E00054061,22.4,77.6
E00054062,16.9,83.1
E00054063,19.1,80.9
E00054064,22.5,77.5
E00054065,21.9,78.1
E00054066,20.6,79.4
E00054067,19.7,80.3
E00054077,13.1,86.9
E00054079,19.3,80.7
E00054080,18.5,81.5
E00054082,32.7,67.3
E00054083,15.4,84.6
E00054085,23.1,76.9
E00054086,12.4,87.6
E00054087,21.8,78.2
E00054089,22.2,77.8
E00054090,30.8,69.2
E00054091,15.2,84.8
E00054092,35.2,64.8
E00054093,10.8,89.2
E00054094,11.1,88.9
E00054095,12.3,87.7
E00054096,15.9,84.1
E00054097,22.2,77.8
E00054098,30.3,69.7
E00054099,26.3,73.7
E00054100,23.7,76.3
E00054101,28.2,71.8
E00054102,17.8,82.2
E00054103,24.6,75.4
E00054104,21.2,78.8
E00054105,18.7,81.3
E00054106,20.7,79.3
E00054107,18.1,81.9
E00054109,12.8,87.2
E00054110,15,85
E00054111,14,86
E00054112,21.5,78.5
E00054113,21,79
E00054115,17.1,82.9
E00054116,18.3,81.7
E00054117,37.8,62.2
E00054118,22.9,77.1
E00054119,15.1,84.9
E00054120,13.1,86.9
E00054121,13.8,86.2
E00054122,20.7,79.3
E00054123,16.6,83.4
E00054124,14.4,85.6
E00054125,20,80
E00054126,20.2,79.8
E00054289,15.9,84.1
E00054290,14.1,85.9
E00054291,17.6,82.4
E00054292,16.2,83.8
E00054293,17.6,82.4
E00054294,16.6,83.4
E00054295,14,86
E00054296,17.8,82.2
E00054297,11.5,88.5
E00054298,32.9,67.1
E00054299,10.6,89.4
E00054300,13.2,86.8
E00054301,10.9,89.1
E00054302,9.2,90.8
E00054303,13.9,86.1
E00054304,14.9,85.1
E00054308,9.3,90.7
E00054316,9.3,90.7
E00054330,12.6,87.4
E00054739,14.4,85.6
E00056774,21.4,78.6
E00141241,10.7,89.3
E00141242,10.2,89.8
E00176155,9.7,90.3
E00176163,10,90
E00176178,8.1,91.9
E00176190,13.7,86.3
E00176201,16.6,83.4
E00176202,16.7,83.3
E00176204,8.1,91.9
E00176215,9.4,90.6
E00177781,8.4,91.6
E00177821,13.7,86.3
