areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00053354,0.9,0.3,1.2,96.9,0.6
E00053387,2.7,0,0,97.3,0
E00053388,0,0,0,100,0
E00053389,2.5,0,0,97.5,0
E00053391,3.5,0,0,96.1,0.4
E00053392,1.1,0,1.5,97,0.4
E00053393,0.7,0,2.5,95.7,1.1
E00053397,1.2,0,0,98.3,0.6
E00053398,0.4,0.4,0.8,98.1,0.4
E00053399,1.8,0,1.2,96.2,0.9
E00053400,0,0.4,1.8,97.5,0.4
E00053409,4.6,0.3,2,92.8,0.3
E00053440,4.2,0,2.3,92.7,0.8
E00053441,3.1,0.3,3.4,93,0.3
E00053442,3,1.5,3,92.4,0
E00053443,11.3,0.6,0,87.5,0.6
E00053444,3.8,0.7,0,95.5,0
E00053445,2.2,1.1,0.4,95.9,0.4
E00053447,2,0.7,2.6,94.7,0
E00053448,2,0.7,2.7,92.7,2
E00053450,1.8,0,0.4,97.4,0.4
E00053452,2,0.3,3.4,94.2,0
E00053687,1.9,0.9,1.9,95.3,0
E00053688,0.8,0,0.8,98.4,0
E00053689,0,0.4,0.4,99.2,0
E00053690,0.3,1,0.3,98.3,0
E00053691,0.4,0.4,2,97.1,0
E00053692,0,0.3,1.3,98.4,0
E00053693,0,0.4,0,99.6,0
E00053695,0.9,0,0.9,98.3,0
E00053696,0,0,1,99,0
E00053697,0.9,1.3,0.9,97,0
E00053698,0.4,0,2.2,97.4,0
E00053699,0,0.4,0.4,99.3,0
E00053706,0,0.3,1.3,98.4,0
E00053719,0,0.3,2.1,96.6,0.9
E00053720,0,0.7,1.1,98.2,0
E00053723,0.4,0.7,0,98.9,0
E00053726,1,0.6,1.6,96.8,0
E00053935,1.1,0.4,1.8,96.7,0
E00053936,0.9,0.4,3,95.3,0.4
E00053937,2,0,2.4,95.6,0
E00053938,2.6,0,2.9,94.2,0.3
