areacd,sex-001,sex-002
E00053354,51.7,48.3
E00053387,52.4,47.6
E00053388,51.6,48.4
E00053389,52.8,47.2
E00053391,56.5,43.5
E00053392,51.1,48.9
E00053393,53.6,46.4
E00053397,45.7,54.3
E00053398,54.9,45.1
E00053399,52.9,47.1
E00053400,50.2,49.8
E00053409,52.5,47.5
E00053440,48.7,51.3
E00053441,49.8,50.2
E00053442,48.3,51.7
E00053443,50.8,49.2
E00053444,47.2,52.8
E00053445,52,48
E00053447,50.5,49.5
E00053448,52.7,47.3
E00053450,53,47
E00053452,55.6,44.4
E00053687,52.8,47.2
E00053688,52,48
E00053689,53.4,46.6
E00053690,53.2,46.8
E00053691,51.6,48.4
E00053692,51.3,48.7
E00053693,56,44
E00053695,50.4,49.6
E00053696,55.3,44.7
E00053697,54.2,45.8
E00053698,54.1,45.9
E00053699,53.7,46.3
E00053706,49.8,50.2
E00053719,53.4,46.6
E00053720,51.1,48.9
E00053723,51.5,48.5
E00053726,50.8,49.2
E00053935,57.2,42.8
E00053936,52.6,47.4
E00053937,50.5,49.5
E00053938,52.5,47.5
E00053939,50.6,49.4
E00053940,51.2,48.8
E00053941,51.6,48.4
E00053942,51.4,48.6
E00053943,53.7,46.3
E00053944,50.6,49.4
E00053945,48.7,51.3
E00053946,52.5,47.5
E00053947,52.1,47.9
E00053948,52.1,47.9
E00053949,55.1,44.9
E00053950,54.5,45.5
E00053951,52,48
E00053952,49.2,50.8
E00053953,53.8,46.2
E00053954,53.2,46.8
E00053955,48.1,51.9
E00053956,49.1,50.9
E00053957,49.2,50.8
E00053958,49.4,50.6
E00053959,49,51
E00053960,52.2,47.8
E00053961,56.5,43.5
E00053962,54,46
E00053963,55.1,44.9
E00053964,54,46
E00053965,50.7,49.3
E00053966,53.8,46.2
E00053967,56.3,43.7
E00053968,58.7,41.3
E00053969,57,43
E00053970,53.6,46.4
E00053971,53.5,46.5
E00053972,51.1,48.9
E00053973,56.7,43.3
E00053974,52.6,47.4
E00053975,52.7,47.3
E00053976,52.8,47.2
E00053977,52.6,47.4
E00053978,51.9,48.1
E00053979,50.2,49.8
E00053980,57.3,42.7
E00053981,53.5,46.5
E00053982,52.7,47.3
E00053983,52.7,47.3
E00053984,52.1,47.9
E00053985,49.3,50.7
E00053986,54.5,45.5
E00053987,50.8,49.2
E00053988,55.6,44.4
E00053989,47.5,52.5
E00053990,43.5,56.5
E00053991,51.1,48.9
E00053992,50.2,49.8
E00053993,49.2,50.8
E00053994,53.1,46.9
E00053995,54.3,45.7
E00053996,47.2,52.8
E00053997,53.7,46.3
E00053998,55.2,44.8
E00053999,52.9,47.1
E00054000,51.7,48.3
E00054001,50,50
E00054002,52.1,47.9
E00054003,52.1,47.9
E00054004,51.2,48.8
E00054005,50.3,49.7
E00054006,44.4,55.6
E00054007,49.3,50.7
E00054008,52.7,47.3
E00054009,49.3,50.7
E00054011,48.2,51.8
E00054012,51.4,48.6
E00054013,44.5,55.5
E00054014,50.5,49.5
E00054015,52.3,47.7
E00054016,50.6,49.4
E00054017,51.6,48.4
E00054019,52.6,47.4
E00054020,49.4,50.6
E00054021,52.3,47.7
E00054022,47.7,52.3
E00054023,51.8,48.2
E00054024,55.8,44.2
E00054025,50.5,49.5
E00054026,49.9,50.1
E00054027,49.3,50.7
E00054028,52.4,47.6
E00054029,52,48
E00054030,55.4,44.6
E00054031,47.4,52.6
E00054032,51.6,48.4
E00054033,54.5,45.5
E00054038,50.4,49.6
E00054039,37.1,62.9
E00054040,47.6,52.4
E00054041,51.1,48.9
E00054042,41.6,58.4
E00054043,47.8,52.2
E00054044,32,68
E00054045,39.1,60.9
E00054046,50.7,49.3
E00054047,47.5,52.5
E00054048,51.6,48.4
E00054049,40.5,59.5
E00054050,44.2,55.8
E00054051,53.9,46.1
E00054052,49.8,50.2
E00054053,49.7,50.3
E00054054,53.5,46.5
E00054055,50.7,49.3
E00054056,55.1,44.9
E00054057,51.2,48.8
E00054058,52.7,47.3
E00054059,55,45
E00054060,50.9,49.1
E00054061,57.9,42.1
E00054062,44,56
E00054063,57.6,42.4
E00054064,50.3,49.7
E00054065,58.1,41.9
E00054066,50.9,49.1
E00054067,52.8,47.2
E00054077,51.4,48.6
