areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00053354,43.5,45.8,10.7,0,0
E00053387,69.2,29.2,1.5,0,0
E00053388,53.4,38.8,6.9,0.9,0
E00053389,40.6,16.3,41.9,0.6,0.6
E00053391,50,38.3,10.9,0.8,0
E00053392,56,32,8.8,3.2,0
E00053393,52,32.8,12,2.4,0.8
E00053397,19.4,38,38.9,3.7,0
E00053398,22.9,32.1,43.6,1.4,0
E00053399,67.6,15.2,17.2,0,0
E00053400,54,37.1,8.9,0,0
E00053409,53.6,26.1,20.3,0,0
E00053440,14.4,62.9,22,0.8,0
E00053441,55.2,32.8,10.4,1.5,0
E00053442,66.4,26.6,7,0,0
E00053443,80.5,14.3,5.3,0,0
E00053444,66.4,28.4,5.2,0,0
E00053445,62.3,30.3,7.4,0,0
E00053447,78.1,17.2,3.1,1.6,0
E00053448,67.5,23.8,7.9,0.8,0
E00053450,53.6,26.4,18.4,0,1.6
E00053452,51.1,38,10.9,0,0
E00053687,20.7,31.1,45.9,2.2,0
E00053688,38.4,44.2,17.4,0,0
E00053689,62.6,28.5,8.9,0,0
E00053690,69.1,22.8,8.1,0,0
E00053691,50.4,40.8,8.8,0,0
E00053692,48.3,37.7,13.2,0.7,0
E00053693,61.1,32.1,6.9,0,0
E00053695,63.7,30.4,5.2,0.7,0
E00053696,47.1,29.3,23.6,0,0
E00053697,33.9,38.3,27,0.9,0
E00053698,44.3,50.7,4.3,0.7,0
E00053699,58.1,31.5,9.7,0,0.8
E00053706,67.2,27.3,5.5,0,0
E00053719,52.3,35.9,11.1,0.7,0
E00053720,39.5,50,9.7,0.8,0
E00053723,44.6,44.6,9.1,1.7,0
E00053726,56,35.2,8.8,0,0
E00053935,60.3,24.8,14.9,0,0
E00053936,34.3,50.7,14.9,0,0
E00053937,49.3,28.8,21.9,0,0
E00053938,64.3,29.3,5.7,0.6,0
E00053939,77.7,17.8,3.2,0.6,0.6
E00053940,31.8,43.2,22.7,1.5,0.8
E00053941,38,37.4,21.6,2.3,0.6
E00053942,25.9,39.9,32.6,1,0.5
E00053943,78.6,15.7,5,0.6,0
E00053944,79.8,13.7,5.6,0.8,0
E00053945,78.3,18.6,2.3,0.8,0
E00053946,70,19.2,10,0.8,0
E00053947,36.3,41.5,22.2,0,0
E00053948,80.9,14,5.1,0,0
E00053949,65,26.6,7,1.4,0
E00053950,52.7,39.5,7.8,0,0
E00053951,45.5,24.8,27.6,1.4,0.7
E00053952,77.4,16.4,6.2,0,0
E00053953,60.1,28.5,9.8,0.5,1
E00053954,37.6,50.3,11.5,0.6,0
E00053955,77.8,15.3,4.2,2.8,0
E00053956,85.3,11.8,2.9,0,0
E00053957,46.5,33.5,18.8,0.6,0.6
E00053958,31.1,43,25.8,0,0
E00053959,77.5,18.8,2.9,0.7,0
E00053960,34.8,48.8,15.2,1.2,0
E00053961,54.6,36.2,5,4.3,0
E00053962,52,37.6,8,2.4,0
E00053963,57.1,32.3,8.3,2.3,0
E00053964,27.5,41.2,30.1,1.3,0
E00053965,29.9,45.8,23.6,0.7,0
E00053966,69.3,21.3,8.7,0.8,0
E00053967,36.4,36.4,26.4,0.7,0
E00053968,22.4,49.1,28.5,0,0
E00053969,47.5,24.6,27.1,0.8,0
E00053970,26.1,46.4,26.1,0.7,0.7
E00053971,60.2,33.1,6.8,0,0
E00053972,66.1,25.4,6.8,0.8,0.8
E00053973,14.8,50,35.2,0,0
E00053974,55.4,29.8,14,0.8,0
E00053975,32.8,32.8,33.6,0,0.8
E00053976,47.3,45,7,0.8,0
E00053977,56.5,24.2,18.5,0.8,0
E00053978,68.8,24.8,5.6,0.8,0
E00053979,60.4,23.9,14.2,1.5,0
E00053980,24.9,37.9,37.3,0,0
E00053981,15.4,33.3,50,1.3,0
E00053982,59.8,29.5,10.7,0,0
E00053983,23,32.8,41,2.5,0.8
E00053984,15.5,30.2,35.7,12.4,6.2
E00053985,36.3,36.3,26.7,0.7,0
E00053986,25.5,45,22.8,4,2.7
E00053987,50,39.5,9.2,1.3,0
E00053988,46.4,39.7,12.6,1.3,0
E00053989,24,26.4,26.4,12.8,10.4
E00053990,2.9,17.4,76.8,2.9,0
E00053991,20.7,27.3,33.1,14,5
E00053992,20.5,50,25.9,3.6,0
E00053993,23,32,34,6,5
E00053994,28.6,55.6,15.8,0,0
E00053995,35.7,41.1,20.5,1.8,0.9
E00053996,30,40,26,3.3,0.7
E00053997,42.2,39.3,17,1.5,0
E00053998,50,36.7,10.8,2.5,0
E00053999,43.7,44.3,11.4,0.6,0
E00054000,45.6,32.8,20,1.6,0
E00054001,31.7,44.4,23.8,0,0
E00054002,46.9,37.5,13.3,1.6,0.8
E00054003,39.2,36.7,21.7,2.5,0
E00054004,24.7,41.6,29.9,3.9,0
E00054005,39.3,38.6,21.4,0.7,0
E00054006,50,30.8,15.4,3.8,0
E00054007,43.6,36.4,20,0,0
E00054008,57.5,37.5,4.2,0.8,0
E00054009,47.6,38.1,12.7,0,1.6
E00054011,48.4,39.9,9.2,2,0.7
E00054012,27.2,50,15.8,5.3,1.8
E00054013,51.9,30.4,17.3,0,0.5
E00054014,49,40.6,9.8,0,0.7
E00054015,25,47,22.7,4.5,0.8
E00054016,41.9,40.6,12.3,0.6,4.5
E00054017,31.9,45.9,17,4.4,0.7
E00054019,52.8,27.6,14.1,4.3,1.2
E00054020,28.4,31.8,31.1,7.4,1.4
E00054021,29,18,23,17,13
E00054022,25,37,28,9,1
E00054023,20,31,35,11,3
E00054024,24.6,43,26.8,4.2,1.4
E00054025,17.3,24,34.6,15.4,8.7
E00054026,23.4,43,22.4,7.5,3.7
