areacd,heating_type_3a-001,heating_type_3a-002
E00053354,2.3,97.7
E00053387,0,100
E00053388,0.9,99.1
E00053389,0,100
E00053391,0,100
E00053392,1.7,98.3
E00053393,1.6,98.4
E00053397,3.5,96.5
E00053398,1.4,98.6
E00053399,0.7,99.3
E00053400,3.3,96.7
E00053409,3.6,96.4
E00053440,3.1,96.9
E00053441,1.5,98.5
E00053442,0.8,99.2
E00053443,0,100
E00053444,0,100
E00053445,0.8,99.2
E00053447,0,100
E00053448,0,100
E00053450,0,100
E00053452,0,100
E00053687,0,100
E00053688,3.6,96.4
E00053689,0,100
E00053690,0,100
E00053691,1.6,98.4
E00053692,0,100
E00053693,0.8,99.2
E00053695,1.5,98.5
E00053696,0,100
E00053697,0.9,99.1
E00053698,0,100
E00053699,1.6,98.4
E00053706,0,100
E00053719,0,100
E00053720,2.4,97.6
E00053723,0,100
E00053726,0.8,99.2
E00053935,1.7,98.3
E00053936,4.3,95.7
E00053937,0,100
E00053938,0,100
E00053939,0,100
E00053940,3,97
E00053941,1.8,98.2
E00053942,3.1,96.9
E00053943,0,100
E00053944,2.4,97.6
E00053945,0,100
E00053946,0.8,99.2
E00053947,0,100
E00053948,0,100
E00053949,0,100
E00053950,0.8,99.2
E00053951,1.4,98.6
E00053952,1.4,98.6
E00053953,1,99
E00053954,0,100
E00053955,0,100
E00053956,0,100
E00053957,2.3,97.7
E00053958,1.3,98.7
E00053959,0,100
E00053960,1.2,98.8
E00053961,0,100
E00053962,0,100
E00053963,0.8,99.2
E00053964,1.9,98.1
E00053965,3.5,96.5
E00053966,0,100
E00053967,1.4,98.6
E00053968,0,100
E00053969,0,100
E00053970,0,100
E00053971,0,100
E00053972,0,100
E00053973,2.1,97.9
E00053974,1.7,98.3
E00053975,1.6,98.4
E00053976,0,100
E00053977,1.6,98.4
E00053978,0.8,99.2
E00053979,0.7,99.3
E00053980,0.6,99.4
E00053981,3.2,96.8
E00053982,0,100
E00053983,3.3,96.7
E00053984,3.9,96.1
E00053985,1.4,98.6
