areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00008583,79.4,14.4,6.1
E00008584,84.6,9.9,5.6
E00008609,85.6,10.6,3.8
E00008610,74.4,14.5,11.1
E00008612,81,10.9,8.2
E00008613,78.8,14.2,7
E00008620,87.5,8,4.5
E00008621,85.9,7.7,6.4
E00008622,82,11.5,6.6
E00008623,83.7,12.5,3.8
E00008625,86.8,8.1,5.1
E00008626,80.7,12.3,7
E00008627,82.3,11.5,6.3
E00008628,79.4,12.7,7.9
E00008629,81.7,13,5.3
E00008630,88.3,6.8,4.9
E00008631,85.1,9.7,5.1
E00008632,87.3,8.1,4.7
E00008633,92,6.2,1.8
E00008635,85.2,11.6,3.2
E00008637,84.3,11.8,3.9
E00008638,85.5,12.7,1.8
E00008639,87.6,8.8,3.6
E00008640,83.7,11.1,5.2
E00008643,87,7.9,5.1
E00008644,88.7,8.5,2.8
E00008646,72.7,15.4,11.9
E00008647,81.3,14.4,4.3
E00008648,89.8,5.7,4.5
E00008649,85.6,11.6,2.9
E00008650,89.2,7.2,3.6
E00008651,88.8,7.2,4
E00008652,86.9,11.4,1.6
E00008653,79.2,13.1,7.7
E00008654,91.2,6.1,2.7
E00008655,88.9,7.9,3.2
E00008656,82.8,12.9,4.3
E00008657,70.5,17.3,12.1
E00008658,83.9,10.2,5.9
E00008659,86.4,8.7,4.9
E00008661,91.4,5.9,2.7
E00008662,86.7,9.1,4.2
E00008663,84.8,10.1,5.1
E00008666,89.5,8.4,2.1
E00008667,85.4,9.1,5.6
E00008668,90.6,6.7,2.7
E00008670,90.1,8.2,1.8
E00008671,87.8,7.2,5
E00008672,90.1,6.4,3.5
E00008673,87.8,9.4,2.8
E00008674,92.1,5.8,2.1
E00008676,75.6,18.5,5.9
E00008678,95.2,4,0.8
E00008679,87.7,8.3,4
E00008680,80.9,12.2,7
E00008681,72.9,14.6,12.6
E00008682,89.4,7.3,3.4
E00008683,84.7,10.3,5
E00008684,77.3,16.1,6.6
E00008685,80.7,13.3,6
E00008686,89.4,7,3.5
E00008687,85.6,9.7,4.6
E00008689,79.1,12.8,8.1
E00008691,74.9,14.1,11
E00008692,79.8,13,7.2
E00008694,93.1,5.4,1.5
E00008695,86,10.6,3.4
E00008696,79.8,14.7,5.5
E00008698,85.1,12.2,2.7
E00008699,89.3,9.3,1.4
E00008700,83.8,10.4,5.8
E00008702,86.5,9.8,3.7
