areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00008583,36.3,45.1,16.5,2.2
E00008584,24.4,20.7,16.1,38.9
E00008609,36.3,29.8,23.4,10.5
E00008610,25.7,15.8,50.9,7.6
E00008612,34.4,22.9,35.9,6.9
E00008613,33.1,5.4,53.4,8.1
E00008620,16.4,31.3,19.4,32.8
E00008621,37.7,27.5,21.7,13
E00008622,27.3,55.2,13.4,4.1
E00008623,15.7,50.4,16.5,17.4
E00008625,15.5,41.9,34.1,8.5
E00008626,25.2,64.2,8.1,2.4
E00008627,31.7,35.6,26,6.7
E00008628,20,42.4,21.6,16
E00008629,10.6,76.4,13,0
E00008630,32.2,39.9,19.2,8.7
E00008631,32.1,38.7,22.6,6.6
E00008632,17.9,72.6,8.9,0.6
E00008633,45.3,19.9,16.6,18.2
E00008635,50.7,30.3,10.4,8.5
E00008637,37.6,43.9,14,4.5
E00008638,33.6,29.5,28.8,8.2
E00008639,51,28.1,14.1,6.8
E00008640,31.5,15.8,47.3,5.5
E00008643,28,40,24.8,7.2
E00008644,13.6,35,20,31.4
E00008646,58.6,26.2,13.8,1.4
E00008647,46.6,42.7,9.7,1
E00008648,18.3,18.3,29,34.4
E00008649,26.9,31.1,25.2,16.8
E00008650,19,39.4,30.3,11.3
E00008651,16.7,27.2,31.6,24.6
E00008652,21.6,25.5,34.3,18.6
E00008653,20.4,50,23.1,6.5
E00008654,2,13,33,52
E00008655,31,41.9,21.7,5.4
E00008656,13,11,41,35
E00008657,46.4,41.2,11.3,1
E00008658,6.9,11.9,42.6,38.6
E00008659,21.1,49.3,26.3,3.3
E00008661,22.2,46.8,13.8,17.2
E00008662,23.9,47.1,15.5,13.5
E00008663,27.1,33.3,20.2,19.4
E00008666,35.2,26.1,22.6,16.1
E00008667,46.4,31.4,15,7.1
E00008668,17.2,26.9,26.1,29.9
E00008670,27.5,37.5,13.3,21.7
E00008671,40,25.9,16.3,17.8
E00008672,22.3,21.5,29.8,26.4
E00008673,5.3,16,45.8,32.8
E00008674,37.6,27.5,23.3,11.6
E00008676,15.9,49.6,31.9,2.7
E00008678,19.3,46.5,19.3,14.9
E00008679,22.2,40.2,35.9,1.7
E00008680,24.5,47.7,21.3,6.5
E00008681,53.3,28.5,18.2,0
E00008682,38,27.9,16.8,17.3
E00008683,21,33.6,37.8,7.6
E00008684,23.8,9,51.6,15.6
E00008685,22.9,26,37.4,13.7
E00008686,36.1,35.5,18.9,9.5
E00008687,9.8,26.8,35.4,28
E00008689,44.9,27.6,18.1,9.4
E00008691,29.7,22.4,45.8,2.1
E00008692,20.5,20.5,41.6,17.4
E00008694,18.9,61,15.9,4.3
