areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00008583,15.9,34.9,5.5,34,9.7
E00008584,14,9,3.4,66.4,7.3
E00008609,11.8,25.5,11.4,46.8,4.6
E00008610,14.5,43.8,7.6,27.9,6.2
E00008612,24.4,29,7.3,32.3,7
E00008613,14.5,32.3,2.8,43.5,7
E00008620,5.6,4.5,7.9,81.4,0.6
E00008621,10.6,32.4,3.5,43.6,9.9
E00008622,7.5,42.4,7,31.2,11.9
E00008623,23,41.5,7.2,15.1,13.2
E00008625,13.5,47.2,7.3,21.6,10.5
E00008626,17.1,43.5,2.9,23.2,13.3
E00008627,18.7,18,4.2,30.1,29.1
E00008628,14.8,36.3,12.3,31.9,4.7
E00008629,4.7,42.6,14.8,22.1,15.8
E00008630,10.5,16.5,7.7,59.4,6
E00008631,9.9,32.9,11.6,40.8,4.7
E00008632,6.9,42.7,4.9,39,6.4
E00008633,13.1,13.7,7.6,60.7,4.9
E00008635,9,20.6,9.5,53.6,7.2
E00008637,8.9,21.3,4.6,60,5.2
E00008638,10.3,23.8,7.4,51.8,6.8
E00008639,8.8,12.7,7.3,62.6,8.6
E00008640,10.8,38.7,6.6,40.1,3.9
E00008643,5.8,21.6,9.4,57.2,6.1
E00008644,0,7.5,4.7,87.9,0
E00008646,8.2,45.2,7.9,28.8,9.9
E00008647,5.3,24.5,8,60.6,1.6
E00008648,3.3,6.3,7.8,73.4,9.3
E00008649,15.1,5,4.7,67.3,7.9
E00008650,6,9.6,8.1,64.5,11.7
E00008651,4.7,8,5.8,77.8,3.6
E00008652,5.3,13.1,7.8,70.5,3.3
E00008653,16.9,31.8,11,33.7,6.7
E00008654,2,4,3.3,87,3.7
E00008655,6.1,13.3,10.4,63.7,6.5
E00008656,3.1,5.1,8.2,82.1,1.6
E00008657,6.3,29.9,13.2,46.6,4
E00008658,5.9,13.1,10.5,64.4,6.2
E00008659,8.1,13.6,10.8,60.9,6.7
E00008661,9.4,3.9,6.4,74.5,5.7
E00008662,6.3,17.5,9.9,59,7.3
E00008663,7,28.9,8.7,49.3,6
E00008666,3.9,12.7,9.9,70,3.6
E00008667,8,19.8,7.3,56.6,8.3
E00008668,9.1,8,10.2,64.9,7.8
E00008670,1.8,12.6,5.3,74.4,6
E00008671,7.8,6.9,8.5,69.9,6.9
E00008672,2.9,7.7,4.5,77.6,7.3
E00008673,3.8,1.9,3.5,86.4,4.4
E00008674,1.6,8.5,6.1,77,6.9
E00008676,7.1,32.9,8.6,33.3,18
E00008678,1.6,5.6,8.4,80.8,3.6
E00008679,11.7,34,6.7,30.7,16.9
E00008680,9.5,27,4.3,48.8,10.4
E00008681,5.3,24.4,11.8,50.8,7.7
E00008682,5.4,6.5,8.3,74.4,5.4
E00008683,8.4,39.4,6.6,34.7,10.9
E00008684,10.1,34.1,3.5,34.4,18
E00008685,10,26.3,6.3,37.8,19.6
E00008686,6.1,10.7,4,76,3.2
E00008687,4.6,23.6,7.9,59.7,4.2
E00008689,6.7,31,4.9,50.4,7.1
E00008691,12.8,16.9,10.7,49.9,9.7
E00008692,9.8,20.3,10,54.7,5.1
E00008694,5.7,3.9,6.3,81.9,2.1
E00008695,9.6,13.7,7.2,66.1,3.4
E00008696,13.9,30,5.2,38,12.9
E00008698,15.9,24.7,7.4,44.3,7.8
E00008699,4.1,16.8,9,65.8,4.3
E00008700,7.5,26.7,5.4,54.6,5.8
E00008702,11.9,18.5,7.6,55.1,6.9
E00008704,7,15.1,9,63.3,5.5
E00008705,14.5,10.9,7.3,62.8,4.5
E00008706,2.2,33.8,7.9,48.7,7.5
E00008707,7.1,20.5,6.4,60.7,5.3
E00008708,12,21.7,10.5,47.9,7.8
E00008709,2.6,16.1,8.5,66.6,6.2
E00008710,4.2,7,7,75.7,6
E00008711,8.1,21.7,7,41.2,22.1
E00008712,13.2,24.8,6,46,9.9
E00008713,37,37,3.3,16,6.8
E00008714,7.6,25,8.6,48.4,10.5
E00008715,13.3,33.9,9,32.2,11.6
E00008716,13.3,49.6,6.3,16.4,14.5
E00008717,13.7,25.9,7.9,43.9,8.6
E00008718,8.1,30.1,9.5,35.2,17.1
E00008719,14.7,36.5,5.3,32.1,11.5
E00008720,5.7,37,7.9,37.5,11.9
E00008721,3.9,4.2,3.9,86.7,1.2
E00008722,2.4,3.3,6.6,80.5,7.2
E00008723,11.8,29.4,8.4,42.7,7.6
E00008725,5.1,4.7,6.3,74,9.8
E00008726,5.6,2.1,6,82.4,3.9
E00008727,6.3,8.6,7.4,73.2,4.5
E00008728,4.7,8.9,3.8,79.7,3
E00008729,10.3,33.1,10.6,39.4,6.6
E00008731,6.5,21.8,5.1,61.8,4.7
E00008732,9.6,44.2,5.6,24.8,15.8
E00008734,7.5,30.2,10.2,43,9.1
E00008735,9.6,34.6,5.9,34.3,15.7
E00008737,7.6,31.2,12.6,34.7,13.8
E00008739,21.3,18.7,8.6,40.8,10.5
E00008740,2.9,5.7,3.6,87.1,0.7
E00008750,1.2,2.8,2.8,88.7,4.4
E00008752,7.1,24.3,5.1,46.7,16.9
E00008753,7.8,3.2,7.3,78.2,3.5
E00008754,4.3,6.3,7.5,80.1,1.7
E00008756,11.4,15.7,4.3,62.4,6.2
E00008757,7.4,42,6.2,32.4,12
E00008758,4.7,24.6,10.2,53.4,7.2
E00008760,12.4,24.2,9.5,46.8,7.1
E00008762,6.5,13.5,11.7,61,7.3
E00008763,5.6,13,7.7,70.8,2.9
E00008764,8.9,42.9,5.4,28.9,13.9
E00008765,6.4,11.6,5.2,67.2,9.7
E00008766,14.6,33.9,10.6,31.5,9.4
E00008767,4.8,17,9.6,62.2,6.4
E00008768,10,6.2,10.4,70.4,3
E00008769,5,38.5,5.8,39.2,11.5
E00008770,5.6,9.2,12.5,69.4,3.3
E00008771,9.2,30.5,2.3,53.4,4.6
E00008772,4.4,20.1,5.5,66.4,3.6
E00008773,6.8,41.9,5.5,30.5,15.3
E00008774,9.1,43,3.2,34.4,10.2
E00008775,31.3,46.1,5.1,10.7,6.8
E00008776,18.5,44.3,7,20.5,9.7
E00008777,9.1,49.5,5.5,26.9,9.1
E00008778,16,39.2,10.3,25.9,8.7
E00008779,14.5,35.3,9.1,32.5,8.6
E00008780,16.7,37.5,4,33.1,8.7
E00008781,19.8,39.9,3.7,26.6,9.9
E00008782,2.8,12.5,6.9,71.3,6.5
E00008783,50.6,29.1,1.3,11.3,7.7
E00008785,5.9,23.4,9,49.5,12.2
E00008786,21.5,34.4,7.4,26.4,10.4
E00008787,9.1,32,8.4,45.5,5.1
E00008788,10.9,33.9,5.7,38.8,10.9
