areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00008583,15.4,42.3,42.3
E00008584,15.8,38.1,46
E00008609,15.7,40.5,43.8
E00008610,10.4,37.6,52
E00008612,14.7,35.7,49.6
E00008613,16.9,35.8,47.3
E00008620,26.9,28.4,44.8
E00008621,24.4,35.6,40
E00008622,7.5,30.6,61.8
E00008623,7,24.6,68.4
E00008625,16.4,21.9,61.7
E00008626,8.9,33.3,57.7
E00008627,11.4,31.4,57.1
E00008628,19.5,29.3,51.2
E00008629,10.6,32.5,56.9
E00008630,21.2,28.8,50
E00008631,11.7,32.4,55.9
E00008632,19,31,50
E00008633,27.4,54.7,17.9
E00008635,15.6,44.5,39.8
E00008637,13.2,42.1,44.7
E00008638,22.5,28.9,48.6
E00008639,17,44.3,38.7
E00008640,10.3,27.6,62.1
E00008643,14.3,30.2,55.6
E00008644,14.3,24.3,61.4
E00008646,7.5,41.8,50.7
E00008647,8.8,46.1,45.1
E00008648,11.4,19.7,68.9
E00008649,10.3,31.9,57.8
E00008650,11.8,31.3,56.9
E00008651,12.4,25.7,61.9
E00008652,12.4,25.8,61.9
E00008653,12.1,30.8,57
E00008654,14.1,16.2,69.7
E00008655,8.6,34.4,57
E00008656,13.1,24.2,62.6
E00008657,8.3,55.2,36.5
E00008658,15.7,14.7,69.6
E00008659,13.6,25.4,61
E00008661,10.4,27.4,62.2
E00008662,10.8,25.3,63.9
E00008663,10.9,40.3,48.8
E00008666,16.2,29.8,54
E00008667,7.9,41,51.1
E00008668,12.5,14,73.5
E00008670,11.4,31.7,56.9
E00008671,11.3,33.8,54.9
E00008672,7.6,25.2,67.2
E00008673,10,28.5,61.5
E00008674,20.1,39.7,40.2
E00008676,10.4,39.1,50.4
E00008678,13.2,35.1,51.8
E00008679,16.8,29.4,53.8
E00008680,13.4,35.7,51
E00008681,5,46,48.9
E00008682,18.7,30.2,51.1
E00008683,8.5,23.9,67.5
E00008684,14.3,32.8,52.9
E00008685,20.6,31.3,48.1
E00008686,13.8,27.5,58.7
E00008687,12.8,23.3,64
E00008689,7.9,42.1,50
E00008691,18.2,41.1,40.6
E00008692,20.8,38,41.1
E00008694,18.5,30.2,51.2
E00008695,21.4,33.3,45.3
E00008696,16,27.4,56.6
E00008698,19.5,32.5,48
E00008699,16.2,39.1,44.7
E00008700,11.5,38.1,50.4
E00008702,23.8,27,49.2
E00008704,12.1,35.2,52.7
E00008705,14.2,33.3,52.5
E00008706,9.4,42.5,48.1
E00008707,22.9,23.3,53.8
E00008708,23.9,38,38
E00008709,22.4,28.2,49.4
E00008710,21.7,28.3,50
E00008711,8.5,39.8,51.7
E00008712,11.8,27.2,61
E00008713,25.4,9.5,65.1
E00008714,13.8,38.2,48
E00008715,5.1,40.8,54.1
E00008716,8.7,13,78.3
E00008717,19.4,29,51.6
E00008718,14.6,32.3,53
E00008719,4.7,25.8,69.5
E00008720,10.6,19.9,69.5
E00008721,18.4,20.6,61
E00008722,22.1,28.2,49.6
E00008723,16.8,40.7,42.5
E00008725,15.6,36.7,47.7
E00008726,16.1,22.3,61.6
E00008727,7.9,29.1,63
E00008728,14.7,32.1,53.2
E00008729,8.7,24.3,67
E00008731,21.6,40.8,37.6
E00008732,9.8,25,65.2
E00008734,13.3,36.3,50.4
E00008735,13.4,26.9,59.7
E00008737,6.1,31.8,62.2
E00008739,13.4,31.7,54.8
E00008740,12.6,50.6,36.8
E00008750,10,37.5,52.5
E00008752,12.8,35.9,51.3
E00008753,15.4,30.8,53.8
E00008754,21.7,40.1,38.2
E00008756,15.3,30.6,54.1
E00008757,12.1,33.3,54.5
E00008758,16,32.1,51.9
E00008760,13.8,28.9,57.2
E00008762,19,36.3,44.6
E00008763,19.5,36,44.5
E00008764,12,44.8,43.2
E00008765,17,41.3,41.7
E00008766,3.4,63.8,32.9
E00008767,20.1,35.3,44.6
E00008768,29,33.8,37.2
E00008769,10.7,35.2,54.1
E00008770,18.5,37,44.4
E00008771,8.6,41.4,50
E00008772,14.1,43,43
E00008773,9.2,32.7,58.2
E00008774,9.9,56.4,33.7
E00008775,14.4,18.6,66.9
E00008776,13.4,33.6,53
E00008777,10.8,30,59.2
E00008778,12.3,35.8,51.9
E00008779,9,37.3,53.7
E00008780,12.6,34.2,53.2
E00008781,13.8,26,60.2
E00008782,15.5,44.5,40
E00008783,5.5,33.8,60.7
E00008785,23,25.7,51.4
E00008786,6.8,53.4,39.7
E00008787,16.8,23,60.2
E00008788,11.4,44.3,44.3
E00008789,12.5,39,48.5
E00008790,10.7,29.1,60.2
E00008791,16.7,39.8,43.5
E00008792,14.3,29.1,56.6
E00008793,13.7,39.4,46.9
E00008794,14,20.7,65.3
E00008795,7.2,50,42.8
E00008796,26.7,33.5,39.8
E00008798,15.2,48,36.8
E00008799,23.3,36.1,40.6
E00008801,16.9,29.8,53.2
E00008802,9.5,44.8,45.7
E00008803,16.1,25,58.9
E00008804,24.4,34.5,41.2
E00008806,13.6,38,48.4
E00008807,26.8,42.3,31
E00008808,19,28.5,52.5
E00008809,21.8,32.7,45.6
E00008810,12.7,33.5,53.8
E00008811,26.8,25.5,47.7
E00008812,14.9,30.6,54.5
E00008813,26.1,25.2,48.7
E00008814,14.2,32.3,53.5
E00008815,24.3,22.9,52.8
E00008816,19.7,33.6,46.7
E00008817,11.5,29.8,58.8
E00008818,20.3,30.8,49
E00008819,17.7,31.3,51
E00008820,19.1,34.8,46.1
E00008821,10.6,39.8,49.6
E00008822,11.2,31.2,57.6
E00008823,8.4,19.3,72.3
E00008824,11.2,25.7,63.2
E00008825,7.8,46.1,46.1
E00008827,6.7,65,28.3
E00008830,10.1,44,45.9
E00008831,16.3,34.2,49.5
E00008832,22,22.6,55.5
E00008838,13.9,27.8,58.3
E00008839,19.4,31.9,48.8
E00008915,20.9,21.8,57.3
E00008917,11,27.2,61.8
E00008941,38.2,27.3,34.5
E00008942,22.2,24.9,52.9
E00008943,24.9,31.2,43.9
E00008944,19.3,21.8,58.9
E00008945,16.3,27.5,56.2
E00008946,20.7,28.3,51.1
E00008947,14.7,31.3,54
E00008948,14.8,33.6,51.6
E00008949,11.8,37.8,50.4
E00008950,22,26.3,51.6
E00008951,27.8,5.2,67
E00008952,9.7,27.1,63.2
E00008953,18.2,18.2,63.5
E00008954,19,29.2,51.8
E00008955,15,47.8,37.2
E00008956,26.4,32.9,40.7
E00008957,17.2,34.3,48.5
E00008958,17.1,41.4,41.4
E00008960,10.3,37.4,52.3
E00008962,8.8,30.2,61
E00008965,25.2,20.3,54.5
E00008967,13.9,24.8,61.4
E00008968,25.9,31,43.1
E00008970,9.2,44.3,46.6
E00008971,21.7,19.6,58.7
E00008994,11,33.1,55.9
E00008995,9,38.2,52.8
E00008997,14.6,36.7,48.7
E00008999,4.5,40.4,55.1
E00009045,18.4,36.8,44.8
E00009046,10.7,47.1,42.1
E00009047,15,25,60
E00009048,19,34.5,46.4
E00009049,13.4,25.4,61.3
E00009050,9.3,39.3,51.3
E00009051,12.1,47.7,40.2
E00009052,24.4,35.8,39.8
E00009053,12.8,32.1,55.1
E00009054,8.5,57.1,34.5
E00009056,9.9,34.7,55.4
E00009057,12.9,25.8,61.3
E00009058,13.5,26,60.6
E00009060,11.9,44,44
E00009062,8.2,45.1,46.7
E00009063,11.1,34.2,54.7
E00009064,16.5,22.6,60.9
E00009066,18,20.9,61.2
E00009067,11.6,33.7,54.7
E00009068,13,39.8,47.2
E00009069,13.1,41,45.9
E00009070,11,35.2,53.8
E00009071,13,40.3,46.8
E00009072,15.2,28.6,56.3
E00009073,12.8,31.8,55.3
E00009074,11.9,38.1,50
E00009075,15.7,39.6,44.8
E00009076,19.3,36.7,44
E00009077,18.2,17.6,64.2
E00009078,10.9,40.8,48.3
E00009079,9.3,38.3,52.3
E00009113,6.9,48.4,44.7
E00009114,15.6,28.6,55.8
E00009115,20.1,27,52.9
E00009116,26.5,26.5,47
E00009117,12.7,14.3,73
E00009118,13.1,22.3,64.6
E00009119,18.9,24.3,56.8
E00009120,21.6,22.6,55.8
E00009121,22,13.5,64.5
E00009122,13.7,42.9,43.5
E00009123,24.4,29.2,46.4
E00009124,24.3,36.1,39.6
E00009125,7.9,52.1,40
E00009126,12.6,47.1,40.3
E00009127,14.9,47.4,37.7
E00009128,11.7,35.9,52.4
E00009129,13,24.6,62.3
E00009130,21.5,32.2,46.3
E00009131,23.4,33.7,42.9
E00009132,15.3,34.7,50
E00009133,19.2,20.8,60
E00009134,16.2,24.3,59.6
E00009135,13.2,41.3,45.5
E00009136,15.9,33.1,51
E00009137,18.7,29.5,51.8
E00009138,28.2,26.7,45
E00009140,21.1,26.8,52
E00009141,15.7,36.3,48
E00009142,14.7,34.7,50.7
E00009143,21.4,34.9,43.7
E00009144,18.6,31.1,50.3
E00009145,5.8,54,40.3
E00009146,13.9,32.1,54
E00009147,14.7,17.2,68.1
E00009148,9.6,37.7,52.7
E00009149,11.4,42.1,46.5
E00009151,10.2,29.3,60.5
E00009152,12.6,39.9,47.5
E00009153,12,24,64
E00009154,9.6,28,62.4
E00009156,9.3,34.3,56.5
E00009158,11.1,29.4,59.5
E00009159,18.2,27.9,53.9
E00009160,14,41.2,44.9
E00009161,8.9,44.4,46.8
E00009162,8.1,43.2,48.6
E00009164,19,32.1,48.9
E00009167,18.3,18.3,63.4
E00009169,13.3,32.7,54.1
E00009170,15.1,23.5,61.3
E00009171,19.2,35.9,44.9
E00009172,8.5,32.1,59.4
E00009173,11.4,24.4,64.2
E00009174,8.3,37,54.6
E00009175,20.8,30.6,48.6
E00009179,8.4,29,62.6
E00009180,12.3,43.5,44.2
E00009181,17.9,24.6,57.5
E00009182,12.9,28.6,58.6
E00009183,13.1,29.9,56.9
E00009184,9.4,51.3,39.3
E00009185,17.3,29.1,53.6
E00009186,16.3,23.5,60.1
E00009199,23.6,21.8,54.5
E00009200,23.4,24,52.7
E00009218,11.9,26.3,61.9
E00009223,14.9,19.8,65.3
E00013509,12.5,37.5,50
E00013510,12.9,39.8,47.3
E00013512,15,34,51
E00013517,5.5,40.9,53.6
E00013520,15.7,28.8,55.5
E00013525,13.2,40.3,46.5
E00013527,11,31.3,57.7
E00013528,9.5,38.7,51.8
E00013531,12.1,34.3,53.6
E00013532,13.1,24.1,62.8
E00013535,21.1,29.3,49.6
E00013536,11.7,35.8,52.5
E00013542,15.2,41,43.8
E00013829,20.6,29.4,50
E00013830,13.8,29.3,56.9
E00013831,16.9,44.9,38.2
E00013832,15.3,45.1,39.6
E00013833,14.5,43.6,41.8
E00013835,16.6,26.3,57.1
