areacd,sex-001,sex-002
E00068616,49.6,50.4
E00068617,51.8,48.2
E00068618,50.4,49.6
E00068619,51.2,48.8
E00068621,47.9,52.1
E00068622,49.2,50.8
E00068623,49.1,50.9
E00068624,50.2,49.8
E00068626,51.4,48.6
E00068627,52.4,47.6
E00068628,53.2,46.8
E00068629,51.5,48.5
E00068630,54.6,45.4
E00068631,52.6,47.4
E00068632,51.1,48.9
E00068633,50.7,49.3
E00068635,49.4,50.6
E00068637,53.7,46.3
E00068638,48.3,51.7
E00068640,50.9,49.1
E00068641,53.1,46.9
E00068642,53.4,46.6
E00068644,54.4,45.6
E00068645,52.2,47.8
E00068647,57.2,42.8
E00068649,54.3,45.7
E00068651,58,42
E00068652,54.4,45.6
E00068653,51.7,48.3
E00068654,56.7,43.3
E00068655,52.5,47.5
E00068656,56.5,43.5
E00069909,47.9,52.1
E00069911,55.2,44.8
E00069913,53.4,46.6
E00069915,49.2,50.8
E00069916,49.1,50.9
E00069918,52.8,47.2
E00069919,51.3,48.7
E00069921,59,41
E00069922,55.4,44.6
E00069923,52.8,47.2
E00069924,48.8,51.2
E00069925,52.9,47.1
E00069926,53.9,46.1
E00069927,53.7,46.3
E00069928,49.7,50.3
E00069929,54.5,45.5
E00069930,57.3,42.7
E00069933,55.5,44.5
E00069935,52.3,47.7
E00069955,51.2,48.8
E00069961,49.4,50.6
E00069962,53.5,46.5
E00070539,50.3,49.7
E00070545,51.6,48.4
E00070546,50.5,49.5
E00070547,50.9,49.1
E00070548,51.7,48.3
E00070563,53.7,46.3
E00070571,52.8,47.2
E00070572,53.2,46.8
E00070573,48.7,51.3
E00070575,53.8,46.2
E00070577,50.5,49.5
E00070581,53.5,46.5
E00070583,50,50
E00098293,49.7,50.3
E00098294,49.4,50.6
E00098295,49.4,50.6
E00098296,52.7,47.3
E00098297,53.1,46.9
E00098298,51.3,48.7
E00098299,50.5,49.5
E00098300,46.8,53.2
E00098301,50,50
E00098302,54.7,45.3
E00098303,51.7,48.3
E00098304,54.1,45.9
E00098305,48.2,51.8
E00098306,50.3,49.7
E00098307,49.3,50.7
E00098308,49.1,50.9
E00098309,47.7,52.3
E00098312,51.2,48.8
E00098313,47.7,52.3
E00098314,54.6,45.4
E00098315,49.5,50.5
E00098320,52.1,47.9
E00098322,50.4,49.6
E00098323,47.8,52.2
E00098324,49.9,50.1
E00098325,48.6,51.4
E00098326,51.3,48.7
E00098442,51.1,48.9
E00098443,48.9,51.1
E00098444,56.9,43.1
E00098447,52,48
E00098448,54.4,45.6
E00098449,53.7,46.3
E00098450,52.9,47.1
E00098453,50.6,49.4
E00099352,52.8,47.2
E00099353,51.1,48.9
E00099354,48.7,51.3
E00099356,57.6,42.4
E00099357,47.9,52.1
E00099358,51,49
E00099359,50.3,49.7
E00099360,49.2,50.8
E00099361,55.9,44.1
E00099363,50.8,49.2
E00099364,48.9,51.1
E00099365,49.4,50.6
E00099366,50.2,49.8
E00099367,49.4,50.6
E00099384,53.9,46.1
E00099385,47.1,52.9
E00099386,50,50
E00099387,54.1,45.9
E00099388,54,46
E00099389,53.3,46.7
E00099390,52.7,47.3
E00099391,47.7,52.3
E00099392,49.3,50.7
E00099393,48.2,51.8
E00099394,50.6,49.4
E00099395,53.7,46.3
E00099396,52.3,47.7
E00099397,54,46
E00099398,51.2,48.8
E00099399,48.2,51.8
E00099410,52.8,47.2
E00099411,53.4,46.6
E00099412,48,52
E00099413,50.7,49.3
E00099422,47.4,52.6
E00099423,50,50
E00099424,53.5,46.5
E00099447,55.8,44.2
E00099448,52.8,47.2
E00099449,47.8,52.2
E00099450,53.5,46.5
E00099451,51,49
E00099452,50.7,49.3
E00099453,48.9,51.1
E00099454,53,47
E00099456,49.4,50.6
E00099457,50.4,49.6
E00099458,52.4,47.6
E00099459,52.7,47.3
E00099461,50,50
E00099462,52,48
E00099463,55.4,44.6
E00099464,49.1,50.9
E00099465,52.1,47.9
E00099466,47.2,52.8
E00099467,50.7,49.3
E00099468,45,55
E00099469,50.4,49.6
E00099470,56.3,43.7
E00099471,52.7,47.3
E00099472,51,49
E00099473,52.7,47.3
E00099474,48.1,51.9
E00099475,47.7,52.3
E00099476,50,50
E00099477,50.2,49.8
E00099478,46.9,53.1
E00099479,55.2,44.8
E00099481,45.7,54.3
E00099482,45,55
E00099483,48.5,51.5
E00099484,49.6,50.4
E00099485,52.6,47.4
E00099486,50,50
E00099487,47.1,52.9
E00099488,51.4,48.6
E00099489,53.2,46.8
E00099490,55.5,44.5
E00099491,48.8,51.2
E00099492,53,47
E00099493,47.7,52.3
E00099494,47.6,52.4
E00099495,52.8,47.2
E00099496,55.9,44.1
E00099497,51.2,48.8
E00099498,50.7,49.3
E00099499,53.1,46.9
E00099500,52.2,47.8
E00099501,53.1,46.9
E00099502,49.3,50.7
E00099503,48.9,51.1
E00099504,55.7,44.3
E00099505,55.2,44.8
E00099506,51.3,48.7
E00099507,54.1,45.9
E00099508,46.3,53.7
E00099509,48.8,51.2
E00099510,47.4,52.6
E00099511,56.1,43.9
E00099512,51.2,48.8
E00099513,52.8,47.2
E00099514,50.4,49.6
E00099515,50.9,49.1
E00099516,47.2,52.8
E00099517,48.2,51.8
E00099518,48.1,51.9
E00099531,47.7,52.3
E00099532,48.3,51.7
E00099533,46.3,53.7
E00099534,52.1,47.9
E00099535,52.5,47.5
E00099536,49.4,50.6
E00099537,51.5,48.5
E00099538,49.4,50.6
E00099539,49,51
E00099540,51.3,48.7
E00099541,47,53
E00099542,49.6,50.4
E00099543,53,47
E00099588,51.5,48.5
E00099589,50,50
E00099592,51.5,48.5
E00099593,50.4,49.6
E00099594,54.1,45.9
E00099595,50,50
E00099596,59.5,40.5
E00099597,50.5,49.5
E00099598,51,49
E00099599,55.7,44.3
E00099600,54.3,45.7
E00099610,54.6,45.4
E00099611,49.3,50.7
E00099612,50.9,49.1
E00099613,48.6,51.4
E00099614,49.2,50.8
E00099615,49.9,50.1
E00099616,48.8,51.2
E00099617,49.8,50.2
E00099618,48.7,51.3
E00099619,51.9,48.1
E00099620,48.2,51.8
E00099621,51.7,48.3
E00099622,51.2,48.8
E00099623,51.1,48.9
E00099624,52.7,47.3
E00099625,52.8,47.2
E00099626,51.2,48.8
E00099627,51.5,48.5
E00099628,51,49
E00099629,52.8,47.2
E00099630,57.1,42.9
E00099632,54.1,45.9
E00099633,46.5,53.5
E00099634,51,49
E00099635,49.1,50.9
E00099636,52.4,47.6
E00099637,50,50
