areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00068616,1.7,25.6,72.7
E00068617,2.2,33.8,64
E00068618,1.5,48.9,49.6
E00068619,2.5,28.9,68.6
E00068621,0.7,24.2,75.2
E00068622,1.8,27.4,70.8
E00068623,0.8,32,67.2
E00068624,3.4,34.2,62.4
E00068626,2.4,30.1,67.5
E00068627,4.2,39,56.8
E00068628,0.9,33.9,65.1
E00068629,0.8,23.3,76
E00068630,5.3,27.1,67.7
E00068631,0.8,27.1,72.2
E00068632,1.5,50,48.5
E00068633,4.6,25.4,70
E00068635,4.2,21,74.8
E00068637,3.9,40.6,55.5
E00068638,2.4,35,62.6
E00068640,4.5,22,73.5
E00068641,5.2,17.4,77.4
E00068642,3.7,29.1,67.2
E00068644,4,25.6,70.4
E00068645,4.3,32.2,63.5
E00068647,6.3,42.3,51.4
E00068649,5,25.2,69.7
E00068651,3.2,26.6,70.2
E00068652,8.5,27.9,63.6
E00068653,6,25.4,68.7
E00068654,3.2,56.5,40.3
E00068655,5.2,36.3,58.5
E00068656,3.4,21.8,74.8
E00069909,8.4,39.7,51.9
E00069911,9.3,17.8,72.9
E00069913,7.4,33.8,58.8
E00069915,8.1,23.4,68.5
E00069916,5.6,30.8,63.6
E00069918,5.1,22.6,72.3
E00069919,5.4,32.1,62.5
E00069921,20.5,23.5,56.1
E00069922,7.4,18.5,74.1
E00069923,14.7,18.3,67
E00069924,6,37.1,56.9
E00069925,8.8,37.5,53.7
E00069926,7.5,33.6,58.9
E00069927,4.9,26.4,68.8
E00069928,3.7,56.4,39.9
E00069929,4.7,35.4,59.8
E00069930,9.5,23.3,67.2
E00069933,8.1,17.4,74.4
E00069935,3.8,28.8,67.3
E00069955,11.2,22.4,66.4
E00069961,6.7,26.9,66.3
E00069962,8.4,17.8,73.8
E00070539,4.9,25.2,69.9
E00070545,3.1,27.6,69.3
E00070546,2.6,65.5,31.9
E00070547,2.6,41.9,55.6
E00070548,4.5,22.5,73
E00070563,9.3,31.8,58.9
E00070571,8.1,21.1,70.7
E00070572,4.6,57.8,37.6
E00070573,1.5,45.1,53.4
E00070575,2.5,30.6,66.9
E00070577,4.2,25.2,70.6
E00070581,4.6,26.9,68.5
E00070583,6.2,25.7,68.1
E00098293,0.5,20.3,79.1
E00098294,1.5,35.1,63.4
E00098295,2.6,39.4,58.1
E00098296,2.1,31.6,66.3
E00098297,0.8,23.6,75.6
E00098298,4.9,25.7,69.4
E00098299,5.9,34,60.1
E00098300,6,31.5,62.5
E00098301,3.8,34,62.3
E00098302,1.4,32.2,66.4
E00098303,3.8,22.9,73.3
E00098304,5.9,35.3,58.8
E00098305,3.4,30.5,66.1
E00098306,3.9,32.3,63.8
E00098307,3.1,22.9,74
E00098308,4,26.4,69.6
E00098309,0,32.9,67.1
E00098312,5.3,37.6,57.1
E00098313,1.5,23.5,75
E00098314,3.7,35.1,61.2
E00098315,7.5,32.3,60.2
E00098320,5.4,62.9,31.7
E00098322,3.5,28.1,68.4
E00098323,4,23.2,72.8
E00098324,4.9,31,64.1
E00098325,4.8,54.3,41
E00098326,5.3,29.8,64.9
E00098442,5.9,27.7,66.4
E00098443,6.2,24.8,69
E00098444,3.9,51.2,45
E00098447,3.6,21.8,74.6
E00098448,5.3,22,72.7
E00098449,3.9,26,70.1
E00098450,6.5,29.5,64
E00098453,0.9,37.2,61.9
E00099352,0.7,21.7,77.5
E00099353,0,19.6,80.4
E00099354,3.1,13.2,83.7
E00099356,0,24.8,75.2
E00099357,2.7,19.5,77.9
E00099358,0,36.6,63.4
E00099359,6.1,25.8,68.2
E00099360,2.1,22,75.9
E00099361,4.6,24.8,70.6
E00099363,2.9,25.2,71.9
E00099364,5.7,15.4,78.9
E00099365,3,18.9,78
E00099366,6,23.9,70.1
E00099367,3.2,20.6,76.2
E00099384,1.8,28.8,69.5
E00099385,7.2,35.9,56.9
E00099386,1.4,40.3,58.3
E00099387,7.6,21.8,70.6
E00099388,5.9,32.6,61.5
E00099389,3.4,24.8,71.7
E00099390,5.1,35.8,59.1
E00099391,8.5,50.8,40.8
E00099392,4.2,37.5,58.3
E00099393,5,32.8,62.2
E00099394,3.6,26.1,70.3
E00099395,4.1,23,73
E00099396,2.3,36.9,60.8
E00099397,5.3,62.6,32.1
E00099398,4.6,30.3,65.1
E00099399,3,25.2,71.9
E00099410,4.5,24.1,71.4
E00099411,3.5,32.2,64.3
E00099412,2.9,28.8,68.3
E00099413,2.2,32.8,64.9
E00099422,0.9,33.3,65.7
E00099423,3.3,23,73.8
E00099424,4,30.4,65.6
E00099447,8.3,27.3,64.4
E00099448,3.1,29.9,67
E00099449,2.2,30,67.8
E00099450,8.4,16.8,74.8
E00099451,3.2,24.8,72
E00099452,4.8,32.1,63.1
E00099453,3.4,27.4,69.2
E00099454,4,18,78
E00099456,0.7,27.1,72.2
E00099457,3.1,28.3,68.6
E00099458,3,25.8,71.2
E00099459,4,16.9,79.1
E00099461,6,30,64
E00099462,5,41.9,53.1
E00099463,8.5,17.5,74
E00099464,0.9,42.2,56.9
E00099465,6.4,27.2,66.4
E00099466,0.7,45.9,53.3
