areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00068616,47.1,43,0,9.9
E00068617,61.6,31.2,0.7,6.5
E00068618,40.8,19.2,23.8,16.2
E00068619,39.8,45.5,0.8,13.8
E00068621,54.6,36.8,5.3,3.3
E00068622,62.8,31.9,1.8,3.5
E00068623,55.4,36.9,1.5,6.2
E00068624,54.2,31.4,0,14.4
E00068626,56.8,36.8,0.8,5.6
E00068627,68.6,24.6,1.7,5.1
E00068628,55,30.6,0,14.4
E00068629,49.6,37.2,0,13.2
E00068630,38.3,39.8,5.3,16.5
E00068631,58.8,32.8,1.5,6.9
E00068632,40,22.3,8.5,29.2
E00068633,60.5,27.9,1.6,10.1
E00068635,55.5,36.1,1.7,6.7
E00068637,48.4,25.4,5.6,20.6
E00068638,54.6,22.7,12.6,10.1
E00068640,51.2,27.9,11.6,9.3
E00068641,53.9,45.2,0,0.9
E00068642,50,20.9,17.9,11.2
E00068644,58.4,33.6,1.6,6.4
E00068645,26.8,40.2,10.7,22.3
E00068647,14.8,14.8,63,7.4
E00068649,31.6,25.6,27.4,15.4
E00068651,10.3,15.4,64.1,10.3
E00068652,23.2,34.4,36.8,5.6
E00068653,37.8,33.3,25.9,3
E00068654,22.8,15.4,50.4,11.4
E00068655,22.9,30,26.4,20.7
E00068656,33.9,46.3,3.3,16.5
E00069909,26.5,20.5,37.9,15.2
E00069911,26.9,30.6,23.1,19.4
E00069913,30.1,21.1,40.6,8.3
E00069915,30.9,43.1,13.8,12.2
E00069916,18.7,34.6,41.1,5.6
E00069918,24.6,35.1,15.7,24.6
E00069919,33,31.3,21.4,14.3
E00069921,30,30.8,18.5,20.8
E00069922,30.5,26.8,23.2,19.5
E00069923,22.2,13,43.5,21.3
E00069924,20.5,28.6,43.8,7.1
E00069925,40.7,35.6,5.2,18.5
E00069926,46.8,38.5,4.6,10.1
E00069927,27.1,51.4,9,12.5
E00069928,9.9,8.1,78.3,3.7
E00069929,23,42.1,22.2,12.7
E00069930,14.7,29.3,39.7,16.4
E00069933,5.8,20.9,60.5,12.8
E00069935,24.5,34.9,17,23.6
E00069955,25.9,30.2,21.6,22.4
E00069961,32.7,37.4,18.7,11.2
E00069962,11,43.1,29.4,16.5
E00070539,58.2,18.9,2.5,20.5
E00070545,40.9,27.6,11,20.5
E00070546,6,6.8,74.4,12.8
E00070547,80.2,12.1,0.9,6.9
E00070548,67.3,23.9,1.8,7.1
E00070563,62.5,28.9,0,8.6
E00070571,30.3,36.1,16.4,17.2
E00070572,19.1,11.8,51.8,17.3
E00070573,12.7,12.7,59.7,14.9
E00070575,54.8,36.3,1.6,7.3
E00070577,54.9,38.9,0,6.3
E00070581,63.9,22.6,0.8,12.8
E00070583,62.2,24.3,2.7,10.8
E00098293,25.3,61.8,1.6,11.3
E00098294,63.9,21.1,9,6
E00098295,22.4,34,14.7,28.8
E00098296,29,33.9,7.7,29.5
E00098297,42,37.8,6.7,13.4
E00098298,30.3,27.5,28.9,13.4
E00098299,48.3,31.1,3.3,17.2
E00098300,33.7,42.2,7.5,16.6
E00098301,32.1,35.8,0,32.1
E00098302,47.6,31.7,2.1,18.6
E00098303,48.1,31,12.4,8.5
E00098304,29.7,26.3,34.7,9.3
E00098305,41.2,29.8,14,14.9
E00098306,20.8,27.2,42.4,9.6
E00098307,35.7,28.7,27.9,7.8
E00098308,40.3,27.4,26.6,5.6
E00098309,36.2,37.6,2.7,23.5
E00098312,29.2,19,7.1,44.6
E00098313,50,37.9,0.8,11.4
E00098314,19.7,27.3,46.2,6.8
E00098315,23.9,23.9,35.5,16.7
E00098320,8,19.3,32.6,40.1
E00098322,53.5,41.9,0.6,4.1
E00098323,25.4,36.9,26.9,10.8
E00098324,32.6,49.5,3.3,14.7
E00098325,20.8,11.8,17.9,49.5
E00098326,26.8,20.8,21.5,30.9
E00098442,47.1,30.3,10.9,11.8
E00098443,60.7,31.7,0.7,6.9
E00098444,9.5,13.5,72.2,4.8
E00098447,43.8,47.4,2.6,6.3
E00098448,35.9,35.3,13.7,15
E00098449,66.9,26.6,2.4,4
E00098450,55,33.6,2.1,9.3
E00098453,26.3,21.9,47.4,4.4
E00099352,47.1,47.1,0,5.8
E00099353,25.4,49.1,1.8,23.7
E00099354,39.8,53.1,5.5,1.6
E00099356,56.8,30.4,0,12.8
E00099357,36,43.9,0,20.2
E00099358,42.6,38.6,0,18.8
E00099359,64.2,26.1,0,9.7
E00099360,50.7,37.1,0.7,11.4
E00099361,41.4,43.2,0,15.3
E00099363,30.9,45.3,12.9,10.8
E00099364,32.2,45.5,0,22.3
E00099365,34.1,47.7,0.8,17.4
E00099366,36.8,45.3,10.3,7.7
E00099367,42.4,42.4,0,15.2
E00099384,24.6,29.8,30.7,14.9
E00099385,26.3,31.6,7.9,34.2
E00099386,29.6,33.1,14.1,23.2
E00099387,21.6,19,36.2,23.3
E00099388,31.6,38.2,2.9,27.2
E00099389,53.7,34.7,1.4,10.2
E00099390,51.1,28.8,7.9,12.2
E00099391,24.2,13.3,55.5,7
E00099392,40,30.3,7.6,22.1
E00099393,36.4,18.2,5.8,39.7
E00099394,36.5,22.6,10.9,29.9
E00099395,13.4,26.1,42,18.5
E00099396,13.6,20.5,37.9,28
E00099397,13.7,16,48.9,21.4
E00099398,27.7,36.8,3.2,32.3
E00099399,36,41.2,6.6,16.2
E00099410,42.4,40.2,6.1,11.4
E00099411,32.2,32.2,22.4,13.3
E00099412,42.9,32.4,7.6,17.1
E00099413,34.1,39.9,4.3,21.7
E00099422,41.1,43,6.5,9.3
E00099423,43.4,40.2,8.2,8.2
E00099424,45.2,27,19,8.7
E00099447,52.8,28.5,7,11.7
E00099448,51.6,36.3,4.4,7.7
E00099449,41.9,38.4,9.3,10.5
