geography_code,country_of_birth_3a-001,country_of_birth_3a-002
W00005719,96.8,3.2
W00005720,95.7,4.3
W00005721,92.2,7.8
W00005722,94,6
W00005723,97.2,2.8
W00005724,96.6,3.4
W00005725,93.4,6.6
W00005726,94.1,5.9
W00005727,96.3,3.7
W00005728,95.8,4.2
W00005729,87.1,12.9
W00005730,94.5,5.5
W00005731,94.2,5.8
W00005732,88.8,11.2
W00005733,95.4,4.6
W00005734,99,1
W00005735,91.1,8.9
W00005736,95.4,4.6
W00005737,94.5,5.5
W00005738,96.7,3.3
W00005739,95.8,4.2
W00005839,94.2,5.8
W00005840,96,4
W00005842,96.6,3.4
W00005843,96.9,3.1
W00005844,93.4,6.6
W00005845,94.2,5.8
W00005846,98.7,1.3
W00005847,93.1,6.9
W00005848,93.1,6.9
W00005849,96.8,3.2
W00005850,96.6,3.4
W00005851,94.5,5.5
W00005852,97.2,2.8
W00005853,95.1,4.9
W00005854,96.5,3.5
W00005855,95.6,4.4
W00005856,93.2,6.8
W00005857,96.5,3.5
W00005858,95,5
W00005859,93.3,6.7
W00005860,91.8,8.2
W00005861,94.1,5.9
W00005863,95.2,4.8
W00005864,90,10
W00005865,96.2,3.8
W00005866,97,3
W00005867,97.5,2.5
W00005868,96.2,3.8
W00005869,93,7
W00005870,96.4,3.6
W00005871,96.4,3.6
W00005872,95.2,4.8
W00005873,90.5,9.5
W00005874,94.6,5.4
W00005875,97.1,2.9
W00005876,96.4,3.6
W00005878,96.1,3.9
W00005883,95.4,4.6
W00005900,95,5
W00005901,96.1,3.9
W00005918,94.6,5.4
W00005919,93.8,6.2
W00005920,94.5,5.5
W00005921,96.7,3.3
W00005922,96.7,3.3
W00005925,93.9,6.1
W00005926,95.6,4.4
W00005927,93.5,6.5
W00005987,94.7,5.3
W00009840,94.5,5.5
W00010495,88.8,11.2
W00010516,88.9,11.1
W00010577,95.1,4.9
