geography_code,sex-001,sex-002
W00005719,51.6,48.4
W00005720,52.2,47.8
W00005721,59,41
W00005722,49.8,50.2
W00005723,50.3,49.7
W00005724,53.8,46.2
W00005725,52.9,47.1
W00005726,52.5,47.5
W00005727,57,43
W00005728,51.6,48.4
W00005729,54.8,45.2
W00005730,50.6,49.4
W00005731,55.2,44.8
W00005732,56.6,43.4
W00005733,52.3,47.7
W00005734,52.9,47.1
W00005735,54.5,45.5
W00005736,49.9,50.1
W00005737,51.8,48.2
W00005738,49.9,50.1
W00005739,49.2,50.8
W00005839,51.5,48.5
W00005840,48.5,51.5
W00005842,52.4,47.6
W00005843,49.9,50.1
W00005844,54.9,45.1
W00005845,49,51
W00005846,53.6,46.4
W00005847,49.6,50.4
W00005848,50.3,49.7
W00005849,52.3,47.7
W00005850,52.2,47.8
W00005851,54,46
W00005852,53.2,46.8
W00005853,47.8,52.2
W00005854,54.5,45.5
W00005855,51.5,48.5
W00005856,52.5,47.5
W00005857,53.3,46.7
W00005858,53.4,46.6
W00005859,55.7,44.3
W00005860,51.9,48.1
W00005861,54.1,45.9
W00005863,54.8,45.2
W00005864,52.6,47.4
W00005865,53.1,46.9
W00005866,54.7,45.3
W00005867,48.9,51.1
W00005868,52.3,47.7
W00005869,48.8,51.2
W00005870,55.7,44.3
W00005871,49.3,50.7
W00005872,50.4,49.6
W00005873,61.1,38.9
W00005874,53.5,46.5
W00005875,52.5,47.5
W00005876,50.4,49.6
W00005878,49.7,50.3
W00005883,50.8,49.2
W00005900,52.1,47.9
W00005901,48.8,51.2
W00005918,53.4,46.6
W00005919,52.6,47.4
W00005920,48.7,51.3
W00005921,48.6,51.4
W00005922,54.9,45.1
W00005925,55,45
W00005926,53.6,46.4
W00005927,54.2,45.8
W00005987,51.7,48.3
W00009840,49.9,50.1
W00010495,33.2,66.8
W00010516,55.6,44.4
W00010577,54.2,45.8
