geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00005719,8.2,29.2,2.8,57.7,2.1
W00005720,17.1,26.5,2,52.2,2
W00005721,19.7,33.9,10.4,33.9,2.2
W00005722,12.4,27,5,53.5,2.1
W00005723,8.4,26.7,2.4,59.5,3
W00005724,8.6,34.4,3.3,49.3,4.3
W00005725,10.6,30.6,3.2,52.3,3.2
W00005726,12.1,26.6,2.8,55,3.5
W00005727,5.9,36,2.1,53.8,2.1
W00005728,14.9,30.2,6,46.4,2.6
W00005729,12.9,34.6,7.5,37.9,7.1
W00005730,12.5,24.5,4.2,58.3,0.5
W00005731,9.6,31.4,4.3,51.8,2.9
W00005732,14,31.4,3.9,44.5,6.1
W00005733,10,37.3,4.5,44.5,3.6
W00005734,9.8,31.9,3.4,52.8,2.1
W00005735,14.5,29.5,4.7,48.2,3.1
W00005736,8.7,30.6,4,54.8,1.9
W00005737,8.1,32,2.9,55.2,1.7
W00005738,10,29,2.5,57,1.4
W00005739,8.4,27.1,3.8,58,2.7
W00005839,2.7,26.9,1,67,2.4
W00005840,15,36.6,3.8,43.2,1.4
W00005842,13.5,34,5,44.7,2.8
W00005843,12.8,32.6,5.4,45.1,4.1
W00005844,26.1,30.9,9.2,30.4,3.4
W00005845,14.2,50.6,4.6,25.3,5.4
W00005846,25.3,42.9,9.6,18.7,3.5
W00005847,7.2,46,6.1,38.1,2.5
W00005848,6.3,44.1,2.4,42,5.2
W00005849,8.5,48.3,4.7,34.6,3.8
W00005850,19.9,44.7,3.4,29.7,2.3
W00005851,13.1,31,7.9,44.5,3.5
W00005852,14,33.6,5.1,45.3,1.9
W00005853,16.2,48.6,5.2,28.9,1.2
W00005854,19.2,46.9,4.2,25.9,3.8
W00005855,9.1,40.7,6.5,40.7,3
W00005856,9.5,40.9,7.4,40.1,2.1
W00005857,41.6,28.3,7.8,17.5,4.8
W00005858,9.3,42.9,3.1,41.6,3.1
W00005859,11.2,41.5,2.9,42.4,2
W00005860,10.9,42.1,2.7,42.1,2.3
W00005861,11.8,47.2,2.2,38.8,0
W00005863,14.8,41.9,8.9,33.5,1
W00005864,6.1,53.7,4.7,32.7,2.8
W00005865,13.3,51.8,5.3,27.4,2.2
W00005866,13.3,48.4,8.9,25.8,3.6
W00005867,14.2,43.6,3.2,33.9,5
W00005868,7.2,32.9,5.9,51.4,2.7
W00005869,12.3,48.9,6.8,32,0
W00005870,22,50,4.7,21.1,2.2
W00005871,21.9,37.7,3.9,34.2,2.2
W00005872,20.2,48,6.6,22.7,2.5
W00005873,7.4,49.3,7.4,36,0
W00005874,10.1,28.8,2.4,56.7,1.9
W00005875,14.2,38.2,8.4,35.6,3.6
W00005876,17.5,31.6,1,46.1,3.9
W00005878,8.8,31.3,5.3,51.5,3
W00005883,7.7,26.7,1.4,63.4,0.7
W00005900,7.5,32.8,2.9,56.8,0
W00005901,7.7,36.3,2.6,52.1,1.3
W00005918,23.9,44.9,5.8,22.2,3.3
W00005919,14.8,54.7,2.5,24.6,3.4
W00005920,12.3,47.5,4.7,35.2,0.3
W00005921,17.2,45.4,5.3,27.9,4.2
W00005922,14.7,60.7,6.3,15.6,2.7
W00005925,10.7,44,5.7,37.5,2.1
W00005926,26.7,45,6.9,19.3,2
W00005927,18.1,38.3,9.3,29.8,4.4
W00005987,9.8,36.1,3.8,47.7,2.6
W00009840,12,45.8,7.2,32.7,2.4
W00010495,5.8,68,3.2,21.2,1.8
W00010516,4.1,37.8,1,56.1,1
W00010577,9.4,38.6,2.3,48.5,1.1
