geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00005719,19.7,42.3,16.9,21.1
W00005720,33.1,42.7,10.5,13.7
W00005721,53.6,32.8,9.6,4
W00005722,23.4,38.7,12.1,25.8
W00005723,25.6,38.3,14.4,21.7
W00005724,42.1,33.9,12.4,11.6
W00005725,39.7,35.5,12.4,12.4
W00005726,19.7,43.2,15.2,22
W00005727,42.9,35,10.7,11.4
W00005728,28.9,35.2,14.1,21.9
W00005729,48.6,30.4,10.1,10.8
W00005730,37,38.9,5.6,18.5
W00005731,38.7,38.1,7.7,15.5
W00005732,54.3,31.1,10.6,4
W00005733,26.5,41.9,17.1,14.5
W00005734,15.6,45.6,20.6,18.1
W00005735,27.2,38.3,12.3,22.2
W00005736,15.5,43.2,15,26.2
W00005737,17.9,37.5,17.9,26.8
W00005738,13.7,35.9,19.8,30.5
W00005739,13.6,50.4,15.2,20.8
W00005839,20.5,41.7,16.6,21.2
W00005840,23.5,40.4,17.6,18.4
W00005842,14.1,42.2,19.3,24.4
W00005843,26.1,45.7,13,15.2
W00005844,31.9,38.1,15.9,14.2
W00005845,34.8,32.6,14.8,17.8
W00005846,45.8,27.1,11.9,15.3
W00005847,31.1,36.9,14.8,17.2
W00005848,25,42.4,14.6,18.1
W00005849,20.2,40.4,14,25.4
W00005850,31.3,27.5,16,25.2
W00005851,33.3,39.5,13.2,14
W00005852,20.9,52.7,10.9,15.5
W00005853,36.5,27.1,15.6,20.8
W00005854,31.7,32.5,17.5,18.3
W00005855,27.9,40.4,18.4,13.2
W00005856,23.3,33.3,22.5,20.8
W00005857,54.1,41.4,3.6,0.9
W00005858,29.5,33.6,18,18.9
W00005859,34.4,43.2,12.8,9.6
W00005860,27.3,37.3,18.2,17.3
W00005861,40.7,31.5,14.8,13
W00005863,36.4,37.3,10.9,15.5
W00005864,37.9,29.5,11.4,21.2
W00005865,25.8,33.1,23.4,17.7
W00005866,24,36,17.6,22.4
W00005867,23.2,36.6,14.3,25.9
W00005868,34.1,37.2,17.8,10.9
W00005869,21.4,46.4,16.1,16.1
W00005870,16.2,33.3,20.7,29.7
W00005871,47,23.5,15.9,13.6
W00005872,35.8,36.8,13.2,14.2
W00005873,56.5,20.2,13,10.4
W00005874,35.3,42,8.4,14.3
W00005875,27.4,40.3,14.5,17.7
W00005876,51.5,33.6,10.4,4.5
W00005878,23.4,41.6,14,21
W00005883,10.3,41.6,15.1,33
W00005900,15.5,44.4,18.3,21.8
W00005901,18.9,30.1,25.2,25.9
W00005918,31.5,25.8,20.2,22.6
W00005919,28.1,33.3,18.5,20
W00005920,19.4,37,24.8,18.8
W00005921,28.8,32.4,15.8,23
W00005922,33.6,32,17.6,16.8
W00005925,24.7,45.6,13.2,16.5
W00005926,39.1,28.7,13,19.1
W00005927,31.7,43.9,14.6,9.8
W00005987,16.9,42.2,18.1,22.9
W00009840,15,40.9,12.6,31.5
W00010495,20.9,20.9,19.6,38.6
W00010516,35.4,32.3,24.6,7.7
W00010577,27.2,41.2,18.9,12.7
