geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
W00005719,4.3,19.9,75.9
W00005720,3.2,33.1,63.7
W00005721,2.4,52.4,45.2
W00005722,6.6,24,69.4
W00005723,2.2,25.3,72.5
W00005724,0,42.1,57.9
W00005725,4.1,39.3,56.6
W00005726,5.3,19.8,74.8
W00005727,0.7,43.2,56.1
W00005728,2.3,30.5,67.2
W00005729,0.7,47.6,51.7
W00005730,1.9,34.3,63.9
W00005731,1.3,38.5,60.3
W00005732,2.7,55.4,41.9
W00005733,2.6,26.7,70.7
W00005734,3.1,16.4,80.5
W00005735,5,27.5,67.5
W00005736,4.3,15,80.7
W00005737,3.6,17.3,79.2
W00005738,3,13.4,83.6
W00005739,3.1,15.5,81.4
W00005839,2,20.9,77
W00005840,3.5,22.2,74.3
W00005842,3.6,15.1,81.3
W00005843,4.9,26.1,69
W00005844,3.6,32.1,64.3
W00005845,3.7,37,59.3
W00005846,4.2,45,50.8
W00005847,4.1,30.9,65
W00005848,4.1,24.7,71.2
W00005849,0.9,20.4,78.8
W00005850,10.4,31.3,58.2
W00005851,3.9,32.8,63.3
W00005852,2.7,20.7,76.6
W00005853,4,35.4,60.6
W00005854,6.3,31.7,61.9
W00005855,2.9,32.1,65
W00005856,5,22.7,72.3
W00005857,2.7,54.1,43.2
W00005858,1.6,28.8,69.6
W00005859,1.6,34.4,64
W00005860,4.6,27.5,67.9
W00005861,2.7,40,57.3
W00005863,1.8,36.4,61.8
W00005864,2.3,37.6,60.2
W00005865,4.1,26,69.9
W00005866,4.8,23.8,71.4
W00005867,12.7,23.6,63.6
W00005868,3.1,34.1,62.8
W00005869,4.5,21.6,73.9
W00005870,8,16.1,75.9
W00005871,7.4,45.9,46.7
W00005872,2.8,35.5,61.7
W00005873,1,56.5,42.5
W00005874,4.2,35.3,60.5
W00005875,0,27.9,72.1
W00005876,3.2,52.4,44.4
W00005878,4.7,23.7,71.6
W00005883,4.3,11.2,84.5
W00005900,4.2,15.4,80.4
W00005901,7.1,17.1,75.7
W00005918,2.4,31.5,66.1
W00005919,4.4,28.1,67.4
W00005920,5.5,20.1,74.4
W00005921,5.8,29.5,64.7
W00005922,2.5,33.1,64.5
W00005925,1.6,24.7,73.6
W00005926,2.7,38.1,59.3
W00005927,0.8,30.1,69.1
W00005987,3.1,18.1,78.8
W00009840,6.6,15.6,77.9
W00010495,5.3,21.1,73.7
W00010516,3.1,35.4,61.5
W00010577,3.9,27.2,68.9
