geography_code,heating_type_3a-001,heating_type_3a-002
W00005719,1.4,98.6
W00005720,0,100
W00005721,0,100
W00005722,0,100
W00005723,0,100
W00005724,0,100
W00005725,1.6,98.4
W00005726,0,100
W00005727,0.7,99.3
W00005728,0,100
W00005729,0.7,99.3
W00005730,0.9,99.1
W00005731,1.9,98.1
W00005732,1.3,98.7
W00005733,0.9,99.1
W00005734,1.3,98.7
W00005735,1.3,98.8
W00005736,0,100
W00005737,0,100
W00005738,0.8,99.2
W00005739,0,100
W00005839,0.7,99.3
W00005840,0,100
W00005842,0.7,99.3
W00005843,0,100
W00005844,0,100
W00005845,0.8,99.2
W00005846,2.6,97.4
W00005847,0.4,99.6
W00005848,0,100
W00005849,2.7,97.3
W00005850,0,100
W00005851,0,100
W00005852,0,100
W00005853,0,100
W00005854,0,100
W00005855,0,100
W00005856,0.8,99.2
W00005857,0,100
W00005858,0,100
W00005859,0,100
W00005860,0,100
W00005861,0,100
W00005863,0,100
W00005864,0,100
W00005865,0,100
W00005866,0,100
W00005867,0,100
W00005868,2.3,97.7
W00005869,0,100
W00005870,0,100
W00005871,2.3,97.7
W00005872,0,100
W00005873,0.5,99.5
W00005874,0,100
W00005875,0,100
W00005876,0,100
W00005878,0.5,99.5
W00005883,0,100
W00005900,0.7,99.3
W00005901,2.7,97.3
W00005918,0.8,99.2
W00005919,0.7,99.3
W00005920,0.6,99.4
W00005921,0.7,99.3
W00005922,0,100
W00005925,1.1,98.9
W00005926,0.9,99.1
W00005927,1.6,98.4
W00005987,0.6,99.4
W00009840,0,100
W00010495,1.3,98.7
W00010516,0,100
W00010577,0.9,99.1
