areacd,heating_type_3a-001,heating_type_3a-002
E00037141,0,100
E00037142,0.4,99.6
E00037143,0,100
E00037145,0,100
E00037146,0,100
E00037147,0,100
E00037149,2.6,97.4
E00037150,0.9,99.1
E00037151,0,100
E00037152,3.8,96.2
E00037153,0,100
E00037154,1.4,98.6
E00037155,0,100
E00037156,0.5,99.5
E00037157,1.5,98.5
E00037158,0.8,99.2
E00037159,0,100
E00037163,0,100
E00037164,0,100
E00037166,1.2,98.8
E00037227,0,100
E00037228,2.3,97.7
E00037230,0,100
E00037240,0,100
E00037258,0.8,99.2
E00037259,0,100
E00037265,0,100
E00037266,0.6,99.4
E00037267,0.8,99.2
E00037268,0,100
E00037269,0.9,99.1
E00037270,0.7,99.3
E00037271,0.5,99.5
E00037272,1.6,98.4
E00037273,0,100
E00037274,0.9,99.1
E00037275,1.4,98.6
E00037360,0.7,99.3
E00037362,0,100
E00037364,0,100
E00037365,1.3,98.7
E00037366,0,100
E00037367,0,100
E00037368,0.8,99.2
E00037369,1.4,98.6
E00037370,2.1,97.9
E00037371,0,100
E00037372,0,100
E00037373,0.8,99.2
E00037377,0,100
E00037378,0,100
E00037379,0,100
E00037380,0.7,99.3
E00037381,0.9,99.1
E00037383,1.4,98.6
E00037385,3,97
E00037386,1.6,98.4
E00037387,1.5,98.5
E00037388,0,100
E00037389,1.5,98.5
E00037390,0.5,99.5
E00037391,0.8,99.2
E00037392,1.5,98.5
E00037393,0.7,99.3
E00037394,0,100
E00037829,0.9,99.1
E00037830,0.7,99.3
E00037831,0,100
E00037832,1.6,98.4
E00037833,0,100
E00037834,0,100
E00037835,0.7,99.3
E00037836,0,100
E00037837,0,100
E00037838,1.8,98.2
E00037839,0,100
E00037840,0.9,99.1
E00037841,0.7,99.3
E00037843,0,100
E00037844,0,100
E00037845,0,100
E00037846,0,100
E00037847,1.6,98.4
E00037848,0,100
E00037849,0,100
E00037850,0.8,99.2
E00037851,0,100
E00037852,0,100
E00037853,1,99
E00037854,0,100
E00037855,0,100
E00037856,2.8,97.2
E00037857,1.4,98.6
E00037858,0.9,99.1
E00037859,0,100
E00037860,0,100
E00037861,1.7,98.3
E00037862,0,100
E00037863,0,100
E00037864,0,100
E00037865,0,100
E00037866,0.8,99.2
E00037867,0.7,99.3
E00037868,0,100
E00037869,0.9,99.1
E00037870,3.4,96.6
E00037871,0,100
E00037872,1.9,98.1
E00037873,0,100
E00037874,0,100
E00037875,0.8,99.2
E00037876,0,100
E00037877,1.5,98.5
E00037878,0.8,99.2
E00037879,0,100
E00037880,0,100
E00037881,0.7,99.3
E00037882,0.9,99.1
E00037883,1.3,98.7
E00037884,0,100
E00037893,0.7,99.3
E00037899,0,100
E00037923,0,100
