areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00037141,97.6,1.9,0,0.3,0.3
E00037142,96.6,2.4,0.2,0.4,0.5
E00037143,95.6,2,2,0,0.4
E00037145,93.3,2.8,1.1,1.1,1.8
E00037146,94.7,4.4,0.9,0,0
E00037147,85.8,7.8,3.7,1.4,1.4
E00037149,92.7,4,2.7,0.7,0
E00037150,88.9,3.7,3.7,3,0.7
E00037151,94,1.8,2.1,1.4,0.7
E00037152,92.9,1.5,2.1,3.6,0
E00037153,95.7,3.6,0.7,0,0
E00037154,95.1,3.1,0.9,0.9,0
E00037155,96.8,0.8,0.8,0.8,0.8
E00037156,95.9,3.7,0.2,0,0.2
E00037157,95.4,2.1,1,1.3,0.2
E00037158,91.5,4.7,1.7,1.7,0.4
E00037159,98.2,0.7,0.7,0.5,0
E00037163,98,1.7,0,0.3,0
E00037164,94.1,2.6,0.7,1.9,0.7
E00037166,95.7,2.1,0.3,1.1,0.8
E00037227,95,4,0.3,0.7,0
E00037228,96.4,1.8,0.6,1.2,0
E00037230,92.9,3.8,2,0.8,0.5
E00037240,99.2,0.8,0,0,0
E00037258,93.6,4.1,1.8,0.5,0
E00037259,100,0,0,0,0
E00037265,99.2,0.8,0,0,0
E00037266,98.1,1.4,0,0.5,0
E00037267,98,0.8,0,1.2,0
E00037268,98.5,0.4,1.1,0,0
E00037269,97.1,2.2,0.7,0,0
E00037270,92.3,2.3,2.3,1.7,1.3
E00037271,99.1,0.2,0.7,0,0
E00037272,98.1,0.4,1.5,0,0
E00037273,94.8,2.4,1.4,0.3,1
E00037274,94.2,4.2,0.4,0,1.3
E00037275,93.5,4.2,2.4,0,0
E00037360,91.5,4.2,1.3,2.5,0.4
E00037362,93.1,3.9,1.5,1.2,0.3
E00037364,91.8,6,0.3,1.9,0
E00037365,93,3.9,1.8,0.3,1
E00037366,91.5,5.5,1.5,1,0.5
E00037367,97,0.9,0.9,1.3,0
E00037368,96.7,1.1,1.1,1.1,0
E00037369,99.6,0.2,0.2,0,0
E00037370,96.6,2,0.7,0.3,0.3
E00037371,97,2,0,0.7,0.3
E00037372,96.7,2.1,0.3,0.6,0.3
E00037373,99.3,0.7,0,0,0
E00037377,92.2,5.4,1.7,0.7,0
E00037378,94.2,3,1.5,1.2,0
E00037379,94.5,1.5,1.2,2.3,0.6
E00037380,95.3,1.8,1.2,0.3,1.5
E00037381,96.8,1.8,0.7,0.4,0.4
E00037383,93.1,3.7,1.2,1.2,0.6
E00037385,92.1,4.1,1.5,0.3,2
E00037386,88.8,5.9,3.6,1.6,0
E00037387,99.6,0.4,0,0,0
E00037388,98.2,0,1.3,0.4,0
E00037389,96.1,2.9,0.4,0.4,0.4
E00037390,92.3,4.5,1.7,1.5,0
E00037391,92.1,2.9,2.1,2.9,0
E00037392,94.9,1.7,1,2.4,0
E00037393,86.8,5.3,5,2.1,0.9
E00037394,92.1,6.4,1.2,0.3,0
E00037829,93.7,2.3,1.3,2,0.7
E00037830,94.5,2.6,1.3,0.6,1
E00037831,94.9,2.7,0.7,0.3,1.4
E00037832,97.1,1.3,0.3,0.7,0.7
E00037833,90.2,4.9,2.6,0.9,1.4
E00037834,91.7,4.8,1,1.8,0.8
E00037835,98.1,1.1,0.4,0.4,0
E00037836,89.7,6,1.7,2.7,0
E00037837,95.3,3,1.7,0,0
E00037838,97.2,2.1,0.7,0,0
E00037839,96.2,2.9,1,0,0
E00037840,96.4,2.4,0.8,0.4,0
E00037841,90.9,3.2,5.3,0.3,0.3
E00037843,92.7,7,0,0.3,0
E00037844,88.6,4.9,2.8,1.8,1.8
E00037845,89.6,2.6,1.9,3.2,2.6
E00037846,94.7,2.7,1.2,1.5,0
E00037847,87.8,2.6,8,0.6,1
E00037848,96.1,2.8,0.3,0.8,0
E00037849,90.4,3.8,3.3,1.9,0.5
E00037850,98.7,1.3,0,0,0
E00037851,97.5,1.2,1.2,0,0
E00037852,97.8,1.8,0.4,0,0
E00037853,98.1,1.9,0,0,0
E00037854,95.8,3.4,0.4,0,0.4
