areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00037141,78.2,14.9,6.9
E00037142,86.5,9.6,3.8
E00037143,73.3,17.5,9.2
E00037145,74.6,14.8,10.6
E00037146,49.1,29.2,21.7
E00037147,76.4,16.3,7.3
E00037149,72.3,16.3,11.3
E00037150,81,13.7,5.3
E00037151,67.6,21.1,11.3
E00037152,74.4,17.9,7.7
E00037153,73.4,16.9,9.7
E00037154,79,12.7,8.3
E00037155,60.2,20.3,19.5
E00037156,79.1,10.6,10.2
E00037157,73.2,16.6,10.2
E00037158,57.4,18.3,24.3
E00037159,82.2,12.2,5.6
E00037163,74.3,17.4,8.3
E00037164,72.2,16.7,11.1
E00037166,77.1,14.9,8
E00037227,88.5,7.9,3.6
E00037228,68.9,22.6,8.5
E00037230,73.9,16.3,9.8
E00037240,78.2,15.8,6
E00037258,74,17.5,8.5
E00037259,75.6,16.4,8
E00037265,69.3,21.2,9.5
E00037266,75.7,15.2,9.1
E00037267,66.1,22,11.8
E00037268,71.5,18.5,10
E00037269,64.7,21.9,13.3
E00037270,75.8,18.1,6
E00037271,74.5,20.1,5.4
E00037272,71.5,21.9,6.5
E00037273,65.6,19.3,15.1
E00037274,72.8,18.9,8.2
E00037275,78,15.5,6.5
E00037360,63.3,24.5,12.2
E00037362,58.8,30.1,11
E00037364,67.6,22,10.4
E00037365,75.7,14.6,9.7
E00037366,62.1,19.9,18
E00037367,68.9,22.4,8.8
E00037368,69.3,20.7,10
E00037369,77.3,16.5,6.2
E00037370,74.7,16.2,9.1
E00037371,70.8,15.3,14
E00037372,72.6,19.3,8.1
E00037373,66.3,24.5,9.2
E00037377,77.3,16.9,5.8
E00037378,77.9,12.7,9.4
E00037379,78.4,14.6,7
E00037380,73.5,13.8,12.6
E00037381,69.3,21.8,8.9
E00037383,75.8,12.6,11.6
E00037385,73.5,17.5,9
E00037386,75.2,17.3,7.5
E00037387,64.1,22.2,13.7
E00037388,71.1,20.9,8
E00037389,64.3,21.8,13.9
E00037390,74.5,14.6,10.9
E00037391,50.4,25.8,23.8
E00037392,65.2,18.4,16.4
E00037393,70.2,17.1,12.7
E00037394,69.3,17.8,13
E00037829,80.1,15.3,4.7
E00037830,76,17.2,6.8
E00037831,79.6,15.6,4.8
E00037832,82.8,11.3,5.8
E00037833,77.7,13.5,8.9
E00037834,88.3,9.2,2.5
E00037835,67.3,19.4,13.3
E00037836,77.1,16.9,6
E00037837,72.8,17.2,9.9
E00037838,78.8,14.9,6.3
E00037839,82.2,13.6,4.2
E00037840,82.3,14.1,3.6
E00037841,75.7,18.8,5.6
E00037843,77.3,15.9,6.8
E00037844,77.4,17.4,5.2
E00037845,76.8,14.8,8.4
E00037846,85.2,8.9,5.9
E00037847,69,19.4,11.6
E00037848,75.8,18.1,6.1
E00037849,66.5,19.1,14.4
E00037850,76.4,15,8.6
E00037851,79.7,14.5,5.8
E00037852,79.6,15.6,4.7
E00037853,80.4,11.8,7.8
E00037854,75.7,15.2,9.1
E00037855,65.4,26.2,8.4
E00037856,77.3,17.4,5.4
E00037857,87.8,10.4,1.8
E00037858,70.2,20.4,9.4
E00037859,73.2,18,8.8
E00037860,68.5,18.5,13
E00037861,67.4,21.6,11
E00037862,81.6,13.9,4.4
E00037863,47,30.7,22.3
