areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00037141,88.8,5.4,2.3,3.4
E00037142,91.7,4.4,1.9,1.9
E00037143,87.3,5.8,2.3,4.6
E00037145,86.3,3.3,4.1,6.3
E00037146,85.2,1.9,2.8,10.2
E00037147,90.2,3,3.4,3.4
E00037149,89,2.5,2.8,5.7
E00037150,92.5,2.7,2.3,2.5
E00037151,87.8,4.6,4.2,3.4
E00037152,87.8,3.4,2.8,5.9
E00037153,92.7,2.7,1.5,3.1
E00037154,88.2,5.2,3.3,3.3
E00037155,76.3,9.4,4.9,9.4
E00037156,87.6,3.6,3.4,5.4
E00037157,85.6,5.1,4.4,4.9
E00037158,87.4,0.9,4.5,7.2
E00037159,92.8,2,2.7,2.5
E00037163,90.1,3.6,2.1,4.2
E00037164,90.3,5.4,1.6,2.7
E00037166,87.9,5.2,2.6,4.3
E00037227,93.7,3.9,1.1,1.4
E00037228,89.5,2.9,2.9,4.8
E00037230,84.6,4.3,3.5,7.6
E00037240,88.8,3.8,4.2,3.1
E00037258,83.5,5,5.6,5.9
E00037259,88.8,5.4,3.3,2.5
E00037265,84.9,6.3,2.5,6.3
E00037266,87.5,5.6,3.4,3.4
E00037267,89.7,2.6,3.9,3.9
E00037268,89.5,3.9,2.7,3.9
E00037269,84.1,6.3,5.2,4.4
E00037270,91.5,4.6,2.5,1.4
E00037271,92.6,1.3,3.1,2.9
E00037272,85.7,5.7,3.3,5.3
E00037273,91.9,1.1,2.6,4.4
E00037274,87.8,4.4,2.6,5.2
E00037275,88.2,5.6,3.7,2.5
E00037360,88.3,2.3,3.7,5.6
E00037362,92.2,0.9,1.6,5.3
E00037364,89.2,3.4,4.7,2.7
E00037365,90.4,2.5,3.9,3.1
E00037366,88,3.1,5.2,3.7
E00037367,87.3,6.8,0,5.9
E00037368,89.6,5,2.3,3.1
E00037369,87.9,6.4,1.5,4.2
E00037370,90.5,2.8,1.4,5.3
E00037371,86.8,7.5,2.1,3.6
E00037372,90.7,4.2,2.6,2.6
E00037373,91.2,3.9,1.8,3.2
E00037377,90.2,1.1,3.8,4.9
E00037378,90.7,1,3.7,4.7
E00037379,88.1,3.6,3.6,4.6
E00037380,91,2,3.3,3.7
E00037381,87,2.3,6.5,4.2
E00037383,89,3,3,5
E00037385,90.9,3.2,3.9,1.9
E00037386,91.2,2.1,1.1,5.6
E00037387,86.7,4.2,4.6,4.6
E00037388,88.4,3.7,3.2,4.6
E00037389,86.6,4.6,3.8,5
E00037390,85.9,3.9,3.5,6.7
E00037391,86.1,3,5.2,5.7
E00037392,87,2.2,3.2,7.6
E00037393,90.4,1.9,1.6,6.1
E00037394,86,3.6,2.9,7.5
E00037829,91,3.2,2.2,3.6
E00037830,91.4,3.1,2.4,3.1
E00037831,92.2,3.5,1.8,2.5
E00037832,90.7,4.1,1.4,3.8
E00037833,88.3,3.8,1.9,6
E00037834,87.1,7.3,2.9,2.6
E00037835,88.3,3.9,1.2,6.6
E00037836,88.7,5.3,2.1,3.9
E00037837,88.4,2.7,3.6,5.3
E00037838,87.5,4.4,4,4
E00037839,86.7,5.8,2.3,5.2
E00037840,84.8,9.8,3.3,2
E00037841,90.1,4,2.2,3.7
E00037843,90.8,1.9,4.4,2.8
E00037844,93.1,1.3,2.6,3
E00037845,92.2,2.7,3.1,2
E00037846,90.5,2.6,3.6,3.3
E00037847,92.5,1.3,1.3,4.9
E00037848,86.9,3.4,4.3,5.5
E00037849,90.1,3,2,5
E00037850,89.7,5.1,2.2,2.9
E00037851,84.9,8.6,2.6,3.9
E00037852,90.1,3.2,2,4.8
E00037853,89.5,3.4,1.7,5.5
E00037854,88.2,5.9,2.8,3.1
E00037855,93.4,3.3,0.5,2.8
E00037856,87,3.9,5.7,3.5
E00037857,91.8,5.3,1.9,0.9
E00037858,92.8,1.3,4,1.8
E00037859,89.4,4.5,2.4,3.8
E00037860,90.4,3.1,3.1,3.5
E00037861,87.2,3.5,3.1,6.2
E00037862,90.4,4.1,1.9,3.7
E00037863,82.2,1.9,4.3,11.5
E00037864,90.2,2.4,3.9,3.5
E00037865,86.4,6.8,2.4,4.4
E00037866,92,1.5,2.7,3.8
E00037867,87.7,1.4,4.1,6.8
E00037868,85.4,4,4,6.6
E00037869,91.3,4.8,0.4,3.5
E00037870,87,4.6,1.7,6.7
E00037871,92.3,3.1,1.5,3.1
E00037872,88,5.1,4.6,2.3
E00037873,92.8,3.3,2,2
E00037874,83.9,8.2,2.4,5.5
E00037875,92.2,3.5,1.7,2.6
E00037876,89.3,5.1,2,3.6
E00037877,87.4,5.6,3.3,3.6
E00037878,90.4,6.1,1.1,2.3
E00037879,93.9,2.2,1.8,2.2
E00037880,89.5,4.5,1.9,4.2
E00037881,90.8,1.5,2.4,5.4
E00037882,91.6,2.1,2.1,4.2
E00037883,88,3.6,3.3,5.1
E00037884,92.6,2.4,2.4,2.7
E00037893,93,3.1,1.3,2.6
E00037899,89.7,3.3,1.8,5.1
E00037923,90.4,4.3,3.3,1.9
E00037925,91.5,3.2,2,3.2
E00037926,90.5,3.6,2.5,3.3
E00037927,92,4,2,2
E00037928,82.8,11.8,1.7,3.7
E00037929,88.8,8.3,1.8,1
E00037930,92,3,0.7,4.3
E00037931,91.9,5.6,0,2.5
E00037932,94.2,3.5,2.2,0
E00037933,88.4,6.3,2.3,3
E00037934,89.4,4.3,1,5.3
E00037935,86.4,5,3.6,5
E00037936,89.6,3.8,2.2,4.4
E00037937,87.3,4.2,2.5,5.9
E00037938,84.8,9.3,0.4,5.6
E00037939,89.4,5.3,1.8,3.5
E00037940,87,7.4,2.2,3.5
E00037941,85.9,6.1,1.9,6.1
E00037942,87.8,2.4,3.3,6.6
E00037943,87.3,5.5,3.3,4
E00037944,90.4,3.2,2.5,3.9
E00037945,84.6,3.5,4.2,7.7
E00037946,90.5,3,2,4.4
E00037947,88.1,4.1,2.7,5.1
E00037948,93.7,2,2,2.3
E00037949,90.5,3.9,1.9,3.7
E00037950,87.8,5.4,1.4,5.4
E00037951,94.7,2,3.3,0
E00037952,90.7,3.5,2.7,3.1
E00037954,81.2,9.2,3.1,6.5
E00037955,90.8,1.6,2.4,5.2
E00037956,90.3,3.7,2.3,3.7
E00037957,86.8,5.5,1.1,6.6
E00037958,86.9,6.9,1,5.2
E00037959,90.4,6.8,1.4,1.4
E00037960,85.9,7.5,2.3,4.2
E00037961,90.6,5.1,1.3,2.9
E00037962,91.7,2.3,2.3,3.8
E00037963,91.2,4.4,1.3,3.2
E00037964,93.6,4.2,0.8,1.4
E00037965,89.3,3.6,3.6,3.6
E00037966,91.4,3.5,1.6,3.5
E00037967,84.9,7.5,1.7,5.9
E00037968,90.9,5.8,0.6,2.6
E00037969,85.7,5.1,4.1,5.1
E00037970,88.4,5.5,3.5,2.6
E00037971,85.4,5.8,4.2,4.6
E00037972,91.3,3.6,2.9,2.2
E00037973,89.3,6.3,2.2,2.2
E00037974,92,4.2,1.5,2.3
E00037975,88.5,5.6,3,3
E00037976,88.8,3.2,4.9,3.2
E00037977,89.5,8.4,0.7,1.4
E00037978,92.4,2.3,1.2,4.1
E00038025,89.2,4.4,3.2,3.2
E00038026,85.9,3.4,2.9,7.8
E00038028,89.4,3.3,1.7,5.6
E00038029,89.5,6.6,2,2
E00038030,89.7,3.1,3.7,3.4
E00038031,90.6,5.8,1.5,2
E00038032,88.2,4,2.8,5
E00038033,87.5,3.5,5.6,3.5
E00038034,87.4,2.8,2.2,7.6
E00038035,86.8,3.3,3.3,6.6
E00038036,93.8,2.2,0.9,3.1
E00038037,92.4,2.2,1.1,4.4
E00038038,91.3,4.5,2.4,1.8
E00038039,86.4,1.8,6.3,5.5
E00038040,89.1,2.3,4,4.6
E00038041,91.2,3.6,1,4.2
E00038042,92.2,4.8,0.9,2.2
E00038043,91.8,1.6,3.5,3.1
E00038044,89,5.5,2.9,2.6
E00038045,91.1,3.3,3.6,2
E00038046,89.8,3.5,2.7,4
E00038047,89.7,3.9,1.8,4.6
E00038048,89.8,4.7,1.9,3.7
E00038049,91,2.7,2.4,3.9
E00038050,90.5,3.8,2.4,3.3
E00038051,92.4,3.2,0.8,3.6
E00038052,88.4,5.8,1.7,4.1
E00038053,90.1,2.4,2.7,4.8
E00038054,94,2,1.5,2.5
E00038055,89.5,5.2,2.2,3.1
E00038056,84,4.4,3.8,7.8
E00038057,90,2.1,2.4,5.5
