areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00037141,97.9,0.7,0,1.4
E00037142,97.8,0.4,0,1.8
E00037143,96,1.1,0.6,2.3
E00037145,96.7,0.8,0,2.4
E00037146,97,0.7,0,2.2
E00037147,88.1,3,1.3,7.7
E00037149,93.2,0.9,0.9,5.1
E00037150,87.9,1.3,1.8,8.9
E00037151,96.6,0,1.7,1.7
E00037152,93.8,0,0.8,5.4
E00037153,98.5,0,0,1.5
E00037154,99.3,0,0,0.7
E00037155,98.4,0,0,1.6
E00037156,98.4,1.1,0.5,0
E00037157,96.5,1.5,0,2
E00037158,94.4,1.6,0,4
E00037159,98.2,1.2,0,0.6
E00037163,99.4,0,0,0.6
E00037164,96.4,0.7,0,2.9
E00037166,98.1,0.6,0,1.2
E00037227,97.7,0,1.5,0.8
E00037228,97.8,0,0,2.2
E00037230,96.4,0.7,0.7,2.1
E00037240,99.2,0.8,0,0
E00037258,93.4,2.2,1.5,2.9
E00037259,100,0,0,0
E00037265,100,0,0,0
E00037266,99.4,0,0,0.6
E00037267,98.4,0,0,1.6
E00037268,98.3,0,0,1.7
E00037269,97.4,0.9,0,1.7
E00037270,95.1,1.4,0,3.5
E00037271,99,0,0,1
E00037272,98.4,0,0.8,0.8
E00037273,95.6,0,1.5,3
E00037274,97.2,1.8,0.9,0
E00037275,97.1,0,0,2.9
E00037360,98.5,0,0,1.5
E00037362,94.9,0.7,0.7,3.6
E00037364,93.7,3.5,0,2.8
E00037365,94.9,2.5,0,2.5
E00037366,93.8,1.8,0,4.5
E00037367,98.3,0,0,1.7
E00037368,98.3,0,0,1.7
E00037369,99.5,0,0,0.5
E00037370,99.3,0.7,0,0
E00037371,95.7,2.9,0,1.4
E00037372,98.5,0.7,0,0.7
E00037373,100,0,0,0
E00037377,94.7,1.8,2.6,0.9
E00037378,95.5,0,0,4.5
E00037379,92.4,0.8,1.5,5.3
E00037380,95.6,0.7,0,3.7
E00037381,97.1,0,1,1.9
E00037383,92.9,1.4,0.7,5
E00037385,94.6,0,1.2,4.2
E00037386,85.2,6.3,0.8,7.8
E00037387,100,0,0,0
E00037388,99.1,0,0.9,0
E00037389,97.8,1.4,0,0.7
E00037390,93.7,0.5,0.5,5.3
E00037391,94.6,0,0,5.4
E00037392,98.5,0,0.8,0.8
E00037393,89.8,2.2,4.4,3.6
E00037394,95.5,0,1.5,3
E00037829,96.6,0,0.9,2.6
E00037830,95.7,1.4,0,2.8
E00037831,97,1.5,0,1.5
E00037832,98.4,0,0.8,0.8
E00037833,94.1,2.2,2.2,1.5
E00037834,95.5,0.6,0,3.9
E00037835,100,0,0,0
E00037836,94.1,1.5,2.2,2.2
E00037837,98.3,1.7,0,0
E00037838,98.2,0,0,1.8
E00037839,99.2,0.8,0,0
E00037840,98.2,0,0,1.8
E00037841,91.8,0.7,0,7.5
E00037843,94.6,2.3,0.8,2.3
E00037844,85.2,0.8,2.5,11.5
E00037845,90.4,1.4,2.1,6.2
E00037846,95.2,0.8,1.6,2.4
E00037847,88.7,1.6,1.6,8.1
