areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00037141,34.2,22.1,22.6,21.1
E00037142,31.4,28.3,23.4,16.9
E00037143,42.2,24.2,12.8,20.9
E00037145,52,15,12.6,20.5
E00037146,35.4,31.3,14.6,18.8
E00037147,46.2,18.9,14.8,20.1
E00037149,51.9,21.8,6.8,19.5
E00037150,49.2,20.2,17.6,13
E00037151,58.3,14.6,10.7,16.5
E00037152,54.2,15,7.5,23.3
E00037153,38,25.5,19,17.5
E00037154,40.8,24.5,17.7,17
E00037155,35.3,21.2,22.4,21.2
E00037156,42.9,21.2,17,18.9
E00037157,45.9,24,17.9,12.2
E00037158,60.3,19.2,7.7,12.8
E00037159,44.1,26.8,14.1,15
E00037163,40.4,25.2,20.5,13.9
E00037164,40.2,21.4,21.4,17.1
E00037166,48.3,18.3,16.1,17.2
E00037227,45.9,24.6,15.3,14.2
E00037228,53.5,16.5,11,18.9
E00037230,58.7,17.4,8.7,15.2
E00037240,30.4,22.5,26.5,20.6
E00037258,52.8,18.4,11.2,17.6
E00037259,38.1,20.4,23,18.6
E00037265,43,19.6,15,22.4
E00037266,41.2,18.6,20.1,20.1
E00037267,45.3,19.8,12.3,22.6
E00037268,38.1,28.6,13.3,20
E00037269,34.8,26.1,16.3,22.8
E00037270,40.3,25,19.4,15.3
E00037271,44.3,20.9,17.4,17.4
E00037272,35.2,24.6,18,22.1
E00037273,39.1,30.4,9.4,21
E00037274,44.5,18.2,14.5,22.7
E00037275,32.1,17.3,23.5,27.2
E00037360,41.8,37.3,6,14.9
E00037362,33.3,16.2,23.2,27.3
E00037364,36.3,28.3,15,20.4
E00037365,44.2,20.5,16,19.2
E00037366,38,27.8,13.9,20.3
E00037367,35.4,30.2,10.4,24
E00037368,28.6,35.2,21.9,14.3
E00037369,30.6,29.1,23.4,17
E00037370,36.1,27.1,19.5,17.3
E00037371,30.6,36.8,11.1,21.5
E00037372,37,26.1,20,17
E00037373,44,22.4,14.9,18.7
E00037377,35.2,27.9,14.8,22.1
E00037378,50.4,16.8,16,16.8
E00037379,44.4,18.8,9.4,27.4
E00037380,52.6,23.2,7.4,16.8
E00037381,37.3,28.4,14.7,19.6
E00037383,32.1,32.8,13.4,21.6
E00037385,34.2,33.3,15.8,16.7
E00037386,46.9,22.1,12.4,18.6
E00037387,39.4,26,15.4,19.2
E00037388,32.4,33.3,14.7,19.6
E00037389,45.6,29.8,7.9,16.7
E00037390,37.3,24.5,17.6,20.6
E00037391,41.8,25.5,9.1,23.6
E00037392,39.8,21.4,16.3,22.4
E00037393,36.8,21.9,7.9,33.3
