areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00037141,52.5,47.5
E00037142,46.9,53.1
E00037143,35.7,64.3
E00037145,47,53
E00037146,36.8,63.2
E00037147,38.2,61.8
E00037149,34.6,65.4
E00037150,37.3,62.7
E00037151,40.4,59.6
E00037152,35.2,64.8
E00037153,43.4,56.6
E00037154,52.5,47.5
E00037155,43.8,56.3
E00037156,41.1,58.9
E00037157,36.9,63.1
E00037158,30.7,69.3
E00037159,28.9,71.1
E00037163,51.7,48.3
E00037164,39.2,60.8
E00037166,45.7,54.3
E00037227,43.9,56.1
E00037228,35.9,64.1
E00037230,35.8,64.2
E00037240,64.9,35.1
E00037258,39,61
E00037259,52.7,47.3
E00037265,56.1,43.9
E00037266,45.6,54.4
E00037267,39.3,60.7
E00037268,37.7,62.3
E00037269,41.9,58.1
E00037270,33.2,66.8
E00037271,44.1,55.9
E00037272,36.9,63.1
E00037273,39.7,60.3
E00037274,41.5,58.5
E00037275,48.3,51.7
E00037360,19.8,80.2
E00037362,34.1,65.9
E00037364,34.4,65.6
E00037365,33.8,66.2
E00037366,21.1,78.9
E00037367,57.9,42.1
E00037368,51.1,48.9
E00037369,48.3,51.7
E00037370,49.4,50.6
E00037371,50.8,49.2
E00037372,44.9,55.1
E00037373,48,52
E00037377,43.9,56.1
E00037378,36,64
E00037379,27,73
E00037380,29.6,70.4
E00037381,32.9,67.1
E00037383,38.4,61.6
E00037385,29,71
E00037386,39.5,60.5
E00037387,29.5,70.5
E00037388,50,50
E00037389,37.1,62.9
E00037390,38.6,61.4
E00037391,29.5,70.5
E00037392,31,69
E00037393,40.7,59.3
E00037394,41,59
E00037829,39.7,60.3
E00037830,41.5,58.5
E00037831,33.3,66.7
E00037832,49,51
E00037833,24.1,75.9
E00037834,52.9,47.1
E00037835,44.4,55.6
E00037836,42.4,57.6
E00037837,64.8,35.2
E00037838,40.6,59.4
E00037839,62,38
E00037840,62.1,37.9
E00037841,43.5,56.5
E00037843,32.5,67.5
E00037844,30.7,69.3
E00037845,31.7,68.3
E00037846,42.3,57.7
E00037847,38,62
E00037848,32.8,67.2
E00037849,36,64
E00037850,37.1,62.9
E00037851,68.9,31.1
E00037852,37.9,62.1
E00037853,31.2,68.8
E00037854,62.8,37.2
E00037855,63.3,36.7
E00037856,36.3,63.7
E00037857,52.2,47.8
E00037858,28.6,71.4
E00037859,35.9,64.1
E00037860,37.7,62.3
E00037861,32,68
E00037862,35.9,64.1
E00037863,43.1,56.9
E00037864,39.5,60.5
E00037865,48.6,51.4
E00037866,41.1,58.9
E00037867,29.1,70.9
E00037868,45.2,54.8
E00037869,31.3,68.7
E00037870,34.2,65.8
E00037871,39.2,60.8
E00037872,25.7,74.3
E00037873,55.9,44.1
E00037874,49.4,50.6
E00037875,29.9,70.1
E00037876,38.8,61.2
E00037877,39.8,60.2
E00037878,56.8,43.2
E00037879,51,49
E00037880,39.6,60.4
E00037881,35.5,64.5
E00037882,25.6,74.4
E00037883,43,57
E00037884,36,64
E00037893,40.3,59.7
E00037899,45.6,54.4
E00037923,48.5,51.5
E00037925,39.7,60.3
E00037926,56.7,43.3
E00037927,50.5,49.5
E00037928,69.7,30.3
E00037929,58.2,41.8
E00037930,45.7,54.3
E00037931,38.9,61.1
E00037932,35.4,64.6
E00037933,53.4,46.6
E00037934,41.8,58.2
E00037935,59.6,40.4
E00037936,43.3,56.7
E00037937,45.6,54.4
E00037938,52.2,47.8
E00037939,67.3,32.7
E00037940,60.7,39.3
E00037941,37.7,62.3
E00037942,37.4,62.6
E00037943,34.1,65.9
E00037944,36.9,63.1
E00037945,35.3,64.7
E00037946,34.1,65.9
E00037947,36.4,63.6
E00037948,39.4,60.6
E00037949,32.5,67.5
E00037950,28.1,71.9
E00037951,35,65
E00037952,47.2,52.8
E00037954,59.9,40.1
E00037955,26.7,73.3
E00037956,44.9,55.1
E00037957,50.8,49.2
E00037958,58.2,41.8
E00037959,61,39
E00037960,58.6,41.4
E00037961,55.6,44.4
E00037962,37.1,62.9
E00037963,54.8,45.2
E00037964,59.1,40.9
E00037965,35.3,64.7
E00037966,42.5,57.5
E00037967,58.3,41.7
E00037968,66.4,33.6
E00037969,58.5,41.5
E00037970,54,46
E00037971,56.3,43.7
E00037972,54.4,45.6
E00037973,56.2,43.8
E00037974,44.4,55.6
E00037975,44.4,55.6
E00037976,35.7,64.3
E00037977,66.1,33.9
E00037978,57.7,42.3
E00038025,45.8,54.2
E00038026,35.2,64.8
E00038028,58.5,41.5
E00038029,41.2,58.8
E00038030,19.6,80.4
E00038031,46.8,53.2
E00038032,34.5,65.5
E00038033,33.5,66.5
E00038034,34.7,65.3
E00038035,30.9,69.1
E00038036,27.4,72.6
E00038037,48.1,51.9
E00038038,27.8,72.2
E00038039,26,74
E00038040,29.5,70.5
E00038041,59.4,40.6
E00038042,22.7,77.3
E00038043,39.7,60.3
E00038044,60.6,39.4
E00038045,26,74
E00038046,27.3,72.7
E00038047,37.8,62.2
E00038048,17.3,82.7
E00038049,23.9,76.1
E00038050,29.5,70.5
E00038051,31.9,68.1
E00038052,42.9,57.1
E00038053,37.9,62.1
E00038054,20.2,79.8
E00038055,40.9,59.1
E00038056,34,66
E00038057,42.3,57.7
E00038058,38.2,61.8
E00038059,38,62
E00038060,44.9,55.1
E00038061,30.7,69.3
E00038062,23.3,76.7
E00038065,61.7,38.3
E00038066,31.5,68.5
E00038067,35.7,64.3
E00038068,50.4,49.6
E00038069,36.3,63.7
E00038070,51.4,48.6
E00038071,37.2,62.8
E00038072,40.4,59.6
E00038073,49.8,50.2
E00038074,38.2,61.8
E00038075,40.8,59.2
E00038076,31.5,68.5
E00038077,38.9,61.1
E00038078,48.6,51.4
E00038080,31.1,68.9
E00038081,40,60
E00038083,28.6,71.4
E00038085,37,63
E00038097,42.8,57.2
E00038098,54,46
E00038099,39.6,60.4
E00038100,47.4,52.6
E00038101,35.1,64.9
E00038416,56.4,43.6
E00038417,25.3,74.7
E00038418,32.4,67.6
E00038425,52.1,47.9
E00038426,61.2,38.8
E00038427,58.8,41.3
E00038428,62.1,37.9
E00038430,53.8,46.2
E00038431,60.7,39.3
E00038611,56.8,43.2
E00038612,52.6,47.4
E00038613,34.1,65.9
E00038614,45.7,54.3
E00038615,66.8,33.2
E00038616,55.6,44.4
E00038617,41.1,58.9
E00038618,58.1,41.9
E00038619,56.3,43.7
E00038620,57.6,42.4
E00038621,54.8,45.2
E00038622,57.3,42.7
E00038623,38.8,61.2
E00038624,37.6,62.4
E00038625,43,57
E00038626,59,41
E00038627,57.6,42.4
E00038628,56.7,43.3
E00038629,30.5,69.5
E00038630,53.8,46.2
E00038631,50,50
E00038632,47.2,52.8
E00038633,62.3,37.7
E00038634,71.9,28.1
E00038635,65.1,34.9
E00038636,39.6,60.4
E00038637,42.1,57.9
E00038638,58.2,41.8
E00038751,40.4,59.6
E00038756,45.2,54.8
E00038757,29.1,70.9
E00038759,40.1,59.9
E00038760,43,57
E00038762,41.1,58.9
E00038763,54,46
E00038764,48.4,51.6
E00056979,46.2,53.8
E00056985,61.9,38.1
E00056990,38.3,61.7
E00056991,46.6,53.4
E00057421,50.7,49.3
E00057422,50,50
E00057423,40.8,59.2
E00057424,58.1,41.9
E00057425,52.5,47.5
E00057426,48.5,51.5
E00057430,42.9,57.1
E00057469,37.4,62.6
E00057470,55.7,44.3
E00059189,56.9,43.1
E00059190,53.5,46.5
E00059191,22,78
E00059192,28.1,71.9
E00059194,32.3,67.7
E00059195,33.2,66.8
E00059196,27.4,72.6
E00059197,35.5,64.5
E00059198,39.9,60.1
E00059199,38.7,61.3
E00059200,34.1,65.9
E00059201,41.3,58.7
E00059202,33.5,66.5
E00059203,37.9,62.1
E00059204,32.6,67.4
E00059205,32.3,67.7
E00059206,30.6,69.4
E00059207,39.5,60.5
E00059208,48,52
E00059209,37.6,62.4
E00059210,33.7,66.3
E00059211,32.9,67.1
E00059212,27.8,72.2
E00059213,26.2,73.8
E00059214,65.9,34.1
E00059215,40,60
E00059216,30.1,69.9
E00059217,38.1,61.9
E00059218,47.6,52.4
E00059219,33,67
E00059220,47.3,52.7
E00059221,63.1,36.9
E00059222,56.6,43.4
E00059223,60.2,39.8
E00059224,50,50
E00059225,59.3,40.7
E00059226,61.6,38.4
E00059227,59,41
E00059228,66.8,33.2
E00059229,61.8,38.2
E00059230,51.5,48.5
E00059231,48.4,51.6
E00059232,46.1,53.9
E00059233,32.1,67.9
E00059234,33.3,66.7
E00059235,46.4,53.6
E00059236,43.1,56.9
E00059237,24.1,75.9
E00059238,33.5,66.5
E00059239,29.5,70.5
E00059240,41.7,58.3
E00059241,47.6,52.4
E00059242,38.6,61.4
E00059243,47.7,52.3
E00059244,18.4,81.6
E00059245,24.3,75.7
E00059246,46,54
E00059247,48.9,51.1
E00059248,54.6,45.4
E00059249,33.2,66.8
