areacd,heating_type_3a-001,heating_type_3a-002
E00065992,1.3,98.7
E00065993,1.4,98.6
E00065995,7.5,92.5
E00065996,2.8,97.2
E00065997,6.3,93.8
E00066019,3.4,96.6
E00066021,0.8,99.2
E00066022,0.4,99.6
E00066023,1.7,98.3
E00066024,1.8,98.2
E00066025,2.6,97.4
E00066026,0.9,99.1
E00066027,0,100
E00066028,0,100
E00066029,4,96
E00066030,1.6,98.4
E00066031,0.6,99.4
E00066032,0.8,99.2
E00066033,1.7,98.3
E00066034,0.8,99.2
E00066035,0.6,99.4
E00066036,0.9,99.1
E00066037,0.8,99.2
E00066038,1,99
E00066039,0,100
E00066040,0,100
E00066041,1.6,98.4
E00066042,0,100
E00066444,4.6,95.4
E00132235,0.6,99.4
E00132236,0.6,99.4
E00132237,1,99
E00132239,3.4,96.6
E00132240,1.1,98.9
E00132241,0,100
E00132305,0,100
E00132306,0,100
E00132307,0,100
E00132308,0,100
E00132322,1.7,98.3
E00132323,2.4,97.6
E00132324,0.5,99.5
E00132325,1.4,98.6
E00132326,3.3,96.7
E00132327,0,100
E00132328,5.5,94.5
E00132329,2.8,97.2
E00132330,0,100
E00132331,2.3,97.7
E00132332,0,100
E00132333,4.6,95.4
E00132334,1.4,98.6
E00132335,3.8,96.2
E00132336,2,98
E00132337,3.4,96.6
E00132339,2.2,97.8
E00132340,0.8,99.2
E00132341,0.9,99.1
E00132342,1.6,98.4
E00132351,1.8,98.2
E00132352,1.1,98.9
E00132353,0,100
E00132354,0,100
E00132355,0,100
E00132356,1.2,98.8
E00132357,0,100
E00132358,1.3,98.7
E00132359,3.1,96.9
E00132363,0.5,99.5
E00132368,0,100
E00132369,1.8,98.2
E00132370,1.1,98.9
E00132371,0,100
E00132372,0.7,99.3
E00132373,0.8,99.2
E00132374,1,99
E00132375,1.4,98.6
E00132383,2.6,97.4
E00132384,1.4,98.6
E00132387,4.1,95.9
E00132389,0,100
E00132390,1.7,98.3
E00132391,1,99
E00132421,1.3,98.7
E00132423,1.4,98.6
E00132425,0.9,99.1
E00132428,0,100
E00132430,0,100
E00132431,1.1,98.9
E00132432,1.5,98.5
E00132433,0,100
E00132434,0.5,99.5
E00132435,0,100
E00132436,0,100
E00132440,0,100
E00132441,0,100
E00132442,0.9,99.1
E00132445,0,100
E00132446,3,97
E00132447,0.6,99.4
E00132448,0.8,99.2
E00132449,2.1,97.9
E00132450,0,100
E00132451,0,100
E00132452,1.5,98.5
E00132493,0,100
E00132494,3.8,96.2
E00132495,0,100
E00132496,0.9,99.1
E00132497,6.8,93.2
E00132498,2.1,97.9
E00132499,0,100
E00132500,1.7,98.3
E00132501,0.8,99.2
E00132541,2.5,97.5
E00132542,0,100
E00132549,1.7,98.3
E00132550,0.5,99.5
E00132551,2.2,97.8
E00132552,0,100
E00132553,0,100
E00132554,0.7,99.3
E00132555,2.1,97.9
E00132556,3.2,96.8
E00132558,2,98
E00132562,1.2,98.8
E00132605,4.6,95.4
E00185344,0,100
E00185350,0,100
E00185369,10.1,89.9
E00185414,2.5,97.5
E00185433,3.3,96.7
E00185452,0,100
