areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00065992,98.6,1.1,0.3
E00065993,99.7,0.3,0
E00065995,96.2,1.4,2.3
E00065996,97.7,2.3,0
E00065997,97.9,0.8,1.3
E00066019,98,1.4,0.7
E00066021,97.3,0,2.7
E00066022,99.6,0,0.4
E00066023,98.5,0.4,1.1
E00066024,97.7,0,2.3
E00066025,97.4,1,1.6
E00066026,98.7,0.8,0.4
E00066027,98.3,0.3,1.3
E00066028,97.7,0.3,1.9
E00066029,95.2,1,3.8
E00066030,98,0.8,1.2
E00066031,99.2,0.3,0.5
E00066032,98.9,0,1.1
E00066033,98.6,0.3,1
E00066034,98.5,0,1.5
E00066035,99.2,0,0.8
E00066036,99,0.5,0.5
E00066037,98.5,0.8,0.8
E00066038,99.1,0.5,0.5
E00066039,96.6,0.4,3
E00066040,99.3,0,0.7
E00066041,98.6,0,1.4
E00066042,96.6,0,3.4
E00066444,98.7,0,1.3
E00132235,99.7,0,0.3
E00132236,98,0.9,1.1
E00132237,98.8,0.4,0.8
E00132239,99.4,0,0.6
E00132240,100,0,0
E00132241,98.2,0.5,1.4
E00132305,98.6,0,1.4
E00132306,98.5,0.3,1.2
E00132307,98.1,0,1.9
E00132308,95.5,0,4.5
E00132322,98.3,0,1.7
E00132323,98.3,0.3,1.4
E00132324,99.3,0,0.7
E00132325,98.2,0.7,1.1
E00132326,99.2,0.8,0
E00132327,98.3,0,1.7
E00132328,98.3,0,1.7
E00132329,98.4,0,1.6
E00132330,98.6,0,1.4
E00132331,98.8,0,1.2
E00132332,99.2,0.4,0.4
E00132333,96.5,0.7,2.8
E00132334,99.3,0,0.7
E00132335,95.5,0,4.5
E00132336,97.5,0.6,2
E00132337,99.4,0.3,0.3
E00132339,99.3,0,0.7
E00132340,98.2,0,1.8
E00132341,100,0,0
E00132342,98,0.4,1.6
E00132351,99.3,0,0.7
E00132352,97.2,0.5,2.4
E00132353,100,0,0
E00132354,99.4,0,0.6
E00132355,97.7,0.5,1.8
E00132356,99.4,0,0.6
E00132357,98.8,0,1.2
E00132358,96.1,0.6,3.4
E00132359,99.4,0,0.6
E00132363,99,0.6,0.4
E00132368,99.6,0,0.4
E00132369,97.9,1.6,0.5
E00132370,98.2,0,1.8
E00132371,99.6,0,0.4
E00132372,97.3,0.6,2.1
E00132373,99.6,0.4,0
E00132374,100,0,0
E00132375,98.5,0,1.5
E00132383,99.1,0,0.9
E00132384,96.9,1.7,1.4
E00132387,94,0,6
E00132389,93.5,1.6,4.8
E00132390,97.6,0,2.4
E00132391,96.9,1.2,1.9
E00132421,96.3,1.2,2.5
E00132423,93.6,2,4.4
E00132425,92.6,3.2,4.2
E00132428,96.5,1.1,2.5
E00132430,99,0,1
E00132431,96.2,1.8,2
E00132432,98.3,0,1.7
E00132433,96.7,2,1.2
E00132434,97.6,0,2.4
E00132435,97.1,0,2.9
E00132436,97.6,0.3,2.1
E00132440,100,0,0
E00132441,100,0,0
E00132442,99.5,0,0.5
E00132445,99.2,0,0.8
E00132446,98,1.3,0.7
E00132447,98.3,0.6,1.1
E00132448,99.7,0,0.3
E00132449,99.5,0,0.5
E00132450,98.7,0.6,0.6
E00132451,98.3,1.4,0.3
E00132452,98.8,1.2,0
E00132493,95.1,1.4,3.5
E00132494,100,0,0
E00132495,98.3,0,1.7
E00132496,100,0,0
E00132497,97.9,0.5,1.6
E00132498,98.9,0.5,0.5
E00132499,99.1,0.3,0.6
E00132500,98.9,0.4,0.7
E00132501,97.8,0,2.2
E00132541,89.2,2.3,8.5
E00132542,97,1.1,1.8
E00132549,99.2,0.5,0.3
E00132550,98.6,1,0.4
E00132551,99.4,0,0.6
E00132552,99.2,0.8,0
E00132553,98.5,0,1.5
E00132554,96.5,0.5,3
E00132555,95.6,1.2,3.2
E00132556,98.3,0.3,1.4
E00132558,99.2,0,0.8
E00132562,97,0,3
E00132605,98.5,0,1.5
E00185344,99.7,0,0.3
E00185350,99.4,0,0.6
E00185369,99.1,0.3,0.6
E00185414,97.6,0.8,1.6
E00185433,95.8,0.8,3.3
E00185452,97.3,2.1,0.6
