geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00072704,27.3,15.5,41.8,15.5
E00072705,26.8,13.9,50.7,8.6
E00072706,36.1,13,37,13.9
E00072707,34.2,16.4,39.5,9.9
E00072708,37.1,4.5,40.2,18.2
E00072709,27.7,16.8,41.9,13.6
E00072710,30.3,18.2,43.2,8.3
E00072711,34.7,9.7,45.8,9.7
E00072712,28.1,14.8,46.9,10.2
E00072713,30,14.3,47.1,8.6
E00072715,35.5,15.8,33.5,15.3
E00072716,29.9,11.2,47.7,11.2
E00072717,30.9,11.2,42.8,15.1
E00072718,41.7,15.1,30.2,12.9
E00072719,32.4,13.7,44.1,9.8
E00072720,38.9,13.2,36.8,11.1
E00072721,30.5,17.5,39.6,12.3
E00072722,32.4,12.7,41.3,13.6
E00072723,51,16.6,24.8,7.6
E00072725,38.2,13.2,28.3,20.4
E00072726,33.3,16.7,32.2,17.8
E00072727,30.3,8.3,51,10.3
E00072728,39.9,17.2,28.8,14.1
E00072729,33.5,16.2,29.7,20.5
E00072730,21.6,16,46.4,16
E00072731,37.3,21.2,31.4,10.2
E00072732,42,19.1,19.1,19.7
E00072733,31.1,15.2,29.9,23.8
E00072734,29.5,11.5,44.1,15
E00072736,40,14.6,35.4,10
E00072737,39.5,17.9,30.2,12.3
E00072738,32.3,20.8,31.5,15.4
E00072739,41.4,11.3,34.6,12.8
E00072741,37.3,17.6,33.3,11.8
E00072742,45,16,24.9,14.2
E00072743,33.3,19.6,35.3,11.8
E00072744,37.3,15.2,37.3,10.1
E00072745,35.5,16.2,39.6,8.6
E00072746,34.4,20.3,30.5,14.8
E00072747,36.2,16.4,29.3,18.1
E00072748,32.5,19.4,25.6,22.5
E00072749,37.5,18.3,31.7,12.5
E00072750,47.9,19.7,15.5,16.9
E00072751,47.9,10.7,25,16.4
E00072752,42.7,22.3,22.3,12.7
E00072753,46.2,17.9,20.5,15.4
E00072993,35,6.3,50.6,8.1
E00072994,43.4,14.2,23.9,18.6
E00072996,27.2,16.7,47.4,8.8
E00072998,29.3,14.1,45.1,11.4
E00072999,34.2,17.1,41.8,6.8
E00073000,28.6,13.6,50.6,7.1
E00073338,35.7,11.2,39.9,13.3
E00073340,34.6,11.9,43.4,10.1
E00073341,27.2,6.8,55.5,10.5
E00073342,32.7,14.2,39.8,13.3
E00073343,44.9,10.2,37.1,7.8
E00073345,33,7.3,42.2,17.4
E00073346,35.3,5.4,44.6,14.7
E00073347,38.3,7,45.2,9.6
E00073349,41.8,5.5,30.9,21.8
E00073351,49.4,9.1,21.4,20.1
E00073352,43.1,8.6,32.8,15.5
E00073354,53.4,12.4,17.4,16.8
E00073355,44.3,10.3,23.2,22.2
E00073356,34.7,9,40.2,16.1
E00073357,35.4,7.5,37.9,19.3
E00073358,45.6,11.2,27.8,15.4
E00073359,43,9.7,29.1,18.2
E00073360,51.6,9,26.5,12.9
E00073362,41.6,8.2,39.9,10.3
E00073363,46.2,9.3,26.4,18.1
E00073364,44.1,9.1,28.7,18.2
E00073365,42.5,9.6,31.1,16.8
E00073367,42.3,5.5,34.4,17.8
E00073368,43.9,6.5,29.7,20
E00073369,53.2,7.1,21.8,17.9
E00073370,51.8,10.6,23.5,14.1
E00073371,45.9,7.1,28.2,18.8
E00073372,48.2,9.6,12,30.1
E00073375,39.4,6.5,40,14.1
E00073376,42.9,10.7,31.4,15
E00073385,51.1,6.4,19.9,22.7
E00073386,41.3,13.8,32,12.9
E00073387,43.2,13.6,24.8,18.4
E00074134,36.7,3.6,39.8,19.9
E00074136,32.8,9.6,41.2,16.4
E00074138,41.1,11,30.1,17.8
E00074139,41.3,7.3,37.2,14.2
E00074140,53.9,5.7,28.4,12.1
E00074141,44.4,6.4,27.5,21.6
E00074142,44,6.8,30.4,18.8
E00074143,47.9,3.6,33.9,14.6
E00074144,41.3,9.3,33.1,16.3
E00074145,40.6,6.9,31.3,21.3
E00074266,37.8,8.9,27.4,25.9
E00074267,38.1,16.9,28.8,16.1
E00074269,48.8,12,20.8,18.4
E00074270,35.4,11.8,29.2,23.6
E00074271,45.6,8.9,30.4,15.2
E00074276,47.4,9.8,16.8,26
E00074278,45.3,15.3,20.7,18.7
E00074280,53.2,13.5,17.7,15.6
E00074281,38,16.3,26.4,19.4
E00074282,40,11.6,28.4,20
E00074283,45.9,14.4,24.7,15.1
E00074284,45.5,22.7,23.9,8
E00074285,36,10,32.7,21.3
E00074289,40.9,14.1,22.1,22.8
E00074292,42.5,12.4,28.1,17
E00074293,40.2,11,29.9,18.9
E00074295,45.4,12.9,25.2,16.6
