geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00072704,2.5,0.4,0.8,95.5,0.8
E00072705,1.3,0,2.3,96.5,0
E00072706,0.4,0,1.6,98.1,0
E00072707,3.5,1.4,1.1,94,0
E00072708,2.3,0,1.9,95.5,0.4
E00072709,1.3,0,0,98.2,0.5
E00072710,2.1,0,0,97.9,0
E00072711,3.1,0.3,1.9,94.7,0
E00072712,0,1.2,0.6,97.8,0.3
E00072713,0.3,0,0.3,99.1,0.3
E00072715,0.8,0,3.2,96,0
E00072716,0,0.4,2.4,96.4,0.8
E00072717,0.9,0,2,95.6,1.5
E00072718,7.6,0,3.2,88.8,0.4
E00072719,1.3,0.8,0,97.9,0
E00072720,1,0.8,2.1,95.1,1
E00072721,3.7,1.3,3.4,91.6,0
E00072722,2,0.3,3.8,94,0
E00072723,0.3,0.6,3.8,95.3,0
E00072725,2,0,1,97,0
E00072726,0,0,0.9,99.1,0
E00072727,1.5,0.3,2.4,95.9,0
E00072728,2.6,2.3,1.7,93.4,0
E00072729,0,0.3,1.7,97.5,0.6
E00072730,0,0.4,0.4,99.3,0
E00072731,0.4,0.7,0,98.9,0
E00072732,0,5,2.6,92.1,0.3
E00072733,0.3,0.9,3.2,95.1,0.6
E00072734,1.5,0.5,1,95.2,1.8
E00072736,1,0.3,4.1,93.7,1
E00072737,0.3,0,1.3,98.4,0
E00072738,2.2,0,0,97.4,0.4
E00072739,1.6,0,1.6,95.6,1.2
E00072741,3.5,0.4,0,95.2,0.9
E00072742,0.3,0.3,1.3,97.7,0.3
E00072743,1.3,0,0.4,98.2,0
E00072744,0.3,1.2,2,95.9,0.6
E00072745,1.7,0,2.3,96,0
E00072746,1.4,0,2.1,95.4,1.1
E00072747,3.4,0,1.9,94.7,0
E00072748,1.3,0.3,3.6,94.8,0
E00072749,0.6,2.4,0.8,96.2,0
E00072750,4.5,1.5,4.8,88.2,0.9
E00072751,2.8,0,4.3,92.6,0.4
E00072752,1.4,1.9,2.5,94.2,0
E00072753,1,0.5,1.4,97.1,0
E00072993,2.3,1.1,2.9,93.7,0
E00072994,4.5,0.4,0,94.3,0.8
E00072996,5.4,0,0.7,94,0
E00072998,0.3,0.3,0.6,98.9,0
E00072999,2.7,1.8,1.5,94,0
E00073000,3,0,0.9,93.6,2.4
E00073338,4.7,0,4,91.3,0
E00073340,3.2,5.6,6.3,84.9,0
E00073341,2.7,1.4,2.1,92.1,1.7
E00073342,2.4,3.9,3.9,89.1,0.7
E00073343,1.8,0.5,1.8,95.5,0.3
E00073345,5.8,0,4.6,87.3,2.3
E00073346,2,3.4,6,88.6,0
E00073347,5.4,1.1,7,86.6,0
E00073349,7,9.4,4.8,76.7,2.1
E00073351,4.1,10.4,6.6,77,1.9
E00073352,3.6,11.2,5.8,75.9,3.6
E00073354,3.3,8.9,8.9,76.8,2.1
E00073355,1.9,9.6,7.7,77.9,3
E00073356,11.3,1.3,2.8,84.1,0.5
E00073357,1.2,4.4,7.7,85.5,1.2
E00073358,9.9,4.7,4.4,80.2,0.9
E00073359,3,2.4,3,91.3,0.3
E00073360,3.6,1.1,1.4,93.9,0
E00073362,7.1,3.3,4.5,85.2,0
E00073363,2.7,0.3,1.8,94.1,1.2
E00073364,3.2,2.2,5.1,89.4,0
E00073365,0,0.9,2.2,96.9,0
E00073367,7.3,2,2.3,88.1,0.3
E00073368,2.7,2,4.7,89,1.7
E00073369,2.4,5.2,2.1,89,1.2
