geography_code,heating_type_3a-001,heating_type_3a-002
E00072704,1.7,98.3
E00072705,0,100
E00072706,0.9,99.1
E00072707,1.5,98.5
E00072708,1.4,98.6
E00072709,0,100
E00072710,0,100
E00072711,0.8,99.2
E00072712,0.7,99.3
E00072713,0,100
E00072715,2.5,97.5
E00072716,0.8,99.2
E00072717,0.9,99.1
E00072718,3.2,96.8
E00072719,1.6,98.4
E00072720,0.7,99.3
E00072721,0,100
E00072722,0.6,99.4
E00072723,2,98
E00072725,0,100
E00072726,0.8,99.2
E00072727,0,100
E00072728,0,100
E00072729,1.5,98.5
E00072730,0.8,99.2
E00072731,0.8,99.2
E00072732,0,100
E00072733,0,100
E00072734,0,100
E00072736,1.2,98.8
E00072737,0.7,99.3
E00072738,0.8,99.2
E00072739,1.8,98.2
E00072741,0.7,99.3
E00072742,0,100
E00072743,0,100
E00072744,1.3,98.7
E00072745,4.5,95.5
E00072746,0,100
E00072747,0.8,99.2
E00072748,0,100
E00072749,0.5,99.5
E00072750,0.7,99.3
E00072751,0.8,99.2
E00072752,0.7,99.3
E00072753,0,100
E00072993,1.4,98.6
E00072994,0,100
E00072996,1.5,98.5
E00072998,0,100
E00072999,0,100
E00073000,0.8,99.2
E00073338,2.5,97.5
E00073340,0.7,99.3
E00073341,0,100
E00073342,0.6,99.4
E00073343,0.6,99.4
E00073345,2.9,97.1
E00073346,0.7,99.3
E00073347,2.8,97.2
E00073349,1.7,98.3
E00073351,1.6,98.4
E00073352,2.4,97.6
E00073354,0.8,99.2
E00073355,2.2,97.8
E00073356,0,100
E00073357,0,100
E00073358,0.8,99.2
E00073359,1.6,98.4
E00073360,0.9,99.1
E00073362,0,100
E00073363,3.1,96.9
E00073364,3.1,96.9
E00073365,0.8,99.2
E00073367,1.5,98.5
E00073368,4.4,95.6
E00073369,0,100
E00073370,1.6,98.4
E00073371,1.8,98.2
E00073372,1.7,98.3
E00073375,1.5,98.5
E00073376,2.6,97.4
E00073385,0.8,99.2
E00073386,1.1,98.9
E00073387,0,100
E00074134,0.7,99.3
E00074136,1.4,98.6
E00074138,0,100
E00074139,1.3,98.7
E00074140,8.3,91.7
E00074141,0.8,99.2
E00074142,0,100
E00074143,2,98
E00074144,0,100
E00074145,0.7,99.3
E00074266,0,100
E00074267,0,100
E00074269,0.8,99.2
E00074270,0.8,99.2
E00074271,2.1,97.9
E00074276,0.7,99.3
E00074278,0.8,99.2
E00074280,0,100
E00074281,1.8,98.2
E00074282,0,100
E00074283,0,100
E00074284,0,100
E00074285,0,100
E00074289,2.6,97.4
E00074292,0,100
E00074293,2.8,97.2
E00074295,1.5,98.5
E00075114,0,100
E00075115,0,100
E00075116,0,100
E00075117,0,100
E00075118,0,100
E00075119,0,100
E00075120,1.4,98.6
E00075121,0,100
E00075361,0,100
E00075362,0.8,99.2
E00075363,0,100
E00075364,0,100
E00075365,0.7,99.3
E00075366,2.2,97.8
E00075367,0.8,99.2
E00075368,0,100
E00075369,0,100
E00075370,0,100
E00075371,0.7,99.3
E00075372,0.8,99.2
E00075373,1.5,98.5
E00075374,0,100
E00075375,0.8,99.2
E00075376,0.8,99.2
E00075377,0,100
E00075378,2.3,97.7
E00075379,1.8,98.2
E00075380,0.8,99.2
E00075381,1.8,98.2
E00075382,1.4,98.6
E00075383,0.6,99.4
E00075384,0.8,99.2
E00075385,1.7,98.3
E00075386,0,100
E00075387,3.2,96.8
E00075388,0,100
E00075389,0,100
E00075390,0,100
E00075391,0,100
E00075441,0,100
E00075442,0,100
E00075443,0,100
E00075444,0.9,99.1
E00075445,0,100
E00075446,0,100
E00075447,1.3,98.7
E00075448,2.4,97.6
E00075449,4.8,95.2
E00075450,0,100
E00075451,0.8,99.2
E00075452,0,100
E00075453,0,100
E00075454,0.9,99.1
E00075455,0.8,99.2
E00075456,2.2,97.8
E00075457,0.8,99.2
E00075458,5.9,94.1
E00075459,0,100
E00075460,1.5,98.5
E00075461,0,100
E00075462,0,100
E00075463,0,100
E00075464,0,100
E00075465,0,100
E00075466,0,100
E00075467,0,100
E00075468,0,100
E00075469,0.7,99.3
E00075470,0,100
E00075471,1.4,98.6
E00075472,0,100
E00075473,0,100
E00075474,1.4,98.6
E00075475,0,100
E00075476,0.8,99.2
E00075477,1.4,98.6
E00075478,1.6,98.4
E00075479,0.9,99.1
E00075480,0,100
E00075481,0.8,99.2
E00075482,0.8,99.2
E00075483,2.3,97.7
E00075484,0.8,99.2
E00075485,0.7,99.3
E00075486,0.7,99.3
E00075487,5.4,94.6
E00075488,2.2,97.8
E00075489,0,100
E00075490,0,100
E00075491,0.7,99.3
E00075492,0.7,99.3
E00075493,0,100
E00075494,0.8,99.2
E00075495,0.8,99.2
E00075496,0.7,99.3
E00075497,0.9,99.1
E00075498,0,100
E00075499,0.8,99.2
E00075500,0,100
E00075501,0,100
E00075502,1.6,98.4
E00075503,0,100
E00075504,0,100
E00075506,0,100
E00075507,4.5,95.5
E00075508,2.3,97.7
E00075509,0,100
E00075510,0.9,99.1
