geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00152245,4.5,19.3,45.5,30.7
E00152250,4.1,34.3,42,19.5
E00152251,5.5,47.3,32.2,15.1
E00152252,9.4,37.6,35,17.9
E00152253,10,46.7,33.3,10
E00152685,64.8,27.3,7.9,0
E00152686,31.5,40.9,20.5,7.1
E00152688,33.1,51.5,14.7,0.7
E00152690,15.5,56.6,19.4,8.5
E00152691,22.7,44.5,27.7,5
E00152692,20.9,49.3,24.6,5.2
E00152693,18,44.3,31.1,6.6
E00152694,21.6,53.6,20.8,4
E00152695,27.3,50,17.2,5.5
E00152696,41.4,43,11.7,3.9
E00152697,26.9,55.4,12.3,5.4
E00152698,23.1,56.2,16.2,4.6
E00152699,57.2,38.7,4.1,0
E00152700,19.2,57.7,19.2,3.8
E00152701,31.8,48.7,17.5,1.9
E00152702,14.5,43.5,35.9,6.1
E00152703,22.8,66.1,8.7,2.4
E00152704,19.2,53.6,22.5,4.6
E00152705,24.1,43.6,24.8,7.5
E00152706,24.8,38.8,27.3,9.1
E00152707,23.2,52.1,21.8,2.8
E00152708,28.5,46.9,15.4,9.2
E00152709,52.8,33.5,10.2,3.4
E00152710,13.2,61.4,18.4,7
E00152711,14.5,32.3,38.7,14.5
E00152712,13.1,42.1,36.4,8.4
E00152713,18.9,41.7,29.9,9.4
E00152715,12,38.5,35,14.5
E00152728,8.2,34.4,45.9,11.5
E00152729,7.2,41.7,42.4,8.6
E00152730,12.1,31.8,37.1,18.9
E00152731,5.7,35.2,34.4,24.6
E00152732,23.1,48.1,22.5,6.3
E00152733,23.6,40.9,29.1,6.3
E00152734,14.6,27.7,43.8,13.8
E00152735,8.6,30,42.1,19.3
E00152761,10,41.4,32.1,16.4
E00152762,16.7,45,28.3,10
E00152763,16.5,43,32.2,8.3
E00152764,10.9,36.4,39.5,13.2
E00152765,10.7,41,36.1,12.3
E00152766,18.1,39.7,24.1,18.1
E00152767,13.8,40.4,35.8,10.1
E00152768,10.9,48.4,32,8.6
E00152769,11.9,43.7,34.1,10.3
E00152770,7.4,45.9,36.9,9.8
E00152771,6.2,34.9,38.8,20.2
E00152772,14.3,33.1,39.8,12.8
E00152773,9,37.6,39.1,14.3
E00152774,6.7,39.5,40.3,13.4
E00152775,28.8,37,24,10.3
E00152776,14.1,42.2,35.9,7.8
E00152777,16.7,47.9,27.8,7.6
E00152778,7.1,31,43.7,18.3
E00152779,8.3,43.8,34.7,13.2
E00152780,6.9,36.6,36.6,19.8
E00152781,12.2,45,35.1,7.6
E00152782,6.9,37.7,43.8,11.5
E00152783,16.5,51.3,26.1,6.1
E00152784,37.1,31.5,25.9,5.6
E00152813,31.4,49.4,15.1,4.1
E00152814,27.4,56.7,14.6,1.2
E00152816,28.1,47.7,16.4,7.8
E00152826,53.1,35.2,9.7,2.1
E00152827,42.6,43.3,11.3,2.8
E00152828,49.3,44.4,6.3,0
E00152829,50.7,36,9.9,3.4
E00152830,21.7,41.7,29.2,7.5
E00152831,15.5,41.1,34.9,8.5
E00152833,20.4,44.9,29.6,5.1
E00152834,30.9,42.3,23.6,3.3
E00152835,25.6,39.2,27.2,8
E00152843,28.6,51.4,15,5
E00152877,11.4,32.6,43.2,12.9
E00152878,9.6,45.2,35.7,9.6
E00152879,20.5,37.7,27.9,13.9
E00152880,15.9,44.8,26.2,13.1
E00152881,10.1,42.8,37.7,9.4
E00152882,17.6,46.2,26.9,9.2
E00152883,20.5,37.6,29.1,12.8
E00152884,10.1,42.9,35.9,11.1
E00152885,25,50.7,19.6,4.7
E00152886,5.4,31.8,50.4,12.4
E00152887,37.4,39.7,16,6.9
E00152888,48.1,39.8,7.4,4.6
E00152889,8.6,41.4,35.9,14.1
E00152890,10.6,42.3,37.4,9.8
E00152891,12,31.2,38.4,18.4
E00152892,8.7,49.6,33.1,8.7
E00152893,5.6,40,43.2,11.2
E00152894,7.8,39.1,42.6,10.4
E00152895,8.3,40.2,37.1,14.4
E00152896,18.4,47.5,29.1,5
E00152897,15.9,54,24.6,5.6
E00152898,16.3,43.4,32.6,7.8
E00152899,16.7,53.3,25.8,4.2
E00152900,9.7,49.2,29.8,11.3
E00152901,41.4,44.1,9.9,4.5
E00152902,15.2,49.6,24,11.2
E00152903,40.5,44.4,14.3,0.8
E00152904,10.9,38.7,37.2,13.1
E00152905,37.5,39.2,18.1,5.2
E00152906,17.2,51,24.8,7
E00152907,21.8,45.8,23.9,8.5
E00152908,15.8,44.4,30.8,9
E00152909,14.2,42.5,32.5,10.8
E00152910,9.5,41.3,31.7,17.5
E00152911,21.7,45.7,26.8,5.8
E00152912,13,58.8,26,2.3
E00152913,54.2,35.6,10.2,0
E00152914,11.2,44.8,30.2,13.8
E00152915,16.9,51.4,25.4,6.3
E00152916,14.8,49.6,27.4,8.1
E00152917,12.8,62.4,19.5,5.4
E00152918,12.5,55.5,24.2,7.8
E00152925,16.4,46.3,34.3,3
E00152926,25.2,51.5,16.6,6.7
E00152927,21.9,53.3,19,5.8
E00152928,21.1,51.7,25.6,1.7
E00152929,47.1,38.7,12.6,1.7
E00152930,12.9,30.2,41.7,15.1
E00152931,12.9,42.7,37.1,7.3
E00152932,8.7,31.7,44.4,15.1
E00152933,4.2,31,48.8,16.1
E00152934,10.1,33.3,41.1,15.5
E00152935,11.2,40.8,38.4,9.6
E00152936,7.3,39.4,39.4,13.8
E00152937,10.3,42.6,39,8.1
E00152939,21,35.7,35.7,7.6
E00152940,9.9,43.8,35.5,10.7
E00152941,14.9,47.4,23.7,14
E00152942,16,36.1,38.7,9.2
E00152943,12.9,50.8,24.2,12.1
E00152944,13.4,59.2,25.4,2.1
E00152945,17.5,57,18.4,7
E00152946,25,49.2,20.5,5.3
E00152947,50.2,41.4,8.4,0
E00152948,42.7,48.9,5.3,3.1
E00152949,32.4,51.1,12.2,4.3
E00152950,37.4,50.3,10.9,1.4
E00152951,56.7,36.7,4.4,2.2
E00152952,7.9,35.3,43.2,13.7
E00152953,16.4,34.4,34.4,14.8
E00152954,25.2,48.5,16.5,9.7
E00153004,37.1,40.6,16.1,6.3
E00153005,50,35,13.1,1.9
E00153006,65.2,29.7,3.2,1.9
E00153007,37.3,51.4,9.9,1.4
E00153008,39.8,41.4,14.5,4.3
E00153009,40.9,45.1,12.2,1.8
E00153010,40.2,50.3,7.1,2.4
E00153011,37.5,47.2,13.2,2.1
E00153012,9.8,35.2,39.3,15.6
E00153013,16,48.1,26,9.9
E00153014,26.4,52.7,17.1,3.9
E00153015,23.1,50.7,17.9,8.2
E00153016,18.3,55,21.7,5
E00153017,32.3,42.5,19.7,5.5
E00153019,25.4,52.5,19.7,2.5
E00153020,35.3,48.4,13.1,3.3
E00153021,20.9,54.5,21.6,3
E00153022,23.4,42.4,29.7,4.4
E00153023,56,37.1,5.2,1.7
E00153024,32.3,44.7,16.1,6.8
E00153025,64.7,21.8,10.3,3.2
E00153026,14.6,55,24.5,6
E00153027,30.2,55.7,11.3,2.8
E00153030,41.9,46.3,11.8,0
E00153031,49.6,40,8.8,1.6
E00153032,60.7,33.9,4.4,1.1
E00153033,15.6,49.4,27.9,7.1
E00153034,25.2,47.9,22.7,4.2
E00153036,28.2,41.9,20.2,9.7
E00153037,27.8,41.4,22.8,8
E00153038,24.8,44,29.4,1.8
E00153039,21.4,45.9,26.5,6.1
E00153040,14.2,45.3,27.4,13.2
E00153041,22.4,53.4,23.3,0.9
E00153042,14,45.6,29.4,11
E00153043,24.3,48.7,23,3.9
E00153044,21.5,55.1,19.5,3.9
E00153045,18.3,44.2,29.2,8.3
E00153048,18.5,43.5,27.4,10.5
E00153049,30.4,37.8,25.2,6.7
E00153050,56.9,28.4,12.7,2
E00153051,33.1,40.3,15.3,11.3
E00153053,28.8,46.2,19.9,5.1
E00153054,20.7,40.5,28.4,10.3
E00153055,14.1,36.5,34.4,15.1
E00153056,43.7,34.1,21.5,0.7
E00153057,24,48.8,19.4,7.8
E00153058,13.5,38.1,36.5,11.9
E00153059,17.6,42.4,33.6,6.4
E00153060,13.8,56.1,21.1,8.9
E00153061,36.1,46.2,15.1,2.5
E00153062,16.9,48.1,26.2,8.7
E00153063,14.6,40.7,35.8,8.9
E00153064,25.2,40.5,26.7,7.6
E00153065,21.8,40.8,22.4,15
E00153066,39.7,50,7.9,2.4
E00153067,26.9,38.7,26.1,8.4
E00153068,13.7,52.4,24.2,9.7
E00153069,21.8,39.1,25.6,13.5
E00153070,54.3,27.6,13.8,4.3
E00153071,34.5,42.7,14.5,8.2
E00153072,10.9,41.1,32.6,15.5
E00153073,10.5,39.8,36.8,12.8
E00153074,19.2,40.8,29.2,10.8
E00153075,10,45,33.6,11.4
E00153076,19.9,45.4,27.7,7.1
E00153077,17.6,45.8,29,7.6
E00153078,10.8,40,39.2,10
E00153079,23.9,38.8,25.4,11.9
E00153080,9.6,38.5,37,14.8
E00153081,14.4,50.4,24.8,10.4
E00153082,16.8,48.9,27.5,6.9
E00153083,22,42.4,25.4,10.2
E00153084,10.4,36.6,36.6,16.4
E00153102,3.6,31.3,33,32.1
E00153107,4.7,39.3,37.3,18.7
E00153108,6.8,42.1,33.7,17.4
E00153109,12.1,43,33.8,11.1
E00153110,15,48.9,30.1,6
E00153111,12.9,36.7,33.3,17
E00153112,15.3,44.5,32.8,7.3
E00153113,3.4,24.4,49.6,22.7
E00153114,18.7,50.4,24.5,6.5
E00153116,5.4,51.7,35.6,7.4
E00153117,4.2,35.4,43.9,16.4
E00153118,3.3,38.2,43.4,15.1
E00153120,4.3,24.8,45.3,25.6
E00153121,15.9,41.1,29.1,13.9
E00153122,7,35.9,39.4,17.6
E00153123,6.3,50,28.2,15.5
E00153124,7.4,23.6,43.8,25.1
E00153125,9.9,34.3,39.5,16.3
E00153126,14.1,40.7,31.9,13.3
E00153127,17.4,39.6,29.9,13.2
E00153128,22.8,52,17.9,7.3
E00153129,14.8,26.1,36.5,22.7
