geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00152245,90.9,1.4,7.7
E00152250,90.4,2.5,7.2
E00152251,77.3,1,21.7
E00152252,83.3,2.8,13.9
E00152253,79.7,6.2,14.1
E00152685,52.5,23.9,23.6
E00152686,66.4,19.3,14.3
E00152688,51.5,29.8,18.7
E00152690,63.5,11.5,25
E00152691,75.6,11,13.4
E00152692,78,7.8,14.2
E00152693,71.7,16.7,11.6
E00152694,70.8,13.1,16.1
E00152695,70.1,14.7,15.1
E00152696,67.6,13,19.3
E00152697,69.7,11.3,19
E00152698,74.1,8.8,17.1
E00152699,46.6,35.3,18.1
E00152700,65.2,20.1,14.7
E00152701,57.2,22.2,20.7
E00152702,78,9.5,12.5
E00152703,61.3,23.6,15.2
E00152704,72.9,15.2,11.9
E00152705,69.2,20.4,10.5
E00152706,79.2,6.3,14.5
E00152707,60.3,24.2,15.5
E00152708,69.8,15.1,15.1
E00152709,44.2,38.7,17
E00152710,68.4,10.2,21.5
E00152711,83.6,2.4,14
E00152712,74.3,10.9,14.8
E00152713,82.7,6.7,10.5
E00152715,85.3,3.3,11.4
E00152728,86.9,2.5,10.6
E00152729,91.3,2.4,6.3
E00152730,86.9,4.5,8.7
E00152731,82.8,6.9,10.3
E00152732,69.4,9.6,21.1
E00152733,70.6,9.2,20.3
E00152734,86.4,3.5,10.2
E00152735,86.2,5.6,8.2
E00152761,81,3.8,15.3
E00152762,73.2,4.5,22.3
E00152763,85.2,2.2,12.6
E00152764,83.2,3.4,13.4
E00152765,76.9,4.1,19
E00152766,74.5,3.4,22.1
E00152767,77.6,2.4,19.9
E00152768,83.9,2,14
E00152769,75.9,5.9,18.2
E00152770,86,2.7,11.4
E00152771,89.9,1.6,8.5
E00152772,85.6,2.9,11.4
E00152773,79.5,8.9,11.5
E00152774,81.7,3,15.3
E00152775,72.9,5.6,21.5
E00152776,83.9,3,13.1
E00152777,82.1,2.7,15.2
E00152778,90.3,1,8.6
E00152779,81.9,5.8,12.3
E00152780,85.3,2.4,12.3
E00152781,79,7.5,13.5
E00152782,76.1,7.7,16.2
E00152783,83.9,5.8,10.3
E00152784,72.8,4.6,22.5
E00152813,59.8,16.7,23.5
E00152814,44.8,35.6,19.6
E00152816,58.9,12.1,29
E00152826,50.4,25.6,24
E00152827,49.1,35.2,15.7
E00152828,32.9,43.3,23.8
E00152829,65.2,14.7,20.1
E00152830,52.4,17.4,30.2
