geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00152245,93.6,4.1,1.4,0.9,0
E00152250,89.9,9.1,1,0,0
E00152251,97.4,1.9,0,0,0.6
E00152252,95.2,4,0,0.4,0.4
E00152253,90.5,4.1,2.5,1.2,1.7
E00152685,69.4,9.3,7.9,7.3,6.1
E00152686,72.4,15.6,2.3,5,4.7
E00152688,65.7,8.3,9.6,12.5,4
E00152690,84.8,5.5,5.2,3.8,0.6
E00152691,81.1,6.9,6.5,2.4,3.1
E00152692,86.3,8.2,3.1,2.4,0
E00152693,79.9,7.2,6.3,3.1,3.5
E00152694,80,9.8,4.9,4,1.2
E00152695,76.7,8.5,9.2,3.9,1.8
E00152696,81.6,10.9,1.7,5,0.8
E00152697,82.4,10.7,5.1,1.5,0.4
E00152698,84.9,9.2,4.4,1.2,0.4
E00152699,55.1,15.3,11.2,10.7,7.7
E00152700,76.7,12.6,1.9,5.7,3.1
E00152701,66.5,14.1,7.5,5.1,6.9
E00152702,86.1,5.6,5.3,1.3,1.7
E00152703,71.3,13.8,8.2,4.6,2.1
E00152704,79,9.2,6.4,3.1,2.4
E00152705,73.8,13.7,4.2,5.7,2.7
E00152706,91.9,6.6,0.4,0,1.1
E00152707,61.9,16,10.4,5.9,5.9
E00152708,81.1,6.4,7.1,3.4,2
E00152709,50.9,19.5,7.4,13.5,8.7
E00152710,85.5,6.9,3.6,1.8,2.2
E00152711,94.6,3.4,0.7,0.7,0.7
E00152712,83.9,4.9,4.5,2.4,4.2
E00152713,84.3,9.6,3.5,1.9,0.6
E00152715,88.7,9.7,0,1.6,0
E00152728,94,4.6,1.1,0.4,0
E00152729,93.4,5.7,0.9,0,0
E00152730,90.4,7.1,0,0,2.6
E00152731,86.6,8.2,1.7,2.3,1.1
E00152732,87.6,5.9,2.2,1.4,2.8
E00152733,87.2,6.7,2.6,2.2,1.3
E00152734,90.6,6.7,0.3,0.3,2.1
E00152735,92.1,5.5,1.6,0,0.8
E00152761,92.2,5.5,0.5,0.8,1
E00152762,90,8.4,1.6,0,0
E00152763,95.3,4.7,0,0,0
E00152764,93.8,5.2,1,0,0
E00152765,92.5,3.7,3.7,0,0
E00152766,90.4,7.6,0.7,1.4,0
E00152767,95.5,3.5,1,0,0
E00152768,96,2.3,1,0.3,0.3
E00152769,91.1,2.6,3.3,3,0
E00152770,94.7,3.3,1.3,0.7,0
E00152771,92.1,7.3,0.6,0,0
E00152772,92.2,5.6,0,1.6,0.7
E00152773,88.7,7,1.7,2,0.6
E00152774,93.7,5.4,0.3,0.6,0
E00152775,90.3,8.8,0.6,0.3,0
E00152776,96.9,1.4,0.3,0.3,1
E00152777,93.2,6.1,0.3,0.3,0
E00152778,97.3,2.7,0,0,0
E00152779,93.8,4.8,0,1.1,0.4
E00152780,95.2,4.5,0.3,0,0
E00152781,88.5,6.5,2.5,2.5,0
E00152782,89.7,4.9,3.4,1,1
E00152783,83.9,13.6,1.7,0.8,0
E00152784,91.7,7.3,0.7,0.3,0
E00152813,74.2,16.7,4.1,4.3,0.7
E00152814,55.9,15.6,13,11.8,3.8
E00152816,82.6,11,3.7,2.4,0.3
E00152826,66.9,19.1,7.6,3.2,3.2
E00152827,59.2,14.9,14.2,8.2,3.5
E00152828,48,12.5,18.2,9.1,12.2
E00152829,72.7,16.8,6.2,3.4,1
E00152830,76.4,14.4,6.3,3,0
E00152831,81.9,8.3,3.2,3.2,3.2
E00152833,82.9,11.6,4.7,0.4,0.4
E00152834,75.2,14.2,9.4,0.6,0.6
E00152835,82.8,8.7,4.5,3,0.9
E00152843,75.8,7.4,6.8,7.7,2.3
E00152877,89,7.6,1.7,1.7,0
E00152878,88.4,8.2,0.4,3,0
E00152879,88.8,7.3,1.7,2.3,0
E00152880,85.1,10.2,4.1,0,0.6
E00152881,89.7,9.4,0.6,0,0.3
E00152882,87.7,9.5,1.5,0.9,0.3
E00152883,84.4,11.1,1.7,1.1,1.7
E00152884,87.8,7.6,1.2,1.4,1.9
E00152885,88.2,7.6,2.2,2,0
E00152886,91,7.3,1.4,0.3,0
E00152887,87.1,2.6,5.1,4.4,0.7
E00152888,81.2,12.2,3.3,3.3,0
E00152889,92.2,4,0.9,2.6,0.3
E00152890,94.7,3.8,1.5,0,0
E00152891,93.3,5.2,0,0.9,0.6
E00152892,89.5,7.1,2.6,0.3,0.6
E00152893,87.2,10.9,0.6,0.9,0.3
E00152894,85.9,5.4,2.9,1.6,4.2
E00152895,92.4,4.7,0.6,1.7,0.6
E00152896,86.7,8.5,2,0.8,2
E00152897,80.6,10,3.9,4.5,1
E00152898,87.6,7.2,1,2.3,2
E00152899,89,7.4,2.5,1.1,0
E00152900,90.7,4.2,3.3,1.5,0.3
E00152901,89.7,4.3,3.3,2.7,0
E00152902,90.3,4.4,0.9,3.4,0.9
E00152903,83,10.8,3.6,1,1.5
E00152904,85.8,9.2,1.7,2.8,0.6
E00152905,80.8,12.2,2.3,1.2,3.5
E00152906,79.1,8.9,6.8,4.1,1.1
E00152907,81.2,9.7,7.3,1.2,0.6
E00152908,82.4,12.5,3.2,0.6,1.3
E00152909,93.8,3.7,0,0.6,1.9
E00152910,89.2,6.1,2.9,0.3,1.5
E00152911,82.5,13.5,2.9,0,1.1
E00152912,85.1,6.8,3.7,2,2.4
E00152913,77.8,11.4,4,0.6,6.3
E00152914,79.8,13.1,5,1.1,1.1
E00152915,79.9,11.3,2.8,3.7,2.3
E00152916,92.1,5.2,2,0.6,0
E00152917,86.9,4.7,3.1,1.3,4.1
E00152918,86.7,6,0.3,2.5,4.4
E00152925,80.9,9.4,3.3,1.8,4.6
E00152926,89.6,4.9,2.8,1.8,0.9
E00152927,75.7,10.3,5.5,5.5,3
E00152928,73.4,9.4,6.1,7.1,4
E00152929,82.3,15.2,1,0,1.5
E00152930,92.4,6.3,0.8,0.3,0.3
E00152931,77.4,14.8,3.2,1.1,3.5
E00152932,89,7,1.7,1.2,1.2
E00152933,92.7,5.4,0,0.7,1.2
E00152934,91.9,5.9,0,0,2.2
E00152935,87.4,9.4,2.3,0.6,0.3
E00152936,86.8,11,1.1,0.4,0.7
E00152937,93.6,5.3,0.3,0.8,0
E00152939,86.9,7.4,1.7,3.1,0.9
E00152940,89.9,8.4,1.3,0,0.3
E00152941,81.8,4,0.3,4.9,9
E00152942,85.8,11.1,2.4,0,0.8
E00152943,82.6,12.7,0.4,2.3,1.9
E00152944,75.4,10,6.4,5.5,2.7
E00152945,85.2,6.6,5.9,0.7,1.5
E00152946,74.3,11.5,6.3,4.6,3.3
E00152947,68.2,13.5,3.3,9.3,5.7
E00152948,73.3,14.1,4.4,3,5.2
E00152949,85.1,7.5,2.9,2.9,1.7
E00152950,71.8,10.1,7,7.7,3.5
E00152951,65.9,13.4,8.4,2.8,9.5
E00152952,91.5,6.6,0.8,1.1,0
E00152953,92.6,7.1,0.4,0,0
E00152954,94.3,5.7,0,0,0
E00153004,70,15.7,5.6,8,0.7
E00153005,73,11,7.4,6,2.5
E00153006,30,18.6,19.2,21.6,10.5
E00153007,43.6,25.7,11.7,12.4,6.5
E00153008,65.2,17.1,8.8,5.6,3.2
E00153009,57.7,8.4,10.5,15.9,7.5
E00153010,47.5,13.7,19.6,11,8.2
E00153011,51.8,18.5,11.8,10.6,7.4
E00153012,91.7,6.8,0.9,0.6,0
E00153013,79.7,9.6,4.2,5.4,1.1
E00153014,82.4,7.4,6.4,3,0.7
E00153015,73.5,11.7,7.8,6.5,0.6
E00153016,79.9,9.7,5,2.7,2.7
E00153017,73.1,10.8,3.7,7.4,5.1
E00153019,81.4,5,7.2,3.2,3.2
E00153020,62.2,11.7,8.9,12.6,4.6
E00153021,74.2,9.9,10.2,4.3,1.2
E00153022,78.2,10.7,6.2,3.7,1.2
E00153023,47.9,21.9,10.7,13.5,6
E00153024,68.9,19.3,4.1,3.7,4.1
E00153025,69.9,5.3,6,12.4,6.4
E00153026,83.5,8.9,2.2,4.7,0.6
E00153027,64.1,14.6,10.2,7.8,3.4
E00153030,44.5,21.4,18.4,9.2,6.5
E00153031,51.2,26.5,13.6,6.6,2.1
E00153032,50.7,23.1,10.9,5.8,9.5
E00153033,84.3,7.8,3.9,3.1,0.8
E00153034,78.9,9,6.4,4.3,1.3
E00153036,83.1,11.8,2.8,0.3,2
E00153037,88.4,5.6,3.4,2.2,0.3
E00153038,87.3,9.4,2.6,0.7,0
E00153039,84.9,6.4,2.7,2.7,3.2
E00153040,85,10.2,3.4,0.8,0.8
E00153041,83.5,4.7,2,6.3,3.5
E00153042,89.5,8.1,0.6,0.3,1.5
E00153043,77,9,6.6,4.4,3
E00153044,76.5,9.1,9.7,4,0.6
E00153045,83.8,6.8,4.3,1.4,3.6
E00153048,86.1,8,4.8,1.1,0
E00153049,87.2,9.6,1.6,0.6,1
E00153050,85.8,11.6,2.6,0,0
E00153051,87.1,6.5,0.6,4.2,1.6
E00153053,89.1,8,2.1,0.7,0
E00153054,89.7,9.5,0.4,0.4,0
E00153055,89.9,7.6,1.7,0.2,0.6
E00153056,85.4,7.6,3.7,2.3,1
E00153057,88.8,5.3,3.6,2.3,0
E00153058,91.5,5.3,1.8,0,1.4
E00153059,92.5,5.4,1.4,0.7,0
E00153060,98.1,1.2,0.4,0.4,0
E00153061,81.6,8.2,2.7,2.7,4.8
E00153062,83.5,8.9,1.8,5.3,0.5
E00153063,94,5.3,0.4,0,0.4
