geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00152245,15.9,69.5,14.6
E00152250,7.5,79.6,12.9
E00152251,7.6,75.6,16.8
E00152252,11.7,79.6,8.7
E00152253,18.8,66.7,14.5
E00152685,18,52.5,29.5
E00152686,22.2,43.2,34.6
E00152688,19.1,45.6,35.3
E00152690,14.7,64.7,20.6
E00152691,12.3,58.9,28.8
E00152692,15,71.3,13.8
E00152693,15,51.7,33.3
E00152694,14.1,54.8,31.1
E00152695,14.9,62.1,23
E00152696,14.8,66.7,18.5
E00152697,17.3,64,18.7
E00152698,9.3,64,26.7
E00152699,17,56.2,26.8
E00152700,16.1,60.9,23
E00152701,15.8,54.7,29.5
E00152702,9.6,64.4,26
E00152703,15,52.5,32.5
E00152704,24.6,42.3,33.1
E00152705,19,57,24.1
E00152706,10,65,25
E00152707,19,35.4,45.6
E00152708,17.5,68.3,14.3
E00152709,19.4,41.8,38.8
E00152710,16.1,62.5,21.4
E00152711,13,72,15
E00152712,2.5,70.4,27.2
E00152713,11.3,64.9,23.7
E00152715,14.9,60.6,24.5
E00152728,9.4,82.7,7.9
E00152729,7.6,77.1,15.3
E00152730,4.4,80.4,15.2
E00152731,11.5,66.7,21.8
E00152732,16.7,62.7,20.6
E00152733,17.1,58.6,24.3
E00152734,5.4,73.6,20.9
E00152735,14.4,72,13.6
E00152761,15.5,56.7,27.8
E00152762,16.7,67.8,15.6
E00152763,8.7,73.9,17.4
E00152764,8.7,73.2,18.1
E00152765,10.9,80.4,8.7
E00152766,8.9,70.3,20.8
E00152767,8.7,70.9,20.4
E00152768,7.2,79.5,13.3
E00152769,4.7,85,10.3
E00152770,10.1,69.7,20.2
E00152771,6.4,80.7,12.8
E00152772,13.5,69.4,17.1
E00152773,5.3,78.9,15.8
E00152774,17.1,60.5,22.4
E00152775,12.6,59.7,27.7
E00152776,7.1,77.9,15
E00152777,5.3,78.6,16
E00152778,10.7,75,14.3
E00152779,5.7,77,17.2
E00152780,6,77.1,16.9
E00152781,9.2,75.5,15.3
E00152782,9.8,65,25.2
E00152783,5,73.8,21.3
E00152784,11.2,65.6,23.2
E00152813,15.3,48.2,36.5
E00152814,12.5,49,38.5
E00152816,13.1,49.5,37.4
E00152826,11,68,21
E00152827,16.9,59.2,23.9
E00152828,24.5,35.7,39.8
