geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00152245,2.3,12.5,38.6,46.6
E00152250,1.8,6.5,22,69.6
E00152251,8.8,31.3,34.7,25.2
E00152252,4.3,17.1,33.3,45.3
E00152253,13.3,44.2,26.7,15.8
E00152685,58.1,30.4,5.1,6.5
E00152686,4.7,9.4,61.7,24.2
E00152688,13.4,44.8,37.3,4.5
E00152690,3.9,40.9,51.2,3.9
E00152691,2.5,18.5,63.9,15.1
E00152692,24.6,24.6,41.8,9
E00152693,4.1,17.4,66.9,11.6
E00152694,15.3,39.4,34.9,10.4
E00152695,10.2,35.2,43.8,10.9
E00152696,23.3,29.5,36.4,10.9
E00152697,16.9,43.1,35.4,4.6
E00152698,6.2,41.9,43.4,8.5
E00152699,55,32.6,5.8,6.6
E00152700,6.1,34.8,48.5,10.6
E00152701,18.1,38.1,32.3,11.6
E00152702,5.4,20.9,51.2,22.5
E00152703,37,48,13.4,1.6
E00152704,13.2,27.6,42.1,17.1
E00152705,4.5,26.1,55.2,14.2
E00152706,28.6,9.2,29.4,32.8
E00152707,5.8,37,36.2,21
E00152708,10.7,34.4,35.9,19.1
E00152709,31.3,35.8,21,11.9
E00152710,0,29.7,64,6.3
E00152711,0.8,5.6,74.2,19.4
E00152712,0,5.6,84.1,10.3
E00152713,3.2,13.5,70.6,12.7
E00152715,6.8,12.7,60.2,20.3
E00152728,0.8,7.4,48.8,43
E00152729,0.7,13.8,44.9,40.6
E00152730,0,10.5,36.8,52.6
E00152731,4.9,6.5,42.3,46.3
E00152732,6.9,32.1,56,5
E00152733,7.1,25.2,59.1,8.7
E00152734,0.8,2.3,43.8,53.1
E00152735,0.7,8.6,56.1,34.5
E00152761,0.7,2.1,88.6,8.6
E00152762,0,2.5,85.8,11.7
E00152763,3.3,9.1,76.9,10.7
E00152764,0.8,10.1,45,44.2
E00152765,0,1.6,91.1,7.3
E00152766,2.6,23.1,69.2,5.1
E00152767,0,14.4,76.6,9
E00152768,0,11.9,80.2,7.9
E00152769,0,20,73.1,6.9
E00152770,0,6.6,85.2,8.2
E00152771,1.5,12.3,34.6,51.5
E00152772,3,8.3,70.5,18.2
E00152773,1.5,2.2,75.7,20.6
E00152774,0,5,83.2,11.8
E00152775,1.4,44.8,42.1,11.7
E00152776,0,18.9,55.9,25.2
E00152777,3.4,30.1,56.8,9.6
E00152778,0,7.1,43.7,49.2
E00152779,0.8,2.5,87.6,9.1
E00152780,0,2.3,88.3,9.4
E00152781,2.3,7,82.9,7.8
E00152782,1.5,4.6,81.5,12.3
E00152783,7,17.4,63.5,12.2
E00152784,30.3,2.1,57,10.6
E00152813,25.6,11,54.1,9.3
E00152814,8,57.1,33.7,1.2
E00152816,6.3,23.4,61.7,8.6
E00152826,48.3,32.7,12.2,6.8
E00152827,45.6,27.9,16.2,10.3
E00152828,25.4,40.1,27.5,7
E00152829,42.9,27.6,15.8,13.8
E00152830,0,10.9,84,5
E00152831,3.9,11.6,71.3,13.2
E00152833,0,5.1,88.8,6.1
E00152834,1.6,62.1,36.3,0
E00152835,10.7,29.8,55.4,4.1
E00152843,2.2,30.2,63.3,4.3
E00152877,0,1.5,77.3,21.2
E00152878,0,15.5,75.9,8.6
E00152879,1.6,29,60.5,8.9
E00152880,4.1,23.4,44.8,27.6
E00152881,2.2,21.6,35.3,41
E00152882,0.8,7.5,85,6.7
E00152883,1.7,9.4,75.2,13.7
E00152884,5.5,12.1,66.3,16.1
E00152885,9.5,35.8,52,2.7
E00152886,0.8,1.6,82.9,14.7
E00152887,44.7,9.1,41.7,4.5
E00152888,47.2,28.7,21.3,2.8
E00152889,0,3.2,77,19.8
E00152890,0,11.4,77.2,11.4
E00152891,3.2,4,62.4,30.4
E00152892,0,3.1,87.6,9.3
E00152893,1.6,9.5,65.1,23.8
E00152894,0.9,7.8,73,18.3
E00152895,0.8,10.7,70.2,18.3
E00152896,4.9,30.3,53.5,11.3
E00152897,0,18.3,71.4,10.3
E00152898,4.7,25.6,60.5,9.3
E00152899,1.7,31.9,58.8,7.6
E00152900,0,7.3,71.8,21
E00152901,4.4,78.8,15,1.8
E00152902,0.8,24,68,7.2
E00152903,41.3,37.3,19,2.4
E00152904,0.7,4.4,83.9,10.9
E00152905,40.3,22.7,15.9,21
E00152906,13.3,34.8,39.2,12.7
E00152907,2.1,34.5,47.2,16.2
E00152908,1.5,17,73.3,8.1
E00152909,0,6.4,80,13.6
E00152910,0,4,58.7,37.3
E00152911,16.8,19.7,35.8,27.7
E00152912,3,35.6,54.5,6.8
E00152913,61,25.4,11.9,1.7
E00152914,3.4,7.8,87.1,1.7
E00152915,7.1,16.3,69.5,7.1
E00152916,7.5,13.4,67.2,11.9
E00152917,3.4,40.3,48.3,8.1
E00152918,15.6,21.1,55.5,7.8
E00152925,6,27.6,54.5,11.9
E00152926,4.2,40,44.2,11.5
E00152927,8.7,32.6,47.8,10.9
E00152928,8.9,38.9,47.2,5
E00152929,45.4,32.8,7.6,14.3
E00152930,9.4,14.4,18.7,57.6
E00152931,3.2,25.6,28.8,42.4
E00152932,0.8,6.3,25.4,67.5
E00152933,0,4.2,22.6,73.2
E00152934,1.5,6.8,27.3,64.4
E00152935,5.5,3.1,52,39.4
E00152936,5.6,9.3,21.3,63.9
E00152937,2.2,12.6,21.5,63.7
E00152939,19.4,23.9,7.7,49
E00152940,6.6,12.4,43.8,37.2
E00152941,8.8,32.7,14.2,44.2
E00152942,6,16.2,25.6,52.1
E00152943,9.8,9.8,31.7,48.8
E00152944,8.3,23.6,54.9,13.2
E00152945,24.6,16.7,26.3,32.5
E00152946,3.8,44.7,37.9,13.6
E00152947,40.5,30.7,14.9,14
E00152948,13.8,60,22.3,3.8
E00152949,22.6,38,27.7,11.7
E00152950,19.7,54.4,19.7,6.1
E00152951,41.8,46.2,11,1.1
E00152952,0.7,8.6,56.4,34.3
E00152953,0.8,33.3,45,20.9
E00152954,36.3,16.7,29.4,17.6
E00153004,29.4,15.4,44.1,11.2
E00153005,54.7,28,8.1,9.3
E00153006,46.5,31.8,12.7,8.9
E00153007,13.5,47.5,31.2,7.8
E00153008,20.5,26.5,42.7,10.3
E00153009,41.3,41.9,7.2,9.6
E00153010,8.2,37.6,51.8,2.4
E00153011,16,45.1,31.3,7.6
E00153012,0,1.6,83.6,14.8
E00153013,7.6,27.5,50.4,14.5
E00153014,21.7,24.8,51.9,1.6
E00153015,6.6,34.6,55.9,2.9
E00153016,10.1,28.6,47.9,13.4
E00153017,4,54.4,36.8,4.8
E00153019,3.4,36.8,56.4,3.4
E00153020,31.6,25.7,28.9,13.8
E00153021,0.7,44,50.7,4.5
E00153022,2.5,36.3,55.4,5.7
E00153023,56,31,10.3,2.6
E00153024,38.9,13,18.5,29.6
E00153025,53.2,21.8,19.9,5.1
E00153026,13.3,29.3,38,19.3
E00153027,8.3,56.5,27.8,7.4
E00153030,17.6,41.2,38.2,2.9
E00153031,29.6,55.2,13.6,1.6
E00153032,72.1,21.9,4.9,1.1
E00153033,5.2,28.1,64.7,2
E00153034,1.7,37.8,56.3,4.2
E00153036,1.6,8.1,84.7,5.6
E00153037,25,33.5,39,2.4
E00153038,1.8,17.3,75.5,5.5
E00153039,4.2,30.5,56.8,8.4
E00153040,0,8.5,82.1,9.4
E00153041,3.4,44.8,48.3,3.4
E00153042,0.7,7.4,79.4,12.5
E00153043,4.7,42.7,45.3,7.3
E00153044,6.8,60.5,25.9,6.8
E00153045,9.9,19.8,59.5,10.7
E00153048,0,13.8,77.2,8.9
E00153049,12.6,34.1,50.4,3
E00153050,62,10,28,0
