geography_code,heating_type_3a-001,heating_type_3a-002
E00063850,0,100
E00063851,0.8,99.2
E00063852,6.9,93.1
E00063853,0,100
E00063854,1.7,98.3
E00063855,0,100
E00063856,0.8,99.2
E00063857,1.5,98.5
E00063858,1.7,98.3
E00063860,4.9,95.1
E00063861,0,100
E00063862,2,98
E00063863,0.9,99.1
E00063869,0.8,99.2
E00063870,2.4,97.6
E00063871,3.9,96.1
E00063872,8.2,91.8
E00063873,1.9,98.1
E00063874,2.2,97.8
E00063875,3.2,96.8
E00063876,3.4,96.6
E00063877,8.7,91.3
E00063878,5,95
E00063879,5.5,94.5
E00063880,1.8,98.2
E00063881,5,95
E00063882,3.4,96.6
E00063883,1.7,98.3
E00063884,4.6,95.4
E00063885,6.5,93.5
E00063886,2.7,97.3
E00063887,5.1,94.9
E00063888,1.3,98.7
E00063889,4.7,95.3
E00063890,4.4,95.6
E00063891,3.4,96.6
E00063892,2.8,97.2
E00063893,3.3,96.7
E00063894,3.6,96.4
E00063895,0.8,99.2
E00063896,2.4,97.6
E00063897,1.5,98.5
E00063898,2,98
E00063899,2.8,97.2
E00063900,2.9,97.1
E00063901,0,100
E00063902,0,100
E00063903,4.3,95.7
E00063904,1.5,98.5
E00063905,4.3,95.7
E00063906,4,96
E00063907,1.4,98.6
E00063908,1.7,98.3
E00063909,0.8,99.2
E00063910,1.3,98.7
E00063911,4.3,95.7
E00063912,0,100
E00063914,2.8,97.2
E00063916,2.6,97.4
E00063917,2.4,97.6
E00063918,0.7,99.3
E00063919,2.5,97.5
E00063920,2.7,97.3
E00063921,3.1,96.9
E00063922,8.5,91.5
E00063923,5.8,94.2
E00063924,1.5,98.5
E00063925,0,100
E00063926,5.9,94.1
E00063927,1.7,98.3
E00063928,0,100
E00063929,2.6,97.4
E00063930,2,98
E00063931,2.5,97.5
E00063932,7.4,92.6
E00063933,2.6,97.4
E00063934,9.4,90.6
E00063935,1.6,98.4
E00063936,2.7,97.3
E00063937,0.8,99.2
E00063938,4.9,95.1
E00063939,6,94
E00063940,2.4,97.6
E00063941,3.6,96.4
E00063942,2.2,97.8
E00063943,4.8,95.2
E00063944,2.5,97.5
E00063945,6.2,93.8
E00063946,4.2,95.8
E00063947,4.2,95.8
E00063948,6.3,93.7
E00063949,6.7,93.3
E00063950,3.9,96.1
E00063951,0,100
E00063952,1.4,98.6
E00063953,2.6,97.4
E00063954,2.4,97.6
E00063955,2.6,97.4
E00063956,0.6,99.4
E00063957,1.5,98.5
E00063958,0,100
E00063959,1.6,98.4
E00063960,3.5,96.5
E00063961,2.1,97.9
E00063962,1.7,98.3
E00063963,2.5,97.5
E00063964,0,100
E00063966,3.5,96.5
E00063967,2.1,97.9
E00063968,0,100
E00063969,1.5,98.5
E00063970,1.7,98.3
E00063972,0,100
E00063973,5.2,94.8
E00063974,3.3,96.7
E00063975,3.2,96.8
E00063976,0.5,99.5
E00063977,0,100
E00063978,0.7,99.3
E00063979,0,100
E00063980,2.5,97.5
E00063981,0,100
E00063982,0,100
E00063983,2.2,97.8
E00063984,0,100
E00063985,2.1,97.9
E00063986,2,98
E00063987,2.4,97.6
E00063988,1.5,98.5
E00063989,0,100
E00063990,0.9,99.1
E00063991,1.6,98.4
E00063992,2.3,97.7
E00063993,3.3,96.7
E00063994,0.9,99.1
E00063995,0.9,99.1
E00063996,0,100
E00063997,0,100
E00063998,3.3,96.7
E00063999,2.6,97.4
E00064000,5.4,94.6
E00064001,1.5,98.5
E00064002,4.4,95.6
E00064003,5.4,94.6
E00064004,2.6,97.4
E00064005,1.6,98.4
E00064006,0.8,99.2
E00064007,4,96
E00064008,1.7,98.3
E00064009,3.1,96.9
E00064010,1.7,98.3
E00064011,2.6,97.4
E00064012,3,97
E00064013,4.6,95.4
E00064014,2.7,97.3
E00064015,0.7,99.3
E00064016,4.3,95.7
E00064017,4.6,95.4
E00064018,3.6,96.4
E00064019,0,100
E00064020,1.6,98.4
E00064021,2,98
E00064022,0,100
E00064023,3.6,96.4
E00064024,2.5,97.5
E00064025,5.9,94.1
E00064026,2.4,97.6
E00064027,0,100
E00064028,2.8,97.2
E00064029,1.5,98.5
E00064030,0.8,99.2
E00064031,0,100
E00064032,1.5,98.5
E00064033,2.5,97.5
E00064034,0.8,99.2
E00064035,1.7,98.3
E00064036,0.7,99.3
E00064037,0,100
E00064038,0,100
E00064039,1.8,98.2
E00064040,1.3,98.7
E00064041,1.5,98.5
E00064042,3,97
E00064043,2.1,97.9
E00064044,0.8,99.2
E00064045,1.7,98.3
E00064047,1.4,98.6
E00064048,2.1,97.9
E00064054,1.8,98.2
E00064055,0.8,99.2
E00064056,2.3,97.7
E00064057,0.7,99.3
E00064058,0.8,99.2
E00064059,2.8,97.2
E00064060,0.9,99.1
E00064071,6.3,93.8
E00064072,1.8,98.2
E00064073,3.9,96.1
E00064074,1.6,98.4
E00064075,4,96
E00064076,2.9,97.1
E00064077,1.5,98.5
E00064078,3.5,96.5
E00064079,3.3,96.7
E00064080,1.5,98.5
E00064081,1.7,98.3
E00064082,8,92
E00064083,1.7,98.3
E00064084,0.8,99.2
E00064085,3.5,96.5
E00064086,0.8,99.2
E00064087,0,100
E00064088,0,100
E00064089,1.8,98.2
E00064090,0.9,99.1
E00064091,0.8,99.2
E00064092,1.9,98.1
E00064093,1.6,98.4
E00064094,0,100
E00064095,1.7,98.3
E00064096,0,100
E00064097,0.5,99.5
E00064098,3.3,96.7
E00064099,2.4,97.6
E00064100,0,100
E00064101,0.9,99.1
E00064102,3.6,96.4
E00064103,3.2,96.8
E00064104,2.8,97.2
E00064105,3.5,96.5
E00064106,3.6,96.4
E00064107,1.3,98.7
E00064108,1.6,98.4
E00064109,1.9,98.1
E00064110,0,100
E00064111,3.9,96.1
E00064112,1.7,98.3
E00064113,3.1,96.9
E00064114,0.9,99.1
E00064115,4,96
E00064116,3.1,96.9
E00064117,1.6,98.4
E00064118,0,100
E00064119,0,100
E00064142,0.7,99.3
E00064143,0.7,99.3
E00064144,1.5,98.5
E00064145,0,100
E00064146,0,100
E00064147,0.5,99.5
E00064148,0,100
E00064149,0.7,99.3
E00064150,3.1,96.9
E00064151,0.7,99.3
E00064152,0.8,99.2
E00064153,0.7,99.3
E00064154,1.4,98.6
E00064155,2.5,97.5
E00064156,0,100
E00064157,1.9,98.1
E00064158,0.8,99.2
E00064159,2.5,97.5
E00064160,0,100
E00064161,0.8,99.2
E00064162,3,97
E00064163,2,98
E00064164,2.3,97.7
E00064165,2.4,97.6
E00064166,0.7,99.3
E00064167,2.6,97.4
E00064168,1.7,98.3
E00064169,2.6,97.4
E00064170,7,93
E00064171,6.5,93.5
E00064172,0.8,99.2
E00064173,3.9,96.1
E00064174,7,93
E00064175,0.8,99.2
E00064176,3.3,96.7
E00064177,8.4,91.6
E00064178,3.3,96.7
E00064179,0.8,99.2
E00064180,2.3,97.7
E00064181,1.6,98.4
E00064182,0.8,99.2
E00064183,1.5,98.5
E00064184,0.9,99.1
E00064185,0.9,99.1
E00064186,1.5,98.5
E00064187,2.2,97.8
E00064188,1.6,98.4
E00064189,0.6,99.4
E00064190,1.5,98.5
E00064191,1.6,98.4
E00064192,0,100
E00064193,0.9,99.1
E00064194,0.8,99.2
E00064195,0.8,99.2
E00064196,2.5,97.5
E00064197,0,100
E00064198,1.6,98.4
E00064199,0.7,99.3
E00064200,4.1,95.9
E00064201,5.5,94.5
E00064202,1.6,98.4
E00064203,1.7,98.3
E00064204,1.9,98.1
E00064205,0.8,99.2
E00064206,0.7,99.3
E00064207,0,100
E00064208,0,100
E00064209,0.8,99.2
E00064210,2.1,97.9
E00064211,0.7,99.3
E00064212,6.4,93.6
E00064213,4.4,95.6
E00064214,7.2,92.8
E00064215,1.7,98.3
E00064217,5,95
E00064218,3.8,96.2
E00064219,5.7,94.3
E00064220,0.9,99.1
E00064221,4.3,95.7
E00064222,3.4,96.6
E00064223,4.5,95.5
E00064224,3.1,96.9
E00064225,2.8,97.2
E00064226,5.2,94.8
E00064227,6.7,93.3
E00064228,3.1,96.9
E00064229,2.7,97.3
E00064230,6.5,93.5
E00064231,10.9,89.1
E00064232,3.3,96.7
E00064233,2.6,97.4
E00064234,5.5,94.5
E00064235,4.9,95.1
E00064236,4.3,95.7
E00064237,1.1,98.9
E00064238,3.9,96.1
E00064239,2.7,97.3
E00064240,3.6,96.4
E00064241,2.3,97.7
E00064242,7.2,92.8
E00064243,6.3,93.7
E00064244,3.9,96.1
E00064245,0.7,99.3
E00064246,0.7,99.3
E00064247,4.9,95.1
E00064248,0.8,99.2
E00064249,4.2,95.8
E00064250,7.9,92.1
E00064251,1.9,98.1
E00064252,0.9,99.1
E00064253,2.7,97.3
E00064254,1.9,98.1
E00064255,0.9,99.1
E00064256,0,100
E00064257,3.5,96.5
E00064258,1.8,98.2
E00064259,0,100
E00064260,2.3,97.7
E00064261,2.7,97.3
E00064262,2.9,97.1
E00064263,6.9,93.1
E00064264,4.6,95.4
E00064265,0.7,99.3
E00064266,3.3,96.7
E00064267,3,97
E00064268,2.8,97.2
E00064269,1.1,98.9
E00064270,2.5,97.5
E00064271,1.7,98.3
E00064272,0,100
E00064273,1.7,98.3
E00064274,3.6,96.4
E00064275,1.6,98.4
E00064276,0,100
E00064277,6.1,93.9
E00064278,2.8,97.2
E00064279,3.7,96.3
E00064280,4,96
E00064281,1.5,98.5
E00064282,0,100
E00064283,0.8,99.2
E00064284,2.3,97.7
E00064285,3.7,96.3
E00064286,1.4,98.6
E00064287,1.7,98.3
E00064288,2.8,97.2
E00064289,0,100
E00064290,4.6,95.4
E00064291,0.8,99.2
E00064292,3.5,96.5
E00064293,0,100
E00064294,5,95
E00064295,0,100
E00064296,1.7,98.3
E00064297,4.5,95.5
E00064298,0,100
E00064299,0,100
E00064300,8.3,91.7
E00064301,1.6,98.4
E00064302,0,100
E00064303,0.8,99.2
E00064304,0.8,99.2
E00064305,0,100
E00064306,3.5,96.5
E00064307,2.6,97.4
E00064308,3.5,96.5
E00064309,0.8,99.2
E00064310,0.9,99.1
E00064311,10.2,89.8
E00064312,3.4,96.6
E00064313,0.5,99.5
E00064314,7.5,92.5
E00064315,7.4,92.6
E00064316,0.8,99.2
E00064317,7,93
E00064318,3.5,96.5
E00064319,4.6,95.4
E00064320,3.7,96.3
E00064321,6.3,93.7
E00064322,1.9,98.1
E00064323,0.7,99.3
E00064324,2.5,97.5
E00064325,1.6,98.4
E00064326,5,95
E00064327,0,100
E00064328,1,99
E00064329,1.9,98.1
E00064330,2.6,97.4
E00064331,6.2,93.8
E00064332,0,100
E00126806,1.7,98.3
E00126807,0,100
E00126808,1.7,98.3
